
[00:00:00.000 --> 00:00:08.520]  今天講道的題目叫「把握時機在今天」
[00:42:30.080 --> 00:42:33.040]  每天都要有QT的時間
[00:42:33.040 --> 00:42:36.320]  如果我們的QT沒有分別出來
[00:42:36.320 --> 00:42:38.720]  我們就沒有辦法捉住Kyros
[00:42:38.720 --> 00:42:41.200]  捉住那個時機
[00:42:41.200 --> 00:42:43.640]  我們不能夠安靜在神的面前
[00:42:43.640 --> 00:42:45.000]  就算機會來到
[00:42:45.000 --> 00:42:48.320]  我們都沒有辦法去判斷
[00:42:48.320 --> 00:42:50.840]  所以對我來說
[00:42:50.840 --> 00:42:54.600]  每天QT就是最重要的事情
[00:42:54.600 --> 00:42:56.480]  你什麼都好
[00:42:56.480 --> 00:42:57.720]  你讀聖經都好
[00:42:57.720 --> 00:42:59.640]  那個不一定是QT
[00:42:59.640 --> 00:43:00.560]  最重要的是
[00:43:00.560 --> 00:43:02.960]  你每天有沒有跟神
[00:43:02.960 --> 00:43:05.120]  好好地聊天呢?
[00:43:05.120 --> 00:43:06.120]  我都說過了
[00:43:06.120 --> 00:43:07.760]  你真的是不是聽到神的聲音呢?
[00:43:07.760 --> 00:43:08.520]  有些人聽到
[00:43:08.520 --> 00:43:09.960]  有些人聽不到
[00:43:09.960 --> 00:43:12.040]  但是有些東西是很實際的
[00:43:12.040 --> 00:43:14.840]  你每天都能夠從聖經神的話語
[00:43:14.840 --> 00:43:16.600]  聽到神的聲音
[00:43:16.600 --> 00:43:17.800]  你每天都知道
[00:43:17.800 --> 00:43:20.880]  神透過這段聖經跟你說什麼
[00:43:20.880 --> 00:43:23.360]  這個是很真實的
[00:43:23.360 --> 00:43:30.760]  所以我們要保持我們的QT的時間
[00:43:30.760 --> 00:43:33.880]  所以剛才跟大家分享了
[00:43:33.880 --> 00:43:37.240]  時間就是生命
[00:43:37.240 --> 00:43:39.240]  時間就是資源
[00:43:39.240 --> 00:43:41.600]  時間就是機會
[00:43:41.600 --> 00:43:43.960]  所以我們再回去看
[00:43:43.960 --> 00:43:46.760]  最後我們就問
[00:43:46.760 --> 00:43:48.440]  我們怎樣去把握
[00:43:48.440 --> 00:43:50.880]  神給我們的這些機會呢?
[00:43:50.880 --> 00:43:53.600]  有四方面想跟大家分享的
[00:43:53.600 --> 00:43:54.880]  第一
[00:43:54.880 --> 00:43:56.120]  我們要分清楚
[00:43:56.120 --> 00:43:57.960]  什麼事是重要的
[00:43:57.960 --> 00:44:00.440]  什麼事沒有那麼重要的
[00:44:00.440 --> 00:44:03.880]  有一個方格很好的
[00:44:03.880 --> 00:44:06.160]  就是有些事是很緊急的
[00:44:06.160 --> 00:44:07.640]  和很重要的
[00:44:07.640 --> 00:44:09.960]  有些事是很重要的
[00:44:09.960 --> 00:44:11.360]  但是不緊急的
[00:44:11.360 --> 00:44:16.080]  有些事不是不緊急
[00:44:16.080 --> 00:44:17.240]  但是很重要
[00:44:17.240 --> 00:44:21.240]  有些事又不緊急又不重要
[00:44:21.240 --> 00:44:22.520]  好了
[00:44:22.520 --> 00:44:24.840]  你覺得我們最重要
[00:44:24.840 --> 00:44:29.720]  是要把最多的時間放在哪裡呢?
[00:44:29.720 --> 00:44:33.320]  首先一定是一些重要的東西
[00:44:33.320 --> 00:44:34.080]  第二
[00:44:34.080 --> 00:44:39.480]  急不急的事呢?
[00:44:39.480 --> 00:44:40.520]  急不急呀?
[00:44:40.520 --> 00:44:42.880]  急還是不急呀?
[00:44:42.880 --> 00:44:45.520]  最理想
[00:44:45.520 --> 00:44:47.480]  不急的事
[00:44:47.480 --> 00:44:48.680]  很難你想
[00:44:48.680 --> 00:44:50.960]  不急的事是很重要的
[00:44:50.960 --> 00:44:52.480]  所以我剛才說的QT
[00:44:52.480 --> 00:44:53.560]  就是一些很重要
[00:44:53.560 --> 00:44:54.680]  但是不急的事
[00:44:54.680 --> 00:44:55.960]  不急的意思
[00:44:55.960 --> 00:44:57.480]  就不是說你今天不做
[00:44:57.480 --> 00:44:58.560]  你馬上會死
[00:44:58.560 --> 00:45:00.720]  你今天不做馬上會有問題
[00:45:00.720 --> 00:45:02.520]  但是到最終
[00:45:02.520 --> 00:45:07.000]  當你這樣把重要和不急的事情
[00:45:07.000 --> 00:45:08.480]  慢慢累積的時候
[00:45:08.480 --> 00:45:11.720]  你的生命就能夠更大的容量
[00:45:11.720 --> 00:45:15.320]  被神帶領和引導
[00:45:15.320 --> 00:45:19.200]  所以我們要編排事情的先後
[00:45:19.200 --> 00:45:21.600]  第二我們要過簡樸的生活
[00:45:21.600 --> 00:45:25.480]  人的生活如果太過多姿多彩的話
[00:45:25.480 --> 00:45:28.240]  其實就會浪費了很多時間
[00:45:28.240 --> 00:45:31.480]  有些什麼是我們生活裡不需要的呢?
[00:45:31.480 --> 00:45:32.880]  我們就要拿走
[00:45:32.880 --> 00:45:36.400]  很多東西都會浪費了我們的時間
[00:45:36.400 --> 00:45:37.760]  我們在這個城市裡
[00:45:37.760 --> 00:45:41.360]  有很多東西都令到我們時間花了去
[00:45:41.360 --> 00:45:42.760]  但是這些花去
[00:45:42.760 --> 00:45:46.840]  反而不能夠將最重要的事情我們去做
[00:45:46.840 --> 00:45:48.160]  第三
[00:45:48.160 --> 00:45:51.120]  要有效運用你的時間
[00:45:51.120 --> 00:45:53.120]  我們要保持身體的健康
[00:45:53.120 --> 00:45:54.120]  因為為什麼呢?
[00:45:54.120 --> 00:45:55.120]  你病了的時候
[00:45:55.120 --> 00:45:58.920]  你想有時間都不行了
[00:45:58.920 --> 00:46:00.760]  牧師病的時候
[00:46:00.760 --> 00:46:02.760]  其實沒有什麼可以做到的
[00:46:02.760 --> 00:46:05.280]  不過我可以做到的就是要停下來
[00:46:05.280 --> 00:46:07.320]  要停下來思想一下
[00:46:07.320 --> 00:46:11.200]  神怎樣去繼續帶領我呢?
[00:46:11.200 --> 00:46:13.400]  所以我多做了運動
[00:46:13.400 --> 00:46:15.360]  所以我少吃一些東西
[00:46:15.360 --> 00:46:18.080]  轉型吃其他東西
[00:46:18.080 --> 00:46:19.680]  我就發覺
[00:46:19.680 --> 00:46:21.000]  真的輕了
[00:46:21.000 --> 00:46:22.400]  真的瘦了
[00:46:22.400 --> 00:46:24.000]  所有人看到都很害怕
[00:46:24.000 --> 00:46:25.920]  牧師你是不是病了都瘦了
[00:46:25.920 --> 00:46:27.440]  我說不是
[00:46:27.440 --> 00:46:29.960]  不過牧師真的改變了生活方式
[00:46:29.960 --> 00:46:32.240]  多了做運動
[00:46:32.240 --> 00:46:35.240]  改變自己吃東西的方式
[00:46:35.240 --> 00:46:37.240]  你就要改變你的生活
[00:46:37.240 --> 00:46:41.640]  有效運用你的時間
[00:46:41.640 --> 00:46:44.880]  所以我們最後一件事
[00:46:44.880 --> 00:46:46.960]  你猜不到的
[00:46:46.960 --> 00:46:53.640]  就是要學習拒絕別人的要求
[00:46:53.640 --> 00:46:55.280]  你有沒有留意這件事很重要
[00:46:55.280 --> 00:46:59.000]  因為你不懂得學習允許別人的要求
[00:46:59.000 --> 00:47:00.440]  你每樣事情都答應的時候
[00:47:00.440 --> 00:47:03.920]  你每樣事情都做不好
[00:47:03.920 --> 00:47:08.760]  你要學懂怎樣去拒絕別人
[00:47:08.760 --> 00:47:10.760]  弟兄姊妹
[00:47:10.760 --> 00:47:12.160]  是的
[00:47:12.160 --> 00:47:15.840]  今天時間就是機會
[00:47:15.840 --> 00:47:18.000]  究竟神給你什麼機會呢?
[00:47:18.000 --> 00:47:19.280]  我們不要等了
[00:47:19.280 --> 00:47:21.160]  我們要立刻去做
[00:47:21.160 --> 00:47:22.080]  我們作為基督徒
[00:47:22.080 --> 00:47:25.080]  我們要明白我們的時間在神的手裏面
[00:47:25.080 --> 00:47:28.200]  也要明白神的旨意
[00:47:28.200 --> 00:47:31.120]  然後把握神給我們的每一機會
[00:47:31.120 --> 00:47:32.040]  每一個機會
[00:47:32.040 --> 00:47:34.920]  每一分每一秒
[00:47:34.920 --> 00:47:36.640]  所以弟兄姊妹
[00:47:36.640 --> 00:47:40.080]  以下我們一定有個安靜的時間
[00:47:40.080 --> 00:47:43.160]  大家可以閉上眼去想想
[00:47:43.160 --> 00:47:47.200]  今天牧師講這個愛惜光陰
[00:47:47.200 --> 00:47:49.360]  把握時機的時候
[00:47:49.360 --> 00:47:51.240]  有什麼地方
[00:47:51.240 --> 00:47:53.360]  今天藉著這個提醒
[00:47:53.360 --> 00:47:57.840]  我要做出一些生活上的調整
[00:47:57.840 --> 00:48:01.960]  可能我們是不是要改變睡眠的習慣呢?
[00:48:01.960 --> 00:48:03.440]  可能我整天很晚睡
[00:48:03.440 --> 00:48:06.920]  但我需要求主幫助我有節制
[00:48:06.920 --> 00:48:09.400]  幫助我早睡早起
[00:48:09.400 --> 00:48:14.160]  又或者求主幫助我們要做一些很重要
[00:48:14.160 --> 00:48:16.800]  但不是很急的事
[00:48:16.800 --> 00:48:21.640]  又或者我們要恢復我們的QT的時間
[00:48:21.640 --> 00:48:23.640]  我們每天的生活上
[00:48:23.640 --> 00:48:28.320]  都要以這個QT為我們最重要的內容
[00:48:28.320 --> 00:48:31.840]  又或者在我們的生命裏面
[00:48:31.840 --> 00:48:34.040]  我們有沒有很多的享樂
[00:48:34.040 --> 00:48:36.160]  很多的消費
[00:48:36.160 --> 00:48:38.880]  很多的消息
[00:48:38.880 --> 00:48:41.600]  浪費了我們很多的時間
[00:48:41.600 --> 00:48:46.440]  讓我們不能夠專注神要我們做的事情
[00:48:46.440 --> 00:48:49.080]  今天這個世代邪惡的意思就是
[00:48:49.080 --> 00:48:54.760]  我們已經再沒有時間可以想神要我們做的事情
[00:48:54.760 --> 00:48:57.200]  今天我們沒有一個安靜下來的時間
[00:48:57.200 --> 00:49:01.960]  我們的生命不可以為神所更大的使用
[00:49:01.960 --> 00:49:04.360]  我們要趁著我們年輕的時候
[00:49:04.360 --> 00:49:08.080]  衰敗的日子尚未來到的時候
[00:49:08.080 --> 00:49:12.920]  我們要去敬畏那個做我們的神
[00:49:12.920 --> 00:49:14.520]  各位弟兄姊妹
[00:49:14.520 --> 00:49:17.760]  我們經常說要明白神的心意
[00:49:17.760 --> 00:49:24.840]  我們就要找出時機找出時間去明白神的心意
[00:49:24.840 --> 00:49:30.120]  願意天父在我們的中間去帶領我們
[00:49:30.120 --> 00:49:33.280]  你也可以在這個位置上去想
[00:49:33.280 --> 00:49:36.400]  我應該怎樣向神禱告
[00:49:36.400 --> 00:49:44.320]  我今天應該怎樣去向神祈禱
[00:49:44.320 --> 00:49:49.560]  你們就在這個時刻自己向神禱告吧
