
[00:00:00.000 --> 00:00:04.400]  現在開始一個新的講道系列
[00:32:51.920 --> 00:32:52.560]  但你明不明白
[00:32:52.560 --> 00:32:54.240]  對那個五歲的小孩來說
[00:32:54.240 --> 00:32:56.080]  一個月等了多久
[00:32:56.080 --> 00:32:57.440]  Lifetime
[00:32:57.440 --> 00:32:59.280]  對他來說一個月等一輩子
[00:32:59.280 --> 00:33:00.560]  你叫他等一輩子
[00:33:00.560 --> 00:33:02.960]  絕對不行
[00:33:02.960 --> 00:33:04.000]  今天就要
[00:33:04.000 --> 00:33:06.800]  對他來說一個月就是一輩子
[00:33:06.800 --> 00:33:09.200]  對你來說一個月很快過
[00:33:09.200 --> 00:33:10.800]  儘主觀的感覺
[00:33:10.800 --> 00:33:13.440]  時間是很相對的
[00:33:13.440 --> 00:33:15.440]  越成熟的人
[00:33:15.440 --> 00:33:17.520]  越懂得等
[00:33:17.520 --> 00:33:19.680]  越不成熟的就越浮躁
[00:33:19.680 --> 00:33:20.960]  成熟的人是會等的
[00:33:20.960 --> 00:33:23.360]  成熟的人 越有愛的人會越成熟
[00:33:23.360 --> 00:33:26.640]  越有愛的人就越值得等
[00:33:26.640 --> 00:33:30.320]  當年馬里遜來到中國宣教
[00:33:30.320 --> 00:33:32.240]  你知道他只是坐船從歐洲來
[00:33:32.240 --> 00:33:34.320]  坐了九個月 當時不太方便
[00:33:34.320 --> 00:33:36.160]  我們今天回深圳宣教
[00:33:36.160 --> 00:33:37.280]  坐了十三個小時飛機
[00:33:37.280 --> 00:33:40.000]  已經很累了
[00:33:40.000 --> 00:33:41.280]  又要視察
[00:33:41.280 --> 00:33:42.480]  九個月
[00:33:42.480 --> 00:33:46.560]  九個月來到澳門後來落地
[00:33:46.560 --> 00:33:48.240]  廣州澳門
[00:33:48.240 --> 00:33:51.200]  你知道他花了多久時間
[00:33:51.200 --> 00:33:53.200]  才帶了第一個人順珠
[00:33:53.200 --> 00:33:54.720]  七年
[00:33:54.720 --> 00:33:57.280]  七年帶了第一個人順珠
[00:33:57.280 --> 00:33:59.520]  很難想像這個人
[00:33:59.520 --> 00:34:01.200]  為了尋找一個罪人
[00:34:01.200 --> 00:34:03.200]  七年如一日在等
[00:34:03.200 --> 00:34:05.520]  你知道我沒什麼耐性
[00:34:05.520 --> 00:34:07.360]  我做科研工作已經沒什麼耐性
[00:34:07.360 --> 00:34:09.200]  如果做校園工作
[00:34:09.200 --> 00:34:10.720]  如果是Food Heal Diensa
[00:34:10.720 --> 00:34:12.480]  我耐性的極限是兩年
[00:34:12.480 --> 00:34:13.760]  因為兩年就要離開
[00:34:13.760 --> 00:34:15.360]  如果我服侍了兩年還不相信
[00:34:15.360 --> 00:34:19.760]  我就有爆粗的衝動
[00:34:19.760 --> 00:34:21.760]  所以沒什麼耐性
[00:34:21.760 --> 00:34:23.280]  我服侍了兩年
[00:34:23.280 --> 00:34:25.280]  請你吃飯 請你來教會
[00:34:25.280 --> 00:34:26.320]  兩年你都不相信
[00:34:26.320 --> 00:34:29.040]  眼看著離開我就很生氣
[00:34:29.040 --> 00:34:30.720]  沒有反應
[00:34:30.720 --> 00:34:33.840]  很難七年如一日等一個
[00:34:33.840 --> 00:34:37.040]  等了十六年等了第二個順珠
[00:34:37.040 --> 00:34:40.640]  他一生人帶了兩個人順珠
[00:34:40.640 --> 00:34:42.640]  你覺得值不值
[00:34:42.640 --> 00:34:45.120]  九個月 你知道犧牲很多
[00:34:45.120 --> 00:34:47.440]  因為當時中國的醫療條件不好
[00:34:47.440 --> 00:34:48.960]  他犧牲了他的兒子
[00:34:48.960 --> 00:34:51.920]  其實他兒子如果當時帶回英國是沒事的
[00:34:51.920 --> 00:34:54.800]  就是因為在中國他死了兒子
[00:34:54.800 --> 00:34:57.360]  等了十六年 兩個順珠
[00:34:57.360 --> 00:34:59.600]  十六年如一日
[00:34:59.600 --> 00:35:02.720]  等人悔改這件事
[00:35:02.720 --> 00:35:06.000]  你看得出天父的那種愛嗎
[00:35:06.000 --> 00:35:09.600]  他可以等你和我悔改等兩千年
[00:35:09.600 --> 00:35:10.720]  如果他不等
[00:35:10.720 --> 00:35:12.880]  早點來我和你就沒機會
[00:35:12.880 --> 00:35:15.040]  他等你出生 等你成長
[00:35:15.040 --> 00:35:16.320]  等你明示你
[00:35:16.320 --> 00:35:17.600]  還要等他安排一個人
[00:35:17.600 --> 00:35:19.120]  從香港飛到比利時
[00:35:19.120 --> 00:35:20.160]  和你全部人沒有反應
[00:35:20.160 --> 00:35:21.680]  然後再來過 再來過
[00:35:21.680 --> 00:35:23.920]  終於你順珠 兩千年
[00:35:23.920 --> 00:35:28.400]  我1997順珠 等了1997年
[00:35:28.400 --> 00:35:29.680]  我不知道是多少年順珠
[00:35:29.680 --> 00:35:30.480]  有些是20後
[00:35:30.480 --> 00:35:33.920]  兩千年 等了兩千年
[00:35:33.920 --> 00:35:35.760]  千年如一日
[00:35:35.760 --> 00:35:37.840]  彼得華天父等人悔改
[00:35:37.840 --> 00:35:39.120]  他怎麼等
[00:35:39.120 --> 00:35:40.480]  千年好像等一日一樣
[00:35:40.480 --> 00:35:43.680]  這種的愛是我和你沒辦法明白
[00:35:43.680 --> 00:35:45.280]  我和你沒辦法明白
[00:35:45.280 --> 00:35:47.120]  我和你很難等
[00:35:47.120 --> 00:35:48.880]  我們沒什麼耐性
[00:35:48.880 --> 00:35:50.720]  當時的門道比我還沒耐性
[00:35:50.720 --> 00:35:51.760]  我都等了兩年
[00:35:51.760 --> 00:35:53.520]  當時的門道馬上
[00:35:53.520 --> 00:35:54.880]  他們和主耶穌的傳呼音
[00:35:54.880 --> 00:35:55.840]  那些人不接待他
[00:35:55.840 --> 00:35:57.680]  他馬上叫主耶穌降火下來
[00:35:57.680 --> 00:35:59.760]  把他們燒成燒烤
[00:35:59.760 --> 00:36:01.120]  我相信主耶穌當時
[00:36:01.120 --> 00:36:02.560]  都很有暴躁的衝動
[00:36:02.560 --> 00:36:03.200]  What?
[00:36:03.200 --> 00:36:05.360]  然後想到愛主耶穌不可以說髒話
[00:36:05.360 --> 00:36:07.200]  於是主耶穌對他們說
[00:36:07.200 --> 00:36:09.040]  你都不知道你們在想什麼
[00:36:09.040 --> 00:36:10.320]  你都不知道你的心意
[00:36:10.320 --> 00:36:13.360]  你完全不明白天父的心意
[00:36:13.360 --> 00:36:14.240]  你馬上傳訓別人
[00:36:14.240 --> 00:36:17.840]  馬上不信 馬上說降火燒死他們
[00:36:17.840 --> 00:36:20.160]  天父可以等他們悔改
[00:36:20.160 --> 00:36:21.280]  一千年多不多
[00:36:21.280 --> 00:36:22.720]  兩千年多不多
[00:36:22.720 --> 00:36:24.240]  照等 千年如一日
[00:36:24.240 --> 00:36:26.160]  一日如千年
[00:36:26.160 --> 00:36:28.960]  我當然想你明白這段聖經所說
[00:36:28.960 --> 00:36:31.440]  天父等人悔改的時候
[00:36:31.440 --> 00:36:34.080]  那個時間表
[00:36:34.080 --> 00:36:35.040]  我想你明白
[00:36:35.040 --> 00:36:36.560]  我們身邊可能有些朋友
[00:36:36.560 --> 00:36:38.080]  我們傳呼音都傳了很多年
[00:36:38.080 --> 00:36:38.800]  邀請你吃飯
[00:36:38.800 --> 00:36:39.600]  邀請你回教會
[00:36:39.600 --> 00:36:41.280]  差不多五年都不來
[00:36:41.280 --> 00:36:43.120]  幾乎想絕交
[00:36:43.120 --> 00:36:45.200]  我希望你感受一下天父那種
[00:36:45.200 --> 00:36:47.760]  等人悔改那種的愛
[00:36:47.760 --> 00:36:50.800]  我們都學習一下這些耐性
[00:36:50.800 --> 00:36:53.120]  做呼音不要退縮
[00:36:53.120 --> 00:36:54.960]  繼續 繼續為他祈禱
[00:36:54.960 --> 00:36:56.160]  有些要祈禱十年
[00:36:56.160 --> 00:36:58.000]  有些十五年
[00:36:58.000 --> 00:36:59.600]  值不值呢? 值
[00:36:59.600 --> 00:37:01.120]  只要有一天他悔改
[00:37:01.120 --> 00:37:03.120]  全部都值回
[00:37:03.120 --> 00:37:04.880]  呼音工作值得做
[00:37:04.880 --> 00:37:07.520]  我們兩個的直堂計劃
[00:37:07.520 --> 00:37:09.120]  其實都等了很久
[00:37:09.120 --> 00:37:10.160]  其實都等了
[00:37:10.160 --> 00:37:12.640]  他們開組都開了兩三年
[00:37:12.640 --> 00:37:14.160]  他們都等了一段時間
[00:37:14.160 --> 00:37:16.720]  覺得可能神都開始動了
[00:37:16.720 --> 00:37:18.320]  他們覺得是時候
[00:37:18.320 --> 00:37:21.280]  去進一步將這個工作去做成
[00:37:21.280 --> 00:37:24.320]  因此我們才會有這個直堂計劃
[00:37:24.320 --> 00:37:26.560]  我都希望能夠
[00:37:26.560 --> 00:37:28.160]  等下和你播一個短片
[00:37:28.160 --> 00:37:31.760]  希望這個短片能讓你多點明白這個計劃
[00:37:31.760 --> 00:37:32.960]  我們將這個時間
[00:37:32.960 --> 00:37:34.720]  我們看一個短片
[00:37:34.720 --> 00:37:52.800]  在Peninsula那邊都是
[00:37:52.800 --> 00:37:54.800]  還有很多中國人未聽過呼音
[00:37:54.800 --> 00:37:58.400]  還有因為Peninsula的樓價很高
[00:37:58.400 --> 00:38:00.880]  接近三民市
[00:38:00.880 --> 00:38:04.080]  裡面的價位都很小
[00:38:04.080 --> 00:38:05.440]  因為地方不夠
[00:38:05.440 --> 00:38:07.920]  Peninsula有十幾萬的中國人
[00:38:07.920 --> 00:38:09.920]  這也是一個很大的禍場
[00:38:09.920 --> 00:38:11.600]  我們需要去接觸
[00:38:11.600 --> 00:38:13.360]  需要將呼音帶給他們
[00:38:13.360 --> 00:38:16.880]  當四年前Chloe那組在這裡開始的時候
[00:38:16.880 --> 00:38:18.960]  已經漸漸發展成熟
[00:38:18.960 --> 00:38:22.480]  來齊都有十幾二十人
[00:38:22.480 --> 00:38:26.640]  我們都覺得這是一個可以發展的地方
[00:38:26.640 --> 00:38:29.440]  但是難處當然是找地方
[00:38:29.440 --> 00:38:34.320]  因為當中的樓價或者租金很貴
[00:38:34.320 --> 00:38:35.840]  但是我們相信
[00:38:35.840 --> 00:38:38.960]  這個不應該成為全方位的阻礙
[00:38:38.960 --> 00:38:40.640]  相信上帝一定會公認的
[00:38:40.640 --> 00:38:42.240]  我想起一件事學了
[00:38:42.240 --> 00:38:45.040]  就是和人與人之間的相處多了
[00:38:45.040 --> 00:38:46.160]  尤其是和新的人
[00:38:46.160 --> 00:38:47.120]  我不認識的人
[00:38:47.120 --> 00:38:49.680]  以前我都有些避忌去
[00:38:49.680 --> 00:38:52.160]  或者很尷尬不認識他
[00:38:52.160 --> 00:38:53.280]  不知道他在說什麼
[00:38:53.280 --> 00:38:54.720]  但是這組被我看到
[00:38:54.720 --> 00:38:55.760]  就是很多新人
[00:38:55.760 --> 00:38:59.040]  每個星期間都會有不同的新人來
[00:38:59.040 --> 00:39:00.480]  我們就去接觸他們
[00:39:00.480 --> 00:39:01.520]  和他們聊天
[00:39:01.520 --> 00:39:02.240]  感謝神
[00:39:02.240 --> 00:39:04.480]  因為他們其實都很友善
[00:39:04.480 --> 00:39:06.400]  很多時候都會回應
[00:39:06.400 --> 00:39:10.560]  我自己學到和人與人之間的相處是好了
[00:39:10.560 --> 00:39:12.400]  神給我們很多使命
[00:39:12.400 --> 00:39:15.200]  看你怎樣靠著聖靈
[00:39:15.200 --> 00:39:17.760]  也靠著你和神的關係
[00:39:17.760 --> 00:39:19.360]  不如試一試
[00:39:19.360 --> 00:39:20.560]  Give a try
[00:39:20.560 --> 00:39:23.120]  還有我們的天賦其實是創意無限的
[00:39:23.120 --> 00:39:23.840]  你試了
[00:39:23.840 --> 00:39:27.280]  其實中間神給你袋很多東西在袋子裏面
[00:39:27.280 --> 00:39:28.640]  你想知道袋子裏面有什麼東西
[00:39:28.640 --> 00:39:29.280]  來吧
[00:39:29.280 --> 00:39:30.160]  那你就知道了
[00:39:30.160 --> 00:39:40.480]  如果我們不明白天賦時間表
[00:39:40.480 --> 00:39:43.360]  有時候你都不明白你的時間表應該怎樣安排
[00:39:43.360 --> 00:39:45.760]  我以前都說過
[00:39:45.760 --> 00:39:47.440]  有一次我們在洛杉磯吃飯
[00:39:47.440 --> 00:39:52.720]  有位服務員不太會做
[00:39:52.720 --> 00:39:55.920]  上菜的時候拿著一鍋很熱的湯
[00:39:55.920 --> 00:39:58.640]  從一個人的頭上倒過去
[00:39:58.640 --> 00:40:00.080]  那個人馬上說一句
[00:40:00.080 --> 00:40:03.120]  小心點 我還沒結婚
[00:40:03.120 --> 00:40:06.880]  有時候我們對時間的看法是這樣的
[00:40:06.880 --> 00:40:09.280]  主耶穌今天為什麼還沒回來
[00:40:09.280 --> 00:40:10.720]  這個世界還沒滅亡
[00:40:10.720 --> 00:40:11.440]  還沒回來
[00:40:11.440 --> 00:40:13.120]  還沒接我回天家
[00:40:13.120 --> 00:40:15.440]  因為神等我結婚
[00:40:15.440 --> 00:40:16.640]  神等我生小孩
[00:40:16.640 --> 00:40:18.400]  神等我兒子長大讀大學
[00:40:18.400 --> 00:40:20.160]  神等我攝幼成
[00:40:20.160 --> 00:40:21.600]  神等我順利退休
[00:40:21.600 --> 00:40:23.840]  我們以為神等的是這件事
[00:40:23.840 --> 00:40:25.440]  但今天這段經話不是
[00:40:25.440 --> 00:40:27.040]  你想多了
[00:40:27.040 --> 00:40:30.560]  神等的是每一個屬祂的兒女悔改
[00:40:30.560 --> 00:40:32.320]  這是神在等的
[00:40:32.320 --> 00:40:35.200]  我和你就覺得在等其他東西
[00:40:35.200 --> 00:40:37.280]  如果從這個時間表
[00:40:37.280 --> 00:40:40.560]  你怎樣看神今天放在你
[00:40:40.560 --> 00:40:42.240]  放你在某間公司
[00:40:42.240 --> 00:40:43.840]  某個家庭
[00:40:43.840 --> 00:40:45.200]  某個社區
[00:40:45.200 --> 00:40:46.240]  你怎樣看呢
[00:40:46.240 --> 00:40:48.560]  你覺得神真的在等你升職
[00:40:48.560 --> 00:40:50.720]  等你自我實現
[00:40:50.720 --> 00:40:52.640]  等你兒女長大
[00:40:52.640 --> 00:40:53.920]  神真的在等這些東西
[00:40:53.920 --> 00:40:56.480]  因為神在等你在你現在的崗位
[00:40:56.480 --> 00:40:58.800]  懂不懂去尋找罪人
[00:40:58.800 --> 00:41:01.600]  神等的是每一個屬祂的兒女悔改
[00:41:01.600 --> 00:41:04.560]  我希望你的時間表稍作調整
[00:41:04.560 --> 00:41:06.800]  我也希望你能夠花時間
[00:41:06.800 --> 00:41:08.240]  來給自己一個機會
[00:41:08.240 --> 00:41:09.440]  參與服事的機會
[00:41:09.440 --> 00:41:10.480]  來看看
[00:41:10.480 --> 00:41:12.880]  如果我們教會你從來沒試過直堂
[00:41:12.880 --> 00:41:14.400]  我們真的有這樣的機會
[00:41:14.400 --> 00:41:15.920]  你想不想試一試
[00:41:15.920 --> 00:41:18.480]  我都希望你回家祈禱
[00:41:18.480 --> 00:41:20.880]  我們一起祈禱
[00:41:20.880 --> 00:41:22.000]  在我們來到你面前
[00:41:22.000 --> 00:41:22.720]  我們謝謝你
[00:41:22.720 --> 00:41:25.600]  因為為了我們可以得救
[00:41:25.600 --> 00:41:28.720]  你居然等了兩千年
[00:41:28.720 --> 00:41:30.560]  如果你沒有耐性
[00:41:30.560 --> 00:41:32.320]  我們不可能得救
[00:41:32.320 --> 00:41:34.560]  如果你沒有那種尋找罪人的心
[00:41:34.560 --> 00:41:36.240]  我們也不可能得救
[00:41:36.240 --> 00:41:40.240]  幫助我們感受到天父那種
[00:41:40.240 --> 00:41:43.360]  體重罪人悔改的感受
[00:41:43.360 --> 00:41:46.720]  我們也越來越貼近天父祢的旨意
[00:41:46.720 --> 00:41:48.320]  幫助我們當我們每天祈禱
[00:41:48.320 --> 00:41:51.200]  願天父祢的旨行在地上的時候
[00:41:51.200 --> 00:41:52.560]  我們真的明白
[00:41:52.560 --> 00:41:55.360]  天父祢的心意到底是想怎樣
[00:41:55.360 --> 00:41:58.080]  幫助我們在忙碌的生活當中
[00:41:58.080 --> 00:42:01.520]  有時候我們完全忘記了福音這個使命
[00:42:01.520 --> 00:42:02.960]  忘記了祢的感受
[00:42:02.960 --> 00:42:05.040]  我們一直都專注在我們自己的工作
[00:42:05.040 --> 00:42:06.080]  我們的家庭
[00:42:06.080 --> 00:42:07.680]  我們覺得原來你等的可能是
[00:42:07.680 --> 00:42:10.160]  我們事業成功 家人成長
[00:42:10.160 --> 00:42:12.960]  但原來你等的是罪人悔改
[00:42:12.960 --> 00:42:15.280]  幫助我們調整我們的時間表
[00:42:15.280 --> 00:42:17.600]  重新安排我們的priority
[00:42:17.600 --> 00:42:21.920]  重新將我們人生的先後次序做一些安排
[00:42:21.920 --> 00:42:24.480]  重新將你的使命 福音的使命
[00:42:24.480 --> 00:42:28.880]  放在我們人生的agenda當中
[00:42:28.880 --> 00:42:29.840]  保守我們
[00:42:29.840 --> 00:42:35.280]  願意我們接下來兩個福音據點的發展計劃
[00:42:35.280 --> 00:42:38.160]  都蒙祢的保守 蒙祢的帶領
[00:42:38.160 --> 00:42:41.200]  蒙祢的賜添我們的能力
[00:42:41.200 --> 00:42:45.040]  加添我們有一個足夠的人力的資源
[00:42:45.040 --> 00:42:48.160]  有更多的童工願意加入
[00:42:48.160 --> 00:42:50.800]  將這個福音的工作做得更好
[00:42:50.800 --> 00:42:53.760]  讓更多你的兒女能夠快一些的
[00:42:53.760 --> 00:42:55.920]  回到天賦你的懷抱中
[00:42:55.920 --> 00:42:57.200]  我們這樣的祈禱
[00:42:57.200 --> 00:42:59.280]  是奉主耶穌基督的命強
[00:42:59.280 --> 00:43:00.000]  Amen
