
[00:00:00.000 --> 00:00:02.140]  在開始的時候我們同心禱告
[00:32:00.580 --> 00:32:02.080]  弟兄姊妹
[00:32:02.080 --> 00:32:05.580]  如果我們的價值體系
[00:32:05.580 --> 00:32:09.080]  價值觀是效益主義和即食文化
[00:32:09.080 --> 00:32:12.080]  可能我們的信仰會走偏差
[00:32:12.080 --> 00:32:14.080]  斯人他因在認識神
[00:32:14.080 --> 00:32:17.080]  他都正確認識他自己的位置
[00:32:17.080 --> 00:32:19.580]  他建立了一個不受環境左右
[00:32:19.580 --> 00:32:22.580]  不看效益的信念
[00:32:22.580 --> 00:32:25.080]  我現在的遭遇很慘
[00:32:25.080 --> 00:32:27.080]  神好像很沉默
[00:32:27.080 --> 00:32:29.080]  神好像不理我
[00:32:29.080 --> 00:32:31.080]  但是我確信神有恩惠
[00:32:31.080 --> 00:32:33.080]  有公義有憐憫
[00:32:33.080 --> 00:32:35.080]  我確信神愛我
[00:32:35.080 --> 00:32:41.080]  我不需要用這些去驗證神是否愛我
[00:32:41.080 --> 00:32:45.580]  這個信念不是基於環境
[00:32:45.580 --> 00:32:47.080]  這個信念基於什麼呢?
[00:32:47.080 --> 00:32:49.080]  是基於真理
[00:32:49.080 --> 00:32:54.580]  這個信念是基於上帝的啟示和上帝的應許
[00:32:54.580 --> 00:32:57.580]  我們的禱告要有這個信念
[00:32:57.580 --> 00:33:00.580]  帶著這個信念去看你的人生
[00:33:00.580 --> 00:33:04.580]  帶著這個信念去看香港目前的困局
[00:33:04.580 --> 00:33:08.580]  帶著這個信念去禱告去仰望
[00:33:08.580 --> 00:33:10.580]  我相信我們有這個信念
[00:33:10.580 --> 00:33:12.580]  我們的禱告生活
[00:33:12.580 --> 00:33:14.580]  我們的人生會很不同
[00:33:14.580 --> 00:33:16.580]  很不同
[00:33:16.580 --> 00:33:18.580]  我們同心禱告
[00:33:18.580 --> 00:33:20.580]  天父我們很感謝祢
[00:33:20.580 --> 00:33:25.580]  多謝祢,祢有恩典、有公義、有憐憫
[00:33:25.580 --> 00:33:31.580]  即使我們好像看不到有恩典、有公義、有憐憫的時候
[00:33:31.580 --> 00:33:33.580]  幫助我們
[00:33:33.580 --> 00:33:39.580]  我們仍然堅信祢有恩典、有公義、有憐憫
[00:33:39.580 --> 00:33:44.580]  幫助我們帶著這個信念去詮釋我們的信仰
[00:33:44.580 --> 00:33:46.580]  帶著這個信念去認識祢
[00:33:46.580 --> 00:33:49.580]  去回應祢們我們的恩情
[00:33:49.580 --> 00:33:52.580]  去報答祢對我們的愛
[00:33:52.580 --> 00:33:55.580]  幫我們帶著這個信念去看我們的教會
[00:33:55.580 --> 00:33:57.580]  我們的家庭
[00:33:57.580 --> 00:33:58.580]  我們的社會
[00:33:58.580 --> 00:34:00.580]  我們的世界
[00:34:00.580 --> 00:34:01.580]  讓我們見到祢
[00:34:01.580 --> 00:34:03.580]  讓我們幫助人見到祢
[00:34:03.580 --> 00:34:05.580]  經歷祢
[00:34:05.580 --> 00:34:06.580]  去榮耀祢
[00:34:06.580 --> 00:34:07.580]  我們多謝祢
[00:34:07.580 --> 00:34:09.580]  奉耶穌基督的聖名
[00:34:09.580 --> 00:34:10.580]  阿門
