
[00:00:00.000 --> 00:00:07.440]  大家好,我們今天就講完這段時間的最後一次《耶利米蘇》
[00:28:27.520 --> 00:28:28.520]  講道
[00:28:28.520 --> 00:28:29.520]  講完之後
[00:28:29.520 --> 00:28:31.520]  大家一起去為自己所犯的罪
[00:28:31.520 --> 00:28:32.520]  去認罪悔改的時候
[00:28:32.520 --> 00:28:34.520]  上教士的侄子
[00:28:34.520 --> 00:28:36.520]  上教士沒有兒女
[00:28:36.520 --> 00:28:37.520]  不過有個侄子
[00:28:37.520 --> 00:28:38.520]  他說這幾年裡面
[00:28:38.520 --> 00:28:39.520]  他常常在想
[00:28:39.520 --> 00:28:41.520]  怎樣去報復他在神的面前
[00:28:41.520 --> 00:28:42.520]  認罪悔改
[00:28:42.520 --> 00:28:43.520]  復興臨道教會
[00:28:43.520 --> 00:28:45.520]  他說這幾年
[00:28:45.520 --> 00:28:46.520]  我就在想當年
[00:28:46.520 --> 00:28:49.520]  篤我叔出來那個是什麼人
[00:28:49.520 --> 00:28:52.520]  我找到他是隔離村的村長
[00:28:52.520 --> 00:28:54.520]  我在想怎樣去報復
[00:28:54.520 --> 00:28:57.520]  這件事常常捆綁著我
[00:28:57.520 --> 00:29:01.520]  我覺得這個不是天父的心意
[00:29:01.520 --> 00:29:03.520]  這是神的心意
[00:29:03.520 --> 00:29:06.520]  主耶穌在被釘十字架的時候
[00:29:06.520 --> 00:29:08.520]  求天父原諒那些釘他十字架的人
[00:29:08.520 --> 00:29:11.520]  因為他們所作的他們不曉得
[00:29:11.520 --> 00:29:13.520]  當他們願意認罪悔改
[00:29:13.520 --> 00:29:16.520]  深切地反省自己過往的過犯
[00:29:16.520 --> 00:29:18.520]  包括教會裡面的
[00:29:18.520 --> 00:29:21.520]  或者是在信徒自己的生命當中
[00:29:21.520 --> 00:29:23.520]  神的復興臨道
[00:29:23.520 --> 00:29:26.520]  1900年義和團發生的時候
[00:29:26.520 --> 00:29:28.520]  法父教會即是這間教會
[00:29:28.520 --> 00:29:30.520]  當年的信徒有多少呢?
[00:29:30.520 --> 00:29:32.520]  有四千個
[00:29:32.520 --> 00:29:35.520]  十年之後他再去做統計的時候
[00:29:35.520 --> 00:29:37.520]  他的信徒有多少呢?
[00:29:37.520 --> 00:29:40.520]  他的信徒是一萬個
[00:29:40.520 --> 00:29:42.520]  神會復興他的作為
[00:29:42.520 --> 00:29:44.520]  因為神的心意
[00:29:44.520 --> 00:29:47.520]  並不是降災禍的意念
[00:29:47.520 --> 00:29:49.520]  是要賜我們平安
[00:29:49.520 --> 00:29:51.520]  叫我們沒後有指望
[00:29:51.520 --> 00:29:53.520]  今天主耶穌帶領我們的時候
[00:29:53.520 --> 00:29:56.520]  我們就甘心樂意等候主耶穌的帶領
[00:29:56.520 --> 00:29:58.520]  我們一起同心祈禱
[00:29:58.520 --> 00:30:00.520]  親愛的天父我們感謝你
[00:30:00.520 --> 00:30:02.520]  求你保守太古聖堂
[00:30:02.520 --> 00:30:05.520]  保守香港教會
[00:30:05.520 --> 00:30:09.520]  讓我們合而為一
[00:30:09.520 --> 00:30:11.520]  我們知道我們是你
[00:30:11.520 --> 00:30:12.520]  用重價
[00:30:12.520 --> 00:30:14.520]  主耶穌補血買贖回來
[00:30:14.520 --> 00:30:16.520]  成為你神的兒女
[00:30:16.520 --> 00:30:18.520]  主耶穌保守我們
[00:30:18.520 --> 00:30:21.520]  不要被那些secondary的東西
[00:30:21.520 --> 00:30:24.520]  影響我們彼此相愛
[00:30:24.520 --> 00:30:27.520]  保守我們尚在你的愛當中
[00:30:27.520 --> 00:30:29.520]  又讓我們仰望你的手
[00:30:29.520 --> 00:30:31.520]  親自帶領我們走前面的路
[00:30:31.520 --> 00:30:35.520]  縱然香港來的日子可能會很艱難
[00:30:35.520 --> 00:30:40.520]  我們經濟可能會很差
[00:30:40.520 --> 00:30:44.520]  我們可能有很多的困迫在當中
[00:30:44.520 --> 00:30:47.520]  民要攻打民,國要攻打國
[00:30:47.520 --> 00:30:50.520]  這些事是必然有的
[00:30:50.520 --> 00:30:53.520]  但我們仰望你的恩典和帶領
[00:30:53.520 --> 00:30:57.520]  因為你的心意並不是降災禍的心意
[00:30:57.520 --> 00:31:00.520]  是叫我們沒後有指望的心意
[00:31:00.520 --> 00:31:02.520]  讓我們經歷艱難的時候
[00:31:02.520 --> 00:31:05.520]  為你結出更多美好的果子
[00:31:05.520 --> 00:31:06.520]  讓我們經歷艱難的時候
[00:31:06.520 --> 00:31:10.520]  更加倚靠你保守我們
[00:31:10.520 --> 00:31:13.520]  尚在你的愛當中
[00:31:13.520 --> 00:31:15.520]  祈禱告託封耶穌門口
