
[00:00:00.000 --> 00:00:10.000]  今天我們要跟弟兄姊妹一起來看的是《上行致詩》裡頭的一百二十一篇
[00:41:06.000 --> 00:41:09.000]  耶路撒冷沒有平安
[00:41:09.000 --> 00:41:12.000]  常常是有周圍的人攻打它
[00:41:12.000 --> 00:41:15.000]  甚至在公元前五百多年
[00:41:15.000 --> 00:41:19.000]  就被巴比倫給滅掉了
[00:41:19.000 --> 00:41:20.000]  亡國了
[00:41:20.000 --> 00:41:22.000]  聖殿被燒毀了
[00:41:22.000 --> 00:41:24.000]  聖殿也被拆毀了
[00:41:24.000 --> 00:41:28.000]  它沒有平安
[00:41:28.000 --> 00:41:31.000]  所以政治名符其詞的平安
[00:41:31.000 --> 00:41:36.000]  是在千年國的時候
[00:41:36.000 --> 00:41:40.000]  耶路撒冷才有真正的平安
[00:41:40.000 --> 00:41:44.000]  有平安就有行窩
[00:41:44.000 --> 00:41:46.000]  有平安才有行窩
[00:41:46.000 --> 00:41:47.000]  有行窩的話
[00:41:47.000 --> 00:41:50.000]  一定是從平安裡頭出來的
[00:41:50.000 --> 00:41:59.000]  所以今天教會也應該有這樣的光景
[00:41:59.000 --> 00:42:02.000]  今天的教會也不興旺
[00:42:02.000 --> 00:42:04.000]  還有很多人還沒升職
[00:42:04.000 --> 00:42:05.000]  也不興安
[00:42:05.000 --> 00:42:07.000]  有很多的分歧
[00:42:07.000 --> 00:42:10.000]  或好多的派別
[00:42:10.000 --> 00:42:15.000]  這些到了將來千年國的時候
[00:42:15.000 --> 00:42:18.000]  神都要做功
[00:42:18.000 --> 00:42:23.000]  使興旺和平安能夠出現在教會當中
[00:42:23.000 --> 00:42:28.000]  出現在以色列的當中
[00:42:28.000 --> 00:42:30.000]  怎麼樣能夠有平安呢?
[00:42:30.000 --> 00:42:33.000]  下面就說到了第六節說的
[00:42:33.000 --> 00:42:37.000]  我們要為耶路撒冷求平安
[00:42:37.000 --> 00:42:40.000]  願祢的城中平安
[00:42:40.000 --> 00:42:43.000]  願祢的宮殿興旺
[00:42:43.000 --> 00:42:48.000]  能夠來服侍神
[00:42:48.000 --> 00:42:51.000]  來為神的百姓
[00:42:51.000 --> 00:42:52.000]  為神的榮耀
[00:42:52.000 --> 00:42:57.000]  為和議來求福
[00:42:57.000 --> 00:43:05.000]  因為他是愛神
[00:43:05.000 --> 00:43:07.000]  他說耶路撒冷
[00:43:07.000 --> 00:43:10.000]  愛祢的人必然興旺
[00:43:10.000 --> 00:43:15.000]  他們是因為愛這座城的興旺
[00:43:15.000 --> 00:43:19.000]  也是為了弟兄來禱告
[00:43:19.000 --> 00:43:21.000]  也為了同伴來禱告
[00:43:21.000 --> 00:43:22.000]  為了同伴
[00:43:22.000 --> 00:43:25.000]  很可能就是還沒有信主的人
[00:43:25.000 --> 00:43:28.000]  同伴的意思就是還沒有信主
[00:43:28.000 --> 00:43:30.000]  還沒有歸鄉延華的人
[00:43:30.000 --> 00:43:32.000]  看望他們也能信
[00:43:32.000 --> 00:43:34.000]  他們也能平安
[00:43:34.000 --> 00:43:38.000]  所以耶路撒冷是神的殿
[00:43:38.000 --> 00:43:40.000]  教會是神的家
[00:43:40.000 --> 00:43:45.000]  所以我們是要為耶路撒冷求福
[00:43:45.000 --> 00:43:48.000]  也是為教會求福
[00:43:48.000 --> 00:43:51.000]  不是單單為了我們個人的困難來求
[00:43:51.000 --> 00:43:54.000]  我們也要常常為了地上的教會
[00:43:54.000 --> 00:43:58.000]  為了地上的猶太人他們來求福
[00:43:58.000 --> 00:44:01.000]  因為現在今天好多猶太人
[00:44:01.000 --> 00:44:08.000]  還沒有真正來認識他們耶穌基督
[00:44:08.000 --> 00:44:10.000]  是神所應許的救主
[00:44:10.000 --> 00:44:14.000]  他們還沒有真正的全家得救
[00:44:14.000 --> 00:44:19.000]  所以也是在基督徒有一個責任的話
[00:44:19.000 --> 00:44:20.000]  也是為了教會
[00:44:20.000 --> 00:44:27.000]  為了以色列猶太人的信主能夠禱告
[00:44:27.000 --> 00:44:32.000]  使得耶路撒冷有名副其實的平安
[00:44:32.000 --> 00:44:34.000]  所以這個地方就是說
[00:44:34.000 --> 00:44:38.000]  為弟兄為同伴的緣故
[00:44:38.000 --> 00:44:45.000]  我們要為了耶路撒冷跟為了教會來求平安
[00:44:45.000 --> 00:44:55.000]  所以這兩首詩就是上秦之詩的第二首跟第三首
[00:44:55.000 --> 00:44:58.000]  講到舉目
[00:44:58.000 --> 00:45:00.000]  我們有耶和華的幫助
[00:45:00.000 --> 00:45:05.000]  也講到我們想到美好的光景
[00:45:05.000 --> 00:45:08.000]  當有一天他的兒女
[00:45:08.000 --> 00:45:12.000]  所有的以色列人都能夠來到神面前的時候
[00:45:12.000 --> 00:45:15.000]  這是一個我們所渴慕的
[00:45:15.000 --> 00:45:23.000]  一個最高最能夠美滿的一個光景
[00:45:23.000 --> 00:45:29.000]  所以有些基督徒他們也是有一種團體
[00:45:29.000 --> 00:45:32.000]  專門為了耶路撒冷求平安
[00:45:32.000 --> 00:45:35.000]  他們也出了一種刊物
[00:45:35.000 --> 00:45:40.000]  就是有的人就要到猶太人中間去傳福音
[00:45:40.000 --> 00:45:44.000]  因為他們還是想得很狹窄
[00:45:44.000 --> 00:45:49.000]  他們一直想這位基督不是他們的救主
[00:45:49.000 --> 00:45:53.000]  他們還等一個救主到時候來救他們
[00:45:53.000 --> 00:46:02.000]  其實神已經派派主耶穌在兩千年以前來到以色列地了
[00:46:02.000 --> 00:46:04.000]  已經把福音傳給他們
[00:46:04.000 --> 00:46:07.000]  可是他們就是不能接收
[00:46:07.000 --> 00:46:12.000]  但是將來他們有一天以色列全家都要信主
[00:46:12.000 --> 00:46:14.000]  都要歸主
[00:46:14.000 --> 00:46:17.000]  神一定要做成這個事情
[00:46:17.000 --> 00:46:19.000]  因為這樣的話
[00:46:19.000 --> 00:46:23.000]  神的火才能夠在地上出現
[00:46:23.000 --> 00:46:26.000]  神的應許就要完全的成全
[00:46:26.000 --> 00:46:28.000]  我們感謝神
[00:46:28.000 --> 00:46:30.000]  我們也等候那一天
[00:46:30.000 --> 00:46:34.000]  所以今天我們如果有什麼難處
[00:46:34.000 --> 00:46:36.000]  我想每個基督徒這邊都有難處
[00:46:36.000 --> 00:46:37.000]  不要灰心
[00:46:37.000 --> 00:46:39.000]  不要失望
[00:46:39.000 --> 00:46:43.000]  你要向山舉目
[00:46:43.000 --> 00:46:45.000]  你的幫助從何而來
[00:46:45.000 --> 00:46:48.000]  你是從天地的耶華而來
[00:46:48.000 --> 00:46:50.000]  所以你仰望主耶穌
[00:46:50.000 --> 00:46:52.000]  祂答應你的禱告
[00:46:52.000 --> 00:46:58.000]  但是祂成就你的禱告是有遲有早
[00:46:58.000 --> 00:47:03.000]  但是你只要是憑著信心向祂求
[00:47:03.000 --> 00:47:05.000]  一定是不會落空的
[00:47:05.000 --> 00:47:07.000]  或早或晚
[00:47:07.000 --> 00:47:09.000]  祂都要成就
[00:47:09.000 --> 00:47:10.000]  我們感謝神
[00:47:10.000 --> 00:47:12.000]  讓我們低頭一同禱告
[00:47:15.000 --> 00:47:17.000]  感謝我們的天父
[00:47:17.000 --> 00:47:19.000]  感謝主耶穌基督
[00:47:19.000 --> 00:47:24.000]  祢把這些寶貴的詩篇賜給我們
[00:47:24.000 --> 00:47:27.000]  雖然我們還不能夠完全的理解
[00:47:27.000 --> 00:47:29.000]  但是我們感謝祢
[00:47:29.000 --> 00:47:32.000]  我們知道祢是照天地的耶華
[00:47:32.000 --> 00:47:34.000]  祢是我們的父
[00:47:34.000 --> 00:47:36.000]  祢一定會看顧我們
[00:47:36.000 --> 00:47:39.000]  所以我們也為了弟兄姊妹
[00:47:39.000 --> 00:47:41.000]  在難處中間
[00:47:41.000 --> 00:47:44.000]  我們也求主祢看顧他們
[00:47:44.000 --> 00:47:45.000]  給他們信心
[00:47:45.000 --> 00:47:48.000]  讓他們在軟弱中間
[00:47:48.000 --> 00:47:49.000]  他們得到力量
[00:47:49.000 --> 00:47:53.000]  來仰望這位照天地的耶華
[00:47:53.000 --> 00:47:59.000]  來仰望這位為我們信心創始成功的耶穌
[00:47:59.000 --> 00:48:01.000]  在我們地上的時候
[00:48:01.000 --> 00:48:02.000]  能夠靠著祢的恩典
[00:48:02.000 --> 00:48:05.000]  能夠走過前面的道路
[00:48:05.000 --> 00:48:07.000]  願主祢賜福給你的教會
[00:48:07.000 --> 00:48:09.000]  與我們眾人同在
[00:48:09.000 --> 00:48:12.000]  請我們在祢面前同心的禱告
[00:48:12.000 --> 00:48:14.000]  奉耶穌基督的名
