
[00:00:00.000 --> 00:00:02.280]  祈求您的愛 您十字架的大愛
[00:31:51.400 --> 00:31:53.400]  因為愛牠
[00:31:53.400 --> 00:31:55.400]  我愛不到
[00:31:55.400 --> 00:31:57.400]  我心想我還沒幫牠撿這麼一輩子
[00:31:57.400 --> 00:31:59.400]  愛狗牠肯做
[00:31:59.400 --> 00:32:01.400]  你愛什麼都做得出
[00:32:01.400 --> 00:32:03.400]  你看那些女士還沒結婚
[00:32:03.400 --> 00:32:05.400]  就很艱難
[00:32:05.400 --> 00:32:07.400]  一結婚
[00:32:07.400 --> 00:32:09.400]  換尿片的時候就要研究
[00:32:09.400 --> 00:32:11.400]  真的很誇張
[00:32:11.400 --> 00:32:13.400]  吃也不錯,很健康
[00:32:13.400 --> 00:32:15.400]  我的寶寶什麼都能說
[00:32:15.400 --> 00:32:17.400]  你愛
[00:32:17.400 --> 00:32:19.400]  不是因為你去聚會
[00:32:19.400 --> 00:32:21.400]  學會愛神
[00:32:21.400 --> 00:32:23.400]  反而是因為你愛神才能享受這個聚會
[00:32:23.400 --> 00:32:25.400]  不是
[00:32:25.400 --> 00:32:27.400]  因為擁有才付出
[00:32:27.400 --> 00:32:29.400]  而是因為付出
[00:32:29.400 --> 00:32:31.400]  你才擁有
[00:32:31.400 --> 00:32:33.400]  當你肯付出
[00:32:33.400 --> 00:32:35.400]  你才能擁有
[00:32:35.400 --> 00:32:37.400]  各位基督教的愛
[00:32:37.400 --> 00:32:39.400]  剛剛把我們整個價值觀扭轉了
[00:32:39.400 --> 00:32:41.400]  的原因
[00:32:41.400 --> 00:32:43.400]  當我不認識上帝的時候
[00:32:43.400 --> 00:32:45.400]  我愛是自私的
[00:32:45.400 --> 00:32:47.400]  往往只是從我的角度
[00:32:47.400 --> 00:32:49.400]  觀點去看任何東西
[00:32:49.400 --> 00:32:51.400]  去理解任何東西
[00:32:51.400 --> 00:32:53.400]  詮釋任何東西
[00:32:53.400 --> 00:32:55.400]  但當我接受基督教愛之後
[00:32:55.400 --> 00:32:57.400]  我懂得付出
[00:32:57.400 --> 00:32:59.400]  懂得接受
[00:32:59.400 --> 00:33:01.400]  懂得感恩
[00:33:01.400 --> 00:33:03.400]  懂得原來基督教的愛
[00:33:03.400 --> 00:33:05.400]  告訴我
[00:33:05.400 --> 00:33:07.400]  我的心
[00:33:07.400 --> 00:33:09.400]  充滿愛的時候
[00:33:09.400 --> 00:33:11.400]  我會自然的去服侍
[00:33:11.400 --> 00:33:13.400]  去付出給身邊的人
[00:33:13.400 --> 00:33:15.400]  整個的生命
[00:33:15.400 --> 00:33:17.400]  很不一樣
[00:33:17.400 --> 00:33:19.400]  昨天
[00:33:19.400 --> 00:33:21.400]  我下午參加了一個婚禮
[00:33:21.400 --> 00:33:23.400]  男男婚禮
[00:33:23.400 --> 00:33:25.400]  黃祖藍
[00:33:25.400 --> 00:33:27.400]  和李亞男
[00:33:27.400 --> 00:33:29.400]  突破了傳統
[00:33:29.400 --> 00:33:31.400]  男士矮過女士很多
[00:33:31.400 --> 00:33:33.400]  李亞男是五尺九
[00:33:33.400 --> 00:33:35.400]  我五尺十
[00:33:35.400 --> 00:33:37.400]  當他穿高跟鞋的時候
[00:33:37.400 --> 00:33:39.400]  我跟他聊天的時候
[00:33:39.400 --> 00:33:41.400]  我高過頭
[00:33:41.400 --> 00:33:43.400]  我想黃祖藍更辛苦
[00:33:43.400 --> 00:33:45.400]  他們怎樣結婚呢
[00:33:45.400 --> 00:33:47.400]  因為他們有愛情史
[00:33:47.400 --> 00:33:49.400]  我都知道
[00:33:49.400 --> 00:33:51.400]  昨天都公開了去分享
[00:33:51.400 --> 00:33:53.400]  他們頭幾年
[00:33:53.400 --> 00:33:55.400]  互相在一個群組約會
[00:33:55.400 --> 00:33:57.400]  去觀察對方
[00:33:57.400 --> 00:33:59.400]  到大家
[00:33:59.400 --> 00:34:01.400]  開始想拍拖
[00:34:01.400 --> 00:34:05.400]  大家商量
[00:34:05.400 --> 00:34:07.400]  四十天時間不見
[00:34:07.400 --> 00:34:09.400]  預備拍拖之前
[00:34:09.400 --> 00:34:11.400]  四十天不見
[00:34:11.400 --> 00:34:13.400]  這四十天就是用時間去祈禱
[00:34:13.400 --> 00:34:15.400]  尋求神的心意
[00:34:15.400 --> 00:34:17.400]  到四十天祈禱之後
[00:34:17.400 --> 00:34:19.400]  真的知道他們兩個
[00:34:19.400 --> 00:34:21.400]  雙方印證了覺得是上帝為他們預備
[00:34:21.400 --> 00:34:23.400]  所以兩個就開始拍拖
[00:34:23.400 --> 00:34:25.400]  在拍拖這麼多年的裡面
[00:34:25.400 --> 00:34:27.400]  他堅守一個
[00:34:27.400 --> 00:34:29.400]  很重要的原則
[00:34:29.400 --> 00:34:31.400]  就是絕對不會有
[00:34:31.400 --> 00:34:33.400]  婚前性行為
[00:34:33.400 --> 00:34:35.400]  到昨天
[00:34:35.400 --> 00:34:37.400]  他在眾人面前
[00:34:37.400 --> 00:34:39.400]  走進教堂
[00:34:39.400 --> 00:34:41.400]  兩個舉人分禮
[00:34:41.400 --> 00:34:43.400]  我相信在年青這一代
[00:34:43.400 --> 00:34:45.400]  絕無僅有
[00:34:45.400 --> 00:34:47.400]  娛樂圈
[00:34:47.400 --> 00:34:49.400]  更加絕無僅有
[00:34:49.400 --> 00:34:51.400]  為什麼他們做得到呢
[00:34:51.400 --> 00:34:53.400]  因為他們兩個
[00:34:53.400 --> 00:34:55.400]  都是相信耶穌
[00:34:55.400 --> 00:34:57.400]  他們明白
[00:34:57.400 --> 00:34:59.400]  真正的愛是什麼
[00:34:59.400 --> 00:35:01.400]  但並不等於
[00:35:01.400 --> 00:35:03.400]  祖藍對
[00:35:03.400 --> 00:35:05.400]  李安的誓詞
[00:35:05.400 --> 00:35:07.400]  特別
[00:35:07.400 --> 00:35:09.400]  自己作了一段承諾
[00:35:09.400 --> 00:35:11.400]  他說我知道我是一個罪人
[00:35:11.400 --> 00:35:13.400]  你和我都是罪人
[00:35:13.400 --> 00:35:15.400]  我們不完美
[00:35:15.400 --> 00:35:17.400]  我的心
[00:35:17.400 --> 00:35:19.400]  很愛對方
[00:35:19.400 --> 00:35:21.400]  但不等於我不會傷害對方
[00:35:21.400 --> 00:35:23.400]  是真的
[00:35:23.400 --> 00:35:25.400]  但起碼在救恩裡面
[00:35:25.400 --> 00:35:27.400]  我們明白十字架大愛
[00:35:27.400 --> 00:35:29.400]  擁有十字架大愛之後
[00:35:29.400 --> 00:35:31.400]  我們知道
[00:35:31.400 --> 00:35:33.400]  什麼是應該做什麼不應該做
[00:35:33.400 --> 00:35:35.400]  更加透過禱告
[00:35:35.400 --> 00:35:37.400]  神的改變能力
[00:35:37.400 --> 00:35:39.400]  臨到你和我的時候
[00:35:39.400 --> 00:35:41.400]  我更加能夠做出超乎我想像的事情
[00:35:41.400 --> 00:35:43.400]  為對方
[00:35:43.400 --> 00:35:45.400]  的付出
[00:35:45.400 --> 00:35:47.400]  為對方的付上
[00:35:47.400 --> 00:35:49.400]  我們再不問
[00:35:49.400 --> 00:35:51.400]  世間情是何物
[00:35:51.400 --> 00:35:53.400]  反而我們問
[00:35:53.400 --> 00:35:55.400]  當神那麼愛我們的時候
[00:35:55.400 --> 00:35:57.400]  我們愛
[00:35:57.400 --> 00:35:59.400]  因為神
[00:35:59.400 --> 00:36:01.400]  先愛我們
[00:36:01.400 --> 00:36:03.400]  姐妹
[00:36:03.400 --> 00:36:05.400]  特別情人節
[00:36:05.400 --> 00:36:07.400]  如果你是單身也好結婚也好
[00:36:07.400 --> 00:36:09.400]  如果收到弟兄
[00:36:09.400 --> 00:36:11.400]  一張卡寫著跟你說
[00:36:11.400 --> 00:36:13.400]  我們愛因為神先愛我們
[00:36:13.400 --> 00:36:15.400]  嗯
[00:36:15.400 --> 00:36:17.400]  有些東西
[00:36:17.400 --> 00:36:19.400]  要小心一點
[00:36:19.400 --> 00:36:21.400]  這根據經常被人濫用
[00:36:21.400 --> 00:36:23.400]  但是在健康的情況下
[00:36:23.400 --> 00:36:25.400]  我真的覺得
[00:36:25.400 --> 00:36:27.400]  當神的愛
[00:36:27.400 --> 00:36:29.400]  充滿我心的時候
[00:36:29.400 --> 00:36:31.400]  當神的愛不斷在我心中
[00:36:31.400 --> 00:36:33.400]  湧流的時候
[00:36:33.400 --> 00:36:35.400]  我改變就出現
[00:36:35.400 --> 00:36:37.400]  我能夠去專注在
[00:36:37.400 --> 00:36:39.400]  對方的身上
[00:36:39.400 --> 00:36:41.400]  能夠愛對方
[00:36:41.400 --> 00:36:43.400]  所以祖藍的誓詞說
[00:36:43.400 --> 00:36:45.400]  我要專一的去愛你
[00:36:45.400 --> 00:36:47.400]  跟Leanne這樣說
[00:36:47.400 --> 00:36:49.400]  很感動的一個婚禮
[00:36:49.400 --> 00:36:51.400]  在這個世代
[00:36:51.400 --> 00:36:53.400]  很難
[00:36:53.400 --> 00:36:55.400]  想像
[00:36:55.400 --> 00:36:57.400]  在娛樂圈裡面一對年輕人
[00:36:57.400 --> 00:36:59.400]  可以堅守這麼多步
[00:36:59.400 --> 00:37:01.400]  到
[00:37:01.400 --> 00:37:03.400]  入教堂為止
[00:37:03.400 --> 00:37:05.400]  美好的見證
[00:37:05.400 --> 00:37:07.400]  證明了神的愛
[00:37:07.400 --> 00:37:09.400]  是可以保護
[00:37:09.400 --> 00:37:11.400]  是可以保守
[00:37:11.400 --> 00:37:13.400]  一對男女
[00:37:13.400 --> 00:37:15.400]  直到他們要走完
[00:37:15.400 --> 00:37:17.400]  人生路為止
[00:37:17.400 --> 00:37:19.400]  今天你是否渴求
[00:37:19.400 --> 00:37:21.400]  這位上帝的愛呢
[00:37:21.400 --> 00:37:22.400]  請同學起立
