
[00:00:00.000 --> 00:00:02.500]  我們一起有個簡短的禱告 主耶穌
[00:39:20.400 --> 00:39:22.400]  然後你帶了幾個人慶祝了
[00:39:22.400 --> 00:39:24.400]  你會不會像一棵聖誕樹那樣
[00:39:24.400 --> 00:39:26.400]  你知道聖誕樹嗎
[00:39:26.400 --> 00:39:27.400]  聖誕樹外面很漂亮
[00:39:27.400 --> 00:39:29.400]  掛很多的果汁
[00:39:29.400 --> 00:39:32.400]  掛很多的東西在上面
[00:39:32.400 --> 00:39:35.400]  可是都不是他自己掛上去的
[00:39:35.400 --> 00:39:36.400]  都是裝飾的
[00:39:36.400 --> 00:39:39.400]  你的生命是一棵好像真的數量有生命的
[00:39:39.400 --> 00:39:41.400]  能夠接觸果汁的
[00:39:41.400 --> 00:39:43.400]  這裡有一個詞我們要特別留意
[00:39:43.400 --> 00:39:45.400]  就是充充足足
[00:39:45.400 --> 00:39:46.400]  充充足足就是說
[00:39:46.400 --> 00:39:48.400]  也不是有一點點而已
[00:39:48.400 --> 00:39:50.400]  剛才所提到的那八樣
[00:39:50.400 --> 00:39:52.400]  也不是各有一點你就夠了
[00:39:52.400 --> 00:39:54.400]  而是你要很滿
[00:39:54.400 --> 00:39:56.400]  要充充足足
[00:39:56.400 --> 00:39:57.400]  這些要在你裡面
[00:39:57.400 --> 00:40:00.400]  在你的生命裡面要充滿你
[00:40:00.400 --> 00:40:02.400]  你的生命才會有影響力
[00:40:02.400 --> 00:40:04.400]  你才能夠接觸果汁
[00:40:04.400 --> 00:40:07.400]  另外他提到不追求長進的一個危險
[00:40:07.400 --> 00:40:10.400]  就是有的人他會不成長
[00:40:10.400 --> 00:40:12.400]  就像一個老嬰孩一樣
[00:40:12.400 --> 00:40:13.400]  他老是不長大
[00:40:13.400 --> 00:40:15.400]  很大了還要吃奶
[00:40:15.400 --> 00:40:17.400]  還要拿著那個奶嘴
[00:40:17.400 --> 00:40:18.400]  第九節講到
[00:40:18.400 --> 00:40:20.400]  人若沒有這幾樣就是眼瞎
[00:40:20.400 --> 00:40:21.400]  只看見近處的
[00:40:21.400 --> 00:40:24.400]  忘了他舊日的罪已經得到了解禁
[00:40:24.400 --> 00:40:28.400]  也就是說他還停留在
[00:40:28.400 --> 00:40:30.400]  這種俗世的追求裡面
[00:40:30.400 --> 00:40:32.400]  他看到近處的意思就是說
[00:40:32.400 --> 00:40:35.400]  他只追求今生的這種的享樂
[00:40:35.400 --> 00:40:37.400]  看到目前的這種的好處
[00:40:37.400 --> 00:40:38.400]  他不看將來
[00:40:38.400 --> 00:40:39.400]  不看永恆
[00:40:39.400 --> 00:40:41.400]  不看長遠的事情
[00:40:41.400 --> 00:40:42.400]  他所做的所有的打算
[00:40:42.400 --> 00:40:44.400]  都是為現在
[00:40:44.400 --> 00:40:46.400]  他要過得好一點來打算
[00:40:46.400 --> 00:40:48.400]  他沒有為將來
[00:40:48.400 --> 00:40:52.400]  在天國裡面的這種生活計畫來打算
[00:40:52.400 --> 00:40:57.400]  沒有積攢財寶在天上
[00:40:57.400 --> 00:41:01.400]  最後第十到十一節
[00:41:01.400 --> 00:41:03.400]  彼得有一個勸勉
[00:41:03.400 --> 00:41:05.400]  這個勸勉就是
[00:41:05.400 --> 00:41:10.400]  讓各位姊妹能夠永遠都不失腳
[00:41:10.400 --> 00:41:12.400]  所以弟兄們應當更加殷勤
[00:41:12.400 --> 00:41:15.400]  使你們所蒙的恩昭和檢選堅定不移
[00:41:15.400 --> 00:41:18.400]  你們若行這幾樣就永不失腳
[00:41:18.400 --> 00:41:20.400]  這樣便讓你們豐豐富富的
[00:41:20.400 --> 00:41:22.400]  得以進入我們救主
[00:41:22.400 --> 00:41:24.400]  耶穌基督永遠的國
[00:41:24.400 --> 00:41:25.400]  大家留意這裡講到是
[00:41:25.400 --> 00:41:27.400]  第一個詞是永不失腳
[00:41:27.400 --> 00:41:29.400]  假如你有這幾樣
[00:41:29.400 --> 00:41:33.400]  而且是充充足足的有這幾樣的話
[00:41:33.400 --> 00:41:36.400]  你就可以永不失腳
[00:41:36.400 --> 00:41:37.400]  而不是你有一點點
[00:41:37.400 --> 00:41:39.400]  你是充充足足的有
[00:41:39.400 --> 00:41:42.400]  第二就是你怎樣進入神的國呢?
[00:41:42.400 --> 00:41:45.400]  你不是空手的進入
[00:41:45.400 --> 00:41:52.400]  你是怎麼樣豐豐富富的來進入天國
[00:41:52.400 --> 00:41:56.400]  我不曉得你怎麼樣去想像得到這個場景
[00:41:56.400 --> 00:41:58.400]  那我給你舉一個例子
[00:41:58.400 --> 00:42:01.400]  我有一個朋友他移民到加拿大
[00:42:01.400 --> 00:42:04.400]  為了移民他花了很多的錢
[00:42:04.400 --> 00:42:05.400]  花了很多錢以後
[00:42:05.400 --> 00:42:07.400]  他移到那邊的時候就很辛苦了
[00:42:07.400 --> 00:42:08.400]  因為他沒有錢
[00:42:08.400 --> 00:42:09.400]  他怎麼樣呢?
[00:42:09.400 --> 00:42:12.400]  重新還要很努力地去工作
[00:42:12.400 --> 00:42:14.400]  還要去準備錢去買房
[00:42:14.400 --> 00:42:16.400]  他很辛苦
[00:42:16.400 --> 00:42:19.400]  那現在後來他跟我講
[00:42:19.400 --> 00:42:20.400]  他不是啊
[00:42:20.400 --> 00:42:22.400]  他說神給他很多的恩典
[00:42:22.400 --> 00:42:28.400]  他基本上可以有100萬的這個加幣
[00:42:28.400 --> 00:42:32.400]  這個錢拿到加拿大過退休的生活
[00:42:32.400 --> 00:42:33.400]  移民到那邊
[00:42:33.400 --> 00:42:34.400]  所以他是很豐富
[00:42:34.400 --> 00:42:35.400]  他說我沒有缺乏
[00:42:35.400 --> 00:42:37.400]  他說神很恩待我
[00:42:37.400 --> 00:42:40.400]  所以我們進入天國的時候呢
[00:42:40.400 --> 00:42:41.400]  你這個豐豐富富
[00:42:41.400 --> 00:42:45.400]  比他的那個100萬加幣還要更豐富
[00:42:45.400 --> 00:42:47.400]  你進入天國的時候
[00:42:47.400 --> 00:42:49.400]  不是空手的進入
[00:42:49.400 --> 00:42:50.400]  你是很豐富的
[00:42:50.400 --> 00:42:52.400]  就像他的那個喜樂
[00:42:52.400 --> 00:42:54.400]  而且你比他的那個喜樂還要大
[00:42:54.400 --> 00:42:59.400]  這個是豐豐富富進入神的國
[00:42:59.400 --> 00:43:03.400]  所以我們豐豐富富進入神的國
[00:43:03.400 --> 00:43:05.400]  也不只是說我們得到很多的獎賞
[00:43:05.400 --> 00:43:08.400]  也指我們的這個個人的生命
[00:43:08.400 --> 00:43:10.400]  你很豐富
[00:43:10.400 --> 00:43:13.400]  你不是一無所有的
[00:43:13.400 --> 00:43:14.400]  你這個生命很豐富
[00:43:14.400 --> 00:43:17.400]  不代表你在這個世上賺很多的金錢
[00:43:17.400 --> 00:43:20.400]  而是你為主做了很多的工作
[00:43:20.400 --> 00:43:22.400]  你被他所紀念
[00:43:22.400 --> 00:43:23.400]  願主幫助我們
[00:43:23.400 --> 00:43:25.400]  在我們的屬靈生命裡面
[00:43:25.400 --> 00:43:27.400]  有更多的成長
[00:43:27.400 --> 00:43:30.400]  願我們也能夠豐豐富富的進入神的國
[00:43:30.400 --> 00:43:32.400]  我們一起來禱告
[00:43:32.400 --> 00:43:33.400]  結束紀錄謝謝你的恩典
[00:43:33.400 --> 00:43:37.400]  接著你的僕人他教導我們
[00:43:37.400 --> 00:43:39.400]  我們應該在屬靈上面
[00:43:39.400 --> 00:43:41.400]  不斷地追求成長
[00:43:41.400 --> 00:43:43.400]  來攀登這個屬靈的階梯
[00:43:43.400 --> 00:43:45.400]  願我們不斷地被你來塑造
[00:43:45.400 --> 00:43:47.400]  我們的生命更加的完全
[00:43:47.400 --> 00:43:48.400]  更加的像你
[00:43:48.400 --> 00:43:50.400]  也能夠被你來使用
[00:43:50.400 --> 00:43:53.400]  將來我們有一天能夠在主面前
[00:43:53.400 --> 00:43:56.400]  我們能夠無可止災
[00:43:56.400 --> 00:43:58.400]  我們的生命能夠被主所悅納
[00:43:58.400 --> 00:43:59.400]  主謝謝你
[00:43:59.400 --> 00:44:00.400]  我們同心禱告
[00:44:00.400 --> 00:44:02.400]  奉主耶穌基督的聖名
[00:44:02.400 --> 00:44:03.400]  阿們
