
[00:00:00.000 --> 00:00:02.720]  當一個宣教士去到一個新的工場
[00:34:45.360 --> 00:34:48.160]  整個地方都會被照亮
[00:34:48.160 --> 00:34:50.200]  所以我鼓勵大家
[00:34:50.200 --> 00:34:52.200]  可以帶有使命的
[00:34:52.200 --> 00:34:55.120]  試一下有膽量的
[00:34:55.120 --> 00:34:56.600]  去和別人見證
[00:34:56.600 --> 00:34:58.880]  這個是好得無比的
[00:34:58.880 --> 00:35:00.640]  我亦鼓勵大家
[00:35:00.640 --> 00:35:03.600]  我們窩福有些短訊
[00:35:03.600 --> 00:35:05.000]  不妨冒下險
[00:35:05.000 --> 00:35:07.720]  你可能覺得有些地方
[00:35:07.720 --> 00:35:09.320]  又要坐飛機
[00:35:09.320 --> 00:35:10.840]  有些地方落後一點
[00:35:10.840 --> 00:35:15.920]  很怕會不會染了疾病回來
[00:35:15.920 --> 00:35:17.080]  你只管去吧
[00:35:17.080 --> 00:35:19.160]  當然如果你身體有些特別的異議
[00:35:19.160 --> 00:35:21.440]  你都要醫生去看
[00:35:21.440 --> 00:35:23.080]  但是我們要去這樣做
[00:35:23.080 --> 00:35:24.520]  我們走出社群裏面
[00:35:24.520 --> 00:35:26.440]  我們不需要擔心
[00:35:26.440 --> 00:35:27.480]  我見到有些年輕人
[00:35:27.480 --> 00:35:31.200]  去到一些實況者裏面
[00:35:31.200 --> 00:35:32.680]  我們要想一下
[00:35:32.680 --> 00:35:34.280]  我們要小心
[00:35:34.280 --> 00:35:34.960]  我們要訓練
[00:35:34.960 --> 00:35:36.040]  但是不要覺得
[00:35:36.040 --> 00:35:38.120]  這些我們就怕了
[00:35:38.120 --> 00:35:39.760]  我們要去講
[00:35:39.760 --> 00:35:40.880]  去宣講
[00:35:40.880 --> 00:35:43.160]  盼望神使用你和我
[00:35:43.160 --> 00:35:45.080]  去無懼的
[00:35:45.080 --> 00:35:47.640]  不需要怕
[00:35:47.640 --> 00:35:48.880]  只管甚麼
[00:35:48.880 --> 00:35:50.640]  弟兄姊妹
[00:35:50.640 --> 00:35:51.840]  只管傳
[00:35:51.840 --> 00:35:53.840]  我們一起禱告
