
[00:00:00.000 --> 00:00:04.400]  跟風不一定是一件不好的事
[00:37:57.800 --> 00:38:00.600]  一匹原本不想動的馬
[00:38:00.600 --> 00:38:02.400]  突然間很想跑
[00:38:02.400 --> 00:38:04.400]  不過不想被人騎著
[00:38:04.400 --> 00:38:05.800]  挫著跑
[00:38:05.800 --> 00:38:08.000]  受人控制的跑
[00:38:08.000 --> 00:38:13.000]  這是非常危險的事情
[00:38:13.000 --> 00:38:14.800]  有位候任立法會議員
[00:38:14.800 --> 00:38:16.800]  已經公開表明自己
[00:38:16.800 --> 00:38:19.200]  是同性戀
[00:38:19.200 --> 00:38:20.400]  過去一些不敢說
[00:38:20.400 --> 00:38:22.000]  不想被人知道的事情
[00:38:22.000 --> 00:38:23.200]  現在風氣就告訴你
[00:38:23.200 --> 00:38:26.000]  何必害怕
[00:38:26.000 --> 00:38:27.200]  說就說
[00:38:27.200 --> 00:38:28.200]  有什麼問題
[00:38:28.200 --> 00:38:32.000]  有誰敢評估我
[00:38:32.000 --> 00:38:35.000]  所以有些市民看到這位議員的時候
[00:38:35.000 --> 00:38:36.400]  和他握手恭喜他
[00:38:36.400 --> 00:38:39.800]  原來你也是同我自己人
[00:38:39.800 --> 00:38:41.200]  記得
[00:38:41.200 --> 00:38:44.000]  在立法會為我們這班自己人
[00:38:44.000 --> 00:38:49.000]  爭取應有的權利
[00:38:49.000 --> 00:38:50.400]  今天已經
[00:38:50.400 --> 00:38:52.200]  不是不可以做什麼
[00:38:52.200 --> 00:38:53.400]  不可以做什麼
[00:38:53.400 --> 00:38:54.800]  今天去到一個地步
[00:38:54.800 --> 00:38:57.800]  我喜歡做什麼就做什麼
[00:38:57.800 --> 00:38:59.800]  所以我們不能夠蠻從
[00:38:59.800 --> 00:39:02.200]  不能夠被世俗的
[00:39:02.200 --> 00:39:04.200]  洗腦的一些不好的觀念
[00:39:04.200 --> 00:39:05.200]  去影響我們
[00:39:05.200 --> 00:39:07.400]  動搖我們
[00:39:07.400 --> 00:39:09.000]  面對這樣的世代
[00:39:09.000 --> 00:39:10.600]  我只懇求聖靈
[00:39:10.600 --> 00:39:13.200]  讓聖靈充滿管理我們
[00:39:13.200 --> 00:39:15.000]  我們軟弱的心靈
[00:39:15.000 --> 00:39:17.800]  隻眼開隻眼閉的生命
[00:39:17.800 --> 00:39:19.400]  使我們可以過一個自制
[00:39:19.400 --> 00:39:20.400]  有條理
[00:39:20.400 --> 00:39:23.000]  有能力的生活
[00:39:23.000 --> 00:39:24.200]  不要再是靈修
[00:39:24.200 --> 00:39:25.400]  讀經祈禱
[00:39:25.400 --> 00:39:27.600]  是一件老土的事情
[00:39:27.600 --> 00:39:28.400]  你沒有靈修
[00:39:28.400 --> 00:39:29.200]  你沒有祈禱
[00:39:29.200 --> 00:39:32.600]  你根本沒辦法知道上帝的心意
[00:39:32.600 --> 00:39:34.800]  你只會跟隨世俗
[00:39:34.800 --> 00:39:40.600]  被世俗去洗我們的腦
[00:39:40.600 --> 00:39:41.400]  哈佛的書
[00:39:41.400 --> 00:39:44.600]  約翰一書二三書都非常好
[00:39:44.600 --> 00:39:48.200]  都和我們今天的社會有很接近的關係
[00:39:48.200 --> 00:39:50.000]  特別約翰一書說到
[00:39:50.000 --> 00:39:51.400]  我們這個世界是黑暗的
[00:39:51.400 --> 00:39:53.600]  但我們卻是光明之子
[00:39:53.600 --> 00:39:55.000]  我們上帝是光
[00:39:55.000 --> 00:39:56.400]  我們的主是光
[00:39:56.400 --> 00:39:59.200]  我們要活在光明中
[00:39:59.200 --> 00:40:00.400]  但很多時候
[00:40:00.400 --> 00:40:04.000]  我們個個都做黑社會的基督徒
[00:40:04.000 --> 00:40:09.400]  即是活在黑社會的生活裏面
[00:40:09.400 --> 00:40:10.400]  一個基督徒的人
[00:40:10.400 --> 00:40:11.600]  在我們身上的人
[00:40:11.600 --> 00:40:15.600]  如我們好像甘碧氏所著的書
[00:40:15.600 --> 00:40:18.000]  《孝法基督》
[00:40:18.000 --> 00:40:20.400]  但如我們好像潘霍華所寫的書
[00:40:20.400 --> 00:40:22.800]  《追隨基督》
[00:40:22.800 --> 00:40:24.800]  但如我們好像一首國語詩歌
[00:40:24.800 --> 00:40:27.800]  榮耀基督作生命
[00:40:27.800 --> 00:40:30.600]  榮耀榮耀基督作生命
[00:40:30.600 --> 00:40:34.000]  榮耀榮耀聖靈來引領
[00:40:34.000 --> 00:40:36.200]  但如我們這班屬主的基督徒
[00:40:36.200 --> 00:40:39.200]  我們的生命是有聖靈的管理
[00:40:39.200 --> 00:40:41.400]  我們要跟從的是聖靈
[00:40:41.400 --> 00:40:43.800]  和聖靈的感動
[00:40:43.800 --> 00:40:46.400]  以致我們不會被今天的世界
[00:40:46.400 --> 00:40:48.800]  動搖我們的信心
[00:40:48.800 --> 00:40:51.000]  我們祈禱
[00:40:51.000 --> 00:40:54.800]  天父上帝願我們一生以認識祢
[00:40:54.800 --> 00:40:55.800]  孝法祢
[00:40:55.800 --> 00:40:56.800]  跟從祢
[00:40:56.800 --> 00:40:58.200]  榮耀祢
[00:40:58.200 --> 00:41:00.600]  成為我們人生的方向
[00:41:00.600 --> 00:41:06.400]  世界會遍佈很多似是而非的道理
[00:41:06.400 --> 00:41:07.800]  如果不是祢的話語
[00:41:07.800 --> 00:41:10.400]  恐怕我們都會被迷惑
[00:41:10.400 --> 00:41:13.000]  求主幫助我們生命同等的姐妹
[00:41:13.000 --> 00:41:15.800]  願我們不要糊塗地做基督徒
[00:41:15.800 --> 00:41:17.400]  願我們的人生
[00:41:17.400 --> 00:41:20.000]  是一個有目標有方向的人生
[00:41:20.000 --> 00:41:23.000]  好讓我們在這個時代裡站穩
[00:41:23.000 --> 00:41:27.600]  在這個時代裡能夠榮耀感染這個世界
[00:41:27.600 --> 00:41:29.600]  願祢賜福幫助我們
[00:41:29.600 --> 00:41:31.600]  奉耶穌基督聖母禱告
[00:41:31.600 --> 00:41:32.600]  阿門
