
[00:00:00.000 --> 00:00:03.960]  復活節正如我們師班指揮所說
[00:33:44.560 --> 00:33:45.560]  為什麼我們見不到神呢
[00:33:45.560 --> 00:33:46.560]  為什麼我們有盲點呢
[00:33:46.560 --> 00:33:50.560]  因為很多時候我們不想見到神
[00:33:50.560 --> 00:33:52.560]  是不是
[00:33:52.560 --> 00:33:54.560]  不是我們不知道有神
[00:33:54.560 --> 00:33:55.560]  是我們有時不想見到神
[00:33:55.560 --> 00:34:01.560]  因為我們自己知道
[00:34:01.560 --> 00:34:02.560]  我們還在做一些
[00:34:02.560 --> 00:34:04.560]  天父上不喜歡我們做的事
[00:34:04.560 --> 00:34:05.560]  我們知道的
[00:34:05.560 --> 00:34:06.560]  不過我們ignore
[00:34:06.560 --> 00:34:08.560]  將它放在一旁
[00:34:08.560 --> 00:34:09.560]  所以很多時候我們有意無意的
[00:34:09.560 --> 00:34:10.560]  不敢去見神
[00:34:10.560 --> 00:34:13.560]  我們逃避上帝
[00:34:13.560 --> 00:34:17.560]  如果你要看到自己的盲點
[00:34:17.560 --> 00:34:20.560]  如果你從這個盲點走出來
[00:34:20.560 --> 00:34:21.560]  沒有別的板斧
[00:34:21.560 --> 00:34:22.560]  很簡單
[00:34:22.560 --> 00:34:23.560]  在神的面前
[00:34:23.560 --> 00:34:25.560]  你看到的是什麼
[00:34:25.560 --> 00:34:26.560]  向神認罪悔改
[00:34:26.560 --> 00:34:28.560]  天父上原來我看的東西
[00:34:28.560 --> 00:34:32.560]  比你更加重要
[00:34:32.560 --> 00:34:34.560]  我珍惜這些事物
[00:34:34.560 --> 00:34:36.560]  多於珍惜你
[00:34:36.560 --> 00:34:37.560]  所以我見不到你
[00:34:37.560 --> 00:34:42.560]  所以我聽不到你跟我說什麼
[00:34:42.560 --> 00:34:43.560]  在神的面前
[00:34:43.560 --> 00:34:46.560]  真心認罪悔改
[00:34:46.560 --> 00:34:48.560]  願有一個新的開始
[00:34:48.560 --> 00:34:51.560]  聖靈就會打開我們肅靈的眼目
[00:34:51.560 --> 00:34:53.560]  讓我們見到神
[00:34:53.560 --> 00:34:55.560]  讓我們知道耶穌是誰
[00:34:55.560 --> 00:34:58.560]  耶穌到底是誰
[00:34:58.560 --> 00:35:00.560]  今天你和我信耶穌就知道
[00:35:00.560 --> 00:35:01.560]  當日很多人不知道
[00:35:01.560 --> 00:35:03.560]  但是這個巴底買
[00:35:03.560 --> 00:35:04.560]  這個盲眼人
[00:35:04.560 --> 00:35:06.560]  去看到耶穌基督的身份
[00:35:06.560 --> 00:35:08.560]  大聲呼喊
[00:35:08.560 --> 00:35:09.560]  Jesus, Jesus
[00:35:09.560 --> 00:35:10.560]  大衛之子
[00:35:10.560 --> 00:35:12.560]  大衛的兒子耶穌
[00:35:12.560 --> 00:35:14.560]  可憐我吧
[00:35:14.560 --> 00:35:16.560]  大衛之子
[00:35:16.560 --> 00:35:19.560]  不是一個普通的稱呼
[00:35:19.560 --> 00:35:21.560]  不像你見到的帕瑟曼
[00:35:21.560 --> 00:35:23.560]  我介紹這個帕瑟曼
[00:35:23.560 --> 00:35:27.560]  招牧師的兒子
[00:35:27.560 --> 00:35:30.560]  當在耶穌的時代
[00:35:30.560 --> 00:35:32.560]  按照猶太人的歷史
[00:35:32.560 --> 00:35:34.560]  當我們稱呼一個人為大衛之子的時候
[00:35:34.560 --> 00:35:36.560]  不只是大衛的子孫
[00:35:36.560 --> 00:35:37.560]  這麼簡單
[00:35:37.560 --> 00:35:38.560]  如果是的話
[00:35:38.560 --> 00:35:40.560]  約瑟也是大衛的子孫
[00:35:40.560 --> 00:35:41.560]  耶穌肉身的父親
[00:35:41.560 --> 00:35:46.560]  但從來沒有人稱呼約瑟為大衛之子
[00:35:46.560 --> 00:35:49.560]  所以當聖經裡面提到大衛之子的時候
[00:35:49.560 --> 00:35:50.560]  其實是說
[00:35:50.560 --> 00:35:53.560]  這個就是神所應許
[00:35:53.560 --> 00:35:55.560]  大衛的後裔出來
[00:35:55.560 --> 00:35:59.560]  要救贖以色列人的救主
[00:35:59.560 --> 00:36:04.560]  大衛之子=救主
[00:36:04.560 --> 00:36:06.560]  當我們聽到這件事的時候
[00:36:06.560 --> 00:36:08.560]  猶太人的聯想力就會說
[00:36:08.560 --> 00:36:09.560]  這個就是救主
[00:36:09.560 --> 00:36:14.560]  所以從帕瑟曼向耶穌的稱呼上來說
[00:36:14.560 --> 00:36:16.560]  他心裡面見到
[00:36:16.560 --> 00:36:17.560]  眼裡見不到
[00:36:17.560 --> 00:36:19.560]  但心眼看到
[00:36:19.560 --> 00:36:22.560]  耶穌不是一個夫子這麼簡單
[00:36:22.560 --> 00:36:26.560]  不是約瑟這個木匠的兒子
[00:36:26.560 --> 00:36:28.560]  他心靈的眼目見到的是
[00:36:28.560 --> 00:36:30.560]  這是上帝的兒子
[00:36:30.560 --> 00:36:38.560]  這是上帝差派來拯救我們的救主
[00:36:38.560 --> 00:36:41.560]  大家知道耶穌生在伯利恆
[00:36:41.560 --> 00:36:42.560]  木匠家長大
[00:36:42.560 --> 00:36:44.560]  後來出去傳福音
[00:36:44.560 --> 00:36:45.560]  三年多
[00:36:45.560 --> 00:36:47.560]  那些宗教領袖很妒忌他
[00:36:47.560 --> 00:36:48.560]  於是陷害他
[00:36:48.560 --> 00:36:49.560]  誣告他
[00:36:49.560 --> 00:36:52.560]  結果被釘在十字架上
[00:36:52.560 --> 00:36:55.560]  這些其實是不爭事實
[00:36:55.560 --> 00:36:58.560]  如果我們認真去研究歷史的話
[00:36:58.560 --> 00:37:00.560]  這些都不需要再爭論
[00:37:00.560 --> 00:37:05.560]  唯一讓我們爭論的是
[00:37:05.560 --> 00:37:09.560]  耶穌是不是真的死了之後從三天復活
[00:37:09.560 --> 00:37:12.560]  耶穌是不是真的已經從死裡復活
[00:37:12.560 --> 00:37:15.560]  事實上到目前為止
[00:37:15.560 --> 00:37:18.560]  沒有人找到耶穌基督的屍體
[00:37:18.560 --> 00:37:20.560]  所以兩個都有可能
[00:37:20.560 --> 00:37:21.560]  一是真的復活了
[00:37:21.560 --> 00:37:25.560]  只是未找到而已 找了二千多年
[00:37:25.560 --> 00:37:29.560]  但是我們從門徒
[00:37:29.560 --> 00:37:34.560]  如何為耶穌基督撲心撲命去傳福音
[00:37:34.560 --> 00:37:36.560]  十一個門徒
[00:37:36.560 --> 00:37:37.560]  十一使徒
[00:37:37.560 --> 00:37:39.560]  猶太自己吊死了
[00:37:39.560 --> 00:37:40.560]  每一個使徒
[00:37:40.560 --> 00:37:41.560]  如果看歷史的時候
[00:37:41.560 --> 00:37:46.560]  都是為耶穌基督的福音而殉道
[00:37:46.560 --> 00:37:50.560]  這班人會不會為一個自己製造出來的謊言
[00:37:50.560 --> 00:37:52.560]  做出這樣的犧牲呢
[00:37:52.560 --> 00:37:54.560]  你自己去決定
[00:37:54.560 --> 00:37:55.560]  對我來說
[00:37:55.560 --> 00:37:56.560]  我寧願相信
[00:37:56.560 --> 00:37:58.560]  他真的見過復活的耶穌基督
[00:37:58.560 --> 00:38:01.560]  耶穌真的已經從死裡復活
[00:38:01.560 --> 00:38:03.560]  這個盲眼的巴底
[00:38:03.560 --> 00:38:04.560]  他相信耶穌是大位之子
[00:38:04.560 --> 00:38:06.560]  是上帝所應去救主
[00:38:06.560 --> 00:38:09.560]  所以去求耶穌可憐他
[00:38:09.560 --> 00:38:11.560]  因為這個是救主
[00:38:11.560 --> 00:38:13.560]  這個就是神的意志
[00:38:13.560 --> 00:38:16.560]  只要他在可憐我的時候
[00:38:16.560 --> 00:38:19.560]  他可以做任何的事情
[00:38:19.560 --> 00:38:21.560]  這個巴底
[00:38:21.560 --> 00:38:22.560]  如果看聖經
[00:38:22.560 --> 00:38:23.560]  看剛才的短片
[00:38:23.560 --> 00:38:25.560]  耶穌已經走過了
[00:38:25.560 --> 00:38:26.560]  人們會問
[00:38:26.560 --> 00:38:27.560]  什麼事發生了
[00:38:27.560 --> 00:38:28.560]  什麼事發生了
[00:38:28.560 --> 00:38:30.560]  Jesus of Nazareth
[00:38:30.560 --> 00:38:32.560]  這個人不懂
[00:38:32.560 --> 00:38:33.560]  拿撒勒的耶穌
[00:38:33.560 --> 00:38:34.560]  剛剛經過了
[00:38:34.560 --> 00:38:38.560]  Jesus of Nazareth is passing by
[00:38:38.560 --> 00:38:40.560]  但是這個巴底
[00:38:40.560 --> 00:38:43.560]  不想失去眼前的機會
[00:38:43.560 --> 00:38:45.560]  所以他大聲呼叫
[00:38:45.560 --> 00:38:48.560]  大位之子可憐我吧
[00:38:48.560 --> 00:38:51.560]  我相信我們很多人
[00:38:51.560 --> 00:38:55.560]  都有類似這樣的感動
[00:38:55.560 --> 00:38:58.560]  特別是當我們見到耶穌
[00:38:58.560 --> 00:38:59.560]  在我們的同事
[00:38:59.560 --> 00:39:01.560]  家人朋友身上的工作
[00:39:01.560 --> 00:39:03.560]  特別是當我們見到他們的生命
[00:39:03.560 --> 00:39:05.560]  那種轉變是
[00:39:05.560 --> 00:39:06.560]  幾十年都變不了
[00:39:06.560 --> 00:39:08.560]  忽然之間耶穌變了
[00:39:08.560 --> 00:39:11.560]  我們心裡會不會有感動
[00:39:11.560 --> 00:39:14.560]  可能這個真是神的意志
[00:39:14.560 --> 00:39:15.560]  真是救主
[00:39:15.560 --> 00:39:17.560]  有時候我們會有這樣的感動
[00:39:17.560 --> 00:39:18.560]  我相信我們當中
[00:39:18.560 --> 00:39:19.560]  很多人都曾經想過
[00:39:19.560 --> 00:39:21.560]  要向耶穌多少呼求
[00:39:21.560 --> 00:39:22.560]  耶穌啊
[00:39:22.560 --> 00:39:23.560]  我都需要你幫助
[00:39:23.560 --> 00:39:24.560]  我都需要你拯救
[00:39:24.560 --> 00:39:25.560]  因為我現在很慘
[00:39:25.560 --> 00:39:26.560]  說不出就慘
[00:39:26.560 --> 00:39:27.560]  不說也不知道
[00:39:27.560 --> 00:39:29.560]  但是我有苦自己知
[00:39:29.560 --> 00:39:31.560]  如果你是神的兒子
[00:39:31.560 --> 00:39:32.560]  我知道你會幫我
[00:39:32.560 --> 00:39:34.560]  我相信你曾經有這樣的感動
[00:39:34.560 --> 00:39:36.560]  要向神呼求幫助
[00:39:36.560 --> 00:39:37.560]  但是為什麼你沒有這樣做
[00:39:37.560 --> 00:39:40.560]  為什麼你沒有這樣做
[00:39:40.560 --> 00:39:41.560]  我在想
[00:39:41.560 --> 00:39:43.560]  沒有多少原因
[00:39:43.560 --> 00:39:44.560]  害怕
[00:39:44.560 --> 00:39:46.560]  害怕之後就叫了
[00:39:46.560 --> 00:39:47.560]  如果真是醫好我
[00:39:47.560 --> 00:39:48.560]  那我以後怎麼辦
[00:39:48.560 --> 00:39:49.560]  不知道該怎麼做
[00:39:49.560 --> 00:39:51.560]  先好好吧
[00:39:51.560 --> 00:39:53.560]  我也不是很好意思
[00:39:53.560 --> 00:39:54.560]  現在要幫助
[00:39:54.560 --> 00:39:55.560]  叫耶穌
[00:39:55.560 --> 00:39:56.560]  平時就不理他
[00:39:56.560 --> 00:39:58.560]  好像有些過不去
[00:39:58.560 --> 00:40:00.560]  還是不要住了
[00:40:00.560 --> 00:40:02.560]  當你這樣想
[00:40:02.560 --> 00:40:05.560]  當你這樣遲疑的時候
[00:40:05.560 --> 00:40:07.560]  你就放棄了
[00:40:07.560 --> 00:40:09.560]  眼前這個機會
[00:40:09.560 --> 00:40:11.560]  這個巴底買
[00:40:11.560 --> 00:40:13.560]  大聲向耶穌說
[00:40:13.560 --> 00:40:15.560]  耶穌 耶穌 大位之子
[00:40:15.560 --> 00:40:17.560]  我憐我爸
[00:40:17.560 --> 00:40:18.560]  剛才我說
[00:40:18.560 --> 00:40:20.560]  這部電影沒有提到
[00:40:20.560 --> 00:40:22.560]  這個世智是什麼
[00:40:22.560 --> 00:40:27.560]  開始跟他說
[00:40:27.560 --> 00:40:29.560]  漏了一個世智是什麼
[00:40:29.560 --> 00:40:33.560]  人們阻止他
[00:40:33.560 --> 00:40:34.560]  不要吵
[00:40:34.560 --> 00:40:35.560]  不要吵巴底
[00:40:35.560 --> 00:40:36.560]  耶穌已經過去了
[00:40:36.560 --> 00:40:37.560]  什麼水
[00:40:37.560 --> 00:40:38.560]  為什麼耶穌要回來看你
[00:40:38.560 --> 00:40:40.560]  閉嘴
[00:40:40.560 --> 00:40:43.560]  人們制止
[00:40:43.560 --> 00:40:44.560]  這個巴底買
[00:40:44.560 --> 00:40:46.560]  在那裡呼喊
[00:40:46.560 --> 00:40:51.560]  聽著
[00:40:51.560 --> 00:40:52.560]  我想告訴你
[00:40:52.560 --> 00:40:56.560]  無論你是誰
[00:40:56.560 --> 00:40:59.560]  無論你以前做過什麼
[00:40:59.560 --> 00:41:02.560]  現在又在什麼處境當中
[00:41:02.560 --> 00:41:05.560]  對耶穌來說
[00:41:05.560 --> 00:41:07.560]  都並不重要
[00:41:07.560 --> 00:41:09.560]  為什麼
[00:41:09.560 --> 00:41:11.560]  因為聖經將所有人
[00:41:11.560 --> 00:41:13.560]  都圈在嘴裡
[00:41:14.560 --> 00:41:16.560]  聖經說
[00:41:16.560 --> 00:41:18.560]  你以前做的也好
[00:41:18.560 --> 00:41:19.560]  現在做的也好
[00:41:19.560 --> 00:41:20.560]  將來也好
[00:41:20.560 --> 00:41:22.560]  我們都是罪人
[00:41:22.560 --> 00:41:23.560]  你是罪人
[00:41:23.560 --> 00:41:24.560]  我也是罪人
[00:41:24.560 --> 00:41:25.560]  在耶穌的眼目當中
[00:41:25.560 --> 00:41:27.560]  沒有分別
[00:41:27.560 --> 00:41:29.560]  而在耶穌裡面來說
[00:41:29.560 --> 00:41:31.560]  又沒有大罪人
[00:41:31.560 --> 00:41:32.560]  小罪人的分別
[00:41:32.560 --> 00:41:33.560]  他罪大一點
[00:41:33.560 --> 00:41:34.560]  他罪少一點
[00:41:34.560 --> 00:41:35.560]  我也罪少一點
[00:41:35.560 --> 00:41:37.560]  耶穌應該憐憫我的
[00:41:37.560 --> 00:41:39.560]  沒有的
[00:41:39.560 --> 00:41:41.560]  聖經裡面沒有大罪人
[00:41:41.560 --> 00:41:42.560]  沒有小罪人的分別
[00:41:42.560 --> 00:41:43.560]  總之你犯罪
[00:41:43.560 --> 00:41:44.560]  你得罪上帝
[00:41:44.560 --> 00:41:45.560]  你與神交開
[00:41:45.560 --> 00:41:46.560]  就是這麼簡單
[00:41:46.560 --> 00:41:50.560]  每個人都是罪人
[00:41:50.560 --> 00:41:52.560]  沒有大小之分
[00:41:52.560 --> 00:41:54.560]  但是耶穌看我們的
[00:41:54.560 --> 00:41:56.560]  耶穌在乎的是什麼
[00:41:56.560 --> 00:41:59.560]  是有些肯悔改
[00:41:59.560 --> 00:42:01.560]  認罪的罪人
[00:42:01.560 --> 00:42:04.560]  有些不肯認罪
[00:42:04.560 --> 00:42:05.560]  悔改的罪人
[00:42:05.560 --> 00:42:09.560]  這就是分別
[00:42:09.560 --> 00:42:10.560]  耶穌看的是
[00:42:10.560 --> 00:42:12.560]  你是否肯認罪悔改
[00:42:13.560 --> 00:42:14.560]  你肯的話
[00:42:14.560 --> 00:42:16.560]  成為我的子女
[00:42:16.560 --> 00:42:17.560]  你肯的話
[00:42:17.560 --> 00:42:20.560]  我重新與你建立一個親密的關係
[00:42:20.560 --> 00:42:21.560]  幫助你帶領你
[00:42:21.560 --> 00:42:22.560]  你不肯的話
[00:42:22.560 --> 00:42:24.560]  Nothing I can do
[00:42:24.560 --> 00:42:26.560]  什麼我都不能夠做
[00:42:26.560 --> 00:42:27.560]  所以大兄弟之會
[00:42:27.560 --> 00:42:28.560]  求神幫助我們
[00:42:28.560 --> 00:42:31.560]  把握今天這個機會
[00:42:31.560 --> 00:42:33.560]  不要因為周圍的人
[00:42:33.560 --> 00:42:34.560]  周圍的事
[00:42:34.560 --> 00:42:37.560]  甚至我們自己心理的障礙
[00:42:37.560 --> 00:42:40.560]  而放棄這個機會
[00:42:40.560 --> 00:42:41.560]  今天你坐在這裡聽到
[00:42:41.560 --> 00:42:42.560]  如果神的靈跟你說話
[00:42:42.560 --> 00:42:44.560]  神的靈感動你的時候
[00:42:44.560 --> 00:42:45.560]  無論你信耶穌也好
[00:42:45.560 --> 00:42:46.560]  不信耶穌也好
[00:42:46.560 --> 00:42:48.560]  不信耶穌就信主吧
[00:42:48.560 --> 00:42:49.560]  信耶穌離開神
[00:42:49.560 --> 00:42:51.560]  你與神的關係很不親密
[00:42:51.560 --> 00:42:52.560]  因為你刻意做一些
[00:42:52.560 --> 00:42:53.560]  神不喜歡做的事
[00:42:53.560 --> 00:42:55.560]  或者裝模作樣
[00:42:55.560 --> 00:42:57.560]  胡混過去
[00:42:57.560 --> 00:43:00.560]  做一個不冷不熱的基督徒
[00:43:00.560 --> 00:43:04.560]  見到動計不到
[00:43:04.560 --> 00:43:07.560]  在神的面前認罪悔改
[00:43:07.560 --> 00:43:10.560]  靠山憐民
[00:43:10.560 --> 00:43:13.560]  天父上帝就憐憫我們
[00:43:13.560 --> 00:43:15.560]  恩待我們
[00:43:15.560 --> 00:43:19.560]  這裏巴底馬雖然是盲人
[00:43:19.560 --> 00:43:20.560]  沒有受教育
[00:43:20.560 --> 00:43:22.560]  不過他在這裡示範了一個
[00:43:22.560 --> 00:43:25.560]  能夠克服我們一切障礙
[00:43:25.560 --> 00:43:28.560]  把握機會的好方法
[00:43:28.560 --> 00:43:30.560]  大家看見了嗎
[00:43:30.560 --> 00:43:32.560]  他自己一個示範
[00:43:32.560 --> 00:43:33.560]  教我們
[00:43:33.560 --> 00:43:35.560]  我們心裏的遲疑
[00:43:35.560 --> 00:43:36.560]  有恐懼
[00:43:36.560 --> 00:43:38.560]  覺得不好意思
[00:43:38.560 --> 00:43:39.560]  無論什麼障礙也好
[00:43:39.560 --> 00:43:44.560]  以致我們不敢跟隨耶穌
[00:43:44.560 --> 00:43:46.560]  抓緊這個機會
[00:43:46.560 --> 00:43:48.560]  巴底馬用了什麼方法
[00:43:48.560 --> 00:43:50.560]  大家有沒有看見
[00:43:50.560 --> 00:43:53.560]  聖經裏面怎樣說
[00:43:53.560 --> 00:43:54.560]  怎樣說
[00:43:54.560 --> 00:43:55.560]  別做
[00:43:55.560 --> 00:43:56.560]  別出聲
[00:43:56.560 --> 00:43:58.560]  耶穌走了
[00:43:58.560 --> 00:44:00.560]  巴底馬怎樣說
[00:44:00.560 --> 00:44:02.560]  怎樣做
[00:44:02.560 --> 00:44:03.560]  更大聲
[00:44:03.560 --> 00:44:04.560]  沒錯了
[00:44:04.560 --> 00:44:05.560]  更大聲
[00:44:05.560 --> 00:44:09.560]  耶穌的大位的兒子可憐我吧
[00:44:09.560 --> 00:44:11.560]  更大聲去耶穌呼救
[00:44:11.560 --> 00:44:13.560]  就是這樣
[00:44:13.560 --> 00:44:14.560]  就是這麼簡單
[00:44:14.560 --> 00:44:19.560]  不要看它簡單
[00:44:19.560 --> 00:44:20.560]  為什麼
[00:44:20.560 --> 00:44:22.560]  因為當你更大聲呼求的時候
[00:44:22.560 --> 00:44:25.560]  你是把你的注意力放在耶穌身上
[00:44:25.560 --> 00:44:27.560]  不是這個人說不好
[00:44:27.560 --> 00:44:28.560]  那個人又說在罵我
[00:44:28.560 --> 00:44:30.560]  這個人又說沒有人理我
[00:44:30.560 --> 00:44:32.560]  你會聽到很多聲音
[00:44:32.560 --> 00:44:33.560]  是不是
[00:44:33.560 --> 00:44:36.560]  當你更大聲去耶穌呼求的時候
[00:44:36.560 --> 00:44:38.560]  你把你的注意力放在耶穌身上
[00:44:38.560 --> 00:44:41.560]  這些人跟他沒有關係
[00:44:41.560 --> 00:44:43.560]  最重要是你跟耶穌的關係
[00:44:43.560 --> 00:44:45.560]  你不需要理會這些人說什麼
[00:44:45.560 --> 00:44:48.560]  當你大聲去呼求的時候
[00:44:48.560 --> 00:44:50.560]  你把你的注意力放在耶穌身上
[00:44:50.560 --> 00:44:51.560]  第二件事
[00:44:51.560 --> 00:44:53.560]  聖經說
[00:44:53.560 --> 00:44:58.560]  凡呼求主名的
[00:44:58.560 --> 00:45:00.560]  怎樣
[00:45:00.560 --> 00:45:03.560]  就必得救
[00:45:03.560 --> 00:45:06.560]  凡呼求主名的
[00:45:06.560 --> 00:45:08.560]  就必得救
[00:45:08.560 --> 00:45:09.560]  所以無論你信耶穌也好
[00:45:09.560 --> 00:45:11.560]  還沒決心跟隨耶穌
[00:45:11.560 --> 00:45:13.560]  或者你的生命現在有什麼需要
[00:45:13.560 --> 00:45:15.560]  心裡有什麼重擔
[00:45:15.560 --> 00:45:16.560]  生活有什麼壓力
[00:45:16.560 --> 00:45:18.560]  靈性覺得很枯乾
[00:45:18.560 --> 00:45:22.560]  你跟神的關係覺得不太好
[00:45:22.560 --> 00:45:24.560]  現在
[00:45:24.560 --> 00:45:26.560]  向上帝大聲呼救
[00:45:26.560 --> 00:45:28.560]  起碼心中
[00:45:28.560 --> 00:45:31.560]  如果你有大眼睛就遠去外面的北一
[00:45:31.560 --> 00:45:35.560]  但是心裡
[00:45:35.560 --> 00:45:36.560]  向天父上帝
[00:45:36.560 --> 00:45:37.560]  天父上帝
[00:45:37.560 --> 00:45:38.560]  耶穌的兒子
[00:45:38.560 --> 00:45:40.560]  大衛的兒子
[00:45:40.560 --> 00:45:42.560]  耶穌基督
[00:45:42.560 --> 00:45:43.560]  可憐我吧
[00:45:43.560 --> 00:45:44.560]  可憐我吧
[00:45:44.560 --> 00:45:48.560]  可憐我吧
[00:45:48.560 --> 00:45:50.560]  耶穌就會回頭回到你的身邊
[00:45:50.560 --> 00:45:51.560]  問你
[00:45:51.560 --> 00:45:55.560]  我可以為你做什麼
[00:45:55.560 --> 00:45:57.560]  當你能夠遇見耶穌基督
[00:45:57.560 --> 00:46:00.560]  當你能夠克服
[00:46:00.560 --> 00:46:04.560]  屬靈裡面的盲點
[00:46:04.560 --> 00:46:06.560]  看透了
[00:46:06.560 --> 00:46:08.560]  放下你的自己
[00:46:08.560 --> 00:46:10.560]  屬靈的眼睛
[00:46:10.560 --> 00:46:13.560]  就能夠看到耶穌基督的權柄
[00:46:13.560 --> 00:46:15.560]  能力和恩典
[00:46:15.560 --> 00:46:17.560]  耶穌近前來
[00:46:17.560 --> 00:46:19.560]  問他
[00:46:19.560 --> 00:46:21.560]  你要我為你做什麼
[00:46:21.560 --> 00:46:22.560]  他回答說
[00:46:22.560 --> 00:46:23.560]  主啊
[00:46:23.560 --> 00:46:25.560]  我要能看見
[00:46:25.560 --> 00:46:28.560]  大家請留心
[00:46:28.560 --> 00:46:30.560]  耶穌對他說
[00:46:30.560 --> 00:46:33.560]  你就看見吧
[00:46:33.560 --> 00:46:35.560]  你的信心
[00:46:35.560 --> 00:46:37.560]  自好來了
[00:46:37.560 --> 00:46:40.560]  為什麼叫大家留心
[00:46:40.560 --> 00:46:42.560]  大家這樣很amazing
[00:46:42.560 --> 00:46:44.560]  大家看到嗎
[00:46:44.560 --> 00:46:47.560]  巴蒂姆說我要能看見
[00:46:47.560 --> 00:46:50.560]  他不是叫耶穌說我要兩文錢
[00:46:50.560 --> 00:46:52.560]  我要一塊麵包
[00:46:52.560 --> 00:46:55.560]  No
[00:46:55.560 --> 00:46:59.560]  巴蒂姆說我要重見光明
[00:46:59.560 --> 00:47:02.560]  我要能看見
[00:47:02.560 --> 00:47:03.560]  耶穌對他說
[00:47:03.560 --> 00:47:04.560]  你就看見吧
[00:47:04.560 --> 00:47:06.560]  Then see
[00:47:06.560 --> 00:47:08.560]  電影裡只有兩個字
[00:47:08.560 --> 00:47:10.560]  Then see
[00:47:10.560 --> 00:47:11.560]  然後再加一句
[00:47:11.560 --> 00:47:14.560]  你的信心自好來了
[00:47:14.560 --> 00:47:16.560]  耶穌萬筆積月跟他說話
[00:47:16.560 --> 00:47:18.560]  你就看見吧
[00:47:18.560 --> 00:47:20.560]  弟兄姊妹
[00:47:20.560 --> 00:47:23.560]  你可不可以感受到
[00:47:23.560 --> 00:47:26.560]  耶穌基督的權柄能力
[00:47:26.560 --> 00:47:27.560]  很小的事
[00:47:27.560 --> 00:47:30.560]  你要看見就看見吧
[00:47:30.560 --> 00:47:32.560]  你可以看見
[00:47:32.560 --> 00:47:34.560]  Wow
[00:47:34.560 --> 00:47:36.560]  Who is this Jesus
[00:47:36.560 --> 00:47:37.560]  你說呢
[00:47:37.560 --> 00:47:40.560]  耶穌到底是誰
[00:47:40.560 --> 00:47:42.560]  耶穌是神的兒子
[00:47:42.560 --> 00:47:46.560]  耶穌是我們唯一的救主
[00:47:46.560 --> 00:47:47.560]  弟兄姊妹
[00:47:47.560 --> 00:47:48.560]  我希望今天你們坐在這裡
[00:47:48.560 --> 00:47:51.560]  同樣像當天巴蒂姆一樣
[00:47:51.560 --> 00:47:54.560]  能夠親眼看見
[00:47:54.560 --> 00:47:56.560]  耶穌在你生命當中
[00:47:56.560 --> 00:48:05.560]  所彰顯的權柄能力和恩典
[00:48:05.560 --> 00:48:08.560]  只要你相信一個神
[00:48:08.560 --> 00:48:11.560]  神必定會將最好的給你
[00:48:11.560 --> 00:48:13.560]  因為耶穌
[00:48:13.560 --> 00:48:18.560]  甚至將祂的神聖和生命都為我們放上
[00:48:18.560 --> 00:48:20.560]  都為我們犧牲
[00:48:20.560 --> 00:48:26.560]  祂怎會不將最好的賜給我們呢
[00:48:26.560 --> 00:48:27.560]  我們的問題是什麼呢
[00:48:27.560 --> 00:48:28.560]  弟兄姊妹
[00:48:28.560 --> 00:48:30.560]  我們的問題是什麼呢
[00:48:30.560 --> 00:48:32.560]  給你猜一個謎語
[00:48:32.560 --> 00:48:34.560]  給你猜一個謎語
[00:48:34.560 --> 00:48:36.560]  有心記不住
[00:48:36.560 --> 00:48:38.560]  有眼看不見
[00:48:38.560 --> 00:48:40.560]  猜一個字
[00:48:40.560 --> 00:48:42.560]  這是什麼字
[00:48:42.560 --> 00:48:44.560]  有心看不見
[00:48:44.560 --> 00:48:45.560]  對不起
[00:48:45.560 --> 00:48:46.560]  有心
[00:48:46.560 --> 00:48:49.560]  有心是記不住
[00:48:49.560 --> 00:48:51.560]  有眼看不見
[00:48:51.560 --> 00:48:53.560]  猜猜這是什麼字
[00:48:53.560 --> 00:48:55.560]  猜得到嗎
[00:48:55.560 --> 00:48:56.560]  很容易
[00:48:56.560 --> 00:48:58.560]  今天經常說
[00:48:58.560 --> 00:49:00.560]  有心看不見
[00:49:00.560 --> 00:49:02.560]  就是你忘記了心
[00:49:02.560 --> 00:49:04.560]  忘字母的心
[00:49:04.560 --> 00:49:05.560]  剩下的是什麼
[00:49:05.560 --> 00:49:06.560]  下一個
[00:49:06.560 --> 00:49:07.560]  按一按
[00:49:07.560 --> 00:49:09.560]  KK就行了
[00:49:09.560 --> 00:49:10.560]  有心記不住
[00:49:10.560 --> 00:49:12.560]  就是忘記了心
[00:49:12.560 --> 00:49:13.560]  忘記了記
[00:49:13.560 --> 00:49:15.560]  忘字母的心
[00:49:15.560 --> 00:49:17.560]  剩下的就是忘字
[00:49:17.560 --> 00:49:19.560]  對不對
[00:49:19.560 --> 00:49:20.560]  然後呢
[00:49:20.560 --> 00:49:22.560]  有眼看不見呢
[00:49:22.560 --> 00:49:24.560]  有眼看不見
[00:49:24.560 --> 00:49:25.560]  就是眼死亡了
[00:49:25.560 --> 00:49:27.560]  就是眼枯死了
[00:49:27.560 --> 00:49:28.560]  就是看不到東西
[00:49:28.560 --> 00:49:30.560]  就是盲目
[00:49:30.560 --> 00:49:32.560]  這是什麼字呢
[00:49:32.560 --> 00:49:34.560]  答案是什麼呢
[00:49:41.560 --> 00:49:43.560]  弟兄姊妹
[00:49:43.560 --> 00:49:45.560]  很多朋友
