
[00:00:00.000 --> 00:00:03.720]  謝謝主席 各位「頂姐妹」早安
[00:37:30.380 --> 00:37:32.380]  祂要脫離我們心裡很多
[00:37:32.380 --> 00:37:34.380]  令我們很不健康的東西
[00:37:34.380 --> 00:37:38.380]  例如一些憤怒、一些緊張
[00:37:38.380 --> 00:37:41.380]  這些全部都會影響我們的身心靈
[00:37:41.380 --> 00:37:45.380]  祂要將原本給我們的健康
[00:37:45.380 --> 00:37:47.380]  恢復在我們的生命裡
[00:37:47.380 --> 00:37:50.380]  讓我們得到靈魂體、全人
[00:37:50.380 --> 00:37:52.380]  一個屬靈的健康
[00:37:52.380 --> 00:37:55.380]  不知道大家有沒有試過
[00:37:55.380 --> 00:37:57.380]  有時候在讚美神之後
[00:37:57.380 --> 00:38:01.380]  整個人都好像輕散了
[00:38:01.380 --> 00:38:03.380]  我不知道大家有沒有這樣的經歷
[00:38:03.380 --> 00:38:05.380]  但我自己經常都有
[00:38:05.380 --> 00:38:09.380]  我相信神是讓我在讚美裡面的定徵
[00:38:09.380 --> 00:38:11.380]  宣告神的能力
[00:38:11.380 --> 00:38:13.380]  想起神的偉大的時候
[00:38:13.380 --> 00:38:16.380]  我將我自己一切的憂愁
[00:38:16.380 --> 00:38:17.380]  各樣的困難
[00:38:17.380 --> 00:38:19.380]  來去交代給祂的時候
[00:38:19.380 --> 00:38:21.380]  將重擔交給祂的時候
[00:38:21.380 --> 00:38:24.380]  我的心真的的確很輕散
[00:38:24.380 --> 00:38:26.380]  因為我知道上帝會照顧
[00:38:26.380 --> 00:38:28.380]  另外我們知道
[00:38:28.380 --> 00:38:33.380]  魔鬼受敵其實都很不喜歡我們開心
[00:38:33.380 --> 00:38:35.380]  事實上都會在找一些機會
[00:38:35.380 --> 00:38:37.380]  特別是我們遇到困難的時候
[00:38:37.380 --> 00:38:39.380]  來散發一些喚思想
[00:38:39.380 --> 00:38:41.380]  來在我們的心裡面
[00:38:41.380 --> 00:38:44.380]  讓我們感到沮喪、不安
[00:38:44.380 --> 00:38:45.380]  但當我們讚美的時候
[00:38:45.380 --> 00:38:48.380]  神充滿在我們心裡面的時候
[00:38:48.380 --> 00:38:50.380]  我們神的同在裡面的時候
[00:38:50.380 --> 00:38:52.380]  我們發覺魔鬼受敵
[00:38:52.380 --> 00:38:55.380]  因為他很明顯是敬拜神、讚美神
[00:38:55.380 --> 00:38:56.380]  因為他以神為敵
[00:38:56.380 --> 00:39:00.380]  但是當我們去讚美神的時候
[00:39:00.380 --> 00:39:03.380]  受敵就沒有被捕
[00:39:03.380 --> 00:39:04.380]  令到他攻擊我們
[00:39:04.380 --> 00:39:06.380]  受敵都要被驅趕
[00:39:06.380 --> 00:39:09.380]  所以我們心裡面有神掌權的時候
[00:39:09.380 --> 00:39:12.380]  真的受敵都會離開
[00:39:12.380 --> 00:39:16.380]  所以讚美是神給我們一個
[00:39:16.380 --> 00:39:22.380]  鼎子妹強而有力對抗魔鬼受敵的
[00:39:22.380 --> 00:39:24.380]  一個屬靈的武器
[00:39:24.380 --> 00:39:26.380]  一個真正的武器
[00:39:26.380 --> 00:39:28.380]  所以我們要記住
[00:39:28.380 --> 00:39:30.380]  神給了我們這個武器
[00:39:30.380 --> 00:39:32.380]  所以鼎子妹讚美
[00:39:32.380 --> 00:39:36.380]  不是只是我們來唱一些比較開心一點
[00:39:36.380 --> 00:39:38.380]  所謂開心一點的詩歌
[00:39:38.380 --> 00:39:40.380]  來在神面前拍拍手掌
[00:39:40.380 --> 00:39:41.380]  開心一下
[00:39:41.380 --> 00:39:42.380]  不是只是這樣
[00:39:42.380 --> 00:39:45.380]  讚美是一件屬靈的事情
[00:39:45.380 --> 00:39:47.380]  是神給他的子民
[00:39:47.380 --> 00:39:51.380]  一個很獨特的抗疫力量
[00:39:51.380 --> 00:39:53.380]  所以我們今天說讚美
[00:39:53.380 --> 00:39:54.380]  有一種力量是讚美
[00:39:54.380 --> 00:39:56.380]  在逆境當中
[00:39:56.380 --> 00:40:01.380]  讓我們能夠正正在祂的身上
[00:40:01.380 --> 00:40:03.380]  來抗疫
[00:40:03.380 --> 00:40:06.380]  也是神要祂的子民
[00:40:06.380 --> 00:40:11.380]  來建立一個生活模式
[00:40:11.380 --> 00:40:13.380]  但是我明白到
[00:40:13.380 --> 00:40:16.380]  有時候我們真的有很多事要做
[00:40:16.380 --> 00:40:19.380]  面對的環境確實是很艱難
[00:40:19.380 --> 00:40:22.380]  所以我們心裏面面對很大的壓力
[00:40:22.380 --> 00:40:25.380]  我們心情很難過
[00:40:25.380 --> 00:40:26.380]  很沉重的時候
[00:40:26.380 --> 00:40:29.380]  其實真的有時候真的沒有辦法
[00:40:29.380 --> 00:40:32.380]  我們自己能夠在神面前去讚美祂
[00:40:32.380 --> 00:40:33.380]  我們可能會躲起來
[00:40:33.380 --> 00:40:35.380]  我們會沮喪
[00:40:35.380 --> 00:40:38.380]  但是不要緊
[00:40:38.380 --> 00:40:43.380]  當我們記得這個就是我們艱難
[00:40:43.380 --> 00:40:45.380]  我們要讚美神的時候
[00:40:45.380 --> 00:40:46.380]  我們如果自己不夠力
[00:40:46.380 --> 00:40:48.380]  我們一起等著
[00:40:48.380 --> 00:40:50.380]  我們一起來去讚美神
[00:40:50.380 --> 00:40:53.380]  我們一起宣告神在我們生命裏面的能力
[00:40:53.380 --> 00:40:55.380]  我們要一起來
[00:40:55.380 --> 00:40:57.380]  透過讚美來信靠
[00:40:57.380 --> 00:40:59.380]  堅定的信靠我們的主
[00:40:59.380 --> 00:41:01.380]  所以鼓勵大家
[00:41:01.380 --> 00:41:02.380]  在憂傷
[00:41:02.380 --> 00:41:04.380]  特別是在這些難過的日子裏面
[00:41:04.380 --> 00:41:06.380]  不是說我們頭暈暈
[00:41:06.380 --> 00:41:08.380]  我們真的很慘
[00:41:08.380 --> 00:41:10.380]  而是我們要更加多的
[00:41:10.380 --> 00:41:12.380]  一起來去讚美我們的神
[00:41:12.380 --> 00:41:15.380]  我們要宣告祂的能力在我們當中
[00:41:15.380 --> 00:41:16.380]  我們歡迎祂的臨在
[00:41:16.380 --> 00:41:17.380]  因為唯有祂臨在
[00:41:17.380 --> 00:41:20.380]  才能夠一切變得不一樣
[00:41:20.380 --> 00:41:26.380]  最後其實重複今天所說的兩點
[00:41:26.380 --> 00:41:27.380]  第一
[00:41:27.380 --> 00:41:28.380]  讚美是甚麼呢
[00:41:28.380 --> 00:41:31.380]  讚美就是帶我們進入神
[00:41:31.380 --> 00:41:33.380]  同在的領域
[00:41:33.380 --> 00:41:35.380]  神的臨在
[00:41:35.380 --> 00:41:37.380]  從一個無宿地的地方
[00:41:37.380 --> 00:41:39.380]  變成一個有神同在
[00:41:39.380 --> 00:41:42.380]  屬天屬神的地方
[00:41:42.380 --> 00:41:44.380]  第二就是讚美
[00:41:44.380 --> 00:41:49.380]  讓神在我們心裏面坐寶座
[00:41:49.380 --> 00:41:51.380]  將我們生命的主權
[00:41:51.380 --> 00:41:53.380]  我們再一次透過讚美
[00:41:53.380 --> 00:41:57.380]  真真正正的來交給我們的主
[00:41:57.380 --> 00:41:59.380]  不只是我們口說
[00:41:59.380 --> 00:42:00.380]  我們口唱
[00:42:00.380 --> 00:42:01.380]  生命是屬於神
[00:42:01.380 --> 00:42:03.380]  我們的生命是屬於主
[00:42:03.380 --> 00:42:05.380]  確實實踐
[00:42:05.380 --> 00:42:08.380]  我們對神的讚美
[00:42:08.380 --> 00:42:10.380]  在我們的生命裏面
[00:42:10.380 --> 00:42:12.380]  當我們的生命
[00:42:12.380 --> 00:42:15.380]  被神坐在寶座
[00:42:15.380 --> 00:42:18.380]  被神掌權作王的時候
[00:42:18.380 --> 00:42:22.380]  我相信天國就真真正正
[00:42:22.380 --> 00:42:25.380]  臨到我們生命的心中
[00:42:25.380 --> 00:42:29.380]  神要我們領受一個不能震動的國
[00:42:29.380 --> 00:42:30.380]  在我們心裏面
[00:42:30.380 --> 00:42:31.380]  有一個不能震動的國
[00:42:31.380 --> 00:42:33.380]  這就是基督的自己
[00:42:33.380 --> 00:42:34.380]  要在我們心裏面
[00:42:34.380 --> 00:42:36.380]  當我們有一個不能震動的國
[00:42:36.380 --> 00:42:37.380]  在我們心裏面
[00:42:37.380 --> 00:42:39.380]  基督在我們心裏面的時候
[00:42:39.380 --> 00:42:40.380]  我們就懷疑我們自己
[00:42:40.380 --> 00:42:43.380]  是否容易被這個環境
[00:42:43.380 --> 00:42:48.380]  外面的改變影響到我們
[00:42:48.380 --> 00:42:53.380]  我們回看聖經對末世的預言
[00:42:53.380 --> 00:42:55.380]  我們可能會想
[00:42:55.380 --> 00:42:57.380]  今日疫情過去又會怎樣
[00:42:57.380 --> 00:42:58.380]  可能未來的日子
[00:42:58.380 --> 00:43:00.380]  仍然有很多事情會發生
[00:43:00.380 --> 00:43:01.380]  未來的日子
[00:43:01.380 --> 00:43:04.380]  那個環境未必會比今日容易
[00:43:04.380 --> 00:43:06.380]  可能甚至更加艱難
[00:43:06.380 --> 00:43:09.380]  但是我們知道
[00:43:09.380 --> 00:43:11.380]  神沒有就這樣撇棄我們
[00:43:11.380 --> 00:43:13.380]  給一些這樣越來越艱難的環境
[00:43:13.380 --> 00:43:14.380]  我們去經歷
[00:43:14.380 --> 00:43:15.380]  而是祂已經教導我們
[00:43:15.380 --> 00:43:16.380]  怎樣能夠自靠
[00:43:16.380 --> 00:43:17.380]  祂靠著讚美
[00:43:17.380 --> 00:43:19.380]  正正在我們身上
[00:43:19.380 --> 00:43:22.380]  來對抗疫情
[00:43:22.380 --> 00:43:23.380]  祂要我們同在
[00:43:23.380 --> 00:43:24.380]  祂幫助我們
[00:43:24.380 --> 00:43:26.380]  所以我鼓勵大家
[00:43:26.380 --> 00:43:27.380]  我們一起
[00:43:27.380 --> 00:43:28.380]  在這些艱難的日子裏面
[00:43:28.380 --> 00:43:30.380]  特別更加除了禱告之外
[00:43:30.380 --> 00:43:32.380]  我們來讚美神
[00:43:32.380 --> 00:43:35.380]  甚至乎我們要在生命裏面操練
[00:43:35.380 --> 00:43:38.380]  以致我們能夠預備好自己
[00:43:38.380 --> 00:43:39.380]  求神幫助我們
[00:43:39.380 --> 00:43:41.380]  能夠藉著祂來抗疫
[00:43:41.380 --> 00:43:45.380]  以及預備好迎向未來
[00:43:45.380 --> 00:43:46.380]  所以靈姐妹
[00:43:46.380 --> 00:43:49.380]  讚美神給我們一種
[00:43:49.380 --> 00:43:51.380]  給祂子民獨特的
[00:43:51.380 --> 00:43:55.380]  一種抗疫的力量
[00:43:55.380 --> 00:43:58.380]  亦都是祂告訴我們祂同在
[00:43:58.380 --> 00:44:00.380]  所以祝福大家
[00:44:00.380 --> 00:44:03.380]  我們很希望在未來日子裏面
[00:44:03.380 --> 00:44:05.380]  我們能夠更加將讚美
[00:44:05.380 --> 00:44:08.380]  在我們心靈裏面活出來
[00:44:08.380 --> 00:44:10.380]  在每一天裏面活出來
[00:44:10.380 --> 00:44:12.380]  經歷更多更深刻的
[00:44:12.380 --> 00:44:15.380]  真實神的力量和同在
[00:44:15.380 --> 00:44:17.380]  我想和大家一起禱告
[00:44:17.380 --> 00:44:18.380]  我們一起禱告
[00:44:18.380 --> 00:44:22.380]  七位主我們讚美你
[00:44:22.380 --> 00:44:25.380]  多謝你在這個逆境當中
[00:44:25.380 --> 00:44:28.380]  讓我們記得無論是多艱難
[00:44:28.380 --> 00:44:30.380]  你都是各位的上帝
[00:44:30.380 --> 00:44:34.380]  你就是那位滿有慈愛、憐憫、信實
[00:44:34.380 --> 00:44:37.380]  是那位會醫治的主
[00:44:37.380 --> 00:44:40.380]  所以今天我們經過驚濤駭浪
[00:44:40.380 --> 00:44:41.380]  百般的艱難
[00:44:41.380 --> 00:44:42.380]  我們仍要讚美你
[00:44:42.380 --> 00:44:45.380]  要宣告你就是那位創天造地的主
[00:44:45.380 --> 00:44:47.380]  你一直愛我們的神
[00:44:47.380 --> 00:44:48.380]  願意我們來到你面前
[00:44:48.380 --> 00:44:50.380]  當我們經歷你的時候
[00:44:50.380 --> 00:44:52.380]  我們就更加謙卑
[00:44:52.380 --> 00:44:53.380]  知道神算甚麼
[00:44:53.380 --> 00:44:54.380]  歷經顧念我們
[00:44:54.380 --> 00:44:57.380]  讓我們能夠謙卑在你自己的面前
[00:44:57.380 --> 00:44:59.380]  知道其實這個世界上
[00:44:59.380 --> 00:45:00.380]  發生很多事情
[00:45:00.380 --> 00:45:02.380]  都不是在我們自己的掌握之內
[00:45:02.380 --> 00:45:05.380]  但卻是在你自己的實一受當中
[00:45:05.380 --> 00:45:07.380]  所以主祝福我們
[00:45:07.380 --> 00:45:10.380]  讓我們能夠更多地來到你面前
[00:45:10.380 --> 00:45:13.380]  我們要宣告你就是那位聖潔的主
[00:45:13.380 --> 00:45:15.380]  就是那位滿有大能的神
[00:45:15.380 --> 00:45:16.380]  我們要讚美你
[00:45:16.380 --> 00:45:17.380]  高舉你
[00:45:17.380 --> 00:45:19.380]  願意你在這個地上坐著為王
[00:45:19.380 --> 00:45:20.380]  願意你自己來
[00:45:20.380 --> 00:45:23.380]  祝福主人、徒弟、姐妹
[00:45:23.380 --> 00:45:26.380]  我們每一個都能夠更深的經歷你
[00:45:26.380 --> 00:45:29.380]  更多的讚美你
[00:45:29.380 --> 00:45:31.380]  成為一個讚美的大軍
[00:45:31.380 --> 00:45:33.380]  來去榮耀你自己的名
[00:45:33.380 --> 00:45:36.380]  每一個人的生命都充滿著從未來的力量
[00:45:36.380 --> 00:45:38.380]  我們的生命變了一個改變
[00:45:38.380 --> 00:45:39.380]  變得更善良
[00:45:39.380 --> 00:45:41.380]  變得更加的柔和
[00:45:41.380 --> 00:45:42.380]  謙卑
[00:45:42.380 --> 00:45:43.380]  更加的有力
[00:45:43.380 --> 00:45:44.380]  多謝主
[00:45:44.380 --> 00:45:46.380]  多謝你今天與我們同在
[00:45:46.380 --> 00:45:47.380]  聽我們同心的禱告
[00:45:47.380 --> 00:45:48.380]  奉主耶穌基督的名
[00:45:49.380 --> 00:45:50.380]  好
