
[00:00:00.000 --> 00:00:03.000]  這個電影探討了很多課題
[00:39:54.000 --> 00:39:58.000]  耶穌在抗邪受魔鬼試探時
[00:39:58.000 --> 00:40:01.000]  耶穌是用人的身份斥責撒旦
[00:40:01.000 --> 00:40:04.000]  他有沒有用耶穌基督的身份?
[00:40:04.000 --> 00:40:07.000]  他用人的身份
[00:40:07.000 --> 00:40:08.000]  而制服祂
[00:40:08.000 --> 00:40:09.000]  他說什麼?
[00:40:09.000 --> 00:40:10.000]  你要制服祂
[00:40:10.000 --> 00:40:15.000]  就是說制服祂的責任
[00:40:15.000 --> 00:40:17.000]  在哪裏?
[00:40:17.000 --> 00:40:19.000]  在人裏
[00:40:19.000 --> 00:40:22.000]  這也是對我們全人類的提醒
[00:40:22.000 --> 00:40:26.000]  我們今天要有一個心
[00:40:26.000 --> 00:40:30.000]  和罪惡爭戰
[00:40:30.000 --> 00:40:32.000]  希伯來書第四章
[00:40:32.000 --> 00:40:34.000]  告訴我們
[00:40:34.000 --> 00:40:35.000]  耶穌基督
[00:40:35.000 --> 00:40:36.000]  我們這位大祭司
[00:40:36.000 --> 00:40:37.000]  和我們一樣
[00:40:37.000 --> 00:40:39.000]  祂沒有犯過罪
[00:40:39.000 --> 00:40:42.000]  原來是可以的
[00:40:42.000 --> 00:40:45.000]  寶來也提醒信徒
[00:40:45.000 --> 00:40:47.000]  要穿戴全副軍裝
[00:40:47.000 --> 00:40:49.000]  和惡魔爭戰
[00:40:49.000 --> 00:40:51.000]  和罪惡爭戰
[00:40:51.000 --> 00:40:53.000]  要抵抗他們
[00:40:53.000 --> 00:40:55.000]  甚至試圖讓我們看到
[00:40:55.000 --> 00:40:58.000]  他們抗爭到流血的地步
[00:40:58.000 --> 00:41:01.000]  寶來也強調要打美好的仗
[00:41:01.000 --> 00:41:03.000]  看完今天這段經文
[00:41:03.000 --> 00:41:05.000]  我很希望
[00:41:05.000 --> 00:41:10.000]  我們對上帝有一個正確的認識
[00:41:10.000 --> 00:41:15.000]  對罪有種敏銳的警覺
[00:41:15.000 --> 00:41:19.000]  珍惜上帝給我們的恩典
[00:41:19.000 --> 00:41:23.000]  重視我們和上帝的關係
[00:41:23.000 --> 00:41:25.000]  我們要知道
[00:41:25.000 --> 00:41:29.000]  公義上帝的審判的重點
[00:41:29.000 --> 00:41:31.000]  不是報應
[00:41:31.000 --> 00:41:34.000]  而是要我們和祂復和
[00:41:34.000 --> 00:41:37.000]  我們一起禱告
[00:41:37.000 --> 00:41:38.000]  祝福上帝
[00:41:38.000 --> 00:41:40.000]  我們多謝祢
[00:41:40.000 --> 00:41:42.000]  祢讓我們看到
[00:41:42.000 --> 00:41:45.000]  我們人類的那種限制
[00:41:45.000 --> 00:41:47.000]  那種醜陋
[00:41:47.000 --> 00:41:48.000]  也讓我們看到
[00:41:48.000 --> 00:41:50.000]  上帝的愛
[00:41:50.000 --> 00:41:51.000]  祢的公義
[00:41:51.000 --> 00:41:53.000]  祢的美麗
[00:41:53.000 --> 00:41:55.000]  求祢開開祢的眼睛
[00:41:55.000 --> 00:42:00.000]  讓我們能夠用祢對我們的愛
[00:42:00.000 --> 00:42:02.000]  去愛人
[00:42:02.000 --> 00:42:04.000]  給我們勇氣
[00:42:04.000 --> 00:42:08.000]  讓我們能夠在罪惡面前
[00:42:08.000 --> 00:42:10.000]  堅持真理
[00:42:10.000 --> 00:42:12.000]  說不
[00:42:12.000 --> 00:42:13.000]  多謝祢
[00:42:13.000 --> 00:42:14.000]  祈禱奉耶穌的聖名
[00:42:14.000 --> 00:42:15.000]  下門
