
[00:00:00.000 --> 00:00:01.820]  剛才四章的十六節一開始說
[00:35:41.200 --> 00:35:44.200]  知道我們可以選擇
[00:35:44.200 --> 00:35:46.200]  我們可以定清
[00:35:46.200 --> 00:35:48.200]  望在你永恆的盼望上
[00:35:48.200 --> 00:35:51.200]  望在永恆的家
[00:35:51.200 --> 00:35:54.200]  要得到榮耀復活的身體上
[00:35:54.200 --> 00:35:56.200]  以致我們此時此地此刻
[00:35:56.200 --> 00:35:58.200]  所做人處事的
[00:35:58.200 --> 00:36:00.200]  最終我們攤在你面前的
[00:36:00.200 --> 00:36:02.200]  是得到你的稱讚
[00:36:02.200 --> 00:36:04.200]  神啊
[00:36:04.200 --> 00:36:05.200]  我們願意
[00:36:05.200 --> 00:36:07.200]  願意
[00:36:07.200 --> 00:36:09.200]  在天上積聚財寶
[00:36:09.200 --> 00:36:11.200]  求你加能賜力
[00:36:11.200 --> 00:36:13.200]  聖靈幫助我們更新我們
[00:36:14.200 --> 00:36:17.460]  我們祈禱是「奉諸耶穌基督,得勝勉持祈求」
[00:36:17.460 --> 00:36:18.260]  阿們
