
[00:00:00.000 --> 00:00:02.640]  在上星期我們討論的題目是
[00:31:09.060 --> 00:31:11.060]  不是我們想為神做些什麼
[00:31:11.060 --> 00:31:13.060]  信服就是
[00:31:13.060 --> 00:31:15.060]  不是我要為神做些什麼
[00:31:15.060 --> 00:31:17.060]  信服就是
[00:31:17.060 --> 00:31:19.060]  我要去做
[00:31:19.060 --> 00:31:21.060]  上帝要我做的事
[00:31:21.060 --> 00:31:23.060]  信服的意思是這樣的
[00:31:23.060 --> 00:31:25.060]  總之
[00:31:25.060 --> 00:31:27.060]  往往今天我們的痛苦是什麼
[00:31:27.060 --> 00:31:29.060]  往往今天我們的傷害是什麼
[00:31:29.060 --> 00:31:31.060]  我們想為神做些什麼
[00:31:31.060 --> 00:31:33.060]  但是那件事不是上帝要我們做的
[00:31:33.060 --> 00:31:35.060]  你就會受傷害
[00:31:35.060 --> 00:31:37.060]  又或者
[00:31:37.060 --> 00:31:39.060]  上帝要我們不要做些什麼
[00:31:39.060 --> 00:31:41.060]  我們做了就會受傷害
[00:31:41.060 --> 00:31:43.060]  但是信服就是
[00:31:43.060 --> 00:31:45.060]  我願意來到上帝面前
[00:31:45.060 --> 00:31:47.060]  求求他的心意
[00:31:47.060 --> 00:31:49.060]  以至我去成就他要我做的事
[00:31:49.060 --> 00:31:51.060]  Amen
[00:32:19.060 --> 00:32:21.060]  德
[00:32:21.060 --> 00:32:23.060]  人生往往面對這個問題
[00:32:23.060 --> 00:32:25.060]  自我形象的建立的過程裡面
[00:32:25.060 --> 00:32:27.060]  就不斷在學習
[00:32:27.060 --> 00:32:29.060]  德
[00:32:29.060 --> 00:32:31.060]  和失
[00:32:31.060 --> 00:32:33.060]  失去的時候我們會不會沮喪
[00:32:33.060 --> 00:32:35.060]  失去的時候我們會不會覺得很可惜
[00:32:35.060 --> 00:32:37.060]  得到的時候
[00:32:37.060 --> 00:32:39.060]  我們會不會自滿
[00:32:39.060 --> 00:32:41.060]  會不會驕傲
[00:32:41.060 --> 00:32:43.060]  這一切都是在得失之間
[00:32:43.060 --> 00:32:45.060]  我們常常要學習的東西
[00:32:45.060 --> 00:32:47.060]  我們看看
[00:32:47.060 --> 00:32:49.060]  最後第五點
[00:32:49.060 --> 00:32:51.060]  專注是神給我們的
[00:32:51.060 --> 00:32:53.060]  人生目標
[00:32:53.060 --> 00:32:55.060]  我不是以為我已經得著了
[00:32:55.060 --> 00:32:57.060]  我向著標竿直跑
[00:32:57.060 --> 00:32:59.060]  因為我知道我唯有這樣
[00:32:59.060 --> 00:33:01.060]  才能得著上帝給我要得著的
[00:33:01.060 --> 00:33:03.060]  我必須要專注
[00:33:03.060 --> 00:33:05.060]  是上帝給我們的人生的目標
[00:33:05.060 --> 00:33:07.060]  因為
[00:33:07.060 --> 00:33:09.060]  是上帝在基督耶穌裡面
[00:33:09.060 --> 00:33:11.060]  從上面召我來
[00:33:11.060 --> 00:33:13.060]  得的獎賞
[00:33:13.060 --> 00:33:15.060]  最後在
[00:33:15.060 --> 00:33:17.060]  耶穌四章第八節
[00:33:17.060 --> 00:33:19.060]  弟兄們
[00:33:19.060 --> 00:33:21.060]  我還有未盡的話
[00:33:21.060 --> 00:33:23.060]  凡是真實的可敬的公義的
[00:33:23.060 --> 00:33:25.060]  清潔的可愛的有美名的
[00:33:25.060 --> 00:33:27.060]  有什麼的德行有什麼的稱讚
[00:33:27.060 --> 00:33:29.060]  這些事你們都要思念
[00:33:29.060 --> 00:33:31.060]  原來
[00:33:31.060 --> 00:33:33.060]  自我形象的建立
[00:33:33.060 --> 00:33:35.060]  都要透過不斷的成長
[00:33:35.060 --> 00:33:37.060]  因為不斷的成長
[00:33:37.060 --> 00:33:39.060]  是在追求
[00:33:39.060 --> 00:33:41.060]  美善的東西
[00:33:41.060 --> 00:33:43.060]  我提出這一系列的名單
[00:33:43.060 --> 00:33:45.060]  美善的東西
[00:33:45.060 --> 00:33:47.060]  真實的
[00:33:47.060 --> 00:33:49.060]  不要追求虛幻的
[00:33:49.060 --> 00:33:51.060]  可敬的
[00:33:51.060 --> 00:33:53.060]  我們要追求的是公義的
[00:33:53.060 --> 00:33:55.060]  清潔的可愛的
[00:33:55.060 --> 00:33:57.060]  有美名的不是虛名
[00:33:57.060 --> 00:33:59.060]  是有美名
[00:33:59.060 --> 00:34:01.060]  是實至名歸的
[00:34:01.060 --> 00:34:03.060]  所以有些人問我
[00:34:03.060 --> 00:34:05.060]  牧師教徒可不可以得獎
[00:34:05.060 --> 00:34:07.060]  你實至名歸就得了
[00:34:07.060 --> 00:34:09.060]  是不是
[00:34:09.060 --> 00:34:11.060]  這個問題我覺得很傻
[00:34:11.060 --> 00:34:13.060]  為什麼會這樣
[00:34:13.060 --> 00:34:15.060]  難道你三盟籃球比賽拿了冠軍
[00:34:15.060 --> 00:34:17.060]  不要拿了
[00:34:17.060 --> 00:34:19.060]  為什麼
[00:34:19.060 --> 00:34:21.060]  這些是上帝幫我
[00:34:21.060 --> 00:34:23.060]  打贏這場仗的
[00:34:23.060 --> 00:34:25.060]  所以應該上帝得到榮耀就行了
[00:34:25.060 --> 00:34:27.060]  是不是這樣
[00:34:27.060 --> 00:34:29.060]  美名我們追求美名
[00:34:29.060 --> 00:34:31.060]  弟兄姊妹我們不斷追求成長
[00:34:31.060 --> 00:34:33.060]  有些人說
[00:34:33.060 --> 00:34:35.060]  我很累了已經很累了
[00:34:35.060 --> 00:34:37.060]  這個累是來自什麼
[00:34:37.060 --> 00:34:39.060]  人是
[00:34:39.060 --> 00:34:41.060]  人是不斷成長
[00:34:41.060 --> 00:34:43.060]  我想說你在彌敦道走
[00:34:43.060 --> 00:34:45.060]  你多累都要繼續走
[00:34:45.060 --> 00:34:47.060]  因為你不走
[00:34:47.060 --> 00:34:49.060]  後面的人都會推著你走
[00:34:49.060 --> 00:34:51.060]  不斷成長就是這樣
[00:34:51.060 --> 00:34:53.060]  不進就側退
[00:34:53.060 --> 00:34:55.060]  我們會在香港社會
[00:34:55.060 --> 00:34:57.060]  完全明白這件事情
[00:34:57.060 --> 00:34:59.060]  我們重溫一下
[00:34:59.060 --> 00:35:01.060]  在兩次的講題裡面
[00:35:01.060 --> 00:35:03.060]  包括的自我成長的要素
[00:35:03.060 --> 00:35:05.060]  一個自我形象的建立的要素
[00:35:05.060 --> 00:35:07.060]  第一
[00:35:07.060 --> 00:35:09.060]  我們親近這位主義
[00:35:09.060 --> 00:35:11.060]  第二要謹守遵行的律法
[00:35:11.060 --> 00:35:13.060]  盡心盡性盡義
[00:35:13.060 --> 00:35:15.060]  盡力愛神和愛人如己
[00:35:15.060 --> 00:35:17.060]  積極的看事物
[00:35:17.060 --> 00:35:19.060]  以基督的心為心去服侍別人
[00:35:19.060 --> 00:35:21.060]  學習信服
[00:35:21.060 --> 00:35:23.060]  學習得與失之間
[00:35:23.060 --> 00:35:25.060]  我們怎樣去處理我們的心態
[00:35:25.060 --> 00:35:27.060]  專注在上帝給我們的人生目標
[00:35:27.060 --> 00:35:29.060]  最後是不斷追求成長
[00:35:29.060 --> 00:35:31.060]  請你同氣
[00:35:31.060 --> 00:35:33.060]  跟你家人弟兄妹妹說一聲
[00:35:33.060 --> 00:35:35.060]  祝你越來越像耶穌
[00:35:37.060 --> 00:35:39.060]  多謝您收睇時局新聞,再會!
