
[00:00:00.000 --> 00:00:02.800]  我的題目是「不完全的完全人」
[00:32:53.520 --> 00:32:55.520]  同時宿敵曼城的球迷
[00:32:55.520 --> 00:32:57.520]  當然不要炒了
[00:32:57.520 --> 00:32:58.520]  對不對
[00:32:58.520 --> 00:33:00.520]  越衰的教練就越要保留在這裡
[00:33:00.520 --> 00:33:01.520]  讚他
[00:33:01.520 --> 00:33:02.520]  希望他留下
[00:33:02.520 --> 00:33:04.520]  所以我們很少罵人
[00:33:04.520 --> 00:33:05.520]  批評人
[00:33:05.520 --> 00:33:06.520]  不批評自己
[00:33:06.520 --> 00:33:07.520]  又不批評人
[00:33:07.520 --> 00:33:09.520]  盡量減少對人的批評
[00:33:09.520 --> 00:33:10.520]  記錄圖
[00:33:10.520 --> 00:33:15.520]  多些用正面肯定的眼光來看這個世界
[00:33:15.520 --> 00:33:17.520]  欣賞上帝創造的真善美
[00:33:17.520 --> 00:33:20.520]  發掘人心中的美善
[00:33:20.520 --> 00:33:22.520]  讓人可以成為美善
[00:33:22.520 --> 00:33:26.520]  除了不要對人批評那麼多之外
[00:33:26.520 --> 00:33:28.520]  對我們自己都一樣
[00:33:28.520 --> 00:33:30.520]  保祿今天對我們的提醒
[00:33:30.520 --> 00:33:32.520]  是很重要的
[00:33:32.520 --> 00:33:34.520]  做比做到更加重要
[00:33:34.520 --> 00:33:36.520]  做就是了
[00:33:36.520 --> 00:33:38.520]  上個月
[00:33:38.520 --> 00:33:40.520]  馬拉松
[00:33:40.520 --> 00:33:43.520]  香港再舉行馬拉松賽跑
[00:33:43.520 --> 00:33:46.520]  以諾和屈原
[00:33:46.520 --> 00:33:48.520]  屈偉豪院長
[00:33:48.520 --> 00:33:49.520]  和我
[00:33:49.520 --> 00:33:52.520]  我們是同一個行山組
[00:33:52.520 --> 00:33:56.520]  我們是一群人
[00:33:56.520 --> 00:33:59.520]  我們有一個群組
[00:33:59.520 --> 00:34:01.520]  我們其中一個弟兄
[00:34:01.520 --> 00:34:03.520]  他有參加馬拉松
[00:34:03.520 --> 00:34:09.520]  他跑之前都叫我們和他同行
[00:34:09.520 --> 00:34:10.520]  幫他打氣
[00:34:10.520 --> 00:34:12.520]  所以他那天
[00:34:12.520 --> 00:34:13.520]  他在起跑線
[00:34:13.520 --> 00:34:14.520]  在20公里
[00:34:14.520 --> 00:34:15.520]  在30公里
[00:34:15.520 --> 00:34:16.520]  在西隧口
[00:34:16.520 --> 00:34:17.520]  在終點
[00:34:17.520 --> 00:34:18.520]  不同的階段
[00:34:18.520 --> 00:34:20.520]  都自拍一張照片給我們
[00:34:20.520 --> 00:34:22.520]  又和我們簡短對話
[00:34:22.520 --> 00:34:24.520]  他過了30公里之後
[00:34:24.520 --> 00:34:26.520]  他就一路拍著自己
[00:34:26.520 --> 00:34:27.520]  一路跑
[00:34:27.520 --> 00:34:28.520]  他可能跑得很慢
[00:34:28.520 --> 00:34:30.520]  傳了一個視頻給我們
[00:34:30.520 --> 00:34:32.520]  他這樣說
[00:34:32.520 --> 00:34:35.520]  他說我在路上不斷問自己兩個問題
[00:34:35.520 --> 00:34:38.520]  第一是何時才到終點呢
[00:34:38.520 --> 00:34:40.520]  第二是為何要跑
[00:34:40.520 --> 00:34:43.520]  我給他的答覆是
[00:34:43.520 --> 00:34:45.520]  做一件事要問理由
[00:34:45.520 --> 00:34:47.520]  通常是想縮沙的時候
[00:34:47.520 --> 00:34:51.520]  否則這些是無聊的哲學家才會問這些問題
[00:34:51.520 --> 00:34:53.520]  為何要行山
[00:34:53.520 --> 00:34:54.520]  為何要喝茶
[00:34:54.520 --> 00:34:55.520]  為何要問為何
[00:34:55.520 --> 00:35:00.520]  你猜你何時會問為何要結婚呢
[00:35:00.520 --> 00:35:03.520]  如果你和你老婆支支吾吾的時候
[00:35:03.520 --> 00:35:06.520]  你會不會問這個問題呢
[00:35:06.520 --> 00:35:08.520]  你告訴我張家朗的母親
[00:35:08.520 --> 00:35:10.520]  會不會問為何要生這個兒子出來呢
[00:35:10.520 --> 00:35:12.520]  不會吧
[00:35:12.520 --> 00:35:15.520]  她不會說生個叉燒比生張家朗好
[00:35:15.520 --> 00:35:17.520]  不會吧
[00:35:17.520 --> 00:35:19.520]  通常是你兒子頂心頂肺的時候
[00:35:19.520 --> 00:35:21.520]  你就會問這個問題
[00:35:21.520 --> 00:35:23.520]  正面好的時候
[00:35:23.520 --> 00:35:25.520]  你不需要問為甚麼
[00:35:25.520 --> 00:35:29.520]  為甚麼這些問題有甚麼營養價值呢
[00:35:29.520 --> 00:35:31.520]  問意義
[00:35:31.520 --> 00:35:33.520]  問為甚麼要做
[00:35:33.520 --> 00:35:35.520]  大部份都是沒有意義的
[00:35:35.520 --> 00:35:37.520]  我這個年紀
[00:35:37.520 --> 00:35:39.520]  已經過了問意義的時間
[00:35:39.520 --> 00:35:43.520]  我兒子其實都過了
[00:35:43.520 --> 00:35:47.520]  昨天吃飯他才說了一個故事
[00:35:47.520 --> 00:35:51.520]  他教會兩個青年團契
[00:35:51.520 --> 00:35:53.520]  一起要搞一個音樂會
[00:35:53.520 --> 00:35:55.520]  我兒子說真的吐血了
[00:35:55.520 --> 00:35:58.520]  他們那班負責的弟兄姊妹
[00:35:58.520 --> 00:36:02.520]  開了兩個月很多次的會
[00:36:02.520 --> 00:36:04.520]  開到半通頂
[00:36:04.520 --> 00:36:07.520]  都是在說辦音樂會的意義
[00:36:07.520 --> 00:36:09.520]  就舉行了
[00:36:09.520 --> 00:36:11.520]  都還沒有去說編曲
[00:36:11.520 --> 00:36:14.520]  還沒有去說怎樣安排
[00:36:14.520 --> 00:36:16.520]  他說真的想死
[00:36:16.520 --> 00:36:19.520]  我馬上和影一個故事
[00:36:19.520 --> 00:36:21.520]  我最近和一班弟兄一起
[00:36:21.520 --> 00:36:23.520]  推動一個事工
[00:36:23.520 --> 00:36:25.520]  有一個弟兄
[00:36:25.520 --> 00:36:27.520]  但他不同意我們這個做法
[00:36:27.520 --> 00:36:29.520]  他突然提出
[00:36:29.520 --> 00:36:31.520]  我們要重新問一問
[00:36:31.520 --> 00:36:33.520]  神學教育的意義
[00:36:33.520 --> 00:36:35.520]  對我這個做神學教育
[00:36:35.520 --> 00:36:37.520]  做了三十七年的人
[00:36:37.520 --> 00:36:39.520]  問這個問題
[00:36:39.520 --> 00:36:41.520]  我彩他都有味
[00:36:41.520 --> 00:36:43.520]  你不想做這件事
[00:36:43.520 --> 00:36:45.520]  就說這件事就算了
[00:36:45.520 --> 00:36:47.520]  我知道你們很喜歡思考人生
[00:36:47.520 --> 00:36:49.520]  你天天思考人生
[00:36:49.520 --> 00:36:51.520]  我沒有興趣
[00:36:51.520 --> 00:36:53.520]  如果有人問黃牧師
[00:36:53.520 --> 00:36:55.520]  為甚麼要傳福音
[00:36:55.520 --> 00:36:57.520]  你去我旁邊
[00:36:57.520 --> 00:36:59.520]  喝茶
[00:36:59.520 --> 00:37:01.520]  這些問題我哪有興趣回答
[00:37:01.520 --> 00:37:03.520]  我哪有興趣回答
[00:37:03.520 --> 00:37:05.520]  弟兄姊妹
[00:37:05.520 --> 00:37:07.520]  如果你問我為甚麼要跑
[00:37:07.520 --> 00:37:09.520]  最好的答案就是
[00:37:09.520 --> 00:37:11.520]  我喜歡
[00:37:11.520 --> 00:37:13.520]  我在做我喜歡的事
[00:37:13.520 --> 00:37:15.520]  我享受我現在在做的事
[00:37:15.520 --> 00:37:17.520]  我在乎我的追求
[00:37:17.520 --> 00:37:19.520]  我所嚮往的目標
[00:37:19.520 --> 00:37:21.520]  你們真的很渴望效法基督
[00:37:21.520 --> 00:37:23.520]  很渴望跟隨他的樣式
[00:37:23.520 --> 00:37:25.520]  很渴望跟隨他的樣式
[00:37:25.520 --> 00:37:27.520]  你們追求的是你們在乎的
[00:37:27.520 --> 00:37:29.520]  你們追求的是你們在乎的
[00:37:29.520 --> 00:37:31.520]  弟兄姊妹
[00:37:31.520 --> 00:37:33.520]  奮鬥在當下
[00:37:33.520 --> 00:37:35.520]  奮鬥在當下
[00:37:35.520 --> 00:37:37.520]  珍惜在當下
[00:37:37.520 --> 00:37:39.520]  珍惜在當下
[00:37:39.520 --> 00:37:41.520]  享受在當下
[00:37:41.520 --> 00:37:43.520]  我現在
[00:37:43.520 --> 00:37:45.520]  努力做好人
[00:37:45.520 --> 00:37:47.520]  我現在努力
[00:37:47.520 --> 00:37:49.520]  做好我丈夫的角色
[00:37:49.520 --> 00:37:51.520]  做好我丈夫的角色
[00:37:51.520 --> 00:37:53.520]  善待我身邊的人
[00:37:53.520 --> 00:37:55.520]  我喜歡我這樣做
[00:37:55.520 --> 00:37:57.520]  這是最大的理由
[00:37:57.520 --> 00:37:59.520]  我求主
[00:37:59.520 --> 00:38:01.520]  幫助我們
[00:38:01.520 --> 00:38:03.520]  今日更多的奮鬥
[00:38:03.520 --> 00:38:05.520]  更多的珍惜
[00:38:05.520 --> 00:38:07.520]  更多的享受
[00:38:07.520 --> 00:38:09.520]  我們就有更多的僥倖
[00:38:09.520 --> 00:38:11.520]  將來就少一點遺憾
[00:38:11.520 --> 00:38:13.520]  今日的訊息很簡單
[00:38:13.520 --> 00:38:15.520]  我們都在完全中
[00:38:15.520 --> 00:38:17.520]  我們都在成為
[00:38:17.520 --> 00:38:19.520]  完全人的過程中
[00:38:19.520 --> 00:38:21.520]  大家努力!
