
[00:00:00.000 --> 00:00:03.120]  其實爸爸也不容易做的,不過呢
[00:42:16.360 --> 00:42:18.600]  今天是母親節的主任,我們去反省
[00:42:18.600 --> 00:42:22.920]  我們做父母的,我們應該怎樣去和我們的子女相處
[00:42:22.920 --> 00:42:25.400]  我知道我們的愛是從祢而來
[00:42:25.400 --> 00:42:29.480]  這個愛是犧牲的愛,是一個無條件的愛
[00:42:29.480 --> 00:42:31.400]  知道教導也是從祢而來
[00:42:31.400 --> 00:42:34.280]  這個教導已經寫在聖經裡面
[00:42:34.280 --> 00:42:40.680]  求主就給我們小朋友,從小我們就去教導他們
[00:42:40.680 --> 00:42:42.600]  以主耶穌基督的教訓去教導他們
[00:42:42.600 --> 00:42:46.440]  好叫他們能夠將來成為教會有用的人
[00:42:46.440 --> 00:42:48.200]  成為主祢所喜悅的
[00:42:48.200 --> 00:42:50.280]  這個是我們必然要去做的
[00:42:50.280 --> 00:42:51.640]  今天我們父母年紀大的
[00:42:51.640 --> 00:42:53.960]  我們更加要孝順去對他們
[00:42:53.960 --> 00:42:59.800]  因為這個都是主祢給我們一個帶有應許的誡命
[00:42:59.800 --> 00:43:04.920]  就是要我們不要忘記母親、父親多年的愛
[00:43:04.920 --> 00:43:09.080]  我們將一切都這樣,一切都交給恕仇
[00:43:09.080 --> 00:43:13.240]  求主祢的靈,求主祢在我們當中繼續運行祢的能力
[00:43:13.240 --> 00:43:16.920]  好叫我們教會的大兄姊妹都能夠像一家人一樣
[00:43:16.920 --> 00:43:19.880]  繼續在主內,主的愛和教導成長
[00:43:19.880 --> 00:43:22.360]  我們祈禱,奉聖德性,明哲祈求
