
[00:00:00.000 --> 00:00:02.000]  這是今天的題目
[00:33:17.000 --> 00:33:19.000]  假如說
[00:33:19.000 --> 00:33:21.000]  她是一帆風順
[00:33:21.000 --> 00:33:23.000]  她今天有這樣的成就
[00:33:23.000 --> 00:33:25.000]  沒有什麼了不起
[00:33:25.000 --> 00:33:27.000]  但是就是在這個困難的當中
[00:33:27.000 --> 00:33:29.000]  就是在這個
[00:33:29.000 --> 00:33:31.000]  難處的當中
[00:33:31.000 --> 00:33:33.000]  今天她還能夠
[00:33:33.000 --> 00:33:35.000]  因為這個過去的苦難
[00:33:35.000 --> 00:33:37.000]  使她今天當她幫助人的時候
[00:33:37.000 --> 00:33:39.000]  她能夠認同
[00:33:39.000 --> 00:33:41.000]  這些人的苦難
[00:33:41.000 --> 00:33:43.000]  她能夠關心他們
[00:33:43.000 --> 00:33:45.000]  然後去幫助他們
[00:33:45.000 --> 00:33:47.000]  輔導他們
[00:33:47.000 --> 00:33:49.000]  我說去看她的人真是有福氣
[00:33:49.000 --> 00:33:51.000]  她也為他們禱告
[00:33:51.000 --> 00:33:53.000]  用聖經的話語來幫助他們
[00:33:53.000 --> 00:33:55.000]  假如
[00:33:55.000 --> 00:33:57.000]  她沒有神的話
[00:33:57.000 --> 00:33:59.000]  假如在基督以外的話
[00:33:59.000 --> 00:34:01.000]  她可能是
[00:34:01.000 --> 00:34:03.000]  現在是富婆一個
[00:34:03.000 --> 00:34:05.000]  因為在
[00:34:05.000 --> 00:34:07.000]  上海能夠教英文
[00:34:07.000 --> 00:34:09.000]  當時候
[00:34:09.000 --> 00:34:11.000]  其實現在來美國都比較窮
[00:34:11.000 --> 00:34:13.000]  你們回去都看到你們的朋友
[00:34:13.000 --> 00:34:15.000]  很有錢的
[00:34:15.000 --> 00:34:17.000]  是不是這樣
[00:34:17.000 --> 00:34:19.000]  我們回去都很
[00:34:19.000 --> 00:34:21.000]  用錢都很小心的
[00:34:21.000 --> 00:34:23.000]  是不是這樣
[00:34:23.000 --> 00:34:25.000]  美國回來都是窮的
[00:34:25.000 --> 00:34:27.000]  假如今天
[00:34:27.000 --> 00:34:29.000]  今天你我
[00:34:29.000 --> 00:34:31.000]  都是在神的一個傑作
[00:34:31.000 --> 00:34:33.000]  而且這是現在式
[00:34:33.000 --> 00:34:35.000]  現在是不是已經完成
[00:34:35.000 --> 00:34:37.000]  還沒有完成
[00:34:37.000 --> 00:34:39.000]  回去神在你身上
[00:34:39.000 --> 00:34:41.000]  要做極大美好的工作
[00:34:41.000 --> 00:34:45.000]  有人跟牧師
[00:34:45.000 --> 00:34:47.000]  complain
[00:34:47.000 --> 00:34:49.000]  我太太姓祖了
[00:34:49.000 --> 00:34:51.000]  脾氣這麼不好
[00:34:51.000 --> 00:34:53.000]  怎麼
[00:34:53.000 --> 00:34:55.000]  姓祖還是這樣
[00:34:55.000 --> 00:34:57.000]  我說她假如
[00:34:57.000 --> 00:34:59.000]  沒姓的話
[00:34:59.000 --> 00:35:01.000]  早就可能跟你離婚了
[00:35:01.000 --> 00:35:05.000]  還跟你受苦
[00:35:05.000 --> 00:35:07.000]  或許就
[00:35:07.000 --> 00:35:09.000]  早早她就特別的
[00:35:09.000 --> 00:35:11.000]  給你好吃的
[00:35:11.000 --> 00:35:13.000]  有一天你就心臟病
[00:35:13.000 --> 00:35:15.000]  太高就死了
[00:35:15.000 --> 00:35:17.000]  所有的遺產都是她的
[00:35:17.000 --> 00:35:21.000]  假如
[00:35:21.000 --> 00:35:23.000]  我們沒有在基督裡
[00:35:23.000 --> 00:35:25.000]  她今天因為在基督裡
[00:35:25.000 --> 00:35:27.000]  才會變成這個樣子
[00:35:27.000 --> 00:35:29.000]  以佛所的弟兄姊妹們
[00:35:29.000 --> 00:35:31.000]  他們在基督以外
[00:35:31.000 --> 00:35:33.000]  他們是走在死亡裡面
[00:35:33.000 --> 00:35:35.000]  但是今天在基督裡面
[00:35:35.000 --> 00:35:37.000]  他們真是
[00:35:37.000 --> 00:35:39.000]  神的一個器皿
[00:35:39.000 --> 00:35:41.000]  然後神的一個傑作
[00:35:41.000 --> 00:35:43.000]  一個傑作
[00:35:43.000 --> 00:35:47.000]  為什麼神要有這樣的傑作
[00:35:47.000 --> 00:35:49.000]  因為祂有極大的愛
[00:35:49.000 --> 00:35:51.000]  在你我的身上
[00:35:51.000 --> 00:35:55.000]  我們一起來念一下
[00:35:55.000 --> 00:35:57.000]  好嗎
[00:35:57.000 --> 00:35:59.000]  要將祂極豐富的恩典
[00:35:59.000 --> 00:36:01.000]  就是祂在
[00:36:01.000 --> 00:36:03.000]  基督耶穌裡
[00:36:03.000 --> 00:36:05.000]  向我們所施的恩賞
[00:36:05.000 --> 00:36:07.000]  顯明給後代的世代看
[00:36:07.000 --> 00:36:11.000]  我們看保羅
[00:36:11.000 --> 00:36:13.000]  他是罪人中的罪人
[00:36:13.000 --> 00:36:15.000]  他殘害基督徒
[00:36:15.000 --> 00:36:17.000]  但是神使用他
[00:36:17.000 --> 00:36:19.000]  在兩千年前神使用他
[00:36:19.000 --> 00:36:21.000]  我們看這個
[00:36:21.000 --> 00:36:23.000]  亞伯拉罕
[00:36:23.000 --> 00:36:25.000]  亞伯拉罕說是信心之父
[00:36:25.000 --> 00:36:27.000]  我看他信心真小
[00:36:27.000 --> 00:36:29.000]  他
[00:36:29.000 --> 00:36:31.000]  他下到埃及的時候
[00:36:31.000 --> 00:36:33.000]  他的太太很漂亮
[00:36:33.000 --> 00:36:35.000]  對不對
[00:36:35.000 --> 00:36:37.000]  他就跟他太太說
[00:36:37.000 --> 00:36:39.000]  人家問你的時候
[00:36:39.000 --> 00:36:41.000]  你不要說你是我的妻子
[00:36:41.000 --> 00:36:45.000]  他是我的哥哥
[00:36:45.000 --> 00:36:47.000]  因為他們怕
[00:36:47.000 --> 00:36:49.000]  因為你太漂亮把我殺了
[00:36:49.000 --> 00:36:51.000]  然後把你娶去
[00:36:51.000 --> 00:36:53.000]  不只是一次兩次
[00:36:53.000 --> 00:36:55.000]  亞伯拉罕這個信心之父
[00:36:55.000 --> 00:36:57.000]  他信心這麼小
[00:36:57.000 --> 00:36:59.000]  但是因為神
[00:36:59.000 --> 00:37:01.000]  與他同在
[00:37:01.000 --> 00:37:03.000]  他就更加有信心
[00:37:03.000 --> 00:37:05.000]  所以當我們看到
[00:37:05.000 --> 00:37:07.000]  這些聖經的人物的時候
[00:37:07.000 --> 00:37:09.000]  他們有很多的缺陷
[00:37:09.000 --> 00:37:11.000]  但是神使用他
[00:37:11.000 --> 00:37:13.000]  我們就看到神的大能在他們的身上
[00:37:13.000 --> 00:37:15.000]  今天也是一樣
[00:37:15.000 --> 00:37:17.000]  當神
[00:37:17.000 --> 00:37:19.000]  把我們這個傑作
[00:37:19.000 --> 00:37:21.000]  做完以後
[00:37:21.000 --> 00:37:23.000]  將來許多後代的人
[00:37:23.000 --> 00:37:25.000]  看到我們的時候
[00:37:25.000 --> 00:37:27.000]  神的恩典在我們身上
[00:37:27.000 --> 00:37:29.000]  神的能力
[00:37:29.000 --> 00:37:31.000]  在我們的身上
[00:37:31.000 --> 00:37:35.000]  假如今天我們的
[00:37:35.000 --> 00:37:37.000]  正道就到此結束以後
[00:37:37.000 --> 00:37:39.000]  再過半個小時你們吃完這個點心以後
[00:37:39.000 --> 00:37:41.000]  大概忘了大概百分之九十
[00:37:41.000 --> 00:37:43.000]  這樣
[00:37:43.000 --> 00:37:45.000]  剩下的大概能夠記到百分之十
[00:37:45.000 --> 00:37:47.000]  就不錯了
[00:37:47.000 --> 00:37:49.000]  但是假如你們操練一下的話
[00:37:49.000 --> 00:37:51.000]  那你們可能記到百分之五十
[00:37:51.000 --> 00:37:53.000]  所以你們
[00:37:53.000 --> 00:37:55.000]  旁邊的那個人講一下
[00:37:55.000 --> 00:37:57.000]  他說你是神的傑作
[00:37:57.000 --> 00:37:59.000]  好
[00:37:59.000 --> 00:38:01.000]  那告訴他說
[00:38:01.000 --> 00:38:03.000]  你在他的身上
[00:38:03.000 --> 00:38:05.000]  看到神什麼樣的傑作
[00:38:05.000 --> 00:38:07.000]  好不好
[00:38:07.000 --> 00:38:09.000]  那另外一個人就要回答說
[00:38:09.000 --> 00:38:11.000]  假如我今天在基督以外的話
[00:38:11.000 --> 00:38:13.000]  我可能
[00:38:13.000 --> 00:38:15.000]  不是這樣,什麼樣的人
[00:38:15.000 --> 00:38:17.000]  好不好,好,現在開始一下
[00:38:17.000 --> 00:38:19.000]  鼓勵他
[00:38:19.000 --> 00:38:21.000]  你真是神的一個極大的傑作
[00:38:23.000 --> 00:38:25.000]  (字幕製作:貝爾)
