
[00:00:00.000 --> 00:00:06.360]  看到每一位今天都是高高興興 快快樂樂 環環喜喜 健健康康的
[00:32:28.760 --> 00:32:30.760]  一個悔改的心
[00:32:30.760 --> 00:32:32.760]  你沒有失敗
[00:32:32.760 --> 00:32:34.760]  來吧
[00:32:34.760 --> 00:32:36.760]  回到父家
[00:32:36.760 --> 00:32:38.760]  一同享受父的豐富萬物
[00:32:38.760 --> 00:32:40.760]  所以再一次說
[00:32:40.760 --> 00:32:42.760]  當我們經歷過
[00:32:42.760 --> 00:32:44.760]  這個過程的時候
[00:32:44.760 --> 00:32:46.760]  我們就真正得到
[00:32:46.760 --> 00:32:48.760]  好的
[00:32:48.760 --> 00:32:50.760]  再來一個結論
[00:32:50.760 --> 00:32:52.760]  我們要有
[00:32:52.760 --> 00:32:54.760]  不同的果子
[00:32:54.760 --> 00:32:56.760]  你就要種
[00:32:56.760 --> 00:32:58.760]  播種不同的種子
[00:32:58.760 --> 00:33:00.760]  你知道
[00:33:00.760 --> 00:33:02.760]  你過去曾經可能說過
[00:33:02.760 --> 00:33:04.760]  一些死亡的話
[00:33:04.760 --> 00:33:06.760]  我小時候最多了
[00:33:06.760 --> 00:33:08.760]  我還跟我的孩子也都說過
[00:33:08.760 --> 00:33:10.760]  因為我們不懂嘛
[00:33:10.760 --> 00:33:12.760]  臺灣話講得嘻吶嘻吶
[00:33:12.760 --> 00:33:14.760]  死小孩
[00:33:14.760 --> 00:33:18.760]  大陸也有嘛
[00:33:18.760 --> 00:33:20.760]  十三人就這麼
[00:33:20.760 --> 00:33:22.760]  嘎拉歐之類的
[00:33:22.760 --> 00:33:24.760]  罵人的話
[00:33:24.760 --> 00:33:26.760]  這都是
[00:33:26.760 --> 00:33:28.760]  你說了一些
[00:33:28.760 --> 00:33:30.760]  死亡的話
[00:33:30.760 --> 00:33:32.760]  媽媽不愛你了
[00:33:32.760 --> 00:33:34.760]  媽媽不理你了
[00:33:34.760 --> 00:33:36.760]  小孩的心裡面多難過
[00:33:36.760 --> 00:33:38.760]  這些我們都說過
[00:33:38.760 --> 00:33:40.760]  或者是我永遠做不到
[00:33:40.760 --> 00:33:42.760]  我做不了了
[00:33:42.760 --> 00:33:44.760]  我已經到頂了
[00:33:44.760 --> 00:33:46.760]  我太老了
[00:33:46.760 --> 00:33:48.760]  這個太難了改不了
[00:33:48.760 --> 00:33:50.760]  就憑我可以嗎
[00:33:50.760 --> 00:33:52.760]  你不要搞錯啊
[00:33:52.760 --> 00:33:54.760]  所以我們要用我們的嘴巴
[00:33:54.760 --> 00:33:56.760]  說出生命的話
[00:33:56.760 --> 00:33:58.760]  正面積極的話
[00:33:58.760 --> 00:34:00.760]  因為這個話
[00:34:00.760 --> 00:34:02.760]  可以啟動我們的心情
[00:34:02.760 --> 00:34:04.760]  這個話可以帶領我們的腳步
[00:34:04.760 --> 00:34:06.760]  最簡單的一個例子
[00:34:06.760 --> 00:34:08.760]  假如你說
[00:34:08.760 --> 00:34:10.760]  要讀經啊
[00:34:10.760 --> 00:34:12.760]  要讀經啊
[00:34:12.760 --> 00:34:14.760]  結果有一天有人跟你說
[00:34:14.760 --> 00:34:16.760]  我從來沒看你讀過經
[00:34:16.760 --> 00:34:18.760]  你就不好意思了
[00:34:18.760 --> 00:34:20.760]  所以當你說出正面的話
[00:34:20.760 --> 00:34:22.760]  要讀經啊
[00:34:22.760 --> 00:34:24.760]  聖經中間只有黃金屋
[00:34:24.760 --> 00:34:26.760]  聖經中間只有閻如玉
[00:34:26.760 --> 00:34:28.760]  你怕人家講你
[00:34:28.760 --> 00:34:30.760]  你最後還是朝這個方向
[00:34:30.760 --> 00:34:32.760]  你講多了
[00:34:32.760 --> 00:34:34.760]  你最後真的就是去錯了
[00:34:34.760 --> 00:34:36.760]  而且
[00:34:36.760 --> 00:34:38.760]  我們吃東西我們補身體
[00:34:38.760 --> 00:34:40.760]  我們也是要養生的
[00:34:40.760 --> 00:34:42.760]  食材啊
[00:34:42.760 --> 00:34:44.760]  我們講話也要講
[00:34:44.760 --> 00:34:46.760]  養生的話語
[00:34:46.760 --> 00:34:48.760]  不是講生命
[00:34:48.760 --> 00:34:50.760]  身體生活是說我們的生命
[00:34:50.760 --> 00:34:52.760]  我們要選擇
[00:34:52.760 --> 00:34:54.760]  我們生活的模式
[00:34:54.760 --> 00:34:56.760]  各位
[00:34:56.760 --> 00:34:58.760]  應許歸應許
[00:34:58.760 --> 00:35:00.760]  有行動
[00:35:00.760 --> 00:35:02.760]  才真會有得著
[00:35:02.760 --> 00:35:04.760]  我們的神
[00:35:04.760 --> 00:35:06.760]  是又正又活的神
[00:35:06.760 --> 00:35:08.760]  是的
[00:35:08.760 --> 00:35:10.760]  我們再一次來到神的面前
[00:35:10.760 --> 00:35:12.760]  我們要
[00:35:12.760 --> 00:35:14.760]  憑著信心
[00:35:14.760 --> 00:35:16.760]  在神的勝利和祝福當中
[00:35:16.760 --> 00:35:18.760]  不斷地發展
[00:35:18.760 --> 00:35:20.760]  羅馬書十二章
[00:35:20.760 --> 00:35:22.760]  第二節說
[00:35:22.760 --> 00:35:24.760]  不要效法這個世界
[00:35:24.760 --> 00:35:26.760]  只要心根心而變化
[00:35:26.760 --> 00:35:28.760]  叫你們察驗何為神的善良
[00:35:28.760 --> 00:35:30.760]  成全可喜悅的旨意
[00:35:30.760 --> 00:35:32.760]  感謝神
[00:35:32.760 --> 00:35:34.760]  我們的神
[00:35:34.760 --> 00:35:36.760]  對我們有許許多多的關愛
[00:35:36.760 --> 00:35:38.760]  許許多多的眷顧
[00:35:38.760 --> 00:35:40.760]  我自己最知道
[00:35:40.760 --> 00:35:42.760]  假如我們神
[00:35:42.760 --> 00:35:44.760]  有一個皮夾子
[00:35:44.760 --> 00:35:46.760]  你的相片一定在他皮夾子裡面
[00:35:46.760 --> 00:35:48.760]  他碰到人
[00:35:48.760 --> 00:35:50.760]  他就跟星星說
[00:35:50.760 --> 00:35:52.760]  哎你看星星你看
[00:35:52.760 --> 00:35:54.760]  我的兒子光宗呢
[00:35:54.760 --> 00:35:56.760]  星星你看
[00:35:56.760 --> 00:35:58.760]  我的女兒Vivian呢
[00:35:58.760 --> 00:36:00.760]  哦
[00:36:00.760 --> 00:36:02.760]  在神所創造的
[00:36:02.760 --> 00:36:04.760]  宇宙萬物日月星辰當中
[00:36:04.760 --> 00:36:06.760]  神最愛哪一個
[00:36:06.760 --> 00:36:10.760]  哎
[00:36:10.760 --> 00:36:12.760]  浩瀚的海洋他不在乎
[00:36:12.760 --> 00:36:14.760]  美麗的鳥
[00:36:14.760 --> 00:36:16.760]  他不稀奇
[00:36:16.760 --> 00:36:18.760]  再好吃的
[00:36:18.760 --> 00:36:20.760]  榴槤他也不愛
[00:36:20.760 --> 00:36:22.760]  他就喜歡那個皮夾子
[00:36:22.760 --> 00:36:24.760]  裡面那個
[00:36:24.760 --> 00:36:26.760]  那泥
[00:36:26.760 --> 00:36:28.760]  哦
[00:36:28.760 --> 00:36:30.760]  如果神有那個
[00:36:30.760 --> 00:36:32.760]  錄音機的話
[00:36:32.760 --> 00:36:34.760]  他每天晚上
[00:36:34.760 --> 00:36:36.760]  他都要把你的聲音開起來
[00:36:36.760 --> 00:36:38.760]  把今天那個敬拜讚美
[00:36:38.760 --> 00:36:40.760]  他要放起來聽
[00:36:40.760 --> 00:36:42.760]  哦
[00:36:42.760 --> 00:36:44.760]  你看我的女兒們
[00:36:44.760 --> 00:36:46.760]  我的兒子們
[00:36:46.760 --> 00:36:48.760]  他們唱歌讚美我
[00:36:48.760 --> 00:36:50.760]  那讚美聲音多美啊
[00:36:50.760 --> 00:36:52.760]  就像我們的父親一樣
[00:36:52.760 --> 00:36:54.760]  我們信耶穌不是信教
[00:36:54.760 --> 00:36:56.760]  他建立一個關係
[00:36:56.760 --> 00:36:58.760]  所以
[00:36:58.760 --> 00:37:00.760]  我們從他那邊就好像
[00:37:00.760 --> 00:37:02.760]  他要給我們
[00:37:02.760 --> 00:37:04.760]  所有他的豐富萬物
[00:37:04.760 --> 00:37:06.760]  讓我們再一次平靜的信心
[00:37:06.760 --> 00:37:08.760]  奉主耶穌基督的名
[00:37:08.760 --> 00:37:10.760]  我們來宣告是的我們得察了
[00:37:10.760 --> 00:37:12.760]  感謝神讚美神
[00:37:12.760 --> 00:37:14.760]  這樣禱告是奉主耶穌基督的名
[00:37:14.760 --> 00:37:16.760]  Amen
