
[00:00:00.000 --> 00:00:04.600]  各位弟兄姊妹,各位朋友,午安!
[00:31:48.200 --> 00:31:50.400]  他們彼此的支持
[00:31:50.400 --> 00:31:52.200]  以及彼此的信任
[00:31:52.200 --> 00:31:53.600]  大家都知道
[00:31:53.600 --> 00:31:55.900]  他們兩個都是非常之好的朋友
[00:31:55.900 --> 00:31:57.600]  為什麼會是這樣呢
[00:31:57.600 --> 00:32:00.000]  因為他們經歷過生死
[00:32:00.000 --> 00:32:01.400]  所以他們結出了
[00:32:01.400 --> 00:32:04.000]  非常之鞏固的友誼
[00:32:04.000 --> 00:32:04.500]  沒錯
[00:32:04.500 --> 00:32:06.200]  這段英文告訴我們
[00:32:06.200 --> 00:32:10.000]  兩個人總比一個人好
[00:32:10.000 --> 00:32:11.000]  丁姊妹
[00:32:11.000 --> 00:32:12.600]  在我們的人生裡面
[00:32:12.600 --> 00:32:14.800]  有沒有這種友情
[00:32:14.800 --> 00:32:16.800]  我們希望我們小組裡面
[00:32:16.800 --> 00:32:17.600]  每一個組裡面
[00:32:17.600 --> 00:32:20.200]  你都找到有這樣的同行者
[00:32:20.200 --> 00:32:22.100]  無論是你的家人
[00:32:22.100 --> 00:32:23.600]  你的家人當然是你的同行者
[00:32:23.600 --> 00:32:24.500]  這樣不夠的
[00:32:24.500 --> 00:32:26.700]  你必須要有其他的同行者
[00:32:26.700 --> 00:32:28.100]  跟你一起
[00:32:28.100 --> 00:32:29.800]  來到人生的路上
[00:32:29.800 --> 00:32:31.100]  互相去照應
[00:32:31.100 --> 00:32:32.600]  你的組裡面的弟兄姊妹
[00:32:32.600 --> 00:32:34.100]  你的組裡面的組員
[00:32:34.100 --> 00:32:37.100]  一定是其中一些最好的同行者
[00:32:37.100 --> 00:32:39.400]  希望你在組裡面找到這樣的人
