
[00:00:00.000 --> 00:00:05.160]  我們日常生活中也有看到一些獨特的處境
[00:39:09.600 --> 00:39:12.600]  我很受感動的就是
[00:39:12.600 --> 00:39:14.600]  我只是一個人
[00:39:14.600 --> 00:39:17.000]  但是神在我旁邊的時候
[00:39:17.000 --> 00:39:20.000]  我就能夠可以戰勝
[00:39:20.000 --> 00:39:23.000]  最終要榮耀我們的主
[00:39:23.000 --> 00:39:24.400]  我們的神
[00:39:24.400 --> 00:39:27.600]  願意我們都是能夠看到異象
[00:39:27.600 --> 00:39:29.400]  得著異夢
[00:39:29.400 --> 00:39:33.000]  一班為神作供的神的子民
[00:39:33.000 --> 00:39:33.800]  祂的僕人
[00:39:33.800 --> 00:39:36.000]  我們祈禱
[00:39:36.000 --> 00:39:38.400]  七海恩主祢愛我們
[00:39:38.400 --> 00:39:39.800]  祢呼召我們
[00:39:39.800 --> 00:39:43.000]  叫我們在生命裡面要去服侍祢
[00:39:43.000 --> 00:39:44.400]  主要求祢賜福
[00:39:44.400 --> 00:39:47.200]  叫我們曉得去依靠
[00:39:47.200 --> 00:39:49.600]  因為我們不是單靠我們自己
[00:39:49.600 --> 00:39:51.000]  是靠我們的主
[00:39:51.000 --> 00:39:52.000]  我們的神
[00:39:52.000 --> 00:39:53.000]  我們知道
[00:39:53.000 --> 00:39:55.400]  我們離開祢不能作神魔
[00:39:55.400 --> 00:39:58.800]  主要求祢幫助我們體會
[00:39:58.800 --> 00:40:00.600]  祢那份的威榮
[00:40:00.600 --> 00:40:03.200]  我們將最終的榮耀歸給祢
[00:40:03.200 --> 00:40:04.600]  奉主名求
[00:40:04.600 --> 00:40:05.400]  阿門
