
[00:00:00.000 --> 00:00:03.980]  多謝施班為我們獻唱了一首
[00:33:40.780 --> 00:33:42.780]  蕩然無存嗎
[00:33:42.780 --> 00:33:44.780]  只是空殼一角嗎
[00:33:44.780 --> 00:33:47.780]  就是說在凡事上
[00:33:47.780 --> 00:33:49.780]  我們能夠得神的喜悅
[00:33:49.780 --> 00:33:52.780]  因為我們恩著信
[00:33:52.780 --> 00:33:55.780]  願我們知我們所信的是誰
[00:33:55.780 --> 00:33:58.780]  以致在那天交託
[00:33:58.780 --> 00:34:00.780]  交付的時候
[00:34:00.780 --> 00:34:02.780]  神祢稱我們
[00:34:02.780 --> 00:34:04.780]  是一個忠心良善
[00:34:04.780 --> 00:34:06.780]  愛祢的僕人
[00:34:06.780 --> 00:34:08.780]  我們這樣禱告奉耶穌名求
