
[00:00:00.000 --> 00:00:05.240]  所以今天我想和大家分享關於我們需要意象的題目
[00:34:34.120 --> 00:34:36.120]  不是隨便就過了幾十年
[00:34:36.120 --> 00:34:38.120]  我們的人生
[00:34:38.120 --> 00:34:40.120]  主要是給我們一個很重要的任務
[00:34:40.120 --> 00:34:42.120]  叫我們去實踐
[00:34:42.120 --> 00:34:44.120]  我們進入這個警方的時候
[00:34:44.120 --> 00:34:46.120]  我們真的看見
[00:34:46.120 --> 00:34:48.120]  神的角度和他的旨意
[00:34:48.120 --> 00:34:50.120]  成就在人間
[00:34:50.120 --> 00:34:52.120]  叫很多人的生命
[00:34:52.120 --> 00:34:54.120]  能夠被扭轉
[00:34:54.120 --> 00:34:56.120]  如果你問我
[00:34:56.120 --> 00:34:58.120]  我人生裏面現在最大的
[00:34:58.120 --> 00:35:00.120]  預判是甚麼
[00:35:00.120 --> 00:35:02.120]  有一天我和我的好同學
[00:35:02.120 --> 00:35:04.120]  薛承光
[00:35:04.120 --> 00:35:06.120]  P
[00:35:06.120 --> 00:35:08.120]  聊天
[00:35:08.120 --> 00:35:10.120]  問我的事
[00:35:10.120 --> 00:35:12.120]  我計算一下
[00:35:12.120 --> 00:35:14.120]  其實距離我
[00:35:14.120 --> 00:35:16.120]  退休的日子還有十多年
[00:35:16.120 --> 00:35:18.120]  他問我
[00:35:18.120 --> 00:35:20.120]  你有甚麼想法
[00:35:20.120 --> 00:35:22.120]  未來等等
[00:35:22.120 --> 00:35:24.120]  聊天
[00:35:24.120 --> 00:35:26.120]  我說
[00:35:26.120 --> 00:35:28.120]  我現在人生最大的想望
[00:35:28.120 --> 00:35:30.120]  最想的
[00:35:30.120 --> 00:35:32.120]  就是見到
[00:35:32.120 --> 00:35:34.120]  主讓我見到的
[00:35:34.120 --> 00:35:36.120]  那個圖畫是實踐出來
[00:35:36.120 --> 00:35:38.120]  我都很坦白告訴你
[00:35:38.120 --> 00:35:40.120]  有沒有壓力? 有
[00:35:40.120 --> 00:35:42.120]  有壓力
[00:35:42.120 --> 00:35:44.120]  但是壓力的背後
[00:35:44.120 --> 00:35:46.120]  其實是一個很大的興奮
[00:35:46.120 --> 00:35:48.120]  因為我知道
[00:35:48.120 --> 00:35:50.120]  當我這樣走上去的時候
[00:35:50.120 --> 00:35:52.120]  我會見到
[00:35:52.120 --> 00:35:54.120]  香港很多校園的門
[00:35:54.120 --> 00:35:56.120]  打開
[00:35:56.120 --> 00:35:58.120]  我會見到香港很多的學生
[00:35:58.120 --> 00:36:00.120]  能夠認識神
[00:36:00.120 --> 00:36:02.120]  他不一定回到慈光
[00:36:02.120 --> 00:36:04.120]  而且主給我們的圖畫
[00:36:04.120 --> 00:36:06.120]  他不一定要回到慈光
[00:36:06.120 --> 00:36:08.120]  而我更加感恩的是甚麼
[00:36:08.120 --> 00:36:10.120]  主已經開始帶我
[00:36:10.120 --> 00:36:12.120]  走入第一步
[00:36:12.120 --> 00:36:14.120]  其實我明天去的那間學校
[00:36:14.120 --> 00:36:16.120]  最初
[00:36:16.120 --> 00:36:18.120]  那個老師跟我說
[00:36:18.120 --> 00:36:20.120]  他說你遇七十人
[00:36:20.120 --> 00:36:22.120]  七十個學生
[00:36:22.120 --> 00:36:24.120]  我們大概分八個人一組
[00:36:24.120 --> 00:36:26.120]  我就要約莫
[00:36:26.120 --> 00:36:28.120]  九至十個老師
[00:36:28.120 --> 00:36:30.120]  我就找那九至十個老師
[00:36:30.120 --> 00:36:32.120]  我可以告訴你
[00:36:32.120 --> 00:36:34.120]  全部都不是
[00:36:34.120 --> 00:36:36.120]  慈光的
[00:36:36.120 --> 00:36:38.120]  同工或弟兄姊妹
[00:36:38.120 --> 00:36:40.120]  是深水埗
[00:36:40.120 --> 00:36:42.120]  大概四至五間的
[00:36:42.120 --> 00:36:44.120]  同工或弟兄姊妹
[00:36:44.120 --> 00:36:46.120]  這個就是主給我的
[00:36:46.120 --> 00:36:48.120]  看到的那一份
[00:36:48.120 --> 00:36:50.120]  慈光一間堂會是做不完所有的
[00:36:50.120 --> 00:36:52.120]  所以我們要讓不同的堂會
[00:36:52.120 --> 00:36:54.120]  進入學校裏面
[00:36:54.120 --> 00:36:56.120]  主帶我走第一步
[00:36:56.120 --> 00:36:58.120]  但到最後
[00:36:58.120 --> 00:37:00.120]  又叫我驚又叫我喜的地方是甚麼呢
[00:37:00.120 --> 00:37:02.120]  過幾星期前
[00:37:02.120 --> 00:37:04.120]  那個老師跟我說
[00:37:04.120 --> 00:37:06.120]  其實我們現在的名單
[00:37:06.120 --> 00:37:08.120]  還未定
[00:37:08.120 --> 00:37:10.120]  還未定到
[00:37:10.120 --> 00:37:12.120]  人數還未定到
[00:37:12.120 --> 00:37:14.120]  我想想
[00:37:14.120 --> 00:37:16.120]  是多了還是少了
[00:37:16.120 --> 00:37:18.120]  他就說
[00:37:18.120 --> 00:37:20.120]  一定不止七十人
[00:37:20.120 --> 00:37:22.120]  一定不止七十人
[00:37:22.120 --> 00:37:24.120]  直到我三天前
[00:37:24.120 --> 00:37:26.120]  我再去做第二次訓練的時候
[00:37:26.120 --> 00:37:28.120]  訓練那些導師的時候
[00:37:28.120 --> 00:37:30.120]  那個老師就說得清楚一點
[00:37:30.120 --> 00:37:32.120]  我們現在大概招募了
[00:37:32.120 --> 00:37:34.120]  九十個學生
[00:37:34.120 --> 00:37:36.120]  但你想想
[00:37:36.120 --> 00:37:38.120]  三天前
[00:37:38.120 --> 00:37:40.120]  九十個學生
[00:37:40.120 --> 00:37:42.120]  我去哪裏找那些導師來
[00:37:42.120 --> 00:37:44.120]  最後感謝主
[00:37:44.120 --> 00:37:46.120]  在禱告裏面
[00:37:46.120 --> 00:37:48.120]  有些人名我
[00:37:48.120 --> 00:37:50.120]  主就提醒我
[00:37:50.120 --> 00:37:52.120]  深水埗其實池江都有個
[00:37:52.120 --> 00:37:54.120]  分點在深水埗
[00:37:54.120 --> 00:37:56.120]  所以我就去找
[00:37:56.120 --> 00:37:58.120]  深水埗的清算同工
[00:37:58.120 --> 00:38:00.120]  找阿思美
[00:38:00.120 --> 00:38:02.120]  阿思美就說我有興趣
[00:38:02.120 --> 00:38:04.120]  她就自己下去參與這個計劃
[00:38:04.120 --> 00:38:06.120]  還差一個
[00:38:06.120 --> 00:38:08.120]  到最後繼續祈禱
[00:38:08.120 --> 00:38:10.120]  主又給一個人養我
[00:38:10.120 --> 00:38:12.120]  都是我們教會的
[00:38:12.120 --> 00:38:14.120]  姐妹來的
[00:38:14.120 --> 00:38:16.120]  邀請了她
[00:38:16.120 --> 00:38:18.120]  禮拜五跟她說
[00:38:18.120 --> 00:38:20.120]  她禮拜五就告訴我
[00:38:20.120 --> 00:38:22.120]  我可以,很感謝主
[00:38:22.120 --> 00:38:24.120]  使就者向誠
[00:38:24.120 --> 00:38:26.120]  主就讓我看見
[00:38:26.120 --> 00:38:28.120]  她給我見的異象是真的
[00:38:28.120 --> 00:38:30.120]  而且正在走第一步
[00:38:30.120 --> 00:38:32.120]  而且祝福正在來
[00:38:32.120 --> 00:38:34.120]  所以弟子姐妹
[00:38:34.120 --> 00:38:36.120]  讓我們整個池江群體
[00:38:36.120 --> 00:38:38.120]  每一個人
[00:38:38.120 --> 00:38:40.120]  都得著
[00:38:40.120 --> 00:38:42.120]  從神而來的異象
[00:38:42.120 --> 00:38:44.120]  以致我們整個群體
[00:38:44.120 --> 00:38:46.120]  成為一個甚麼呢
[00:38:46.120 --> 00:38:48.120]  我心裏經常有一個圖畫
[00:38:48.120 --> 00:38:50.120]  跟大家分享一下
[00:38:50.120 --> 00:38:52.120]  這個圖畫是甚麼呢
[00:38:52.120 --> 00:38:54.120]  池江成為一個
[00:38:54.120 --> 00:38:56.120]  被主猜出去的
[00:38:56.120 --> 00:38:58.120]  一個基地
[00:38:58.120 --> 00:39:00.120]  無論是在香港
[00:39:00.120 --> 00:39:02.120]  不同的地方,還是去到
[00:39:02.120 --> 00:39:04.120]  世界不同的地方
[00:39:04.120 --> 00:39:06.120]  池江是一個被猜出去的基地
[00:39:06.120 --> 00:39:08.120]  而這個基地是持續有
[00:39:08.120 --> 00:39:10.120]  新人進入來被培訓
[00:39:10.120 --> 00:39:12.120]  每個被培訓的人
[00:39:12.120 --> 00:39:14.120]  他最終
[00:39:14.120 --> 00:39:16.120]  是捉實神給他的異象
[00:39:16.120 --> 00:39:18.120]  然後猜出去,祝福更多的人
[00:39:18.120 --> 00:39:20.120]  弟子姐妹,你想不想成為
[00:39:20.120 --> 00:39:22.120]  這個被猜出去的人呢
[00:39:22.120 --> 00:39:24.120]  這個世界有很多人
[00:39:24.120 --> 00:39:26.120]  等著主的救恩
[00:39:26.120 --> 00:39:28.120]  你要不要被猜出去呢
[00:39:28.120 --> 00:39:30.120]  成為那個
[00:39:30.120 --> 00:39:32.120]  主所用的器皿
[00:39:32.120 --> 00:39:34.120]  去祝福很多人呢
[00:39:34.120 --> 00:39:36.120]  讓我們一起祈禱吧
