
[00:00:00.000 --> 00:00:10.000]  讓我讀出羅馬書十一章三十三節和第十二章的一至二節,作為我們今日的經過。
[00:45:42.000 --> 00:45:46.000]  但是在當時的華人教會裡,
[00:45:46.000 --> 00:45:52.000]  竟然如此的聖潔到真空。
[00:45:52.000 --> 00:45:55.000]  我們的信仰是不是這樣?
[00:45:55.000 --> 00:45:59.000]  所以我很簡單地給自己勸喚,
[00:45:59.000 --> 00:46:02.000]  讓我們的信仰是有生命力,
[00:46:02.000 --> 00:46:06.000]  讓我們的信仰是進入上帝的奧秘裡面,
[00:46:06.000 --> 00:46:11.000]  讓我們的信仰是有群體上帝的大愛當中,
[00:46:11.000 --> 00:46:16.000]  彼此包容,彼此鼓勵,彼此扶持,
[00:46:16.000 --> 00:46:18.000]  傳上帝的說話,
[00:46:18.000 --> 00:46:20.000]  來彼此學習和勉勵。
[00:46:20.000 --> 00:46:22.000]  感謝上主。
