
[00:00:00.000 --> 00:00:04.920]  今日的講題就是「審判的七任逼近的災害」
[00:41:56.180 --> 00:42:00.020]  秘訣就是仰望為我們順心創始的
[00:42:00.020 --> 00:42:02.700]  創始成中的耶穌
[00:42:02.700 --> 00:42:05.140]  祂是多麼愛我、為我去捨棄
[00:42:05.140 --> 00:42:08.820]  以致我們今天可以有能力去愛人
[00:42:08.820 --> 00:42:10.780]  也可以活出愛
[00:42:10.780 --> 00:42:14.340]  願我們一起去奔走這條道路
[00:42:14.340 --> 00:42:19.340]  我們一起去祈禱
[00:42:19.340 --> 00:42:22.260]  恩愛的阿爸父
[00:42:22.260 --> 00:42:28.460]  我們知道祢很想我們去奔走這條天國的道路
[00:42:28.460 --> 00:42:31.060]  祢很想我們去仰望祢
[00:42:31.060 --> 00:42:33.500]  但當我們看見災難的時候
[00:42:33.500 --> 00:42:35.940]  我們很容易去懼怕
[00:42:35.940 --> 00:42:39.380]  很容易去失落
[00:42:39.380 --> 00:42:41.660]  很容易害怕
[00:42:41.660 --> 00:42:44.660]  求主去兼顧我們的信心
[00:42:44.660 --> 00:42:46.700]  無論什麼境況
[00:42:46.700 --> 00:42:48.860]  讓我們都能夠仰望
[00:42:48.860 --> 00:42:53.540]  為我們順心創始成中的耶穌
[00:42:53.540 --> 00:42:58.060]  求主去給我們先嘗主恩的滋味
[00:42:58.060 --> 00:43:01.780]  我們如果沒有嘗過主恩的滋味的時候
[00:43:01.780 --> 00:43:06.060]  我們就不能體驗到這份愛是多麼的大
[00:43:06.060 --> 00:43:08.700]  求主去進到我們的心裡
[00:43:08.700 --> 00:43:11.500]  讓我們看見神的恩典
[00:43:11.500 --> 00:43:14.540]  讓我們嘗到神的恩典
[00:43:14.540 --> 00:43:17.940]  讓我們看見世界上雖然有很多的災難
[00:43:17.940 --> 00:43:21.540]  但祢的愛從來沒有離開我們
[00:43:21.540 --> 00:43:25.060]  讓我們懂得去投靠祢
[00:43:25.060 --> 00:43:27.900]  讓我們知道祢是美善的
[00:43:27.900 --> 00:43:30.180]  如你在聖經裡說過
[00:43:30.180 --> 00:43:33.020]  我們要先嘗嘗主恩的滋味
[00:43:33.020 --> 00:43:35.180]  便知道主祢是美善的
[00:43:35.180 --> 00:43:37.700]  投靠祢的人是有福的
[00:43:37.700 --> 00:43:40.220]  當我們活在這個混亂的世代的時候
[00:43:40.220 --> 00:43:43.460]  我們最有福的事情是投靠祢
[00:43:43.460 --> 00:43:46.700]  很多事情在我們的掌控之下
[00:43:46.700 --> 00:43:49.980]  雖然我們很想去掌管
[00:43:49.980 --> 00:43:53.140]  但我們不知道明天是怎樣
[00:43:53.140 --> 00:43:55.580]  唯有神祢知道
[00:43:55.580 --> 00:43:59.740]  讓我們都可以上傳忍耐的心
[00:43:59.740 --> 00:44:01.820]  願意去盡力奔走
[00:44:01.820 --> 00:44:04.460]  擺在我們前面的路程
[00:44:04.460 --> 00:44:07.300]  積極的向我們家人去傳福音
[00:44:07.300 --> 00:44:08.980]  以示我們可以活出愛
[00:44:08.980 --> 00:44:11.420]  去吸引更多人去跪向祢
[00:44:11.420 --> 00:44:12.980]  求主來帶領我們
[00:44:12.980 --> 00:44:14.100]  多謝您聽我們祈禱
[00:44:14.100 --> 00:44:16.220]  奉主耶穌的獨特性的名祈求
[00:44:16.220 --> 00:44:17.060]  大家好
