
[00:00:00.000 --> 00:00:02.660]  鼎姊妹 新年蒙福
[00:34:19.140 --> 00:34:21.940]  是因為還有很多的「你」
[00:34:21.940 --> 00:34:24.260]  未體會到要做主的門徒
[00:34:24.260 --> 00:34:26.740]  未體會到你有責任
[00:34:26.740 --> 00:34:28.580]  不是為教會
[00:34:28.580 --> 00:34:30.420]  記住你是為主而做的
[00:34:30.420 --> 00:34:32.260]  你是主的門徒
[00:34:32.260 --> 00:34:35.700]  不是因為你是新命堂的會友那麼簡單
[00:34:35.700 --> 00:34:37.940]  你侍奉主是應該的
[00:34:37.940 --> 00:34:41.780]  祂是我們的王 是我們的主
[00:34:41.780 --> 00:34:46.580]  與其問何必偏偏選中我
[00:34:46.580 --> 00:34:48.100]  不如我們改一改
[00:34:48.100 --> 00:34:49.780]  一起思想
[00:34:49.780 --> 00:34:54.580]  為何偏偏選中我
[00:34:54.580 --> 00:34:56.580]  有少許不同
[00:34:56.580 --> 00:34:58.340]  何必呢 很苦的
[00:34:58.340 --> 00:35:00.580]  很不甘情願的
[00:35:00.580 --> 00:35:01.940]  為何呢
[00:35:01.940 --> 00:35:03.780]  我們可以用正面去看
[00:35:03.780 --> 00:35:06.260]  為何神要偏偏選中我
[00:35:06.260 --> 00:35:08.020]  我提出四個理由
[00:35:08.020 --> 00:35:09.460]  從聖經裏面提出
[00:35:09.460 --> 00:35:12.580]  第一 因為神愛我們
[00:35:12.580 --> 00:35:14.660]  祂給予我們機會
[00:35:14.660 --> 00:35:16.180]  我們是誰
[00:35:16.180 --> 00:35:18.260]  我們竟然信祂
[00:35:18.260 --> 00:35:19.620]  我們是甚麼人
[00:35:19.620 --> 00:35:21.300]  竟然可以侍奉萬君的耶和華
[00:35:21.300 --> 00:35:22.900]  祂那麼聖見
[00:35:22.900 --> 00:35:24.820]  我們還有很多的污穢和問題
[00:35:24.820 --> 00:35:26.180]  但神仍然給予我們機會侍奉
[00:35:26.180 --> 00:35:30.180]  特別是站在這裏說道的人
[00:35:30.180 --> 00:35:33.620]  上帝不希望我們只將信仰
[00:35:33.620 --> 00:35:36.820]  成為茶餘飯後的消暇活動
[00:35:36.820 --> 00:35:39.620]  以前是在星期天做某些事
[00:35:39.620 --> 00:35:42.420]  現在星期天來教會做這些事
[00:35:42.420 --> 00:35:44.180]  不只是這樣
[00:35:44.180 --> 00:35:46.660]  基督的信仰是要我們
[00:35:46.660 --> 00:35:48.500]  去毀身給我們的主
[00:35:48.500 --> 00:35:50.900]  呼召我們的主
[00:35:50.900 --> 00:35:52.100]  這是我們的信仰
[00:35:52.100 --> 00:35:54.100]  是要毀身
[00:35:54.100 --> 00:35:56.420]  第二 上帝選中我
[00:35:56.420 --> 00:35:59.220]  是因為上帝很想和我們一起
[00:35:59.220 --> 00:36:00.420]  耶穌說的十二門徒
[00:36:00.420 --> 00:36:02.420]  不只是你們上課吧
[00:36:02.420 --> 00:36:03.540]  甚麼時候上課
[00:36:03.540 --> 00:36:04.580]  現在上了
[00:36:04.580 --> 00:36:08.900]  不是 是和我們同食同住
[00:36:08.900 --> 00:36:11.220]  耶穌今天同樣希望
[00:36:11.220 --> 00:36:12.900]  我們信了祂之後做的門徒
[00:36:12.900 --> 00:36:14.820]  都希望和我們同在
[00:36:14.820 --> 00:36:16.420]  很多時候耶穌想和我們同在
[00:36:16.420 --> 00:36:17.380]  但我們不想
[00:36:17.380 --> 00:36:19.460]  耶穌你不要進來我的房間
[00:36:19.460 --> 00:36:20.740]  不要管我
[00:36:20.740 --> 00:36:23.300]  是不是這樣呢
[00:36:23.300 --> 00:36:25.860]  很多時候我們只是名義上信了耶穌
[00:36:25.860 --> 00:36:29.060]  但我們從來沒有想過和耶穌的關係
[00:36:29.060 --> 00:36:31.220]  不要緊 和耶穌有沒有關係都不要緊
[00:36:31.220 --> 00:36:33.940]  最重要是我死了之後去哪裏
[00:36:33.940 --> 00:36:36.420]  原來神的同在是很重要的
[00:36:36.420 --> 00:36:38.420]  祂可以改變我們的生命
[00:36:38.420 --> 00:36:40.980]  改變我們很多的看法
[00:36:40.980 --> 00:36:42.820]  為何今天這麼多人離開信仰
[00:36:42.820 --> 00:36:46.260]  為何今天這麼多人在苦澀當中
[00:36:46.260 --> 00:36:49.940]  因為我們信仰根本沒有建立和神的關係
[00:36:49.940 --> 00:36:54.500]  我們看不到耶穌所賜的豐盛生命
[00:36:54.500 --> 00:36:57.380]  第三 神要建立我們
[00:36:57.380 --> 00:36:58.740]  神知道我們不完美
[00:36:58.740 --> 00:37:00.340]  神知道我們有限制
[00:37:00.340 --> 00:37:01.940]  但希望透過侍奉
[00:37:01.940 --> 00:37:05.220]  建立我們這群畢製的頂子妹
[00:37:05.220 --> 00:37:08.100]  是的 侍奉是可以叫我們成長的
[00:37:08.100 --> 00:37:09.300]  每次預備查經的時候
[00:37:09.300 --> 00:37:11.620]  我發覺越查經
[00:37:11.620 --> 00:37:13.860]  原來才建立下自己會真的
[00:37:13.860 --> 00:37:15.940]  對那段經文熟悉了很多
[00:37:15.940 --> 00:37:19.060]  所以頂子妹當教會團契有機會查經的時候
[00:37:19.060 --> 00:37:22.020]  你不要覺得很慘 淒涼
[00:37:22.020 --> 00:37:23.460]  你很感恩
[00:37:23.460 --> 00:37:27.140]  是迫你來到神的話語上先領受
[00:37:27.140 --> 00:37:30.100]  侍奉是建立我們對神的話語的認識
[00:37:30.100 --> 00:37:31.940]  侍奉是建立我們的生命
[00:37:31.940 --> 00:37:33.940]  使我們的生命可以真正的成長
[00:37:33.940 --> 00:37:36.180]  上帝的心原來是這樣的
[00:37:36.180 --> 00:37:39.060]  最後當然是神要使用我們
[00:37:39.060 --> 00:37:42.020]  但使命耶穌已經做了最重要的部分
[00:37:42.020 --> 00:37:43.140]  只有祂做到
[00:37:43.140 --> 00:37:44.260]  就是釘十字架
[00:37:44.260 --> 00:37:46.340]  我做不到的 我們做不到的
[00:37:46.340 --> 00:37:48.580]  但這個十字架救恩
[00:37:48.580 --> 00:37:49.700]  是誰傳的?
[00:37:49.700 --> 00:37:51.940]  是你和我傳的
[00:37:51.940 --> 00:37:54.020]  大廚煮完最美味的東西
[00:37:54.020 --> 00:37:56.260]  也有人拿出來給人吃的
[00:37:56.260 --> 00:37:57.700]  上帝說你拿出來吧
[00:37:57.700 --> 00:37:59.700]  你拿給那些很餓
[00:37:59.700 --> 00:38:01.940]  很需要我給他們吃的食物的人
[00:38:01.940 --> 00:38:04.020]  你肯不肯釘子妹?
[00:38:04.020 --> 00:38:06.420]  煮的門徒就被主使用
[00:38:06.420 --> 00:38:08.020]  他偏偏選中你
[00:38:08.020 --> 00:38:09.860]  因為他其中一個很重要的目的
[00:38:09.860 --> 00:38:16.100]  要使用你做你應該做到的事
[00:38:16.100 --> 00:38:18.980]  他很希望我們知道
[00:38:18.980 --> 00:38:22.020]  我們不只是被上帝使用
[00:38:22.020 --> 00:38:24.180]  我們更加是他的兒女
[00:38:24.180 --> 00:38:27.300]  為爸爸做事
[00:38:27.300 --> 00:38:30.660]  是一件理所當然的事
[00:38:30.660 --> 00:38:32.740]  在教會裏面
[00:38:32.740 --> 00:38:37.460]  你和我有多少明白我們是耶穌的門徒
[00:38:37.460 --> 00:38:44.180]  有多少是真正認真去讀神的說話
[00:38:44.180 --> 00:38:48.180]  時代挑戰越來越大
[00:38:48.180 --> 00:38:54.260]  不單止是是非不分
[00:38:54.260 --> 00:38:56.500]  是非不分也更好
[00:38:56.500 --> 00:39:00.340]  現在是一個是非顛倒的年代
[00:39:00.340 --> 00:39:03.940]  如果你沒有上帝的話語幫你反過來
[00:39:03.940 --> 00:39:07.220]  你就走錯路了
[00:39:07.220 --> 00:39:12.100]  我們要把上帝的話語不只是放在這裏
[00:39:12.100 --> 00:39:13.860]  我們要把上帝的話語
[00:39:13.860 --> 00:39:17.140]  很深的放在我們的生命當中
[00:39:17.140 --> 00:39:21.060]  讓上帝的話語成為我們生命的指引
[00:39:21.060 --> 00:39:24.740]  和動力釘子妹
[00:39:24.740 --> 00:39:28.340]  我希望你知道自己
[00:39:28.340 --> 00:39:30.260]  虛心的人有福了
[00:39:30.260 --> 00:39:31.780]  八福第一個
[00:39:31.780 --> 00:39:34.180]  虛心不只是謙虛
[00:39:34.180 --> 00:39:37.540]  虛心真正的意思是看到自己裏面不足
[00:39:37.540 --> 00:39:39.300]  不夠有
[00:39:39.300 --> 00:39:42.180]  指標錯誤還是F
[00:39:42.180 --> 00:39:44.020]  其實真正快要E了
[00:39:44.020 --> 00:39:46.740]  快沒有有了
[00:39:46.740 --> 00:39:49.460]  我們看到我們的不足
[00:39:49.460 --> 00:39:52.820]  讓神的話語在我們生命的深處
[00:39:52.820 --> 00:39:57.140]  使我們能夠做一個真真正正跟從主的人
[00:39:57.140 --> 00:39:58.900]  釘子妹
[00:39:58.900 --> 00:40:01.300]  耶穌選擇十二個門徒
[00:40:01.300 --> 00:40:02.820]  不是選擇很厲害的人
[00:40:02.820 --> 00:40:04.980]  而是選擇很平凡的人
[00:40:04.980 --> 00:40:06.740]  這是耶穌的主權
[00:40:06.740 --> 00:40:09.300]  透過耶穌所選擇的十二個人
[00:40:09.300 --> 00:40:10.980]  今天告訴你和我
[00:40:10.980 --> 00:40:13.300]  我們今天能夠去侍奉上帝
[00:40:13.300 --> 00:40:15.220]  傳示恩典
[00:40:15.220 --> 00:40:17.140]  與我們好好珍惜
[00:40:17.140 --> 00:40:19.220]  透過作主的門徒
[00:40:19.220 --> 00:40:22.500]  去經歷上帝在我們生命當中
[00:40:22.500 --> 00:40:23.860]  祂要建立我們
[00:40:23.860 --> 00:40:25.780]  改變我們
[00:40:25.780 --> 00:40:28.420]  但願今天的訊息成為你和我的激勵
[00:40:28.420 --> 00:40:34.180]  我們同心祈禱
[00:40:34.180 --> 00:40:37.060]  主耶穌感謝你
[00:40:37.060 --> 00:40:39.940]  你的作為
[00:40:39.940 --> 00:40:42.900]  是我們世人不明白的
[00:40:42.900 --> 00:40:45.540]  但正正你的作為
[00:40:45.540 --> 00:40:47.060]  告訴我們
[00:40:47.060 --> 00:40:49.620]  你愛我們每一個
[00:40:49.620 --> 00:40:51.860]  我們之所以被選擇
[00:40:51.860 --> 00:40:54.420]  不是我們配得
[00:40:54.420 --> 00:40:56.020]  是因為你的愛
[00:40:56.020 --> 00:40:57.860]  你給我們機會
[00:40:57.860 --> 00:41:01.060]  你願意透過我們的侍奉
[00:41:01.060 --> 00:41:03.700]  我們可以常常和你一起
[00:41:03.700 --> 00:41:06.580]  經歷你在我們生命當中的改變
[00:41:06.580 --> 00:41:10.180]  以致最終我們能夠完成這個大使命
[00:41:10.180 --> 00:41:12.340]  求主藉著今天的訊息
[00:41:12.340 --> 00:41:14.500]  去幫助我們頌鼎姐妹
[00:41:14.500 --> 00:41:17.140]  做一個很好的主的門徒
[00:41:17.140 --> 00:41:20.980]  一生一世的跟從你到底
[00:41:20.980 --> 00:41:24.060]  多謝您聽我們祈禱奉耶穌基督的聖名
[00:41:24.060 --> 00:41:24.940]  阿門
