
[00:00:00.000 --> 00:00:04.600]  我想這段時間大家可能這一個禮拜
[00:52:33.280 --> 00:52:42.760]  ok 好 那麼睡覺的時候你會把手機啊拿離開臥室到
[00:52:42.760 --> 00:52:47.880]  到另外一個 因爲要充電嘛 到另外別的房間或者是客廳的有沒有
[00:52:47.880 --> 00:52:52.120]  哦 也有一些人感謝主感謝主號
[00:52:54.840 --> 00:53:01.040]  好 他這邊講的71%睡覺時候手機放旁邊啊
[00:53:01.040 --> 00:53:06.960]  就是屬於說哈 甚至有的人把手機就放在手上
[00:53:06.960 --> 00:53:10.560]  我是不知道這樣怎麼睡覺
[00:53:10.560 --> 00:53:18.880]  好 那麼要不然就是是在手手可以就是說可以 reach reach到的這個地方
[00:53:19.880 --> 00:53:26.600]  好 今天手機已經變成是真的是手機啊
[00:53:26.600 --> 00:53:28.880]  機不離手 手不離機
[00:53:28.880 --> 00:53:31.840]  那麼帶來一個結果
[00:53:31.840 --> 00:53:38.880]  我今天不去跟你談什麼internet biography這些比較更嚴重的問題
[00:53:38.880 --> 00:53:41.200]  我先來談比較minor的問題
[00:53:41.200 --> 00:53:43.160]  也許你覺得這些比較輕微的問題
[00:53:43.160 --> 00:53:44.720]  就是說 親愛的同事們
[00:53:45.200 --> 00:53:55.480]  如何用你的手機就可以看出來你如何對這個信仰的態度
[00:53:55.480 --> 00:54:03.640]  或者是說你樹林的光景跟你使用手機非常有關係
[00:54:03.640 --> 00:54:08.680]  也就是說一個人不能有兩個主 來
[00:54:08.680 --> 00:54:12.440]  你不能夠愛這個 惡那個
[00:54:14.920 --> 00:54:15.360]  對不對
[00:54:15.360 --> 00:54:17.920]  不是 你不能夠又愛這個 又愛那個
[00:54:17.920 --> 00:54:21.520]  你不能說我又愛主 我同時又愛其他的東西
[00:54:21.520 --> 00:54:22.520]  任何的人事物
[00:54:22.520 --> 00:54:24.200]  所以親愛的同事們
[00:54:24.200 --> 00:54:27.080]  當我們在面臨到居家避疫的時候
[00:54:27.080 --> 00:54:30.120]  有這麼多的 假設說你的時間很多的時候
[00:54:30.120 --> 00:54:35.720]  你會不會變成是手機就是我的牧者
[00:54:35.720 --> 00:54:38.440]  我必不自缺乏
[00:54:38.440 --> 00:54:44.440]  親愛的同事們
[00:54:45.360 --> 00:54:48.480]  請求主幫助我們
[00:54:48.480 --> 00:54:50.440]  手機裏面有很多東西
[00:54:50.440 --> 00:54:53.360]  不一定是這些所謂的不好的色情的東西
[00:54:53.360 --> 00:54:55.880]  手機裏面有很多東西
[00:54:55.880 --> 00:54:59.600]  它會讓我們愛主的心漸漸地遠離
[00:54:59.600 --> 00:55:03.520]  手機裏面有很多連續劇
[00:55:03.520 --> 00:55:06.640]  有很多種菜什麼什麼
[00:55:06.640 --> 00:55:08.200]  以前那個什麼什麼遊戲啊
[00:55:08.200 --> 00:55:10.040]  還去偷菜 有沒有
[00:55:10.040 --> 00:55:13.000]  現在已經不偷了 現在已經有更多了
[00:55:14.120 --> 00:55:15.760]  有一個姐妹不是我們教會的
[00:55:15.760 --> 00:55:17.440]  她這個在網上我看的
[00:55:17.440 --> 00:55:21.640]  她甚至做健身說她喜歡打微信遊戲
[00:55:21.640 --> 00:55:23.440]  哇 微信還有遊戲啊
[00:55:23.440 --> 00:55:27.200]  哇 你們都知道
[00:55:27.200 --> 00:55:31.000]  她說她打微信遊戲打到一個地步啊
[00:55:31.000 --> 00:55:33.000]  她說 因爲她有小小孩嘛
[00:55:33.000 --> 00:55:35.960]  她說小孩都要上學了
[00:55:35.960 --> 00:55:40.480]  她才捨不得的趕快匆匆忙忙把小孩送去學校
[00:55:40.480 --> 00:55:42.520]  那回來之後繼續在那邊玩遊戲
[00:55:43.040 --> 00:55:44.440]  哇 我很難體會啊
[00:55:44.440 --> 00:55:46.480]  微信的遊戲可以到這麼一個地步
[00:55:46.480 --> 00:55:48.320]  其實也不是什麼了不起的遊戲
[00:55:48.320 --> 00:55:49.640]  就是一個很簡單的遊戲
[00:55:49.640 --> 00:55:51.320]  可是你可以看見
[00:55:51.320 --> 00:55:54.200]  仇敵就可以藉着任何一個人事物
[00:55:54.200 --> 00:55:55.280]  任何一個東西
[00:55:55.280 --> 00:55:56.760]  它抓住你的心
[00:55:56.760 --> 00:56:00.640]  什麼時候當你的心已經漸漸地被它影響
[00:56:00.640 --> 00:56:04.120]  你已經漸漸不能夠離開它
[00:56:04.120 --> 00:56:06.480]  丁凱我不是鼓勵你要到那個地步
[00:56:06.480 --> 00:56:07.800]  就是說你發現你已經
[00:56:07.800 --> 00:56:10.080]  這個心動被受它的影響的時候
[00:56:10.320 --> 00:56:13.200]  你怎麼可能有時間專心獨行禱告呢
[00:56:13.200 --> 00:56:17.360]  求主幫助我們
[00:56:17.360 --> 00:56:19.680]  求主幫助我們
[00:56:19.680 --> 00:56:21.680]  讓在這個末世的時候
[00:56:21.680 --> 00:56:24.160]  我們神要興起一班得勝者
[00:56:24.160 --> 00:56:25.680]  讓你我都成爲得勝者
[00:56:25.680 --> 00:56:26.080]  Amen
[00:56:26.080 --> 00:56:28.440]  是一羣在這個勵志
[00:56:28.440 --> 00:56:30.240]  要與這個世界分別出來
[00:56:30.240 --> 00:56:32.160]  勵志要過聖潔的生活
[00:56:32.160 --> 00:56:33.640]  那些不屬於神的
[00:56:33.640 --> 00:56:36.640]  那些使我們遠離神的這些人事物
[00:56:36.640 --> 00:56:38.640]  我們都不要去接近它
[00:56:38.640 --> 00:56:39.480]  不要受它影響
[00:56:41.280 --> 00:56:41.640]  Amen
[00:56:41.640 --> 00:56:46.240]  這樣子的話
[00:56:46.240 --> 00:56:48.360]  當主再來的時候
[00:56:48.360 --> 00:56:52.040]  我們就會在主的面前歡喜快樂
[00:56:52.040 --> 00:56:54.840]  坦然無懼地迎接主的再來
[00:56:54.840 --> 00:56:55.840]  我們起來禱告
[00:56:55.840 --> 00:56:59.000]  主耶穌啊
[00:56:59.000 --> 00:57:01.080]  真巴不得
[00:57:01.080 --> 00:57:01.800]  主啊
[00:57:01.800 --> 00:57:04.680]  我們這一羣在這裏的弟兄姐妹
[00:57:04.680 --> 00:57:06.880]  我們都是那一羣
[00:57:08.160 --> 00:57:11.200]  祝我們每一天都能夠保守自己的衣服
[00:57:11.200 --> 00:57:12.600]  主啊
[00:57:12.600 --> 00:57:15.280]  你說這樣子的人是有福的
[00:57:15.280 --> 00:57:16.080]  主啊
[00:57:16.080 --> 00:57:18.040]  讓我們做這一羣有福的人
[00:57:18.040 --> 00:57:19.960]  是一羣蒙主祝福的人
[00:57:19.960 --> 00:57:20.360]  主啊
[00:57:20.360 --> 00:57:23.480]  在末世當各地都有災難的時候
[00:57:23.480 --> 00:57:26.360]  主我們這確是一羣精心愛主
[00:57:26.360 --> 00:57:27.480]  被主保守
[00:57:27.480 --> 00:57:30.760]  即便是當我們生命要面臨到
[00:57:30.760 --> 00:57:32.800]  真是要爲主殉道的時候
[00:57:32.800 --> 00:57:34.960]  我們仍然是歡歡喜喜的
[00:57:34.960 --> 00:57:37.640]  在百般的患難當中以爲大喜樂
[00:57:37.640 --> 00:57:39.120]  屬於你的聖徒
[00:57:39.120 --> 00:57:41.280]  謝謝主求主使用我們
[00:57:41.280 --> 00:57:42.200]  幫助我們
[00:57:42.200 --> 00:57:45.240]  讓我們在這個末世活出這樣子的生活
[00:57:45.240 --> 00:57:47.040]  奉耶穌基督的名禱告
[00:57:47.040 --> 00:57:48.240]  Amen
