
[00:00:00.000 --> 00:00:06.500]  弟姐妹早上,感恩今天能夠和大家一起去敬拜和思想上帝的說話
[00:34:32.000 --> 00:34:34.000]  媽媽跟太太很熟
[00:34:34.000 --> 00:34:37.000]  所以大家傾得深入
[00:34:37.000 --> 00:34:38.000]  或者可能她覺得
[00:34:38.000 --> 00:34:40.000]  我們都是一些暫居的人
[00:34:40.000 --> 00:34:42.000]  容易跟他們熟絡
[00:34:42.000 --> 00:34:44.000]  熟了我們
[00:34:44.000 --> 00:34:45.000]  到有一年
[00:34:45.000 --> 00:34:46.000]  到感恩節十一月
[00:34:46.000 --> 00:34:48.000]  這位媽媽就說
[00:34:48.000 --> 00:34:49.000]  感恩節來了
[00:34:49.000 --> 00:34:51.000]  我想買一隻火雞來你家裡
[00:34:51.000 --> 00:34:54.000]  一起煮來吃
[00:34:54.000 --> 00:34:55.000]  感恩節對我這個香港人來說
[00:34:55.000 --> 00:34:57.000]  是沒有感覺的
[00:34:57.000 --> 00:34:59.000]  我也對火雞沒有什麼感覺
[00:34:59.000 --> 00:35:01.000]  我不知道大家
[00:35:01.000 --> 00:35:04.000]  我自己印象中
[00:35:04.000 --> 00:35:06.000]  很多肉
[00:35:06.000 --> 00:35:07.000]  有些人經常跟我說
[00:35:07.000 --> 00:35:08.000]  不是的,很好吃
[00:35:08.000 --> 00:35:09.000]  不過怎樣也好
[00:35:09.000 --> 00:35:10.000]  我經驗上一般般
[00:35:10.000 --> 00:35:11.000]  不要緊
[00:35:11.000 --> 00:35:12.000]  你願意
[00:35:12.000 --> 00:35:13.000]  你很想
[00:35:13.000 --> 00:35:14.000]  當然我沒有特別的事做
[00:35:14.000 --> 00:35:16.000]  來吧
[00:35:16.000 --> 00:35:18.000]  那位媽媽就帶了女兒
[00:35:18.000 --> 00:35:19.000]  買一隻火雞上來
[00:35:19.000 --> 00:35:20.000]  發覺原來她也不會煮
[00:35:20.000 --> 00:35:22.000]  大家就搞一大排
[00:35:22.000 --> 00:35:23.000]  上YouTube看一些東西
[00:35:23.000 --> 00:35:24.000]  看看怎樣吃
[00:35:24.000 --> 00:35:25.000]  焗完就出來了
[00:35:25.000 --> 00:35:27.000]  放在桌上
[00:35:27.000 --> 00:35:29.000]  那位媽媽說
[00:35:29.000 --> 00:35:31.000]  很開心今年
[00:35:31.000 --> 00:35:33.000]  可以跟你們一起去過感恩節
[00:35:33.000 --> 00:35:35.000]  可以吃火雞
[00:35:35.000 --> 00:35:37.000]  我開始明白
[00:35:37.000 --> 00:35:39.000]  對美國人來說
[00:35:39.000 --> 00:35:41.000]  感恩節是過年來的
[00:35:41.000 --> 00:35:43.000]  是團年來的
[00:35:43.000 --> 00:35:44.000]  有時候想像
[00:35:44.000 --> 00:35:46.000]  兩母女都很難
[00:35:46.000 --> 00:35:48.000]  我都感恩
[00:35:48.000 --> 00:35:49.000]  我都不是
[00:35:49.000 --> 00:35:50.000]  我沒有做到什麼
[00:35:50.000 --> 00:35:51.000]  我只是好啊
[00:35:51.000 --> 00:35:53.000]  不過上帝也用我
[00:35:53.000 --> 00:35:55.000]  我都是一個寄居的人
[00:35:55.000 --> 00:35:57.000]  不過上帝用我
[00:35:57.000 --> 00:35:59.000]  用我可以短暫地
[00:35:59.000 --> 00:36:01.000]  成為別人家裡的家庭
[00:36:01.000 --> 00:36:04.000]  今天很冷漠的世界裡面
[00:36:04.000 --> 00:36:07.000]  人們很渴望關係
[00:36:07.000 --> 00:36:10.000]  很渴望能夠
[00:36:10.000 --> 00:36:12.000]  在一個這麼困難
[00:36:12.000 --> 00:36:14.000]  這麼冷漠的社會裡面
[00:36:14.000 --> 00:36:16.000]  有一些人認真彼此相待
[00:36:16.000 --> 00:36:18.000]  接納對方
[00:36:18.000 --> 00:36:20.000]  可以真誠地相處
[00:36:20.000 --> 00:36:22.000]  我想這也是
[00:36:22.000 --> 00:36:24.000]  上帝給多了我們的屬靈
[00:36:24.000 --> 00:36:26.000]  教了一個很好的
[00:36:26.000 --> 00:36:30.000]  見證基督的愛的地方
[00:36:30.000 --> 00:36:32.000]  耶穌有說過
[00:36:32.000 --> 00:36:34.000]  如果你們彼此相愛
[00:36:34.000 --> 00:36:35.000]  怎樣?
[00:36:35.000 --> 00:36:37.000]  眾人就認得出
[00:36:37.000 --> 00:36:39.000]  你們是我們的門徒
[00:36:39.000 --> 00:36:41.000]  今天我們很想多些人
[00:36:41.000 --> 00:36:44.000]  認識主人數基督
[00:36:44.000 --> 00:36:46.000]  我們願不願意
[00:36:46.000 --> 00:36:48.000]  都開放一下自己的家
[00:36:48.000 --> 00:36:51.000]  我們願意將基督
[00:36:51.000 --> 00:36:53.000]  從基督而來的恩典和愛
[00:36:53.000 --> 00:36:55.000]  和身邊的人分享
[00:36:55.000 --> 00:36:57.000]  對我們來說
[00:36:57.000 --> 00:36:59.000]  這是一個提醒
[00:36:59.000 --> 00:37:01.000]  也是一個挑戰
[00:37:01.000 --> 00:37:03.000]  不過我們感恩的地方是
[00:37:03.000 --> 00:37:04.000]  主人數基督
[00:37:04.000 --> 00:37:05.000]  祂也明白
[00:37:05.000 --> 00:37:07.000]  其實我們家裡也需要祂
[00:37:07.000 --> 00:37:09.000]  我們怎樣有力量
[00:37:09.000 --> 00:37:11.000]  去開放自己
[00:37:11.000 --> 00:37:13.000]  接待其他人
[00:37:13.000 --> 00:37:15.000]  感恩因為主人數基督
[00:37:15.000 --> 00:37:17.000]  首先給我們恩典
[00:37:17.000 --> 00:37:19.000]  因為我們懂得愛
[00:37:19.000 --> 00:37:21.000]  我們就將這個愛
[00:37:21.000 --> 00:37:23.000]  和身邊的人一起分享
[00:37:23.000 --> 00:37:25.000]  願意我們都給耶穌基督提醒
[00:37:25.000 --> 00:37:27.000]  我們一起去祈禱吧
