
[00:00:00.000 --> 00:00:10.400]  主祢是那位佩德,我們用盡我們的生命,用盡我們的氣力去讚美祢的那位神
[00:44:18.400 --> 00:44:20.400]  幫助我明白
[00:44:20.400 --> 00:44:22.400]  多一些有關情緒
[00:44:22.400 --> 00:44:23.400]  焦慮
[00:44:23.400 --> 00:44:24.400]  抑鬱
[00:44:24.400 --> 00:44:27.400]  這些病人的情況
[00:44:27.400 --> 00:44:29.400]  對我的模樣來說
[00:44:29.400 --> 00:44:31.400]  是一個大的幫助
[00:44:31.400 --> 00:44:34.400]  神擴展了
[00:44:34.400 --> 00:44:37.400]  我的侍奉的境界
[00:44:37.400 --> 00:44:39.400]  神擴展了
[00:44:39.400 --> 00:44:41.400]  神透過這些經歷
[00:44:41.400 --> 00:44:43.400]  告訴我們
[00:44:43.400 --> 00:44:46.400]  祂的恩典夠我用
[00:44:46.400 --> 00:44:48.400]  並且
[00:44:48.400 --> 00:44:49.400]  我看見
[00:44:49.400 --> 00:44:54.400]  在恩典背後的一個祝福
[00:44:54.400 --> 00:44:56.400]  神同樣
[00:44:56.400 --> 00:45:04.400]  叫我要學習謙卑
[00:45:04.400 --> 00:45:05.400]  這些軟弱
[00:45:05.400 --> 00:45:07.400]  催使我
[00:45:07.400 --> 00:45:10.400]  來尋求主的幫助
[00:45:10.400 --> 00:45:15.400]  這些軟弱
[00:45:15.400 --> 00:45:17.400]  幫助我
[00:45:17.400 --> 00:45:20.400]  有更多的機會
[00:45:20.400 --> 00:45:25.400]  去更深的認識主的能力
[00:45:25.400 --> 00:45:27.400]  這些軟弱
[00:45:27.400 --> 00:45:29.400]  叫我
[00:45:29.400 --> 00:45:31.400]  能夠再一次
[00:45:31.400 --> 00:45:33.400]  再一次
[00:45:33.400 --> 00:45:38.400]  經歷主一個完全
[00:45:38.400 --> 00:45:42.400]  那個能力
[00:45:42.400 --> 00:45:44.400]  主的恩典
[00:45:44.400 --> 00:45:47.400]  主的恩典夠我們用
[00:45:47.400 --> 00:45:49.400]  軟弱不是可怕的
[00:45:49.400 --> 00:45:52.400]  讓我再和大家在這裡分享
[00:45:52.400 --> 00:45:54.400]  軟弱不是可怕的
[00:45:54.400 --> 00:45:57.400]  保羅最喜歡誇自己的軟弱
[00:45:57.400 --> 00:46:00.400]  因為在他的生命的經歷裡
[00:46:00.400 --> 00:46:02.400]  他知道軟弱背後
[00:46:02.400 --> 00:46:08.400]  有神足夠的恩典
[00:46:08.400 --> 00:46:10.400]  你有沒有曾經對自己說
[00:46:10.400 --> 00:46:14.400]  我很軟弱
[00:46:14.400 --> 00:46:18.400]  你現在有沒有感覺到
[00:46:18.400 --> 00:46:23.400]  你是一個很軟弱的人
[00:46:23.400 --> 00:46:28.400]  讓我們從回應的詩歌裡
[00:46:28.400 --> 00:46:32.400]  被提醒
[00:46:32.400 --> 00:46:35.400]  讓神對我們來說話
[00:46:35.400 --> 00:46:37.400]  這首詩歌說
[00:46:37.400 --> 00:46:40.400]  你的恩典夠我用的
