
[00:00:00.000 --> 00:00:03.580]  各位主內的弟兄姊妹 來賓早晨
[00:38:46.360 --> 00:38:47.360]  好像很累
[00:38:47.360 --> 00:38:48.360]  是不是繼續做下去
[00:38:48.360 --> 00:38:50.360]  聖經看了很多次
[00:38:50.360 --> 00:38:51.360]  禱告我每天都有
[00:38:51.360 --> 00:38:53.360]  我們可不可以繼續去
[00:38:53.360 --> 00:38:55.360]  去挑釁起我們火熱的心
[00:38:55.360 --> 00:38:57.360]  求神去教導我們去禱告
[00:38:57.360 --> 00:38:58.360]  藉著禱告
[00:38:58.360 --> 00:39:01.360]  我們能夠得到神給我們的亮光
[00:39:01.360 --> 00:39:04.360]  看得清楚我們人生的目的
[00:39:04.360 --> 00:39:06.360]  我們一起建立我們禱告
[00:39:06.360 --> 00:39:09.360]  和領受神的祝福
[00:39:09.360 --> 00:39:14.360]  我們為了教會的事情禱告
[00:39:14.360 --> 00:39:16.360]  我們為了教會的事情禱告
[00:39:16.360 --> 00:39:18.360]  然後領受神的祝福
[00:39:18.360 --> 00:39:19.360]  愛你們天父上帝
[00:39:19.360 --> 00:39:21.360]  我們感謝你
[00:39:21.360 --> 00:39:24.360]  求你教導我們去怎樣禱告
[00:39:24.360 --> 00:39:27.360]  因為我們真的不懂得怎樣去禱告
[00:39:27.360 --> 00:39:28.360]  但是神啊
[00:39:28.360 --> 00:39:30.360]  你今天藉著這個經文當中
[00:39:30.360 --> 00:39:32.360]  有少少的提醒
[00:39:32.360 --> 00:39:35.360]  求神你讓我們能夠看見
[00:39:35.360 --> 00:39:36.360]  看得清楚
[00:39:36.360 --> 00:39:40.360]  你我們怎樣去教正我們人生的目的
[00:39:40.360 --> 00:39:43.360]  好使我們將這個焦點放在你的身上
[00:39:43.360 --> 00:39:45.360]  不是放在我們自己身上
[00:39:45.360 --> 00:39:46.360]  我們明白到
[00:39:46.360 --> 00:39:48.360]  我們處於今時今日
[00:39:48.360 --> 00:39:50.360]  有很大的困難
[00:39:50.360 --> 00:39:51.360]  但是神啊
[00:39:51.360 --> 00:39:53.360]  你清楚知道我們每個人的需要
[00:39:53.360 --> 00:39:55.360]  我們有回憶
[00:39:55.360 --> 00:39:56.360]  留在家中
[00:39:56.360 --> 00:39:57.360]  在這裡戒嚴
[00:39:57.360 --> 00:39:59.360]  quarantine的時候
[00:39:59.360 --> 00:40:01.360]  因為他自己受到感染
[00:40:01.360 --> 00:40:03.360]  或者有緊密接觸
[00:40:03.360 --> 00:40:05.360]  求神你在這個時候
[00:40:05.360 --> 00:40:07.360]  去鼓勵他們
[00:40:07.360 --> 00:40:09.360]  我們知道神
[00:40:09.360 --> 00:40:11.360]  你的愛是沒有地域限制的
[00:40:11.360 --> 00:40:13.360]  你一直與他們同在
[00:40:13.360 --> 00:40:16.360]  他們雖然不能夠回到教會裡去崇拜
[00:40:16.360 --> 00:40:17.360]  但是神啊
[00:40:17.360 --> 00:40:20.360]  求你真的保護他們
[00:40:20.360 --> 00:40:21.360]  提醒他們
[00:40:21.360 --> 00:40:22.360]  兼顧他們的信心
[00:40:22.360 --> 00:40:25.360]  好使我們在神的計劃當中
[00:40:25.360 --> 00:40:26.360]  明白你的心意
[00:40:26.360 --> 00:40:29.360]  使到帶領我們去走我們應走的路
[00:40:29.360 --> 00:40:32.360]  好像保羅以前所祈求的一樣
[00:40:32.360 --> 00:40:34.360]  是我們要跑
[00:40:34.360 --> 00:40:36.360]  神要我們跑的道路
[00:40:36.360 --> 00:40:38.360]  讓我們有信心去跟隨你
[00:40:38.360 --> 00:40:42.360]  求神你帶領我們教會的領袖
[00:40:42.360 --> 00:40:44.360]  無論是執事
[00:40:44.360 --> 00:40:47.360]  長老或者牧師團
[00:40:47.360 --> 00:40:49.360]  都求神你讓他們看到
[00:40:49.360 --> 00:40:52.360]  怎樣去帶領教會
[00:40:52.360 --> 00:40:55.360]  去跟著神的旨意而去行
[00:40:55.360 --> 00:40:57.360]  有時候我們不明白
[00:40:57.360 --> 00:41:01.360]  我們會付出多少
[00:41:01.360 --> 00:41:02.360]  但是神啊
[00:41:02.360 --> 00:41:04.360]  你會一一供應給我們
[00:41:04.360 --> 00:41:06.360]  好使我們能夠將榮耀
[00:41:06.360 --> 00:41:08.360]  都歸給我們天上的包袱
[00:41:08.360 --> 00:41:10.360]  聖父 聖子 聖靈
[00:41:10.360 --> 00:41:12.360]  願主耶穌的恩惠
[00:41:12.360 --> 00:41:13.360]  父神的慈愛
[00:41:13.360 --> 00:41:14.360]  聖靈的交通
[00:41:14.360 --> 00:41:16.360]  常常與眾弟兄姊妹同在
[00:41:16.360 --> 00:41:19.360]  從今時亦到永永遠遠
[00:41:19.360 --> 00:41:20.360]  阿門
