
[00:00:00.000 --> 00:00:04.500]  五十年是一個不短的時間
[00:32:53.000 --> 00:32:54.000]  除了地方
[00:32:54.000 --> 00:32:55.000]  這個很明顯
[00:32:55.000 --> 00:32:56.000]  我們有很多經驗
[00:32:56.000 --> 00:33:00.000]  我們有很多我們所被教導的東西
[00:33:00.000 --> 00:33:02.000]  可以讓以後的人
[00:33:02.000 --> 00:33:05.000]  他們不用從零開始去學習
[00:33:05.000 --> 00:33:06.000]  去侍奉
[00:33:06.000 --> 00:33:07.000]  去發展教會
[00:33:07.000 --> 00:33:11.000]  他們有很多這些經驗幫助他們
[00:33:11.000 --> 00:33:15.000]  以致當他們願意大發熱心為神工作的時候
[00:33:15.000 --> 00:33:18.000]  他們是有一些渣拿的
[00:33:18.000 --> 00:33:20.000]  他們是有一些根據的
[00:33:20.000 --> 00:33:21.000]  他們是有一些資源
[00:33:21.000 --> 00:33:24.000]  有一些基礎去做的
[00:33:24.000 --> 00:33:27.000]  這個時代的人都是想自己的
[00:33:27.000 --> 00:33:29.000]  我們經常覺得
[00:33:29.000 --> 00:33:30.000]  譬如很多教會
[00:33:30.000 --> 00:33:31.000]  我都聽過
[00:33:31.000 --> 00:33:32.000]  要買地方
[00:33:32.000 --> 00:33:34.000]  我們有沒有用?
[00:33:34.000 --> 00:33:35.000]  我們今天都沒有用
[00:33:35.000 --> 00:33:36.000]  買來做什麼?
[00:33:36.000 --> 00:33:37.000]  沒有人想我買了地方
[00:33:37.000 --> 00:33:38.000]  我是給將來的人用的
[00:33:38.000 --> 00:33:40.000]  十年後、二十年後
[00:33:40.000 --> 00:33:42.000]  我都預他們不會有錢買到地方
[00:33:42.000 --> 00:33:43.000]  我們今天有錢
[00:33:43.000 --> 00:33:44.000]  我們辛苦一點
[00:33:44.000 --> 00:33:45.000]  我們買多些地方
[00:33:45.000 --> 00:33:47.000]  等十年後、二十年後
[00:33:47.000 --> 00:33:49.000]  教會要發展的時候就有用
[00:33:49.000 --> 00:33:50.000]  我們栽培多些人才
[00:33:50.000 --> 00:33:51.000]  我們有能力
[00:33:51.000 --> 00:33:54.000]  請多些從工回來培養人才
[00:33:54.000 --> 00:33:58.000]  我們就辛苦一點去幫助他們
[00:33:58.000 --> 00:34:00.000]  因為我們希望將來的人
[00:34:00.000 --> 00:34:02.000]  他們有多些資源
[00:34:02.000 --> 00:34:04.000]  就好像我們今天說環保的時候
[00:34:04.000 --> 00:34:06.000]  很著重的可持續發展
[00:34:06.000 --> 00:34:08.000]  我們不是在這一代
[00:34:08.000 --> 00:34:10.000]  我們就用完所有的空氣
[00:34:10.000 --> 00:34:11.000]  吃完所有的魚
[00:34:11.000 --> 00:34:13.000]  吃完所有的野味
[00:34:13.000 --> 00:34:14.000]  用完所有的石油
[00:34:14.000 --> 00:34:15.000]  用完所有的碳
[00:34:15.000 --> 00:34:17.000]  五十年後那班就由他們自己搞
[00:34:17.000 --> 00:34:20.000]  他們有能力的就自己去求生活
[00:34:20.000 --> 00:34:21.000]  不是這樣的
[00:34:21.000 --> 00:34:24.000]  我們都懂得為將來的人著想
[00:34:24.000 --> 00:34:25.000]  特別是中國人
[00:34:25.000 --> 00:34:27.000]  我們很多時候辛辛苦苦
[00:34:27.000 --> 00:34:28.000]  就存了很多給下一代的
[00:34:28.000 --> 00:34:30.000]  給子女的
[00:34:30.000 --> 00:34:32.000]  我們自己都不用的
[00:34:32.000 --> 00:34:33.000]  我們存了很多錢
[00:34:33.000 --> 00:34:35.000]  買了一層樓
[00:34:35.000 --> 00:34:36.000]  我甚至現在
[00:34:36.000 --> 00:34:38.000]  最近聽有個售貨員的老師都說
[00:34:38.000 --> 00:34:40.000]  他說遲些退休搬回大陸住
[00:34:40.000 --> 00:34:41.000]  怎樣搬回大陸住?
[00:34:41.000 --> 00:34:43.000]  因為兒子都是買不起樓的
[00:34:43.000 --> 00:34:44.000]  那層樓留給兒子
[00:34:44.000 --> 00:34:46.000]  自己搬回大陸住
[00:34:46.000 --> 00:34:48.000]  我們都會為下一代的人去想的
[00:34:48.000 --> 00:34:49.000]  教會會不會呢?
[00:34:49.000 --> 00:34:51.000]  我們在教會
[00:34:51.000 --> 00:34:52.000]  我們在教會做領袖的
[00:34:52.000 --> 00:34:54.000]  我們是不是所有的決定
[00:34:54.000 --> 00:34:56.000]  只是問對今天有什麼用呢?
[00:34:56.000 --> 00:34:58.000]  我們不會想想對十年後
[00:34:58.000 --> 00:35:00.000]  二十年後的教會有什麼用呢?
[00:35:00.000 --> 00:35:03.000]  如果我們可以留多一些東西給他們
[00:35:03.000 --> 00:35:05.000]  他們的發展就容易一點
[00:35:05.000 --> 00:35:07.000]  如果他們願意熱心去發展
[00:35:07.000 --> 00:35:09.000]  當然我們永遠有個風險
[00:35:09.000 --> 00:35:11.000]  就是以後的人是不肯發展的
[00:35:11.000 --> 00:35:13.000]  是很懶惰的
[00:35:13.000 --> 00:35:15.000]  很惡劣的
[00:35:15.000 --> 00:35:17.000]  你的子女都永遠有這個風險
[00:35:17.000 --> 00:35:19.000]  你的孫輩都可能有這個風險
[00:35:19.000 --> 00:35:20.000]  你留這麼多給他們
[00:35:20.000 --> 00:35:22.000]  他們都是不怕怕的
[00:35:22.000 --> 00:35:24.000]  賭輸光了
[00:35:24.000 --> 00:35:25.000]  那你就很無謂
[00:35:25.000 --> 00:35:26.000]  但是你都不會的
[00:35:26.000 --> 00:35:27.000]  你雖然有這個憂慮
[00:35:27.000 --> 00:35:29.000]  但是你都會留給他們
[00:35:29.000 --> 00:35:31.000]  因為你希望
[00:35:31.000 --> 00:35:33.000]  你很積極去想
[00:35:33.000 --> 00:35:35.000]  他們是長進的
[00:35:35.000 --> 00:35:38.000]  他們是會善用我們留下的東西
[00:35:38.000 --> 00:35:40.000]  那我們會不會對教會的下一代
[00:35:40.000 --> 00:35:42.000]  有這個信心呢?
[00:35:42.000 --> 00:35:44.000]  我們可能留下很多錢給他們
[00:35:44.000 --> 00:35:45.000]  留下很多地方給他們
[00:35:45.000 --> 00:35:47.000]  他們是會很有智慧地用的
[00:35:47.000 --> 00:35:49.000]  他們會比我們用得更加好
[00:35:49.000 --> 00:35:51.000]  所以我們不介意
[00:35:51.000 --> 00:35:53.000]  將多點東西留給他們
[00:35:53.000 --> 00:35:55.000]  讓他們好好去使用
[00:35:55.000 --> 00:35:56.000]  第三樣東西
[00:35:56.000 --> 00:35:58.000]  在希年要提醒我們的
[00:35:58.000 --> 00:36:01.000]  就是要宣告自由
[00:36:01.000 --> 00:36:03.000]  因為他們不單止
[00:36:03.000 --> 00:36:05.000]  他們可以賣地方
[00:36:05.000 --> 00:36:07.000]  古代的人可以將自己都賣
[00:36:07.000 --> 00:36:09.000]  我們叫賣身為奴
[00:36:09.000 --> 00:36:11.000]  中文都會這樣
[00:36:11.000 --> 00:36:13.000]  將自己賣了
[00:36:13.000 --> 00:36:15.000]  而且賣地
[00:36:15.000 --> 00:36:17.000]  一般來說
[00:36:17.000 --> 00:36:19.000]  他們可以不上班賣地
[00:36:19.000 --> 00:36:20.000]  有錢就算了
[00:36:20.000 --> 00:36:22.000]  但是賣身是很少的
[00:36:22.000 --> 00:36:24.000]  所以在第39節
[00:36:24.000 --> 00:36:27.000]  一直講到釋放宣告自由的問題
[00:36:27.000 --> 00:36:28.000]  就是聖經說
[00:36:28.000 --> 00:36:30.000]  你的弟兄若在你那裡漸漸窮乏
[00:36:30.000 --> 00:36:32.000]  將自己賣給你
[00:36:32.000 --> 00:36:35.000]  不可叫他像奴僕服侍你
[00:36:35.000 --> 00:36:37.000]  他要在你那裡像故宮人
[00:36:37.000 --> 00:36:39.000]  既居得一陽要服侍你
[00:36:39.000 --> 00:36:40.000]  直到希年
[00:36:40.000 --> 00:36:41.000]  到了希年
[00:36:41.000 --> 00:36:43.000]  他的兒女要離開你
[00:36:43.000 --> 00:36:45.000]  一同出去歸回本家
[00:36:45.000 --> 00:36:48.000]  聖經說賣身的多數都是窮的
[00:36:48.000 --> 00:36:49.000]  因為老實講
[00:36:49.000 --> 00:36:51.000]  你不是真的窮到窿
[00:36:51.000 --> 00:36:52.000]  你不會賣了自己
[00:36:52.000 --> 00:36:54.000]  你不會為了貪玩
[00:36:54.000 --> 00:36:56.000]  賣了自己
[00:36:56.000 --> 00:36:57.000]  你賣了自己做奴隸
[00:36:57.000 --> 00:36:58.000]  你就日做夜做
[00:36:58.000 --> 00:36:59.000]  哪有得玩
[00:36:59.000 --> 00:37:01.000]  所以都是困難的
[00:37:01.000 --> 00:37:03.000]  但是做了奴隸
[00:37:03.000 --> 00:37:05.000]  比賣地更慘
[00:37:05.000 --> 00:37:06.000]  因為賣了地
[00:37:06.000 --> 00:37:07.000]  你就打工
[00:37:07.000 --> 00:37:09.000]  打工都叫有自由
[00:37:09.000 --> 00:37:10.000]  自己可以生活
[00:37:10.000 --> 00:37:12.000]  雖然你不會很富有
[00:37:12.000 --> 00:37:13.000]  你不會發展得很好
[00:37:13.000 --> 00:37:15.000]  但是你賣了身的時候
[00:37:15.000 --> 00:37:16.000]  你連自由都沒有
[00:37:16.000 --> 00:37:17.000]  你不單止沒有自由
[00:37:17.000 --> 00:37:19.000]  你下一代都沒有自由
[00:37:19.000 --> 00:37:20.000]  世代遺奴
[00:37:20.000 --> 00:37:22.000]  今天我們看奴隸
[00:37:22.000 --> 00:37:23.000]  我們最多的印象
[00:37:23.000 --> 00:37:24.000]  香港沒有奴隸
[00:37:24.000 --> 00:37:27.000]  就是我們看的西片
[00:37:27.000 --> 00:37:28.000]  講的黑奴
[00:37:28.000 --> 00:37:29.000]  以前在美國
[00:37:29.000 --> 00:37:31.000]  怎樣被人欺負
[00:37:31.000 --> 00:37:33.000]  世世代代都是黑奴
[00:37:33.000 --> 00:37:37.000]  我們想像到奴隸都是很慘的
[00:37:37.000 --> 00:37:39.000]  多數做苦工
[00:37:39.000 --> 00:37:41.000]  羅馬世界的奴隸不是
[00:37:41.000 --> 00:37:42.000]  在古代的時候
[00:37:42.000 --> 00:37:44.000]  你未記當然記載
[00:37:44.000 --> 00:37:46.000]  在猶太人古代的時候
[00:37:46.000 --> 00:37:47.000]  去到新約的時代
[00:37:47.000 --> 00:37:48.000]  就是羅馬的時代
[00:37:48.000 --> 00:37:52.000]  奴隸其實很厲害
[00:37:52.000 --> 00:37:54.000]  因為羅馬人很聰明
[00:37:54.000 --> 00:37:56.000]  羅馬人只懂得享受
[00:37:56.000 --> 00:37:59.000]  所以所有辛苦的事都不做
[00:37:59.000 --> 00:38:00.000]  工作很辛苦
[00:38:00.000 --> 00:38:01.000]  所以他們不做
[00:38:01.000 --> 00:38:03.000]  所有要花腦筋的事
[00:38:03.000 --> 00:38:04.000]  他們都不做
[00:38:04.000 --> 00:38:05.000]  所以做人生裡
[00:38:05.000 --> 00:38:06.000]  最辛苦的事
[00:38:06.000 --> 00:38:07.000]  他們不肯做
[00:38:07.000 --> 00:38:08.000]  就是讀書
[00:38:08.000 --> 00:38:10.000]  所以他們不讀書
[00:38:10.000 --> 00:38:11.000]  但是有很多事
[00:38:11.000 --> 00:38:12.000]  你要讀書才會做
[00:38:12.000 --> 00:38:14.000]  他們就叫奴隸去讀
[00:38:14.000 --> 00:38:15.000]  叫奴隸去做
[00:38:15.000 --> 00:38:16.000]  所以羅馬帝國裡
[00:38:16.000 --> 00:38:18.000]  基本上幾乎所有的醫生
[00:38:18.000 --> 00:38:19.000]  工程師
[00:38:19.000 --> 00:38:20.000]  護理師
[00:38:20.000 --> 00:38:21.000]  全部都是奴隸
[00:38:21.000 --> 00:38:22.000]  一些要讀得很辛苦才懂的東西
[00:38:22.000 --> 00:38:24.000]  羅馬人不會這麼蠢去讀
[00:38:24.000 --> 00:38:25.000]  所以他打發奴隸
[00:38:25.000 --> 00:38:26.000]  因為這個世界要醫生
[00:38:26.000 --> 00:38:27.000]  他叫奴隸
[00:38:27.000 --> 00:38:28.000]  你去讀醫生
[00:38:28.000 --> 00:38:30.000]  你讀不成就殺了你
[00:38:30.000 --> 00:38:32.000]  奴隸你可以殺了他
[00:38:32.000 --> 00:38:33.000]  所以一定讀得成
[00:38:33.000 --> 00:38:34.000]  讀得成你
[00:38:34.000 --> 00:38:35.000]  將來有事你就醫我們
[00:38:35.000 --> 00:38:37.000]  所以很多這樣的奴隸
[00:38:37.000 --> 00:38:39.000]  很多羅馬人自己就不做
[00:38:39.000 --> 00:38:42.000]  但是這些人無論他多厲害都好
[00:38:42.000 --> 00:38:43.000]  他始終都是奴隸
[00:38:43.000 --> 00:38:45.000]  他沒有自由
[00:38:45.000 --> 00:38:47.000]  他沒有自由選自己喜歡讀的東西
[00:38:47.000 --> 00:38:49.000]  他沒有自由選自己喜歡做的東西
[00:38:49.000 --> 00:38:51.000]  他主人吩咐他讀什麼就做什麼
[00:38:51.000 --> 00:38:52.000]  他就讀那些
[00:38:52.000 --> 00:38:53.000]  做那些
[00:38:53.000 --> 00:38:56.000]  所以猶太人
[00:38:56.000 --> 00:38:58.000]  舊約里亞種的帝度就是欺憐
[00:38:58.000 --> 00:39:00.000]  欺憐就是釋放奴隸
[00:39:00.000 --> 00:39:02.000]  到欺憐的時候
[00:39:02.000 --> 00:39:03.000]  要放他們走
[00:39:03.000 --> 00:39:04.000]  他們不可以永遠做奴隸
[00:39:04.000 --> 00:39:06.000]  當然如果一個人
[00:39:06.000 --> 00:39:09.000]  他在過了欺憐之後賣身
[00:39:09.000 --> 00:39:12.000]  過了欺憐五十年都不在了
[00:39:12.000 --> 00:39:14.000]  以前都沒有這麼長命
[00:39:14.000 --> 00:39:16.000]  但是至少這個釋放奴隸的制度
[00:39:16.000 --> 00:39:18.000]  是給下一代
[00:39:18.000 --> 00:39:21.000]  讓他們雖然出生的時候就是奴隸
[00:39:21.000 --> 00:39:22.000]  因為父母是奴隸
[00:39:22.000 --> 00:39:24.000]  但是到了欺憐
[00:39:24.000 --> 00:39:26.000]  他們是有機會自由
[00:39:26.000 --> 00:39:31.000]  他們有機會去選擇他們應該過的人生
[00:39:31.000 --> 00:39:35.000]  他們有機會去有一個新的生活
[00:39:35.000 --> 00:39:37.000]  就好像新約一樣
[00:39:37.000 --> 00:39:39.000]  新約聖經提醒我們
[00:39:39.000 --> 00:39:41.000]  我們出生就是罪的奴隸
[00:39:41.000 --> 00:39:44.000]  我們是活在罪裡面的
[00:39:44.000 --> 00:39:47.000]  我們要去實踐罪的
[00:39:47.000 --> 00:39:50.000]  但是耶穌基督來就要赦免我們
[00:39:50.000 --> 00:39:52.000]  耶穌基督來就要釋放我們
[00:39:52.000 --> 00:39:54.000]  讓我們不再做罪的奴隸
[00:39:54.000 --> 00:39:58.000]  我們能夠回到上帝為我們預備的那種生命裡面
[00:39:58.000 --> 00:40:01.000]  去選擇怎樣來生活
[00:40:01.000 --> 00:40:03.000]  怎樣來順從神
[00:40:03.000 --> 00:40:05.000]  去跟從神
[00:40:05.000 --> 00:40:09.000]  所以教會我們是宣告欺憐
[00:40:09.000 --> 00:40:11.000]  耶穌第一次去家鄉講道
[00:40:11.000 --> 00:40:14.000]  就是講神越納人的欺憐
[00:40:14.000 --> 00:40:17.000]  就是神越納人的日子已經到了
[00:40:17.000 --> 00:40:20.000]  所以當我們今天真正去到欺憐的時候
[00:40:20.000 --> 00:40:22.000]  我們除了平時都是告訴人聽
[00:40:22.000 --> 00:40:24.000]  這個欺憐是上帝越納人
[00:40:24.000 --> 00:40:26.000]  釋放人給人自由
[00:40:26.000 --> 00:40:29.000]  我們教會也都要學習去釋放人
[00:40:29.000 --> 00:40:31.000]  給他們機會
[00:40:31.000 --> 00:40:33.000]  我們經過五十年
[00:40:33.000 --> 00:40:35.000]  我們都有很多固定的東西
[00:40:35.000 --> 00:40:37.000]  但是當欺憐來的時候
[00:40:37.000 --> 00:40:40.000]  我們要給新一代的人自由
[00:40:40.000 --> 00:40:44.000]  給他們能夠去選擇他們服侍上帝的道路
[00:40:44.000 --> 00:40:47.000]  選擇發展教會的方法和方向
[00:40:47.000 --> 00:40:52.000]  我們不再被過去五十年的經驗困擾
[00:40:52.000 --> 00:40:55.000]  我們有一個經驗是幫助我們走得更好
[00:40:55.000 --> 00:40:57.000]  而不是捆綁我們
[00:40:57.000 --> 00:41:01.000]  很多事情是不敢做,很多事情是不肯做的
[00:41:01.000 --> 00:41:05.000]  我們要學習忘記背後努力面前
[00:41:05.000 --> 00:41:08.000]  我們不要讓新一代的人
[00:41:08.000 --> 00:41:12.000]  來到教會的人他們變成我們的奴隸
[00:41:12.000 --> 00:41:15.000]  他們是被上帝釋放的
[00:41:15.000 --> 00:41:17.000]  特別以前不會做的話
[00:41:17.000 --> 00:41:19.000]  我們都會在欺憐的時候
[00:41:19.000 --> 00:41:21.000]  做這件事釋放他們
[00:41:21.000 --> 00:41:23.000]  給他們有新的機會
[00:41:23.000 --> 00:41:26.000]  讓教會能夠凝聚新一代的信徒
[00:41:26.000 --> 00:41:28.000]  一起面對將來
[00:41:28.000 --> 00:41:30.000]  去尋找上帝的旨意
[00:41:30.000 --> 00:41:32.000]  承擔上帝的使命
[00:41:32.000 --> 00:41:34.000]  來藉著這個教會
[00:41:34.000 --> 00:41:39.000]  能夠將上帝的心意在這個世界更加彰顯出來
[00:41:39.000 --> 00:41:41.000]  我們一起祈禱
[00:41:41.000 --> 00:41:44.000]  所以我們多謝你因為你幫助我們
[00:41:44.000 --> 00:41:47.000]  你帶領我們經過五十年的日子
[00:41:47.000 --> 00:41:51.000]  你讓我們去看見主要是你自己在這裡工作
[00:41:51.000 --> 00:41:55.000]  雖然我們過去有很多人在這裡有很多的貢獻
[00:41:55.000 --> 00:41:57.000]  但我們知道如果不是的話
[00:41:57.000 --> 00:42:01.000]  你自己來參與我們所做的都是徒勞的
[00:42:01.000 --> 00:42:03.000]  我們求你幫助我們
[00:42:03.000 --> 00:42:07.000]  讓我們越久我們就越懂得去仰望你
[00:42:07.000 --> 00:42:08.000]  去依靠你
[00:42:08.000 --> 00:42:13.000]  讓我們越發現我們的勞苦其實只是很小的事
[00:42:13.000 --> 00:42:15.000]  我們求你幫助我們
[00:42:15.000 --> 00:42:18.000]  讓我們學習這個敬畏你的心
[00:42:18.000 --> 00:42:20.000]  我們都求你幫助我們
[00:42:20.000 --> 00:42:22.000]  我們知道我們能夠去到今時今日
[00:42:22.000 --> 00:42:26.000]  我們靠上一代的人給我們很多的資源
[00:42:26.000 --> 00:42:29.000]  我們求你幫助我們這一代的信徒
[00:42:29.000 --> 00:42:33.000]  我們能夠將更多的資源留給下一代
[00:42:33.000 --> 00:42:35.000]  讓他們能夠去發展教會
[00:42:35.000 --> 00:42:38.000]  讓他們當你的靈感動他們的時候
[00:42:38.000 --> 00:42:43.000]  他們現成已經有很多東西可以讓他們去使用
[00:42:43.000 --> 00:42:47.000]  以致教會更得到興旺
[00:42:47.000 --> 00:42:48.000]  你得到更大榮耀
[00:42:48.000 --> 00:42:53.000]  你也幫助他們讓他們在這些資源底下
[00:42:53.000 --> 00:42:55.000]  不是有很多的限制的
[00:42:55.000 --> 00:42:57.000]  不是有很多的捆綁的
[00:42:57.000 --> 00:43:00.000]  讓他們更加去得到自由
[00:43:00.000 --> 00:43:04.000]  讓新一代的教會的信徒
[00:43:04.000 --> 00:43:07.000]  能夠被一起凝聚起來
[00:43:07.000 --> 00:43:11.000]  能夠藉著土瓜人浸稅會在這個地方作業作光
[00:43:11.000 --> 00:43:13.000]  讓你自己的榮耀得到彰顯
[00:43:13.000 --> 00:43:14.000]  我們多謝您
[00:43:14.000 --> 00:43:16.000]  我們祈禱奉耶穌基督的名 阿們
