
[00:00:00.000 --> 00:00:07.000]  今天 我所要講的題目是 主耶穌怎麼醫治這個被鬼附身的人
[00:40:23.000 --> 00:40:28.000]  San Rafael就在San Francisco上面一點點
[00:40:28.000 --> 00:40:30.000]  裡面很多的一些道士
[00:40:30.000 --> 00:40:34.000]  都是從東方請過來的
[00:40:34.000 --> 00:40:37.000]  現在很多人要看風水
[00:40:37.000 --> 00:40:39.000]  有一次我到一個地方
[00:40:39.000 --> 00:40:41.000]  有一個外國人就問我說
[00:40:41.000 --> 00:40:46.000]  你知不知道風水
[00:40:46.000 --> 00:40:49.000]  我怎麼不知道風水
[00:40:49.000 --> 00:40:51.000]  我們都明白
[00:40:51.000 --> 00:40:54.000]  所以現在這個西方對東方的宗教
[00:40:54.000 --> 00:40:59.000]  越來越有興趣
[00:40:59.000 --> 00:41:01.000]  魔鬼用各樣的方式
[00:41:01.000 --> 00:41:04.000]  他裝作光明的天使
[00:41:04.000 --> 00:41:08.000]  第三點就是使人的心靈的眼睛瞎了
[00:41:08.000 --> 00:41:10.000]  他是世界的王
[00:41:10.000 --> 00:41:12.000]  這是聖經所說的
[00:41:12.000 --> 00:41:15.000]  鬼是請看一下這個地
[00:41:15.000 --> 00:41:16.000]  鬼的作為
[00:41:16.000 --> 00:41:21.000]  第三點
[00:41:21.000 --> 00:41:23.000]  這個世界的王
[00:41:23.000 --> 00:41:25.000]  被鬼弄瞎了
[00:41:25.000 --> 00:41:27.000]  所以在這裡
[00:41:27.000 --> 00:41:29.000]  我們要特別的留意
[00:41:29.000 --> 00:41:31.000]  使人遠離真理
[00:41:31.000 --> 00:41:33.000]  誘惑人
[00:41:33.000 --> 00:41:40.000]  教會有很多假的教導
[00:41:40.000 --> 00:41:45.000]  我現在要請幾個人來幫我一下
[00:41:45.000 --> 00:42:01.000]  余姐可以上來一下
[00:42:01.000 --> 00:42:04.000]  我們都知道我們人的身體
[00:42:04.000 --> 00:42:06.000]  是神造的
[00:42:06.000 --> 00:42:07.000]  神造人的時候
[00:42:07.000 --> 00:42:10.000]  我們有神的形象
[00:42:10.000 --> 00:42:14.000]  有神的聰明智慧才智
[00:42:14.000 --> 00:42:18.000]  余姐你站在這裡
[00:42:18.000 --> 00:42:22.000]  所以這是人的一個身體
[00:42:22.000 --> 00:42:23.000]  身體怎麼樣
[00:42:23.000 --> 00:42:24.000]  最近怎麼樣
[00:42:24.000 --> 00:42:26.000]  還不錯
[00:42:26.000 --> 00:42:28.000]  所以身體要好好照顧
[00:42:28.000 --> 00:42:30.000]  這是神似的
[00:42:30.000 --> 00:42:32.000]  你的intellectual怎麼樣
[00:42:32.000 --> 00:42:36.000]  你們覺得他不錯吧
[00:42:36.000 --> 00:42:37.000]  那感情呢
[00:42:37.000 --> 00:42:41.000]  感情最近怎麼樣
[00:42:41.000 --> 00:42:44.000]  跟太太的關係怎麼樣
[00:42:44.000 --> 00:42:46.000]  很好
[00:42:46.000 --> 00:42:48.000]  意志
[00:42:48.000 --> 00:42:51.000]  這是人的幾個部分
[00:42:51.000 --> 00:42:56.000]  但是當人亞當犯罪以後
[00:42:56.000 --> 00:43:00.000]  聖經說老我就進來了
[00:43:00.000 --> 00:43:03.000]  你什麼時候姓祖的
[00:43:03.000 --> 00:43:04.000]  幾年前
[00:43:04.000 --> 00:43:06.000]  05年
[00:43:06.000 --> 00:43:08.000]  所以才七年
[00:43:08.000 --> 00:43:11.000]  姓祖時間不是太長
[00:43:11.000 --> 00:43:12.000]  還沒姓祖以前
[00:43:12.000 --> 00:43:14.000]  老我是蠻強的
[00:43:14.000 --> 00:43:16.000]  但是他也有神的形象
[00:43:16.000 --> 00:43:18.000]  也有好的地方
[00:43:18.000 --> 00:43:22.000]  太太大概還沒姓祖以前就跟你結婚了
[00:43:22.000 --> 00:43:23.000]  你好得不錯
[00:43:23.000 --> 00:43:25.000]  表現得不錯
[00:43:25.000 --> 00:43:28.000]  但是還是有老我的存在
[00:43:28.000 --> 00:43:34.000]  姓祖以後就有新的生命
[00:43:34.000 --> 00:43:35.000]  請問一下
[00:43:35.000 --> 00:43:39.000]  姓祖以後老我還在不在
[00:43:39.000 --> 00:43:42.000]  你們神學思想很好
[00:43:42.000 --> 00:43:44.000]  老我的all nature
[00:43:44.000 --> 00:43:46.000]  有時候也可以說sinful nature
[00:43:46.000 --> 00:43:47.000]  這個罪性
[00:43:47.000 --> 00:43:50.000]  罪性還在對不對
[00:43:50.000 --> 00:43:53.000]  假如這個新生命好好的餵養
[00:43:53.000 --> 00:43:54.000]  好好的造就
[00:43:54.000 --> 00:43:56.000]  你們今天來參加聚會
[00:43:56.000 --> 00:43:57.000]  唱詩讚美
[00:43:57.000 --> 00:43:59.000]  明白神的真理
[00:43:59.000 --> 00:44:01.000]  這個新生命
[00:44:01.000 --> 00:44:03.000]  你們禱告參加團慶
[00:44:03.000 --> 00:44:05.000]  新生命就越來越強
[00:44:05.000 --> 00:44:09.000]  能夠掩蓋住這個老我對不對
[00:44:09.000 --> 00:44:12.000]  我現在問你一下
[00:44:12.000 --> 00:44:14.000]  請問一下你這個老我
[00:44:14.000 --> 00:44:15.000]  新生命
[00:44:15.000 --> 00:44:19.000]  到底是這邊呢
[00:44:19.000 --> 00:44:22.000]  還是這樣呢
[00:44:22.000 --> 00:44:23.000]  你覺得怎麼樣
[00:44:23.000 --> 00:44:26.000]  這樣
[00:44:26.000 --> 00:44:28.000]  不錯喔
[00:44:28.000 --> 00:44:32.000]  不過這裡還有一些potential對不對
[00:44:32.000 --> 00:44:34.000]  其實要戰勝老我
[00:44:34.000 --> 00:44:37.000]  不是一天兩天的事情
[00:44:37.000 --> 00:44:39.000]  這是一個馬拉松
[00:44:39.000 --> 00:44:41.000]  這是十年二十年
[00:44:41.000 --> 00:44:44.000]  直到我們見主面的時候
[00:44:44.000 --> 00:44:47.000]  才完全的戰勝
[00:44:47.000 --> 00:44:50.000]  一不小心老我就出來了
[00:44:50.000 --> 00:44:52.000]  對不對
[00:44:52.000 --> 00:44:53.000]  好
[00:44:53.000 --> 00:44:56.000]  那現在呢
[00:44:56.000 --> 00:45:00.000]  這邊是聖靈
[00:45:00.000 --> 00:45:03.000]  所以假如
[00:45:03.000 --> 00:45:06.000]  瑜姐常常被聖靈來帶領
[00:45:06.000 --> 00:45:11.000]  你看越帶領的話
[00:45:11.000 --> 00:45:15.000]  這個人就被聖靈來控制
[00:45:15.000 --> 00:45:17.000]  常常有人說聖靈充滿
[00:45:17.000 --> 00:45:19.000]  好像這個聖靈充滿我
[00:45:19.000 --> 00:45:22.000]  好像我是半瓶滿還是全滿這樣
[00:45:22.000 --> 00:45:24.000]  其實聖經說聖靈充滿
[00:45:24.000 --> 00:45:26.000]  還有另外一個字就是
[00:45:26.000 --> 00:45:28.000]  Be controlled by the Holy Spirit
[00:45:28.000 --> 00:45:30.000]  就是一個被聖靈充滿的人
[00:45:30.000 --> 00:45:31.000]  是怎麼樣
[00:45:31.000 --> 00:45:33.000]  被聖靈控制的人
[00:45:33.000 --> 00:45:35.000]  被聖靈導引的人
[00:45:35.000 --> 00:45:36.000]  所以被聖靈帶領的人
[00:45:36.000 --> 00:45:38.000]  就結出聖靈的果子
[00:45:38.000 --> 00:45:41.000]  仁愛喜樂和平恩慈良善
[00:45:41.000 --> 00:45:42.000]  對不對
[00:45:42.000 --> 00:45:43.000]  但是假如這個聖靈
[00:45:43.000 --> 00:45:45.000]  不大被他控制
[00:45:45.000 --> 00:45:48.000]  弟兄就越走越遠
[00:45:48.000 --> 00:45:49.000]  你看他這個新生命
[00:45:49.000 --> 00:45:51.000]  可能就越來越弱了
[00:45:51.000 --> 00:45:57.000]  老我就越來越強這樣
[00:45:57.000 --> 00:45:59.000]  我本來是要請這個
[00:45:59.000 --> 00:46:01.000]  我們的這個呂弟兄
[00:46:01.000 --> 00:46:02.000]  做魔鬼這樣
[00:46:02.000 --> 00:46:04.000]  不好意思
[00:46:04.000 --> 00:46:08.000]  我就自己做
[00:46:08.000 --> 00:46:11.000]  呂弟兄幫我
[00:46:11.000 --> 00:46:13.000]  呂弟兄
[00:46:13.000 --> 00:46:15.000]  假如呢
[00:46:15.000 --> 00:46:18.000]  假如
[00:46:18.000 --> 00:46:20.000]  我的魔鬼
[00:46:20.000 --> 00:46:22.000]  我可以來到他的老五
[00:46:22.000 --> 00:46:23.000]  對不對
[00:46:23.000 --> 00:46:26.000]  我不能攻擊他的新人
[00:46:26.000 --> 00:46:29.000]  但是我可以攻擊他的老五
[00:46:29.000 --> 00:46:31.000]  他假如不聚會
[00:46:31.000 --> 00:46:32.000]  不讀經
[00:46:32.000 --> 00:46:34.000]  不禱告
[00:46:34.000 --> 00:46:36.000]  我這個攻擊就越來越厲害
[00:46:36.000 --> 00:46:37.000]  對不對
[00:46:37.000 --> 00:46:39.000]  他慢慢的就這樣
[00:46:39.000 --> 00:46:43.000]  那你們就遠一點
[00:46:43.000 --> 00:46:46.000]  再過去一點
[00:46:46.000 --> 00:46:50.000]  當他們越來越近
[00:46:50.000 --> 00:46:53.000]  那你這個老五就越來越退後
[00:46:53.000 --> 00:46:56.000]  了解意思嗎
[00:46:56.000 --> 00:46:58.000]  那這個時候我請
[00:46:58.000 --> 00:47:00.000]  呂弟兄是嗎
[00:47:00.000 --> 00:47:04.000]  呂弟兄你
[00:47:04.000 --> 00:47:06.000]  他有重要的角色
[00:47:06.000 --> 00:47:09.000]  你就站在這邊
[00:47:09.000 --> 00:47:12.000]  聖靈越來越接近他了
[00:47:12.000 --> 00:47:15.000]  你們可以看得見
[00:47:15.000 --> 00:47:21.000]  但是我也要攻擊他
[00:47:21.000 --> 00:47:23.000]  躺下
[00:47:23.000 --> 00:47:25.000]  他就擋住了
[00:47:25.000 --> 00:47:26.000]  對不對
[00:47:26.000 --> 00:47:28.000]  因為聖靈的工作
[00:47:28.000 --> 00:47:29.000]  新的生命
[00:47:29.000 --> 00:47:31.000]  這個魔鬼就進不去了
[00:47:31.000 --> 00:47:33.000]  你看再加上呂弟兄
[00:47:33.000 --> 00:47:35.000]  跟聖靈這麼好
[00:47:35.000 --> 00:47:38.000]  你們常常都跟他在一起
[00:47:38.000 --> 00:47:39.000]  他在一起
[00:47:39.000 --> 00:47:40.000]  多談聖經
[00:47:40.000 --> 00:47:42.000]  他今天真是被聖靈充滿
[00:47:42.000 --> 00:47:44.000]  你看他站在台上
[00:47:44.000 --> 00:47:45.000]  教導
[00:47:45.000 --> 00:47:47.000]  他是很strong這樣
[00:47:47.000 --> 00:47:50.000]  我相信他這個禮拜也非常的謹慎
[00:47:50.000 --> 00:47:52.000]  在神的面前等候
[00:47:52.000 --> 00:47:54.000]  靈靈剛強
[00:47:54.000 --> 00:47:56.000]  帶領弟兄姊妹
[00:47:56.000 --> 00:47:57.000]  所以他一帶
[00:47:57.000 --> 00:48:04.000]  我們的靈運都剛強
[00:48:04.000 --> 00:48:06.000]  所以你看喔
[00:48:06.000 --> 00:48:12.000]  你們注意看這一張
[00:48:12.000 --> 00:48:14.000]  魔鬼攻擊有幾個方面
[00:48:14.000 --> 00:48:17.000]  有時候他會攻擊我們的身體
[00:48:17.000 --> 00:48:22.000]  有時候他會攻擊我們的intellectual
[00:48:22.000 --> 00:48:25.000]  我今天早上在教會講到
[00:48:25.000 --> 00:48:27.000]  你知道Davis這個城市
[00:48:27.000 --> 00:48:29.000]  是全美國
[00:48:29.000 --> 00:48:31.000]  學位
[00:48:31.000 --> 00:48:32.000]  比學位
[00:48:32.000 --> 00:48:35.000]  全美國number two
[00:48:35.000 --> 00:48:37.000]  不過這不得了
[00:48:37.000 --> 00:48:39.000]  碩士博士這些學位
[00:48:39.000 --> 00:48:41.000]  這個城市的比率
[00:48:41.000 --> 00:48:42.000]  number two
[00:48:42.000 --> 00:48:44.000]  全美國number two這樣
[00:48:44.000 --> 00:48:47.000]  我想這個abundant grace教會
[00:48:47.000 --> 00:48:50.000]  大概也是number one number two這樣
[00:48:50.000 --> 00:48:52.000]  這個intellectual這樣
[00:48:52.000 --> 00:48:54.000]  知識很多喔
[00:48:54.000 --> 00:48:57.000]  但是有沒有得到神的真知識
[00:48:57.000 --> 00:48:58.000]  你知道嗎
[00:48:58.000 --> 00:49:00.000]  現在這個大學是
[00:49:00.000 --> 00:49:01.000]  很liberal
[00:49:01.000 --> 00:49:03.000]  很自由了這樣
[00:49:03.000 --> 00:49:05.000]  我那天在教會
[00:49:05.000 --> 00:49:07.000]  那個大學生的團體
[00:49:07.000 --> 00:49:08.000]  他們在查經的時候
[00:49:08.000 --> 00:49:09.000]  我進去看看
[00:49:09.000 --> 00:49:11.000]  他們在討論說
[00:49:11.000 --> 00:49:13.000]  怎麼過聖潔的生活
[00:49:13.000 --> 00:49:14.000]  我說Hallelujah
[00:49:14.000 --> 00:49:15.000]  感謝神
[00:49:15.000 --> 00:49:17.000]  大學生在討論說
[00:49:17.000 --> 00:49:18.000]  我們怎麼樣在
[00:49:18.000 --> 00:49:19.000]  我們的生命當中
[00:49:19.000 --> 00:49:20.000]  基督的生命
[00:49:20.000 --> 00:49:22.000]  過聖潔的生活
[00:49:22.000 --> 00:49:23.000]  神把我放在Davis
[00:49:23.000 --> 00:49:25.000]  你們為我們禱告
[00:49:25.000 --> 00:49:26.000]  你看你們很多學生
[00:49:26.000 --> 00:49:29.000]  就送到Davis去對不對
[00:49:29.000 --> 00:49:30.000]  Davis去
[00:49:30.000 --> 00:49:32.000]  有一個教會
[00:49:32.000 --> 00:49:34.000]  弟兄姊妹的小孩子去
[00:49:34.000 --> 00:49:35.000]  能夠在那裡
[00:49:35.000 --> 00:49:36.000]  能夠得到栽培
[00:49:36.000 --> 00:49:37.000]  這些人
[00:49:37.000 --> 00:49:39.000]  所以為我們禱告
[00:49:39.000 --> 00:49:40.000]  所以智力上
[00:49:40.000 --> 00:49:43.000]  有時候我們的靈裡
[00:49:43.000 --> 00:49:46.000]  被神的真理所充滿
[00:49:46.000 --> 00:49:47.000]  我們的感情
[00:49:47.000 --> 00:49:51.000]  被聖靈來帶來這樣
[00:49:51.000 --> 00:49:53.000]  弟兄們
[00:49:53.000 --> 00:49:55.000]  你們對太太好不好
[00:49:55.000 --> 00:49:57.000]  我太太說我對她好一點
[00:49:57.000 --> 00:50:01.000]  她身體就好一點
[00:50:01.000 --> 00:50:03.000]  所以
[00:50:03.000 --> 00:50:05.000]  多幹點家事
[00:50:05.000 --> 00:50:08.000]  我想沒關係
[00:50:08.000 --> 00:50:10.000]  講鼓勵的話
[00:50:10.000 --> 00:50:13.000]  照舊的話
[00:50:13.000 --> 00:50:14.000]  鼓勵
[00:50:14.000 --> 00:50:15.000]  小孩子也是一樣
[00:50:15.000 --> 00:50:16.000]  所以在情緒上
[00:50:16.000 --> 00:50:18.000]  也被聖靈來帶來
[00:50:18.000 --> 00:50:19.000]  有時候我們人常常有
[00:50:19.000 --> 00:50:21.000]  負面的思想對不對
[00:50:21.000 --> 00:50:22.000]  這個不好
[00:50:22.000 --> 00:50:23.000]  那個不好
[00:50:23.000 --> 00:50:24.000]  教會怎麼樣
[00:50:24.000 --> 00:50:25.000]  負面思想
[00:50:25.000 --> 00:50:27.000]  我們要看到好的方面
[00:50:27.000 --> 00:50:28.000]  講鼓勵
[00:50:28.000 --> 00:50:30.000]  人家說一句負面的話
[00:50:30.000 --> 00:50:32.000]  要用十幾句正面的話
[00:50:32.000 --> 00:50:34.000]  才能夠彌補
[00:50:34.000 --> 00:50:35.000]  你跟小孩子批評一下
[00:50:35.000 --> 00:50:37.000]  你要用十幾次的正面的話
[00:50:37.000 --> 00:50:40.000]  他才能夠平衡
[00:50:40.000 --> 00:50:41.000]  我們的意志
[00:50:41.000 --> 00:50:43.000]  要像這個被鬼附身的時候
[00:50:43.000 --> 00:50:47.000]  他才可以被神控制
[00:50:47.000 --> 00:50:48.000]  好
[00:50:48.000 --> 00:50:51.000]  你看三位多好
[00:50:51.000 --> 00:50:52.000]  你們教會有福氣
[00:50:52.000 --> 00:50:54.000]  被聖靈所帶領
[00:50:54.000 --> 00:50:59.000]  我們跟他們鼓掌一下好不好
[00:50:59.000 --> 00:51:02.000]  魔鬼的作為是很厲害的
[00:51:02.000 --> 00:51:04.000]  我們要小心
[00:51:04.000 --> 00:51:09.000]  我們基督徒會被攻擊
[00:51:09.000 --> 00:51:11.000]  有一次
[00:51:11.000 --> 00:51:13.000]  有一個卡通
[00:51:13.000 --> 00:51:14.000]  他這麼畫
[00:51:14.000 --> 00:51:17.000]  他說這個鬼王在那邊巡邏
[00:51:17.000 --> 00:51:19.000]  看看他這個小鬼
[00:51:19.000 --> 00:51:23.000]  有沒有努力工作
[00:51:23.000 --> 00:51:25.000]  就巡邏到一個教會
[00:51:25.000 --> 00:51:28.000]  教會上面那個鬼在那邊睡覺
[00:51:28.000 --> 00:51:29.000]  鬼王說
[00:51:29.000 --> 00:51:30.000]  你怎麼偷懶
[00:51:30.000 --> 00:51:33.000]  沒有好好工作
[00:51:33.000 --> 00:51:35.000]  這個鬼就說
[00:51:35.000 --> 00:51:37.000]  我在這裡沒什麼事幹
[00:51:37.000 --> 00:51:40.000]  因為這個教會的人都在睡覺
[00:51:40.000 --> 00:51:41.000]  他們都不冷不熱了
[00:51:41.000 --> 00:51:46.000]  我也不需要做什麼事情
[00:51:46.000 --> 00:51:50.000]  所以當我們基督徒越冷
[00:51:50.000 --> 00:51:52.000]  越熱
[00:51:52.000 --> 00:51:54.000]  越對神越有熱心
[00:51:54.000 --> 00:51:56.000]  願意多做主公的話
[00:51:56.000 --> 00:52:00.000]  魔鬼的攻擊就越厲害
[00:52:00.000 --> 00:52:03.000]  每當我要講這個鬼的事情的話
[00:52:03.000 --> 00:52:05.000]  我有好幾次經驗
[00:52:05.000 --> 00:52:07.000]  不是小孩子生病
[00:52:07.000 --> 00:52:08.000]  就是跟太太吵架
[00:52:08.000 --> 00:52:11.000]  或者是發脾氣
[00:52:11.000 --> 00:52:13.000]  做不好的事情
[00:52:13.000 --> 00:52:14.000]  我都有經驗
[00:52:14.000 --> 00:52:16.000]  因為我知道要講鬼的事情的時候
[00:52:16.000 --> 00:52:18.000]  這個鬼會不甘心
[00:52:18.000 --> 00:52:19.000]  會攻擊
[00:52:19.000 --> 00:52:25.000]  所以這個禮拜我都非常的小心
[00:52:25.000 --> 00:52:27.000]  太太發脾氣
[00:52:27.000 --> 00:52:29.000]  我聽到了
[00:52:29.000 --> 00:52:32.000]  I heard what you said
[00:52:32.000 --> 00:52:34.000]  不然一頂的話
[00:52:34.000 --> 00:52:37.000]  就爆發了
[00:52:37.000 --> 00:52:39.000]  三天四天不講話
[00:52:39.000 --> 00:52:43.000]  但是忍耐一下
[00:52:43.000 --> 00:52:45.000]  海闊天空
[00:52:45.000 --> 00:52:47.000]  家裡的氣氛特別好
[00:52:47.000 --> 00:52:48.000]  所以我知道
[00:52:48.000 --> 00:52:50.000]  有時候不是從人來
[00:52:50.000 --> 00:52:54.000]  甚至說我們敵人不是屬血氣的
[00:52:54.000 --> 00:52:56.000]  有時候你太太你先生講的話
[00:52:56.000 --> 00:52:58.000]  不是他講的
[00:52:58.000 --> 00:53:02.000]  是背後靈的攻擊
[00:53:02.000 --> 00:53:06.000]  魔鬼是要做拆毀的工作
[00:53:06.000 --> 00:53:08.000]  魔鬼是要做毀壞的工作
[00:53:08.000 --> 00:53:11.000]  聖靈是要做建造的工作
[00:53:11.000 --> 00:53:12.000]  幫助的工作
[00:53:12.000 --> 00:53:15.000]  所以我們要常常被聖靈來帶領
[00:53:15.000 --> 00:53:19.000]  然後被聖靈來引導
[00:53:19.000 --> 00:53:23.000]  穿起神給我們的全副軍裝
[00:53:23.000 --> 00:53:26.000]  有真理有公義有平安有救恩
[00:53:26.000 --> 00:53:29.000]  最後拿起聖靈的寶劍
[00:53:29.000 --> 00:53:35.000]  就是神的道神的話
[00:53:35.000 --> 00:53:37.000]  所以你越明白神的話
[00:53:37.000 --> 00:53:39.000]  你就有攻擊的寶劍
[00:53:39.000 --> 00:53:41.000]  可以攻擊
[00:53:41.000 --> 00:53:46.000]  所以我們要在這一方面要謹慎
[00:53:46.000 --> 00:53:49.000]  彭華今天的信息幫助我們
[00:53:49.000 --> 00:53:52.000]  在美國的鬼很厲害
[00:53:52.000 --> 00:53:54.000]  我們都不知道
[00:53:54.000 --> 00:53:56.000]  我們要特別小心
[00:53:56.000 --> 00:53:57.000]  特別小心
[00:53:57.000 --> 00:54:00.000]  靠著主耶穌的寶血遮蓋我們
[00:54:00.000 --> 00:54:03.000]  然後常常的親近他
[00:54:03.000 --> 00:54:05.000]  多跟呂帝兄在一起
[00:54:05.000 --> 00:54:08.000]  多跟他談談
[00:54:08.000 --> 00:54:11.000]  上主日學來教導
[00:54:11.000 --> 00:54:13.000]  那其實我是接近感覺
[00:54:13.000 --> 00:54:17.000]  其實我們人實在是很軟弱
[00:54:17.000 --> 00:54:19.000]  但是聖靈幫助我們
[00:54:19.000 --> 00:54:22.000]  住在我們裡面比在外面還大
[00:54:22.000 --> 00:54:24.000]  聖靈住在我們裡面
[00:54:24.000 --> 00:54:27.000]  我們是有聖靈的印記
[00:54:27.000 --> 00:54:28.000]  就是一個印章
[00:54:28.000 --> 00:54:30.000]  我們是屬神的
[00:54:30.000 --> 00:54:32.000]  不是屬魔鬼的
[00:54:32.000 --> 00:54:33.000]  已經蓋印了
[00:54:33.000 --> 00:54:35.000]  所有權是屬神的
[00:54:35.000 --> 00:54:36.000]  魔鬼是可以攻擊
[00:54:36.000 --> 00:54:39.000]  但是所有權不是屬魔鬼的
[00:54:39.000 --> 00:54:40.000]  沒有信主的人
[00:54:40.000 --> 00:54:42.000]  所有權是屬魔鬼的
[00:54:42.000 --> 00:54:46.000]  我們是屬神的人
[00:54:46.000 --> 00:54:49.000]  屬神的人就要常常的依靠聖靈
[00:54:49.000 --> 00:54:52.000]  對聖靈有敏銳
[00:54:52.000 --> 00:54:54.000]  等一下祝福的時候
[00:54:54.000 --> 00:54:56.000]  陳長老祝福的時候
[00:54:56.000 --> 00:54:59.000]  願聖靈的相通
[00:54:59.000 --> 00:55:01.000]  主耶穌的恩典
[00:55:01.000 --> 00:55:02.000]  上帝的慈愛
[00:55:02.000 --> 00:55:04.000]  聖靈的相通
[00:55:04.000 --> 00:55:06.000]  什麼叫做聖靈的相通
[00:55:06.000 --> 00:55:09.000]  The fellowship with the Holy Spirit
[00:55:09.000 --> 00:55:12.000]  請問一下你跟聖靈有沒有fellowship
[00:55:12.000 --> 00:55:15.000]  請問一下聖靈什麼時候跟你講話
[00:55:15.000 --> 00:55:18.000]  什麼時候聖靈跟你有fellowship
[00:55:18.000 --> 00:55:20.000]  你跟祂有什麼講話沒有
[00:55:20.000 --> 00:55:22.000]  祂在提醒你
[00:55:22.000 --> 00:55:25.000]  你有沒有知道祂在提醒你
[00:55:25.000 --> 00:55:28.000]  聖靈有沒有幫助你怎麼禱告
[00:55:28.000 --> 00:55:31.000]  常常跟聖靈有fellowship
[00:55:31.000 --> 00:55:34.000]  常常敏銳聖靈的教導
[00:55:34.000 --> 00:55:38.000]  今天聖靈借著聖經的話來啟示我們
[00:55:38.000 --> 00:55:40.000]  因為聖經就是
[00:55:40.000 --> 00:55:42.000]  寫下聖經的人
[00:55:42.000 --> 00:55:44.000]  就是被聖靈導引
[00:55:44.000 --> 00:55:46.000]  所寫下來的神的話
[00:55:46.000 --> 00:55:48.000]  所以聖靈的工作
[00:55:48.000 --> 00:55:50.000]  今天在我們的身上
[00:55:50.000 --> 00:55:52.000]  我們這個禮拜
[00:55:52.000 --> 00:55:54.000]  我給你們一個功課
[00:55:54.000 --> 00:55:56.000]  你跟聖靈有fellowship
[00:55:56.000 --> 00:55:58.000]  你讀聖經的時候
[00:55:58.000 --> 00:56:00.000]  就讓聖靈來告訴你
[00:56:00.000 --> 00:56:02.000]  今天應該做了什麼事情
[00:56:02.000 --> 00:56:04.000]  今天神的信息是什麼
[00:56:04.000 --> 00:56:08.000]  我有沒有聽聖靈的帶領
[00:56:08.000 --> 00:56:10.000]  被聖靈所導引
[00:56:10.000 --> 00:56:12.000]  我所看的
[00:56:12.000 --> 00:56:13.000]  所聽的
[00:56:13.000 --> 00:56:14.000]  所講的
[00:56:14.000 --> 00:56:15.480]  有沒有是造就人的
[00:56:15.480 --> 00:56:17.480]  是從聖靈而來的
