
[00:00:00.000 --> 00:00:06.520]  我們已經去推動「令人蒙福」的運動
[00:41:45.000 --> 00:41:49.000]  你們不單單是誠心家的弟兄姊妹們
[00:41:49.000 --> 00:41:53.000]  你們都是五旬節的百姓
[00:41:53.000 --> 00:41:56.000]  你們要被聖靈充滿
[00:41:56.000 --> 00:41:58.000]  跑到街上
[00:41:58.000 --> 00:42:03.000]  大聲地用多國的語言去述說
[00:42:03.000 --> 00:42:06.000]  神國道的奇妙
[00:42:06.000 --> 00:42:09.000]  神作為的奇妙
[00:42:09.000 --> 00:42:12.000]  讓我們都深愛神
[00:42:12.000 --> 00:42:14.000]  深深地愛神
[00:42:14.000 --> 00:42:16.000]  跟隨神
[00:42:16.000 --> 00:42:18.000]  在神的恩惠當中
[00:42:18.000 --> 00:42:20.000]  我們彼此相憐
[00:42:20.000 --> 00:42:22.000]  憂切與共
[00:42:22.000 --> 00:42:27.000]  我們一起作五旬節的百姓
