
[00:00:00.000 --> 00:00:04.000]  今日講到的題目叫做大衛的情歸何處
[00:33:30.000 --> 00:33:32.000]  你告訴他甚麼情況 他都懂得處理
[00:33:32.000 --> 00:33:34.000]  他可能是人事部的主管 他是老師
[00:33:34.000 --> 00:33:36.000]  你告訴他甚麼情況 他都懂得處理
[00:33:36.000 --> 00:33:38.000]  他可能是人事部的主管 他是老師
[00:33:38.000 --> 00:33:40.000]  你告訴他甚麼情況 他都懂得處理
[00:33:40.000 --> 00:33:42.000]  他可能是人事部的主管 他是老師
[00:33:42.000 --> 00:33:44.000]  你告訴他甚麼情況 他都懂得處理
[00:33:44.000 --> 00:33:46.000]  他可能是人事部的主管 他是老師
[00:33:46.000 --> 00:33:48.000]  你告訴他甚麼情況 他都懂得處理
[00:33:48.000 --> 00:33:50.000]  他可能是人事部的主管 他是老師
[00:33:50.000 --> 00:33:52.000]  你告訴他甚麼情況 他都懂得處理
[00:33:52.000 --> 00:33:54.000]  他可能是人事部的主管 他是老師
[00:33:54.000 --> 00:33:56.000]  你告訴他甚麼情況 他都懂得處理
[00:33:56.000 --> 00:33:58.000]  他可能是人事部的主管 他是老師
[00:33:58.000 --> 00:34:00.000]  你告訴他甚麼情況 他都懂得處理
[00:34:00.000 --> 00:34:02.000]  他可能是人事部的主管 他是老師
[00:34:02.000 --> 00:34:04.000]  你告訴他甚麼情況 他都懂得處理
[00:34:04.000 --> 00:34:06.000]  他可能是人事部的主管 他是老師
[00:34:06.000 --> 00:34:08.000]  你告訴他甚麼情況 他都懂得處理
[00:34:08.000 --> 00:34:10.000]  他可能是人事部的主管 他是老師
[00:34:10.000 --> 00:34:12.000]  你告訴他甚麼情況 他都懂得處理
[00:34:12.000 --> 00:34:14.000]  他可能是人事部的主管 他是老師
[00:34:14.000 --> 00:34:16.000]  你告訴他甚麼情況 他都懂得處理
[00:34:16.000 --> 00:34:18.000]  他可能是人事部的主管 他是老師
[00:34:18.000 --> 00:34:20.000]  你告訴他甚麼情況 他都懂得處理
[00:34:20.000 --> 00:34:22.000]  他可能是人事部的主管 他是老師
[00:34:22.000 --> 00:34:24.000]  你告訴他甚麼情況 他都懂得處理
[00:34:24.000 --> 00:34:26.000]  他可能是人事部的主管 他是老師
[00:34:26.000 --> 00:34:28.000]  你告訴他甚麼情況 他都懂得處理
[00:34:28.000 --> 00:34:30.000]  他可能是人事部的主管 他是老師
[00:34:30.000 --> 00:34:32.000]  你告訴他甚麼情況 他都懂得處理
[00:34:32.000 --> 00:34:34.000]  他可能是人事部的主管 他是老師
[00:34:34.000 --> 00:34:36.000]  你告訴他甚麼情況 他都懂得處理
[00:34:36.000 --> 00:34:38.000]  他可能是人事部的主管 他是老師
[00:34:38.000 --> 00:34:40.000]  你告訴他甚麼情況 他都懂得處理
[00:34:40.000 --> 00:34:42.000]  他可能是人事部的主管 他是老師
[00:34:42.000 --> 00:34:44.000]  你告訴他甚麼情況 他都懂得處理
[00:34:44.000 --> 00:34:46.000]  他可能是人事部的主管 他是老師
[00:34:46.000 --> 00:34:48.000]  你告訴他甚麼情況 他都懂得處理
[00:34:48.000 --> 00:34:50.000]  他可能是人事部的主管 他是老師
[00:34:50.000 --> 00:34:52.000]  你告訴他甚麼情況 他都懂得處理
[00:34:52.000 --> 00:34:54.000]  他可能是人事部的主管 他是老師
[00:34:54.000 --> 00:34:56.000]  你告訴他甚麼情況 他都懂得處理
[00:34:56.000 --> 00:34:58.000]  他可能是人事部的主管 他是老師
[00:34:58.000 --> 00:35:00.000]  你告訴他甚麼情況 他都懂得處理
[00:35:00.000 --> 00:35:02.000]  他可能是人事部的主管 他是老師
[00:35:02.000 --> 00:35:04.000]  你告訴他甚麼情況 他都懂得處理
[00:35:04.000 --> 00:35:06.000]  他可能是人事部的主管 他是老師
[00:35:06.000 --> 00:35:08.000]  你告訴他甚麼情況 他都懂得處理
[00:35:08.000 --> 00:35:10.000]  他可能是人事部的主管 他是老師
[00:35:10.000 --> 00:35:12.000]  你告訴他甚麼情況 他都懂得處理
[00:35:12.000 --> 00:35:14.000]  他可能是人事部的主管 他是老師
[00:35:14.000 --> 00:35:16.000]  你告訴他甚麼情況 他都懂得處理
[00:35:16.000 --> 00:35:18.000]  他可能是人事部的主管 他是老師
[00:35:18.000 --> 00:35:20.000]  你告訴他甚麼情況 他都懂得處理
[00:35:20.000 --> 00:35:22.000]  他可能是人事部的主管 他是老師
[00:35:22.000 --> 00:35:24.000]  你告訴他甚麼情況 他都懂得處理
[00:35:24.000 --> 00:35:26.000]  他可能是人事部的主管 他是老師
[00:35:26.000 --> 00:35:28.000]  你告訴他甚麼情況 他都懂得處理
[00:35:28.000 --> 00:35:30.000]  他可能是人事部的主管 他是老師
[00:35:30.000 --> 00:35:32.000]  你告訴他甚麼情況 他都懂得處理
[00:35:32.000 --> 00:35:34.000]  他可能是人事部的主管 他是老師
[00:35:34.000 --> 00:35:36.000]  你告訴他甚麼情況 他都懂得處理
[00:35:36.000 --> 00:35:38.000]  他可能是人事部的主管 他是老師
[00:35:38.000 --> 00:35:40.000]  你告訴他甚麼情況 他都懂得處理
[00:35:40.000 --> 00:35:42.000]  他可能是人事部的主管 他是老師
[00:35:42.000 --> 00:35:44.000]  你告訴他甚麼情況 他都懂得處理
[00:35:44.000 --> 00:35:46.000]  你告訴他甚麼情況 他都懂得處理
[00:35:46.000 --> 00:35:48.000]  他可能是人事部的主管 他是老師
[00:35:48.000 --> 00:35:50.000]  你告訴他甚麼情況 他都懂得處理
[00:35:50.000 --> 00:35:52.000]  他可能是人事部的主管 他是老師
[00:35:52.000 --> 00:35:54.000]  你告訴他甚麼情況 他都懂得處理
[00:35:54.000 --> 00:35:56.000]  他可能是人事部的主管 他是老師
[00:35:56.000 --> 00:35:58.000]  你告訴他甚麼情況 他都懂得處理
[00:35:58.000 --> 00:36:00.000]  他可能是人事部的主管 他是老師
[00:36:00.000 --> 00:36:02.000]  你告訴他甚麼情況 他都懂得處理
[00:36:02.000 --> 00:36:04.000]  他可能是人事部的主管 他是老師
[00:36:04.000 --> 00:36:06.000]  你告訴他甚麼情況 他都懂得處理
[00:36:06.000 --> 00:36:08.000]  他可能是人事部的主管 他是老師
[00:36:08.000 --> 00:36:10.000]  你告訴他甚麼情況 他都懂得處理
[00:36:10.000 --> 00:36:12.000]  他可能是人事部的主管 他是老師
[00:36:12.000 --> 00:36:14.000]  你告訴他甚麼情況 他都懂得處理
[00:36:14.000 --> 00:36:16.000]  他可能是人事部的主管 他是老師
[00:36:16.000 --> 00:36:18.000]  你告訴他甚麼情況 他都懂得處理
[00:36:18.000 --> 00:36:20.000]  他可能是人事部的主管 他是老師
[00:36:20.000 --> 00:36:22.000]  你告訴他甚麼情況 他都懂得處理
[00:36:22.000 --> 00:36:24.000]  他可能是人事部的主管 他是老師
[00:36:24.000 --> 00:36:26.000]  你告訴他甚麼情況 他都懂得處理
[00:36:26.000 --> 00:36:28.000]  他可能是人事部的主管 他是老師
[00:36:28.000 --> 00:36:30.000]  你告訴他甚麼情況 他都懂得處理
[00:36:30.000 --> 00:36:32.000]  他可能是人事部的主管 他是老師
[00:36:32.000 --> 00:36:34.000]  你告訴他甚麼情況 他都懂得處理
[00:36:34.000 --> 00:36:36.000]  他可能是人事部的主管 他是老師
[00:36:36.000 --> 00:36:38.000]  你告訴他甚麼情況 他都懂得處理
[00:36:38.000 --> 00:36:40.000]  他可能是人事部的主管 他是老師
[00:36:40.000 --> 00:36:42.000]  你告訴他甚麼情況 他都懂得處理
[00:36:42.000 --> 00:36:44.000]  他可能是人事部的主管 他是老師
[00:36:44.000 --> 00:36:46.000]  你告訴他甚麼情況 他都懂得處理
[00:36:46.000 --> 00:36:48.000]  他可能是人事部的主管 他是老師
[00:36:48.000 --> 00:36:50.000]  你告訴他甚麼情況 他都懂得處理
[00:36:50.000 --> 00:36:52.000]  他可能是人事部的主管 他是老師
[00:36:52.000 --> 00:36:54.000]  你告訴他甚麼情況 他都懂得處理
[00:36:54.000 --> 00:36:56.000]  他可能是人事部的主管 他是老師
[00:36:56.000 --> 00:36:58.000]  你告訴他甚麼情況 他都懂得處理
[00:36:58.000 --> 00:37:00.000]  他可能是人事部的主管 他是老師
[00:37:00.000 --> 00:37:02.000]  你告訴他甚麼情況 他都懂得處理
[00:37:02.000 --> 00:37:04.000]  他可能是人事部的主管 他是老師
[00:37:04.000 --> 00:37:06.000]  你告訴他甚麼情況 他都懂得處理
[00:37:06.000 --> 00:37:08.000]  他可能是人事部的主管 他是老師
[00:37:08.000 --> 00:37:10.000]  你告訴他甚麼情況 他都懂得處理
[00:37:10.000 --> 00:37:12.000]  他可能是人事部的主管 他是老師
[00:37:12.000 --> 00:37:14.000]  你告訴他甚麼情況 他都懂得處理
[00:37:14.000 --> 00:37:16.000]  他可能是人事部的主管 他是老師
[00:37:16.000 --> 00:37:18.000]  你告訴他甚麼情況 他都懂得處理
[00:37:18.000 --> 00:37:20.000]  他可能是人事部的主管 他是老師
[00:37:20.000 --> 00:37:22.000]  你告訴他甚麼情況 他都懂得處理
[00:37:22.000 --> 00:37:24.000]  他可能是人事部的主管 他是老師
[00:37:24.000 --> 00:37:26.000]  你告訴他甚麼情況 他都懂得處理
[00:37:26.000 --> 00:37:28.000]  他可能是人事部的主管 他是老師
[00:37:28.000 --> 00:37:30.000]  你告訴他甚麼情況 他都懂得處理
[00:37:30.000 --> 00:37:32.000]  他可能是人事部的主管 他是老師
[00:37:32.000 --> 00:37:34.000]  你告訴他甚麼情況 他都懂得處理
[00:37:34.000 --> 00:37:36.000]  他可能是人事部的主管 他是老師
[00:37:36.000 --> 00:37:38.000]  你告訴他甚麼情況 他都懂得處理
[00:37:38.000 --> 00:37:40.000]  他可能是人事部的主管 他是老師
[00:37:40.000 --> 00:37:42.000]  你告訴他甚麼情況 他都懂得處理
[00:37:42.000 --> 00:37:44.000]  他可能是人事部的主管 他是老師
[00:37:44.000 --> 00:37:46.000]  你告訴他甚麼情況 他都懂得處理
[00:37:46.000 --> 00:37:48.000]  他可能是人事部的主管 他是老師
[00:37:48.000 --> 00:37:50.000]  你告訴他甚麼情況 他都懂得處理
[00:37:50.000 --> 00:37:52.000]  他可能是人事部的主管 他是老師
[00:37:52.000 --> 00:37:54.000]  你告訴他甚麼情況 他都懂得處理
[00:37:54.000 --> 00:37:56.000]  他可能是人事部的主管 他是老師
[00:37:56.000 --> 00:37:58.000]  你告訴他甚麼情況 他都懂得處理
[00:37:58.000 --> 00:38:00.000]  他可能是人事部的主管 他是老師
[00:38:00.000 --> 00:38:02.000]  你告訴他甚麼情況 他都懂得處理
[00:38:02.000 --> 00:38:04.000]  他可能是人事部的主管 他是老師
[00:38:04.000 --> 00:38:06.000]  你告訴他甚麼情況 他都懂得處理
[00:38:06.000 --> 00:38:08.000]  他可能是人事部的主管 他是老師
[00:38:08.000 --> 00:38:10.000]  你告訴他甚麼情況 他都懂得處理
[00:38:10.000 --> 00:38:12.000]  他可能是人事部的主管 他是老師
[00:38:12.000 --> 00:38:14.000]  你告訴他甚麼情況 他都懂得處理
[00:38:14.000 --> 00:38:16.000]  他可能是人事部的主管 他是老師
[00:38:16.000 --> 00:38:18.000]  你告訴他甚麼情況 他都懂得處理
[00:38:18.000 --> 00:38:20.000]  他可能是人事部的主管 他是老師
[00:38:20.000 --> 00:38:22.000]  你告訴他甚麼情況 他都懂得處理
[00:38:22.000 --> 00:38:24.000]  他可能是人事部的主管 他是老師
[00:38:24.000 --> 00:38:26.000]  你告訴他甚麼情況 他都懂得處理
[00:38:26.000 --> 00:38:28.000]  他可能是人事部的主管 他是老師
[00:38:28.000 --> 00:38:30.000]  你告訴他甚麼情況 他都懂得處理
[00:38:30.000 --> 00:38:32.000]  他可能是人事部的主管 他是老師
[00:38:32.000 --> 00:38:34.000]  你告訴他甚麼情況 他都懂得處理
[00:38:34.000 --> 00:38:36.000]  他可能是人事部的主管 他是老師
[00:38:36.000 --> 00:38:38.000]  你告訴他甚麼情況 他都懂得處理
[00:38:38.000 --> 00:38:40.000]  他可能是人事部的主管 他是老師
[00:38:40.000 --> 00:38:42.000]  你告訴他甚麼情況 他都懂得處理
[00:38:42.000 --> 00:38:44.000]  他可能是人事部的主管 他是老師
[00:38:44.000 --> 00:38:46.000]  你告訴他甚麼情況 他都懂得處理
[00:38:46.000 --> 00:38:48.000]  他可能是人事部的主管 他是老師
[00:38:48.000 --> 00:38:50.000]  你告訴他甚麼情況 他都懂得處理
[00:38:50.000 --> 00:38:52.000]  他可能是人事部的主管 他是老師
[00:38:52.000 --> 00:38:54.000]  你告訴他甚麼情況 他都懂得處理
[00:38:54.000 --> 00:38:56.000]  他可能是人事部的主管 他是老師
[00:38:56.000 --> 00:38:58.000]  你告訴他甚麼情況 他都懂得處理
[00:38:58.000 --> 00:39:00.000]  他可能是人事部的主管 他是老師
[00:39:00.000 --> 00:39:02.000]  你告訴他甚麼情況 他都懂得處理
[00:39:02.000 --> 00:39:04.000]  他可能是人事部的主管 他是老師
[00:39:04.000 --> 00:39:06.000]  你告訴他甚麼情況 他都懂得處理
[00:39:06.000 --> 00:39:08.000]  他可能是人事部的主管 他是老師
[00:39:08.000 --> 00:39:10.000]  你告訴他甚麼情況 他都懂得處理
[00:39:10.000 --> 00:39:12.000]  他可能是人事部的主管 他是老師
[00:39:12.000 --> 00:39:14.000]  你告訴他甚麼情況 他都懂得處理
[00:39:14.000 --> 00:39:16.000]  他可能是人事部的主管 他是老師
[00:39:16.000 --> 00:39:18.000]  你告訴他甚麼情況 他都懂得處理
[00:39:18.000 --> 00:39:20.000]  他可能是人事部的主管 他是老師
[00:39:20.000 --> 00:39:22.000]  你告訴他甚麼情況 他都懂得處理
[00:39:22.000 --> 00:39:24.000]  他可能是人事部的主管 他是老師
[00:39:24.000 --> 00:39:26.000]  你告訴他甚麼情況 他都懂得處理
[00:39:26.000 --> 00:39:28.000]  他可能是人事部的主管 他是老師
[00:39:28.000 --> 00:39:30.000]  你告訴他甚麼情況 他都懂得處理
[00:39:30.000 --> 00:39:32.000]  他可能是人事部的主管 他是老師
[00:39:32.000 --> 00:39:34.000]  你告訴他甚麼情況 他都懂得處理
[00:39:34.000 --> 00:39:36.000]  他可能是人事部的主管 他是老師
[00:39:36.000 --> 00:39:38.000]  你告訴他甚麼情況 他都懂得處理
[00:39:38.000 --> 00:39:40.000]  他可能是人事部的主管 他是老師
[00:39:40.000 --> 00:39:42.000]  你告訴他甚麼情況 他都懂得處理
[00:39:42.000 --> 00:39:44.000]  他可能是人事部的主管 他是老師
[00:39:44.000 --> 00:39:46.000]  你告訴他甚麼情況 他都懂得處理
[00:39:46.000 --> 00:39:48.000]  他可能是人事部的主管 他是老師
[00:39:48.000 --> 00:39:50.000]  你告訴他甚麼情況 他都懂得處理
[00:39:50.000 --> 00:39:52.000]  他可能是人事部的主管 他是老師
[00:39:52.000 --> 00:39:54.000]  你告訴他甚麼情況 他都懂得處理
[00:39:54.000 --> 00:39:56.000]  他可能是人事部的主管 他是老師
[00:39:56.000 --> 00:39:58.000]  你告訴他甚麼情況 他都懂得處理
[00:39:58.000 --> 00:40:00.000]  他可能是人事部的主管 他是老師
[00:40:00.000 --> 00:40:02.000]  你告訴他甚麼情況 他都懂得處理
[00:40:02.000 --> 00:40:04.000]  他可能是人事部的主管 他是老師
[00:40:04.000 --> 00:40:06.000]  你告訴他甚麼情況 他都懂得處理
[00:40:06.000 --> 00:40:08.000]  他可能是人事部的主管 他是老師
[00:40:08.000 --> 00:40:10.000]  你告訴他甚麼情況 他都懂得處理
[00:40:10.000 --> 00:40:12.000]  他可能是人事部的主管 他是老師
[00:40:12.000 --> 00:40:14.000]  你告訴他甚麼情況 他都懂得處理
[00:40:14.000 --> 00:40:16.000]  他可能是人事部的主管 他是老師
[00:40:16.000 --> 00:40:18.000]  你告訴他甚麼情況 他都懂得處理
[00:40:18.000 --> 00:40:20.000]  他可能是人事部的主管 他是老師
[00:40:20.000 --> 00:40:22.000]  你告訴他甚麼情況 他都懂得處理
[00:40:22.000 --> 00:40:24.000]  他可能是人事部的主管 他是老師
[00:40:24.000 --> 00:40:26.000]  你告訴他甚麼情況 他都懂得處理
[00:40:26.000 --> 00:40:28.000]  他可能是人事部的主管 他是老師
[00:40:28.000 --> 00:40:30.000]  你告訴他甚麼情況 他都懂得處理
[00:40:30.000 --> 00:40:32.000]  他可能是人事部的主管 他是老師
[00:40:32.000 --> 00:40:34.000]  你告訴他甚麼情況 他都懂得處理
[00:40:34.000 --> 00:40:36.000]  他可能是人事部的主管 他是老師
[00:40:36.000 --> 00:40:38.000]  你告訴他甚麼情況 他都懂得處理
[00:40:38.000 --> 00:40:40.000]  他可能是人事部的主管 他是老師
[00:40:40.000 --> 00:40:42.000]  你告訴他甚麼情況 他都懂得處理
[00:40:42.000 --> 00:40:44.000]  他可能是人事部的主管 他是老師
[00:40:44.000 --> 00:40:46.000]  你告訴他甚麼情況 他都懂得處理
[00:40:46.000 --> 00:40:48.000]  他可能是人事部的主管 他是老師
[00:40:48.000 --> 00:40:50.000]  你告訴他甚麼情況 他都懂得處理
[00:40:50.000 --> 00:40:52.000]  他可能是人事部的主管 他是老師
[00:40:52.000 --> 00:40:54.000]  你告訴他甚麼情況 他都懂得處理
[00:40:54.000 --> 00:40:56.000]  他可能是人事部的主管 他是老師
[00:40:56.000 --> 00:40:58.000]  你告訴他甚麼情況 他都懂得處理
[00:40:58.000 --> 00:41:00.000]  他可能是人事部的主管 他是老師
[00:41:00.000 --> 00:41:02.000]  你告訴他甚麼情況 他都懂得處理
[00:41:02.000 --> 00:41:04.000]  他可能是人事部的主管 他是老師
[00:41:04.000 --> 00:41:06.000]  你告訴他甚麼情況 他都懂得處理
[00:41:06.000 --> 00:41:08.000]  他可能是人事部的主管 他是老師
[00:41:08.000 --> 00:41:10.000]  你告訴他甚麼情況 他都懂得處理
[00:41:10.000 --> 00:41:12.000]  他可能是人事部的主管 他是老師
[00:41:12.000 --> 00:41:14.000]  你告訴他甚麼情況 他都懂得處理
[00:41:14.000 --> 00:41:16.000]  他可能是人事部的主管 他是老師
[00:41:16.000 --> 00:41:18.000]  你告訴他甚麼情況 他都懂得處理
[00:41:18.000 --> 00:41:20.000]  他可能是人事部的主管 他是老師
[00:41:20.000 --> 00:41:22.000]  你告訴他甚麼情況 他都懂得處理
[00:41:22.000 --> 00:41:24.000]  他可能是人事部的主管 他是老師
[00:41:24.000 --> 00:41:26.000]  你告訴他甚麼情況 他都懂得處理
[00:41:26.000 --> 00:41:28.000]  他可能是人事部的主管 他是老師
[00:41:28.000 --> 00:41:30.000]  你告訴他甚麼情況 他都懂得處理
[00:41:30.000 --> 00:41:32.000]  他可能是人事部的主管 他是老師
[00:41:32.000 --> 00:41:34.000]  你告訴他甚麼情況 他都懂得處理
[00:41:34.000 --> 00:41:36.000]  他可能是人事部的主管 他是老師
[00:41:36.000 --> 00:41:38.000]  你告訴他甚麼情況 他都懂得處理
[00:41:38.000 --> 00:41:40.000]  他可能是人事部的主管 他是老師
[00:41:40.000 --> 00:41:42.000]  你告訴他甚麼情況 他都懂得處理
[00:41:42.000 --> 00:41:44.000]  他可能是人事部的主管 他是老師
[00:41:44.000 --> 00:41:46.000]  你告訴他甚麼情況 他都懂得處理
[00:41:46.000 --> 00:41:48.000]  他可能是人事部的主管 他是老師
[00:41:48.000 --> 00:41:50.000]  你告訴他甚麼情況 他都懂得處理
[00:41:50.000 --> 00:41:52.000]  他可能是人事部的主管 他是老師
[00:41:52.000 --> 00:41:54.000]  你告訴他甚麼情況 他都懂得處理
[00:41:54.000 --> 00:41:56.000]  他可能是人事部的主管 他是老師
[00:41:56.000 --> 00:41:58.000]  你告訴他甚麼情況 他都懂得處理
[00:41:58.000 --> 00:42:00.000]  他可能是人事部的主管 他是老師
[00:42:00.000 --> 00:42:02.000]  你告訴他甚麼情況 他都懂得處理
[00:42:02.000 --> 00:42:04.000]  他可能是人事部的主管 他是老師
[00:42:04.000 --> 00:42:06.000]  你告訴他甚麼情況 他都懂得處理
[00:42:06.000 --> 00:42:08.000]  他可能是人事部的主管 他是老師
[00:42:08.000 --> 00:42:10.000]  你告訴他甚麼情況 他都懂得處理
[00:42:10.000 --> 00:42:12.000]  他可能是人事部的主管 他是老師
[00:42:12.000 --> 00:42:14.000]  你告訴他甚麼情況 他都懂得處理
[00:42:14.000 --> 00:42:16.000]  他可能是人事部的主管 他是老師
[00:42:16.000 --> 00:42:18.000]  你告訴他甚麼情況 他都懂得處理
[00:42:18.000 --> 00:42:20.000]  他可能是人事部的主管 他是老師
[00:42:20.000 --> 00:42:22.000]  你告訴他甚麼情況 他都懂得處理
[00:42:22.000 --> 00:42:24.000]  他可能是人事部的主管 他是老師
[00:42:24.000 --> 00:42:26.000]  你告訴他甚麼情況 他都懂得處理
[00:42:26.000 --> 00:42:28.000]  他可能是人事部的主管 他是老師
[00:42:28.000 --> 00:42:30.000]  你告訴他甚麼情況 他都懂得處理
[00:42:30.000 --> 00:42:32.000]  他可能是人事部的主管 他是老師
[00:42:32.000 --> 00:42:34.000]  你告訴他甚麼情況 他都懂得處理
[00:42:34.000 --> 00:42:36.000]  他可能是人事部的主管 他是老師
[00:42:36.000 --> 00:42:38.000]  你告訴他甚麼情況 他都懂得處理
[00:42:38.000 --> 00:42:40.000]  他可能是人事部的主管 他是老師
[00:42:40.000 --> 00:42:42.000]  你告訴他甚麼情況 他都懂得處理
[00:42:42.000 --> 00:42:44.000]  他可能是人事部的主管 他是老師
[00:42:44.000 --> 00:42:46.000]  你告訴他甚麼情況 他都懂得處理
[00:42:46.000 --> 00:42:48.000]  他可能是人事部的主管 他是老師
[00:42:48.000 --> 00:42:50.000]  你告訴他甚麼情況 他都懂得處理
[00:42:50.000 --> 00:42:52.000]  他可能是人事部的主管 他是老師
[00:42:52.000 --> 00:42:54.000]  你告訴他甚麼情況 他都懂得處理
[00:42:54.000 --> 00:42:56.000]  他可能是人事部的主管 他是老師
[00:42:56.000 --> 00:42:58.000]  你告訴他甚麼情況 他都懂得處理
[00:42:58.000 --> 00:43:00.000]  他可能是人事部的主管 他是老師
[00:43:00.000 --> 00:43:02.000]  你告訴他甚麼情況 他都懂得處理
[00:43:02.000 --> 00:43:04.000]  他可能是人事部的主管 他是老師
[00:43:04.000 --> 00:43:06.000]  你告訴他甚麼情況 他都懂得處理
[00:43:06.000 --> 00:43:08.000]  他可能是人事部的主管 他是老師
[00:43:08.000 --> 00:43:10.000]  你告訴他甚麼情況 他都懂得處理
[00:43:10.000 --> 00:43:12.000]  他可能是人事部的主管 他是老師
[00:43:12.000 --> 00:43:14.000]  你告訴他甚麼情況 他都懂得處理
[00:43:14.000 --> 00:43:16.000]  他可能是人事部的主管 他是老師
[00:43:16.000 --> 00:43:18.000]  你告訴他甚麼情況 他都懂得處理
[00:43:18.000 --> 00:43:20.000]  他可能是人事部的主管 他是老師
[00:43:20.000 --> 00:43:22.000]  你告訴他甚麼情況 他都懂得處理
[00:43:22.000 --> 00:43:24.000]  他可能是人事部的主管 他是老師
[00:43:24.000 --> 00:43:26.000]  你告訴他甚麼情況 他都懂得處理
[00:43:26.000 --> 00:43:28.000]  他可能是人事部的主管 他是老師
[00:43:28.000 --> 00:43:30.000]  你告訴他甚麼情況 他都懂得處理
[00:43:30.000 --> 00:43:32.000]  他可能是人事部的主管 他是老師
[00:43:32.000 --> 00:43:34.000]  你告訴他甚麼情況 他都懂得處理
[00:43:34.000 --> 00:43:36.000]  他可能是人事部的主管 他是老師
[00:43:36.000 --> 00:43:38.000]  你告訴他甚麼情況 他都懂得處理
[00:43:38.000 --> 00:43:40.000]  他可能是人事部的主管 他是老師
[00:43:40.000 --> 00:43:42.000]  你告訴他甚麼情況 他都懂得處理
[00:43:42.000 --> 00:43:44.000]  他可能是人事部的主管 他是老師
[00:43:44.000 --> 00:43:46.000]  你告訴他甚麼情況 他都懂得處理
[00:43:46.000 --> 00:43:48.000]  他可能是人事部的主管 他是老師
[00:43:48.000 --> 00:43:50.000]  你告訴他甚麼情況 他都懂得處理
[00:43:50.000 --> 00:43:52.000]  他可能是人事部的主管 他是老師
[00:43:52.000 --> 00:43:54.000]  你告訴他甚麼情況 他都懂得處理
[00:43:54.000 --> 00:43:56.000]  他可能是人事部的主管 他是老師
[00:43:56.000 --> 00:43:58.000]  你告訴他甚麼情況 他都懂得處理
[00:43:58.000 --> 00:44:00.000]  他可能是人事部的主管 他是老師
[00:44:00.000 --> 00:44:02.000]  你告訴他甚麼情況 他都懂得處理
[00:44:02.000 --> 00:44:04.000]  他可能是人事部的主管 他是老師
[00:44:04.000 --> 00:44:06.000]  你告訴他甚麼情況 他都懂得處理
[00:44:06.000 --> 00:44:08.000]  他可能是人事部的主管 他是老師
[00:44:08.000 --> 00:44:10.000]  你告訴他甚麼情況 他都懂得處理
[00:44:10.000 --> 00:44:12.000]  他可能是人事部的主管 他是老師
[00:44:12.000 --> 00:44:14.000]  你告訴他甚麼情況 他都懂得處理
[00:44:14.000 --> 00:44:16.000]  他可能是人事部的主管 他是老師
[00:44:16.000 --> 00:44:18.000]  你告訴他甚麼情況 他都懂得處理
[00:44:18.000 --> 00:44:20.000]  他可能是人事部的主管 他是老師
[00:44:20.000 --> 00:44:22.000]  你告訴他甚麼情況 他都懂得處理
[00:44:22.000 --> 00:44:24.000]  他可能是人事部的主管 他是老師
[00:44:24.000 --> 00:44:26.000]  你告訴他甚麼情況 他都懂得處理
[00:44:26.000 --> 00:44:28.000]  他可能是人事部的主管 他是老師
[00:44:28.000 --> 00:44:30.000]  你告訴他甚麼情況 他都懂得處理
[00:44:30.000 --> 00:44:32.000]  他可能是人事部的主管 他是老師
[00:44:32.000 --> 00:44:34.000]  你告訴他甚麼情況 他都懂得處理
[00:44:34.000 --> 00:44:36.000]  他可能是人事部的主管 他是老師
[00:44:36.000 --> 00:44:38.000]  你告訴他甚麼情況 他都懂得處理
[00:44:38.000 --> 00:44:40.000]  他可能是人事部的主管 他是老師
[00:44:40.000 --> 00:44:42.000]  你告訴他甚麼情況 他都懂得處理
[00:44:42.000 --> 00:44:44.000]  他可能是人事部的主管 他是老師
[00:44:44.000 --> 00:44:46.000]  你告訴他甚麼情況 他都懂得處理
[00:44:46.000 --> 00:44:48.000]  他可能是人事部的主管 他是老師
[00:44:48.000 --> 00:44:50.000]  你告訴他甚麼情況 他都懂得處理
[00:44:50.000 --> 00:44:52.000]  他可能是人事部的主管 他是老師
[00:44:52.000 --> 00:44:54.000]  你告訴他甚麼情況 他都懂得處理
[00:44:54.000 --> 00:44:56.000]  他可能是人事部的主管 他是老師
[00:44:56.000 --> 00:44:58.000]  你告訴他甚麼情況 他都懂得處理
[00:44:58.000 --> 00:45:00.000]  他可能是人事部的主管 他是老師
[00:45:00.000 --> 00:45:02.000]  你告訴他甚麼情況 他都懂得處理
[00:45:02.000 --> 00:45:04.000]  他可能是人事部的主管 他是老師
[00:45:04.000 --> 00:45:06.000]  你告訴他甚麼情況 他都懂得處理
[00:45:06.000 --> 00:45:08.000]  他可能是人事部的主管 他是老師
[00:45:08.000 --> 00:45:10.000]  你告訴他甚麼情況 他都懂得處理
[00:45:10.000 --> 00:45:12.000]  他可能是人事部的主管 他是老師
[00:45:12.000 --> 00:45:14.000]  你告訴他甚麼情況 他都懂得處理
[00:45:14.000 --> 00:45:16.000]  他可能是人事部的主管 他是老師
[00:45:16.000 --> 00:45:18.000]  你告訴他甚麼情況 他都懂得處理
[00:45:18.000 --> 00:45:20.000]  他可能是人事部的主管 他是老師
[00:45:20.000 --> 00:45:22.000]  你告訴他甚麼情況 他都懂得處理
[00:45:22.000 --> 00:45:24.000]  他可能是人事部的主管 他是老師
