
[00:00:00.000 --> 00:00:03.800]  在差不多100年之前
[00:40:24.600 --> 00:40:25.600]  我們就是一個壞人
[00:40:25.600 --> 00:40:28.600]  但是神的恩典臨到我們的身上
[00:40:28.600 --> 00:40:29.600]  今天我們可以和神講
[00:40:29.600 --> 00:40:31.600]  神啊感謝你的救恩
[00:40:31.600 --> 00:40:33.600]  我今天的被造
[00:40:33.600 --> 00:40:35.600]  不是因為我有功德
[00:40:35.600 --> 00:40:36.600]  我的被造
[00:40:36.600 --> 00:40:37.600]  我在當中的被揀選
[00:40:37.600 --> 00:40:42.600]  完完全全是因為這位奇妙的上帝
[00:40:42.600 --> 00:40:44.600]  親愛的兄弟姐妹
[00:40:44.600 --> 00:40:48.600]  我們今天周邊的文化很影響我們
[00:40:48.600 --> 00:40:51.600]  我們很注重自己
[00:40:51.600 --> 00:40:58.600]  很覺得我在當中是一個不可以分割的重要的環節
[00:40:58.600 --> 00:41:01.600]  我們容許了周邊的文化影響我們
[00:41:01.600 --> 00:41:04.600]  竟然不知不覺我們成為了
[00:41:04.600 --> 00:41:11.600]  參與了謀殺鐵達尼號一些無辜的人的手
[00:41:11.600 --> 00:41:12.600]  我們沒有自覺性
[00:41:12.600 --> 00:41:14.600]  我們分不到什麼叫做屬靈的先後
[00:41:14.600 --> 00:41:18.600]  我們用禮儀的方法推卻了責任
[00:41:18.600 --> 00:41:20.600]  漠視了神的教導
[00:41:20.600 --> 00:41:27.600]  在環境當中六次提醒了鐵達尼號的船長和當中的船員
[00:41:27.600 --> 00:41:31.600]  沒有一個願意去聆聽
[00:41:31.600 --> 00:41:35.600]  今天我們生活在這個周邊文化裏
[00:41:35.600 --> 00:41:38.600]  我們今天的文化裏覺得
[00:41:38.600 --> 00:41:40.600]  當我得到好處的時候
[00:41:40.600 --> 00:41:41.600]  我就能夠讚美主
[00:41:41.600 --> 00:41:43.600]  我不可以受苦
[00:41:43.600 --> 00:41:46.600]  我不可以犧牲自己
[00:41:46.600 --> 00:41:49.600]  因為我們生活在周邊文化裏
[00:41:49.600 --> 00:41:51.600]  覺得吃得是福
[00:41:51.600 --> 00:41:53.600]  因為我們周邊文化裏覺得
[00:41:53.600 --> 00:41:56.600]  我擁有錢財就是我的價值觀
[00:41:56.600 --> 00:41:59.600]  而這個文化正在影響我們
[00:41:59.600 --> 00:42:03.600]  是否今天我們因為這個緣故
[00:42:03.600 --> 00:42:06.600]  蓄意抵擋了上帝的工作
[00:42:06.600 --> 00:42:08.600]  我盼望你沒有
[00:42:08.600 --> 00:42:10.600]  我盼望我沒有
[00:42:10.600 --> 00:42:13.600]  我盼望你有的時候
[00:42:13.600 --> 00:42:14.600]  你會轉
[00:42:14.600 --> 00:42:15.600]  我盼望我有的時候
[00:42:15.600 --> 00:42:17.600]  我都會轉
[00:42:17.600 --> 00:42:19.600]  因為神的工作
[00:42:19.600 --> 00:42:21.600]  不可以被阻攔
[00:42:21.600 --> 00:42:24.600]  當我們阻攔上帝的工作
[00:42:24.600 --> 00:42:26.600]  最終受苦的人
[00:42:26.600 --> 00:42:28.600]  不是上帝
[00:42:28.600 --> 00:42:30.600]  是我們
[00:42:30.600 --> 00:42:33.600]  最後我們用這首詩歌
[00:42:33.600 --> 00:42:36.600]  進到我們的回應裏
[00:42:36.600 --> 00:42:39.600]  這首詩歌特別清楚地講明
[00:42:39.600 --> 00:42:41.600]  上帝在我們生命當中
[00:42:41.600 --> 00:42:44.600]  這個至尊榮的地位
[00:42:44.600 --> 00:42:47.600]  而我們今天真是再次重溫
[00:42:47.600 --> 00:42:50.600]  祂在我們生命當中特有的處境
[00:42:50.600 --> 00:42:52.600]  如果你過去日子裏面
[00:42:52.600 --> 00:42:55.600]  曾經很容易釋放你的埋怨
[00:42:55.600 --> 00:42:57.600]  對神為你準備的配偶
[00:42:57.600 --> 00:42:59.600]  覺得格格不入
[00:42:59.600 --> 00:43:01.600]  對你奉獻的錢好像很懷舊
[00:43:01.600 --> 00:43:05.600]  不願意給神使用
[00:43:05.600 --> 00:43:07.600]  或者你在當中
[00:43:07.600 --> 00:43:10.600]  曾經一次兩次在原地當中跌倒
[00:43:10.600 --> 00:43:13.600]  卻覺得我的跌倒是正常
[00:43:13.600 --> 00:43:16.600]  不願意在當中得勝
[00:43:16.600 --> 00:43:19.600]  又或者你覺得我可以透過我的人力
[00:43:19.600 --> 00:43:22.600]  我的才智來做神的工作
[00:43:22.600 --> 00:43:25.600]  我盼望我們今天有一個回轉的心
[00:43:25.600 --> 00:43:28.600]  願這位上帝
[00:43:28.600 --> 00:43:30.600]  他的愛子耶穌基督
[00:43:30.600 --> 00:43:33.600]  配得一切的尊榮
