
[00:00:00.000 --> 00:00:03.400]  今日講的是十誡裏面其中一誡
[00:42:07.400 --> 00:42:10.400]  幫助我們進入到你的安息裡
[00:42:10.400 --> 00:42:14.400]  享受原本你已經賜給我們那份美好的安息
[00:42:14.400 --> 00:42:16.400]  上主我們多謝你
[00:42:16.400 --> 00:42:19.400]  我們求你幫助我們
[00:42:19.400 --> 00:42:21.400]  當我們說我們不能夠
[00:42:21.400 --> 00:42:23.400]  當我們沒有信心的時候
[00:42:23.400 --> 00:42:25.400]  你加個能力給我們
[00:42:25.400 --> 00:42:27.400]  你鼓勵我們
[00:42:27.400 --> 00:42:30.400]  你讓我們在裡面先去品嘗
[00:42:30.400 --> 00:42:34.400]  去嘗到上帝你安息那種甜蜜
[00:42:34.400 --> 00:42:36.400]  多謝你
[00:42:36.400 --> 00:42:38.400]  去聽我們祈禱
