
[00:00:00.000 --> 00:00:04.700]  1815年法國有個年輕的水手叫阿德
[00:30:12.800 --> 00:30:15.200]  從我的生命裏面消失
[00:30:15.200 --> 00:30:17.600]  有什麼憑證呢
[00:30:17.600 --> 00:30:20.000]  他做任何的事
[00:30:20.000 --> 00:30:21.400]  他說任何的事
[00:30:21.400 --> 00:30:23.000]  我再也不生氣了
[00:30:23.000 --> 00:30:25.000]  究竟那個人有沒有改變呢
[00:30:25.000 --> 00:30:26.400]  可能有可能沒有
[00:30:26.400 --> 00:30:29.000]  但這些對我不是最重要的
[00:30:29.000 --> 00:30:31.200]  因為我的心改變了
[00:30:31.200 --> 00:30:33.200]  當你的心改變的時間
[00:30:33.200 --> 00:30:35.400]  那個人做的任何事
[00:30:35.400 --> 00:30:36.600]  你都再不生氣
[00:30:36.600 --> 00:30:38.000]  再不影響你
[00:30:38.000 --> 00:30:39.800]  所以我對這個人
[00:30:39.800 --> 00:30:43.200]  仍然有當初那種尊重和尊敬
[00:30:43.200 --> 00:30:43.800]  等姐妹
[00:30:43.800 --> 00:30:46.600]  這個就是我們信耶穌所說的自由
[00:30:46.600 --> 00:30:48.200]  這個就是真自由
[00:30:48.200 --> 00:30:49.600]  我們經常所說的自由
[00:30:49.600 --> 00:30:51.000]  這個就是自由了
[00:30:51.000 --> 00:30:53.400]  我們無論外面發生什麼事
[00:30:53.400 --> 00:30:54.600]  那個人做什麼
[00:30:54.600 --> 00:30:56.400]  我們就有那種平安
[00:30:56.400 --> 00:30:57.800]  有那種安穩
[00:30:57.800 --> 00:31:00.600]  因為我們信著神的心意去走
[00:31:00.600 --> 00:31:01.600]  所以呢
[00:31:01.600 --> 00:31:03.800]  我作了兩句打游詩
[00:31:03.800 --> 00:31:05.200]  上個禮拜有四句打游詩
[00:31:05.200 --> 00:31:06.600]  這個禮拜有兩句打游詩
[00:31:06.600 --> 00:31:07.600]  是什麼呢
[00:31:07.600 --> 00:31:10.400]  因典寬恕敏冤仇
[00:31:10.400 --> 00:31:12.600]  無怨無恨真自由
[00:31:12.600 --> 00:31:14.400]  Amen
[00:31:14.400 --> 00:31:14.800]  是這樣的
[00:31:14.800 --> 00:31:17.800]  掌聲歸給耶穌
[00:31:17.800 --> 00:31:19.800]  這個是你生命裏面的一個祝福
[00:31:19.800 --> 00:31:21.400]  當你願意寬恕
[00:31:21.400 --> 00:31:24.400]  當你願意將因典給出去
[00:31:24.400 --> 00:31:26.200]  你第一個祝福
[00:31:26.200 --> 00:31:28.000]  是神給你最大的獎賞
[00:31:28.000 --> 00:31:30.400]  今生有這個自由
[00:31:30.400 --> 00:31:33.000]  將來有一個極大的獎賞
[00:31:33.000 --> 00:31:33.800]  第二個
[00:31:33.800 --> 00:31:35.200]  第二個當你信服神
[00:31:35.200 --> 00:31:37.400]  當你寬恕的時候
[00:31:37.400 --> 00:31:38.800]  你有第二個好處
[00:31:38.800 --> 00:31:40.600]  在你生命上面
[00:31:40.600 --> 00:31:43.000]  會見到這個很大的見證
[00:31:43.000 --> 00:31:44.800]  讀回剛才的聖經好嗎
[00:31:44.800 --> 00:31:46.200]  有不同的重點
[00:31:46.200 --> 00:31:47.800]  路加福音六章三十五節
[00:31:47.800 --> 00:31:48.200]  我們一起讀
[00:31:48.200 --> 00:31:49.200]  一二三
[00:31:49.200 --> 00:31:51.600]  你們都要愛仇敵
[00:31:51.600 --> 00:31:53.600]  也要善待他們
[00:31:53.600 --> 00:31:56.800]  並要謝給人不只忘償還
[00:31:56.800 --> 00:31:59.200]  你們的賞賜就必大了
[00:31:59.200 --> 00:32:02.600]  你們也必作至高者的兒子
[00:32:02.600 --> 00:32:06.800]  因為他因待那忘恩的和作惡的
[00:32:06.800 --> 00:32:08.400]  必作至高者的兒子
[00:32:08.400 --> 00:32:09.600]  希臘原文是說
[00:32:09.600 --> 00:32:11.800]  你會像耶穌基督
[00:32:11.800 --> 00:32:13.000]  你會像祂什麼呢
[00:32:13.000 --> 00:32:13.800]  不是像祂的樣子
[00:32:13.800 --> 00:32:15.400]  是像祂的品格
[00:32:15.400 --> 00:32:15.800]  換句話說
[00:32:15.800 --> 00:32:17.400]  用我們現在的說話
[00:32:17.400 --> 00:32:19.000]  當你願意寬恕
[00:32:19.000 --> 00:32:21.000]  當你願意將因典給出去
[00:32:21.000 --> 00:32:23.200]  人就在你的生命上面
[00:32:23.200 --> 00:32:25.800]  見到耶穌是真的
[00:32:25.800 --> 00:32:28.400]  在加拿大發生一件真人真事
[00:32:28.400 --> 00:32:32.000]  為了那些外國人的英文名字很長
[00:32:32.000 --> 00:32:35.200]  我儘管將他變成阿傑和阿文
[00:32:35.200 --> 00:32:37.800]  阿傑是加拿大一個農夫
[00:32:37.800 --> 00:32:40.400]  他的脾氣超級古怪
[00:32:40.400 --> 00:32:43.800]  所以他附近的街坊很少和他往來
[00:32:43.800 --> 00:32:45.200]  阿文這一次
[00:32:45.200 --> 00:32:48.200]  這個月剛好整家搬到
[00:32:48.200 --> 00:32:50.400]  住在阿傑農場的隔壁
[00:32:50.400 --> 00:32:52.800]  大家都是農夫
[00:32:52.800 --> 00:32:55.200]  那些街坊已經開始勸他
[00:32:55.200 --> 00:32:57.000]  喂,你小心點阿文
[00:32:57.000 --> 00:32:58.400]  他很古怪的
[00:32:58.400 --> 00:33:00.600]  可能隨時會傷害你的
[00:33:00.600 --> 00:33:03.000]  言猶在耳
[00:33:03.000 --> 00:33:05.600]  過了兩個星期
[00:33:05.600 --> 00:33:07.000]  阿傑就走來敲門
[00:33:07.000 --> 00:33:08.400]  砰砰砰砰
[00:33:08.400 --> 00:33:09.200]  阿文走去開門
[00:33:09.200 --> 00:33:10.400]  是誰是誰
[00:33:10.400 --> 00:33:12.200]  砰砰砰砰
[00:33:12.200 --> 00:33:14.000]  一開門都沒有機會說話
[00:33:14.000 --> 00:33:15.200]  阿傑就罵他
[00:33:15.200 --> 00:33:17.400]  你怎樣養雞的
[00:33:17.400 --> 00:33:19.000]  將雞全都帶到我家
[00:33:19.000 --> 00:33:19.600]  全都帶到我家
[00:33:19.600 --> 00:33:21.200]  把東西弄髒了
[00:33:21.200 --> 00:33:22.800]  阿傑就說不好意思
[00:33:22.800 --> 00:33:24.200]  我沒意義
[00:33:24.200 --> 00:33:26.000]  於是就走去那邊
[00:33:26.000 --> 00:33:27.200]  把所有雞都抓回來
[00:33:27.200 --> 00:33:29.800]  把雞全都運回雞場
[00:33:29.800 --> 00:33:30.800]  檢查過門
[00:33:30.800 --> 00:33:33.600]  不會再走了
[00:33:33.600 --> 00:33:35.200]  幾個星期之後
[00:33:35.200 --> 00:33:37.000]  阿傑又走來敲門
[00:33:37.000 --> 00:33:38.400]  砰砰砰砰
[00:33:38.400 --> 00:33:40.000]  阿文又開門
[00:33:40.000 --> 00:33:40.800]  一開
[00:33:40.800 --> 00:33:42.000]  阿傑就罵他
[00:33:42.000 --> 00:33:43.800]  你怎樣養豬的
[00:33:43.800 --> 00:33:45.200]  豬跑來坐我的菜田
[00:33:45.200 --> 00:33:45.800]  吃我的菜
[00:33:45.800 --> 00:33:47.000]  太離譜了
[00:33:47.000 --> 00:33:48.600]  不過這件事不會再發生了
[00:33:48.600 --> 00:33:51.400]  因為我一槍打死了他
[00:33:51.400 --> 00:33:52.400]  好了 頂姐妹
[00:33:52.400 --> 00:33:53.600]  如果是你
[00:33:53.600 --> 00:33:55.200]  你會怎樣回應呢
[00:33:55.200 --> 00:33:59.600]  你會爆罵阿傑的請舉手
[00:33:59.600 --> 00:34:01.800]  沒有人的
[00:34:01.800 --> 00:34:06.000]  你會報警的請舉手
[00:34:06.000 --> 00:34:08.800]  你會不做事的請舉手
[00:34:08.800 --> 00:34:10.000]  那其他頂姐妹
[00:34:10.000 --> 00:34:12.000]  你的立場是什麼
[00:34:12.000 --> 00:34:17.200]  現在沒有立場會被人罵的
[00:34:17.200 --> 00:34:19.000]  結果阿文怎樣呢
[00:34:19.000 --> 00:34:21.400]  她真的沒有出聲
[00:34:21.400 --> 00:34:23.000]  她帶著她的兒子
[00:34:23.000 --> 00:34:24.800]  帶著她農場的工人
[00:34:24.800 --> 00:34:25.800]  走去阿傑那裡
[00:34:25.800 --> 00:34:30.200]  把豬的屍體搬回自己那裡
[00:34:30.200 --> 00:34:31.800]  幾天之後
[00:34:31.800 --> 00:34:34.000]  阿文的兒子大聲叫爸爸
[00:34:34.000 --> 00:34:35.400]  爸爸 爸爸 來
[00:34:35.400 --> 00:34:37.000]  快過來看看
[00:34:37.000 --> 00:34:38.400]  什麼事呢
[00:34:38.400 --> 00:34:39.800]  你看看旁邊那個壞人
[00:34:39.800 --> 00:34:41.800]  那些豬都跑來我那裡
[00:34:41.800 --> 00:34:42.800]  吃我的菜
[00:34:42.800 --> 00:34:43.600]  拿槍來
[00:34:43.600 --> 00:34:46.200]  我們有仇報了
[00:34:46.200 --> 00:34:48.800]  好了 頂姐妹又給你選了
[00:34:48.800 --> 00:34:52.200]  你真的拿槍去報仇的請舉手
[00:34:52.200 --> 00:34:53.000]  如果你舉手
[00:34:53.000 --> 00:34:57.400]  就是沒有聽講道
[00:34:57.400 --> 00:35:00.200]  報警的請舉手
[00:35:00.200 --> 00:35:03.400]  你過去理論的請舉手
[00:35:03.400 --> 00:35:05.800]  都有些手
[00:35:05.800 --> 00:35:08.200]  大家都不知道怎樣反應
[00:35:08.200 --> 00:35:11.000]  阿文就叫她農場的工人
[00:35:11.000 --> 00:35:12.800]  把那些豬都抓回來
[00:35:12.800 --> 00:35:17.000]  然後把所有豬送回阿傑那裡
[00:35:17.000 --> 00:35:19.600]  阿傑開門看見阿文這樣做
[00:35:19.600 --> 00:35:20.800]  感動到嘴都發抖
[00:35:20.800 --> 00:35:23.400]  大家知道感動到嘴都發抖是怎樣的嗎
[00:35:23.400 --> 00:35:24.000]  如果不知道的話
[00:35:24.000 --> 00:35:26.400]  看雨場片《石堅》就知道了
[00:35:26.400 --> 00:35:27.400]  嘴都發抖
[00:35:27.400 --> 00:35:30.600]  不過我無法模仿給大家看
[00:35:30.600 --> 00:35:36.400]  阿傑請阿文進去家裡喝咖啡
[00:35:36.400 --> 00:35:38.400]  他們談了大半天
[00:35:38.400 --> 00:35:39.400]  然後阿文走的時候
[00:35:39.400 --> 00:35:41.200]  阿傑親自送她出來
[00:35:41.200 --> 00:35:44.600]  本來是厚面圓彈的臉
[00:35:44.600 --> 00:35:50.000]  現在竟然是面露笑容
[00:35:50.000 --> 00:35:51.200]  阿傑跟阿文說
[00:35:51.200 --> 00:35:53.800]  我要把我一半的豬送給你
[00:35:53.800 --> 00:35:55.200]  對了
[00:35:55.200 --> 00:35:57.600]  你是不是信教的
[00:35:57.600 --> 00:35:59.200]  我這個星期天
[00:35:59.200 --> 00:36:01.400]  跟你一起回教堂行不行
[00:36:01.400 --> 00:36:03.800]  行不行
[00:36:03.800 --> 00:36:07.600]  這邊大爺你們行不行
[00:36:07.600 --> 00:36:09.400]  大家行不行
[00:36:09.400 --> 00:36:11.600]  後面的弟兄姊妹你們行不行
[00:36:11.600 --> 00:36:12.400]  行吧
[00:36:12.400 --> 00:36:16.000]  弟兄姊妹這個就是看得見你愛
[00:36:16.000 --> 00:36:18.400]  有人說讓步的人是弱者
[00:36:18.400 --> 00:36:20.200]  你同不同意嗎
[00:36:20.200 --> 00:36:20.800]  當然不同意了
[00:36:20.800 --> 00:36:24.600]  打什麼
[00:36:24.600 --> 00:36:26.800]  宇宙最強是誰
[00:36:26.800 --> 00:36:28.600]  不是甄子丹
[00:36:28.600 --> 00:36:32.600]  宇宙最強是願意寬恕將恩典給出去的人
[00:36:32.600 --> 00:36:33.800]  同意一起說阿門吧
[00:36:33.800 --> 00:36:35.800]  Amen
[00:36:35.800 --> 00:36:38.400]  達文西有一幅名畫叫做《最後晚餐》
[00:36:38.400 --> 00:36:40.000]  我相信大家看過
[00:36:40.000 --> 00:36:43.600]  達文西怎樣畫這幅《最後晚餐》
[00:36:43.600 --> 00:36:46.000]  他先畫了一些門徒
[00:36:46.000 --> 00:36:46.800]  畫了畫了
[00:36:46.800 --> 00:36:48.800]  最後剩下最後一個門徒
[00:36:48.800 --> 00:36:50.200]  大家猜猜是誰
[00:36:50.200 --> 00:36:52.600]  就是出賣耶穌的猶大
[00:36:52.600 --> 00:36:56.200]  究竟猶大是怎樣的呢
[00:36:56.200 --> 00:36:58.800]  達文西一邊想一邊想
[00:36:58.800 --> 00:37:00.200]  想著想著
[00:37:00.200 --> 00:37:04.600]  他腦裏出現了他平時最憤怒最討厭的人
[00:37:04.600 --> 00:37:07.600]  他說這個肯定是猶大
[00:37:07.600 --> 00:37:11.200]  於是就將他最憤怒的人的樣子畫了去猶大
[00:37:11.200 --> 00:37:12.000]  哈哈 死味
[00:37:12.000 --> 00:37:13.400]  將他畫成猶大
[00:37:13.400 --> 00:37:16.200]  出賣耶穌
[00:37:16.200 --> 00:37:18.000]  但當他畫完之後
[00:37:18.000 --> 00:37:21.000]  他未畫完已經一路畫
[00:37:21.000 --> 00:37:23.400]  就讓他自己的心更加憤怒
[00:37:23.400 --> 00:37:25.600]  畫完之後就更加憤怒
[00:37:25.600 --> 00:37:28.200]  第二天他畫完所有門徒了
[00:37:28.200 --> 00:37:29.800]  就畫耶穌的樣子
[00:37:29.800 --> 00:37:31.800]  不知為何當他想畫耶穌的樣子
[00:37:31.800 --> 00:37:34.600]  他沒有辦法畫到耶穌的樣子
[00:37:34.600 --> 00:37:36.400]  他怎樣祈禱
[00:37:36.400 --> 00:37:38.000]  怎樣默想
[00:37:38.000 --> 00:37:39.600]  怎樣去想
[00:37:39.600 --> 00:37:41.400]  都想不到耶穌的樣子
[00:37:41.400 --> 00:37:42.400]  如果你想不到
[00:37:42.400 --> 00:37:44.000]  在形象上想不到耶穌的樣子
[00:37:44.000 --> 00:37:45.800]  你是不能畫的
[00:37:45.800 --> 00:37:48.800]  並且他心裏面有一個很大很大的不平安
[00:37:48.800 --> 00:37:51.800]  這種不平安是一直經常跟隨著他
[00:37:51.800 --> 00:37:53.200]  直至晚上睡在床上
[00:37:53.200 --> 00:37:54.200]  都睡不著
[00:37:54.200 --> 00:37:55.200]  輾轉反側
[00:37:55.200 --> 00:37:58.000]  這一晚他一直亂亂捏來捏去
[00:37:58.000 --> 00:38:00.400]  捏到差不多凌晨的時間
[00:38:00.400 --> 00:38:02.600]  突然間叮一聲
[00:38:02.600 --> 00:38:04.200]  他明白了一件事
[00:38:04.200 --> 00:38:05.400]  於是馬上彈起床
[00:38:05.400 --> 00:38:06.600]  你有沒有試過彈起床
[00:38:06.600 --> 00:38:07.600]  彈起床
[00:38:07.600 --> 00:38:10.200]  走過去畫室
[00:38:10.200 --> 00:38:12.600]  猜猜他在做什麼
[00:38:12.600 --> 00:38:17.000]  他抹了猶太人的樣子
[00:38:17.000 --> 00:38:17.600]  不是抹
[00:38:17.600 --> 00:38:19.000]  那時候沒有天拿水
[00:38:19.000 --> 00:38:24.600]  他用油畫遮蓋了他的樣子
[00:38:24.600 --> 00:38:25.800]  當他遮蓋了他的樣子
[00:38:25.800 --> 00:38:28.400]  不知為何他有一種解釋不了的平安
[00:38:28.400 --> 00:38:32.000]  從心裏面湧流出來
[00:38:32.000 --> 00:38:34.600]  然後耶穌充滿慈愛
[00:38:34.600 --> 00:38:36.800]  充滿寬恕的樣子
[00:38:36.800 --> 00:38:39.200]  就在他的腦裏面出現
[00:38:39.200 --> 00:38:41.000]  於是大家見後來
[00:38:41.000 --> 00:38:42.000]  最後晚餐
[00:38:42.000 --> 00:38:43.400]  耶穌充滿慈愛
[00:38:43.400 --> 00:38:46.400]  寬恕的樣子就是這個樣子
[00:38:46.400 --> 00:38:49.000]  達文西明白了什麼
[00:38:49.000 --> 00:38:50.400]  達文西明白
[00:38:50.400 --> 00:38:54.000]  我們每一個都是領受到神的恩典
[00:38:54.000 --> 00:38:54.800]  我們每一個
[00:38:54.800 --> 00:38:57.800]  神是很想我們將這個恩典
[00:38:57.800 --> 00:38:58.800]  可以給出去
[00:38:58.800 --> 00:39:00.200]  所以我們每一個
[00:39:00.200 --> 00:39:03.400]  都是傳遞恩典的器皿
[00:39:03.400 --> 00:39:05.800]  弟兄姊妹當我們願意去信服神
[00:39:05.800 --> 00:39:07.400]  跟著他的心意去走
[00:39:07.400 --> 00:39:09.400]  我們將這個恩典傳遞出去
[00:39:09.400 --> 00:39:11.000]  我們願意寬恕
[00:39:11.000 --> 00:39:13.600]  我們更加體會神的心
[00:39:13.600 --> 00:39:15.200]  耶穌的心是什麼呢
[00:39:15.200 --> 00:39:17.400]  祂的愛是要看得見的
[00:39:17.400 --> 00:39:19.200]  祂的愛不是只能說
[00:39:19.200 --> 00:39:22.000]  祂的愛是看得見的愛
[00:39:22.000 --> 00:39:23.200]  我們一起祈禱
