
[00:00:00.000 --> 00:00:07.000]  一般宗教一定有自己本身的經典
[00:32:55.000 --> 00:32:57.000]  我們竭盡所能
[00:32:57.000 --> 00:33:00.000]  一來是我的責任
[00:33:00.000 --> 00:33:01.000]  二來是因為我知道
[00:33:01.000 --> 00:33:03.000]  這場仗是一定贏的
[00:33:03.000 --> 00:33:05.000]  一定贏
[00:33:05.000 --> 00:33:07.000]  我們贏得有光彩
[00:33:07.000 --> 00:33:11.000]  所以我們不需要害怕
[00:33:11.000 --> 00:33:13.000]  不需要害怕敵對勢力
[00:33:13.000 --> 00:33:15.000]  多麼的偉大
[00:33:15.000 --> 00:33:17.000]  多麼的強
[00:33:17.000 --> 00:33:19.000]  多麼的有氣勢
[00:33:19.000 --> 00:33:22.000]  他們最終是敗寇
[00:33:22.000 --> 00:33:26.000]  聖經是神的話
[00:33:26.000 --> 00:33:28.000]  求主幫助我們
[00:33:28.000 --> 00:33:29.000]  用心去研讀
[00:33:29.000 --> 00:33:32.000]  用上帝的話語去傳講
[00:33:32.000 --> 00:33:34.000]  教導我們下一代
[00:33:34.000 --> 00:33:36.000]  講給那些未信的人聽
[00:33:36.000 --> 00:33:38.000]  我們自己進行
[00:33:38.000 --> 00:33:40.000]  叫他們也進行
[00:33:40.000 --> 00:33:43.000]  使我們能夠站穩
[00:33:43.000 --> 00:33:47.000]  並且在苦難的裡面
[00:33:47.000 --> 00:33:50.000]  我們能夠正確的自處
[00:33:50.000 --> 00:33:52.000]  正如這個月的金句說
[00:33:52.000 --> 00:33:55.000]  你們蒙召如是為此
[00:33:55.000 --> 00:33:57.000]  因基督也為你們受過苦
[00:33:57.000 --> 00:33:59.000]  給你們留下榜樣
[00:33:59.000 --> 00:34:02.000]  叫你們跟隨他的宗行
[00:34:02.000 --> 00:34:04.000]  頂姊妹
[00:34:04.000 --> 00:34:07.000]  我們的信仰是以基督為首
[00:34:07.000 --> 00:34:09.000]  三一的真神
[00:34:09.000 --> 00:34:11.000]  去留下他的說話
[00:34:11.000 --> 00:34:13.000]  但願我們的信仰
[00:34:13.000 --> 00:34:17.000]  能夠去活出我們的聖經
[00:34:17.000 --> 00:34:19.000]  所講的一切
[00:34:19.000 --> 00:34:22.000]  以致這個能夠無愧於
[00:34:22.000 --> 00:34:24.000]  我們所蒙的召命
[00:34:24.000 --> 00:34:26.000]  我們不單蒙召作徵兵
[00:34:26.000 --> 00:34:28.000]  我們不單蒙召作見證人
[00:34:28.000 --> 00:34:30.000]  我們更加要蒙召
[00:34:30.000 --> 00:34:32.000]  去遵行主的道
[00:34:32.000 --> 00:34:34.000]  正如我第一次所講
[00:34:34.000 --> 00:34:38.000]  蒙召原是恩典與使命
[00:34:38.000 --> 00:34:40.000]  我們的使命是帶著恩典的
[00:34:40.000 --> 00:34:42.000]  所以你不用怕
[00:34:42.000 --> 00:34:43.000]  沒有恩典
[00:34:43.000 --> 00:34:45.000]  我們的使命是無法做到的
[00:34:45.000 --> 00:34:47.000]  最後我僅以一句說話
[00:34:47.000 --> 00:34:49.000]  來總結
[00:34:49.000 --> 00:34:55.000]  不容撒旦輸得轟烈
[00:34:55.000 --> 00:35:01.000]  更不許我們贏得不光彩
[00:35:01.000 --> 00:35:04.000]  願這句說話成為我們的提醒
[00:35:04.000 --> 00:35:06.000]  我們一起祈禱
[00:35:06.000 --> 00:35:09.000]  天父多謝你
[00:35:09.000 --> 00:35:11.000]  不斷提醒我們
[00:35:11.000 --> 00:35:15.000]  蒙召的目的是什麼
[00:35:15.000 --> 00:35:17.000]  但願我們今天明白
[00:35:17.000 --> 00:35:19.000]  我們蒙召要好好的
[00:35:19.000 --> 00:35:21.000]  去遵守你的說話
[00:35:21.000 --> 00:35:23.000]  捍衛你的說話
[00:35:23.000 --> 00:35:25.000]  因為你的話語
[00:35:25.000 --> 00:35:27.000]  就是我們基督信仰的核心價值
[00:35:27.000 --> 00:35:29.000]  最高的標準
[00:35:29.000 --> 00:35:33.000]  如果我們從來沒有好好重視
[00:35:33.000 --> 00:35:35.000]  幫助我們
[00:35:35.000 --> 00:35:37.000]  沒有好好進行提醒我們
[00:35:37.000 --> 00:35:40.000]  願今天的道藏在我們心裡面
[00:35:40.000 --> 00:35:42.000]  奉耶穌基督的聖名
[00:35:42.000 --> 00:35:44.000]  阿們
