
[00:00:00.000 --> 00:00:02.920]  現場在線上的弟兄姊妹晚安
[00:41:45.740 --> 00:41:46.820]  幸福
[00:41:46.820 --> 00:41:49.180]  記得珍惜這些幸福
[00:41:49.180 --> 00:41:54.660]  第二,記得人生裏面我們有一個很大的優勢
[00:41:55.380 --> 00:41:56.980]  這個優勢就是我們有上帝
[00:41:56.980 --> 00:41:58.700]  有難題
[00:41:58.700 --> 00:42:00.500]  祈禱
[00:42:00.500 --> 00:42:05.940]  你知不知道我們和天上的父
[00:42:05.940 --> 00:42:07.180]  的距離有多遠
[00:42:07.180 --> 00:42:09.020]  我們在地上
[00:42:09.020 --> 00:42:10.980]  天父在天上
[00:42:10.980 --> 00:42:14.140]  你知不知道我們和天父的距離有多遠
[00:42:14.140 --> 00:42:19.180]  你不要再問了,那就是天離地合等的高
[00:42:19.180 --> 00:42:23.780]  我們和天父的距離有多遠
[00:42:24.220 --> 00:42:25.540]  一個祈禱這麼遠
[00:42:25.540 --> 00:42:28.060]  那個就是距離
[00:42:28.060 --> 00:42:30.420]  就是一個祈禱這麼遠
[00:42:30.420 --> 00:42:33.260]  所以主耶穌教導我們祈禱
[00:42:33.260 --> 00:42:36.580]  祂就說我們在天上的父,到的了
[00:42:36.580 --> 00:42:40.060]  不用等到回到教會先祈禱才到
[00:42:40.060 --> 00:42:42.860]  就在你自己的地方
[00:42:42.860 --> 00:42:44.060]  你祈禱
[00:42:44.060 --> 00:42:45.300]  那就到的了
[00:42:45.300 --> 00:42:49.620]  第三,要有朋友
[00:42:49.620 --> 00:42:52.740]  我希望你在教會裏面交到朋友
[00:42:54.340 --> 00:42:57.820]  職場有時候是因為有很多利益的關係
[00:42:57.820 --> 00:43:00.300]  利害的關係有時候是懶的
[00:43:00.300 --> 00:43:05.540]  到兩個月升一個的時候,那些衝突就來了
[00:43:05.540 --> 00:43:08.340]  那些是沒有辦法的
[00:43:08.340 --> 00:43:11.980]  但教會簡單一點,你應該可以找到朋友的
[00:43:11.980 --> 00:43:15.100]  最後,記得說見證
[00:43:15.100 --> 00:43:17.700]  如果有經歷過上帝的作為
[00:43:17.700 --> 00:43:19.060]  一定要說見證
[00:43:19.060 --> 00:43:23.220]  地堅姐妹很想聽見證的,想聽真的見證
[00:43:24.900 --> 00:43:27.260]  不是想聽分享,有時候有些人搞錯了
[00:43:27.260 --> 00:43:30.980]  叫她出來說見證,她一上來就開口教訓眾人
[00:43:30.980 --> 00:43:35.180]  那個不是見證,是你的分享
[00:43:35.180 --> 00:43:38.860]  我們想聽見證,見證能夠見證上帝
[00:43:38.860 --> 00:43:41.740]  不是聽你說話
[00:43:41.740 --> 00:43:43.820]  不是聽你解經
[00:43:43.820 --> 00:43:46.140]  是聽你說見證
[00:43:46.140 --> 00:43:50.820]  有些人回教會很多年都搞不清楚什麼叫說見證
[00:43:50.820 --> 00:43:52.780]  她就想著叫她出來說話
[00:43:54.180 --> 00:43:56.860]  說話不等於說見證,要說見證
[00:43:56.860 --> 00:44:00.660]  但我們一直在宣講的是
[00:44:00.660 --> 00:44:03.780]  上帝的見證,有關上帝的作為
[00:44:03.780 --> 00:44:05.820]  主的國度,林庚
[00:44:05.820 --> 00:44:09.780]  我們一起低頭祈禱
[00:44:09.780 --> 00:44:15.300]  天父上帝多謝你,多謝你成為了我們的上帝
[00:44:15.300 --> 00:44:17.980]  也是我們天父
[00:44:17.980 --> 00:44:20.940]  我們多謝你,很真實
[00:44:20.940 --> 00:44:23.740]  曾經在我們生命當中所有的作為
[00:44:24.260 --> 00:44:26.340]  多謝你的拯救,多謝你的愛
[00:44:26.340 --> 00:44:29.100]  求主你幫助我們認定
[00:44:29.100 --> 00:44:32.020]  有你就是我們人生一個最大的優勢
[00:44:32.020 --> 00:44:34.260]  當我們遇到困難的時間
[00:44:34.260 --> 00:44:37.220]  你給我們有祈禱,這樣的權備
[00:44:37.220 --> 00:44:38.940]  藉著一個祈禱
[00:44:38.940 --> 00:44:41.540]  我們就能夠去到天上的父親那裡
[00:44:41.540 --> 00:44:43.900]  求神,求你幫助我們
[00:44:43.900 --> 00:44:46.220]  我們求你給我們有朋友
[00:44:46.220 --> 00:44:50.620]  好朋友在教會當中,可以一同同行
[00:44:50.620 --> 00:44:52.540]  可以一起走人生的路
[00:44:53.220 --> 00:44:56.940]  主,求你給我們有勇敢,給我們有勇氣
[00:44:56.940 --> 00:45:01.780]  可以在不同的群體當中,我們為你作見證
[00:45:01.780 --> 00:45:04.220]  主,求你祝福我們
[00:45:04.220 --> 00:45:06.540]  多謝你今晚給我們這個時間
[00:45:06.540 --> 00:45:09.940]  奉易主耶穌的名,祈禱,阿們
