
[00:00:00.000 --> 00:00:05.040]  繼續《家庭培訓》這個系列的第四堂
[00:31:59.240 --> 00:32:01.240]  就是一個祭司的
[00:32:01.240 --> 00:32:03.240]  祭司袍
[00:32:03.240 --> 00:32:06.240]  他侍納在耶和華面前
[00:32:06.240 --> 00:32:10.240]  他母親每年為他做一件小外袍
[00:32:10.240 --> 00:32:16.240]  跟著丈夫上來獻蓮濟的時候帶來給他
[00:32:16.240 --> 00:32:20.240]  跪以利加拿和他的妻祝福說
[00:32:20.240 --> 00:32:24.240]  願耶和華由這婦人再賜你後裔
[00:32:24.240 --> 00:32:27.240]  代替你從耶和華求來的兒孩子
[00:32:27.240 --> 00:32:29.240]  他們就回本鄉去
[00:32:29.240 --> 00:32:31.240]  耶和華眷顧哈娜
[00:32:31.240 --> 00:32:33.240]  她懷孕生了三個兒子兩個女兒
[00:32:33.240 --> 00:32:38.240]  那孩子撒姆爾在耶和華面前漸漸長大
[00:32:38.240 --> 00:32:41.240]  哈娜當時是沒有兒子的
[00:32:41.240 --> 00:32:43.240]  於是她來到耶和華面前求
[00:32:43.240 --> 00:32:46.240]  她有個承諾
[00:32:46.240 --> 00:32:47.240]  如果神來給我兒子
[00:32:47.240 --> 00:32:49.240]  這個兒子是貴利的
[00:32:49.240 --> 00:32:50.240]  神給了她兒子
[00:32:50.240 --> 00:32:53.240]  當然她也是滿足了她的承諾
[00:32:53.240 --> 00:32:54.240]  所以當她兒子斷奶的時候
[00:32:54.240 --> 00:32:56.240]  她就送給以利
[00:32:56.240 --> 00:32:58.240]  這個兒子是神給我的
[00:32:58.240 --> 00:33:00.240]  現在你還願
[00:33:00.240 --> 00:33:01.240]  這個兒子放在你這裡
[00:33:01.240 --> 00:33:03.240]  全時間服侍神
[00:33:03.240 --> 00:33:09.240]  當時以利是每年去獻祭
[00:33:09.240 --> 00:33:14.240]  來到士羅祭司的地方
[00:33:14.240 --> 00:33:16.240]  她每年去獻祭的時候
[00:33:16.240 --> 00:33:17.240]  就見她兒子一次
[00:33:17.240 --> 00:33:19.240]  每年見一面
[00:33:19.240 --> 00:33:21.240]  聖經對她的描寫不多
[00:33:21.240 --> 00:33:23.240]  但她記載了一件很特別的事
[00:33:23.240 --> 00:33:25.240]  她媽媽每年來
[00:33:25.240 --> 00:33:27.240]  帶一件禮物給她
[00:33:27.240 --> 00:33:29.240]  就是一件小外袍
[00:33:29.240 --> 00:33:33.240]  當時沒有人這麼小做祭司
[00:33:33.240 --> 00:33:34.240]  所以沒有人會問
[00:33:34.240 --> 00:33:35.240]  有沒有外套
[00:33:35.240 --> 00:33:36.240]  當然沒有
[00:33:36.240 --> 00:33:38.240]  誰會幫你縫一件這麼小的祭司袍
[00:33:38.240 --> 00:33:39.240]  讓你穿著去服侍
[00:33:39.240 --> 00:33:40.240]  不會的
[00:33:40.240 --> 00:33:43.240]  那件祭司袍怎麼來的呢
[00:33:43.240 --> 00:33:45.240]  一定是薩姆爾的媽媽
[00:33:45.240 --> 00:33:47.240]  每年為她量身訂造
[00:33:47.240 --> 00:33:48.240]  所以每年她就想
[00:33:48.240 --> 00:33:50.240]  我兒子明年四歲
[00:33:50.240 --> 00:33:52.240]  到底他會長到多高多大呢
[00:33:52.240 --> 00:33:54.240]  她大概會知道
[00:33:54.240 --> 00:33:57.240]  她就量身訂造一件小外袍
[00:33:57.240 --> 00:33:59.240]  讓薩姆爾從小
[00:33:59.240 --> 00:34:01.240]  可以穿著時事正正
[00:34:01.240 --> 00:34:04.240]  時立在神面前去服侍
[00:34:04.240 --> 00:34:07.240]  這個就是她唯一聖經的記載
[00:34:07.240 --> 00:34:08.240]  就是她媽媽每年去的時候
[00:34:08.240 --> 00:34:10.240]  做的一件事
[00:34:10.240 --> 00:34:13.240]  就是每年她就花心機去思想
[00:34:13.240 --> 00:34:15.240]  我明年去見我兒子的時候
[00:34:15.240 --> 00:34:18.240]  送什麼禮物給他呢
[00:34:18.240 --> 00:34:20.240]  這個給我們很大的提醒
[00:34:20.240 --> 00:34:24.240]  因為父母花錢和時間
[00:34:24.240 --> 00:34:26.240]  送什麼禮物給你弟弟呢
[00:34:26.240 --> 00:34:30.240]  就講明了你的價值觀在哪裡
[00:34:30.240 --> 00:34:34.240]  我花三萬元買Steinway鋼琴給我兒子
[00:34:34.240 --> 00:34:36.240]  請一流的鋼琴家教他
[00:34:36.240 --> 00:34:39.240]  我還花時間陪他練琴
[00:34:39.240 --> 00:34:41.240]  你兒子很明顯就知道
[00:34:41.240 --> 00:34:45.240]  我父母看重的是音樂才華
[00:34:45.240 --> 00:34:47.240]  你花所有的時間
[00:34:47.240 --> 00:34:50.240]  報所有的課外班
[00:34:50.240 --> 00:34:52.240]  你兒子一眼就知道
[00:34:52.240 --> 00:34:55.240]  我父母看重的就是我的成績
[00:34:55.240 --> 00:34:59.240]  你花時間買什麼給你弟弟
[00:34:59.240 --> 00:35:01.240]  這講明了你的價值觀
[00:35:01.240 --> 00:35:04.240]  這就是你給你下一代的價值觀
[00:35:04.240 --> 00:35:06.240]  他們看重的就是這件事
[00:35:06.240 --> 00:35:07.240]  很明顯的
[00:35:07.240 --> 00:35:08.240]  無論你嘴巴怎麼說
[00:35:08.240 --> 00:35:09.240]  神很重要的
[00:35:09.240 --> 00:35:10.240]  但如果你花的錢和時間
[00:35:10.240 --> 00:35:12.240]  全部是課外補習班呢
[00:35:12.240 --> 00:35:14.240]  你兒子一眼就知道
[00:35:14.240 --> 00:35:16.240]  You want great
[00:35:16.240 --> 00:35:18.240]  You want me to go to Harvard
[00:35:18.240 --> 00:35:22.240]  很明顯的一眼就知道
[00:35:22.240 --> 00:35:24.240]  薩摩爾的媽媽
[00:35:24.240 --> 00:35:26.240]  每年去見她的時候
[00:35:26.240 --> 00:35:28.240]  帶了一件禮物
[00:35:28.240 --> 00:35:29.240]  祭司袍
[00:35:29.240 --> 00:35:31.240]  這個讓薩摩爾從小知道
[00:35:31.240 --> 00:35:33.240]  他媽媽的期望
[00:35:33.240 --> 00:35:35.240]  做一個好的祭司
[00:35:35.240 --> 00:35:37.240]  因為媽媽每年送你的禮物
[00:35:37.240 --> 00:35:38.240]  良心訂造的
[00:35:38.240 --> 00:35:40.240]  我想你從小
[00:35:40.240 --> 00:35:42.240]  懂得在神面前
[00:35:42.240 --> 00:35:44.240]  有件像樣的祭司袍
[00:35:44.240 --> 00:35:45.240]  公公正正
[00:35:45.240 --> 00:35:46.240]  適合你的尺寸
[00:35:46.240 --> 00:35:48.240]  你就侍納在神面前
[00:35:48.240 --> 00:35:51.240]  因為這個是你的使命
[00:35:51.240 --> 00:35:53.240]  這個從小到大
[00:35:53.240 --> 00:35:54.240]  就知道這個就是
[00:35:54.240 --> 00:35:56.240]  他媽媽的價值
[00:35:56.240 --> 00:35:58.240]  他媽媽所看重
[00:35:58.240 --> 00:36:00.240]  所覺得最驕傲的
[00:36:00.240 --> 00:36:01.240]  就是他能夠成為
[00:36:01.240 --> 00:36:02.240]  一個忠心的祭司
[00:36:02.240 --> 00:36:03.240]  所以每年
[00:36:03.240 --> 00:36:04.240]  他只做一件事
[00:36:04.240 --> 00:36:05.240]  就是你去探望他的時候
[00:36:05.240 --> 00:36:06.240]  帶一件禮物
[00:36:06.240 --> 00:36:08.240]  一件祭司袍
[00:36:08.240 --> 00:36:09.240]  這樣的禮物
[00:36:09.240 --> 00:36:12.240]  說了很多關於他的價值
[00:36:12.240 --> 00:36:13.240]  而這個價值
[00:36:13.240 --> 00:36:14.240]  也深深的影響到
[00:36:14.240 --> 00:36:16.240]  薩摩爾的成長
[00:36:16.240 --> 00:36:18.240]  因此最終他成為一代
[00:36:18.240 --> 00:36:19.240]  非常成功
[00:36:19.240 --> 00:36:21.240]  被神重用的祭司
[00:36:21.240 --> 00:36:22.240]  這個就是
[00:36:22.240 --> 00:36:23.240]  我沒有說太多
[00:36:23.240 --> 00:36:24.240]  他媽媽做過什麼
[00:36:24.240 --> 00:36:25.240]  這是唯一的記載
[00:36:25.240 --> 00:36:26.240]  但是從這個記載
[00:36:26.240 --> 00:36:27.240]  我們可以看到
[00:36:27.240 --> 00:36:28.240]  他有一個重點
[00:36:28.240 --> 00:36:29.240]  就是我們可以看到
[00:36:29.240 --> 00:36:31.240]  其實我們花時間
[00:36:31.240 --> 00:36:33.240]  和送什麼禮物給下一代
[00:36:33.240 --> 00:36:35.240]  有時候是真的
[00:36:35.240 --> 00:36:38.240]  有一個很好的訊息出來
[00:36:38.240 --> 00:36:40.240]  所以如果你想你的兒子
[00:36:40.240 --> 00:36:44.240]  真的能夠承傳一個信仰的話
[00:36:44.240 --> 00:36:46.240]  有時候你去選擇禮物的方面
[00:36:46.240 --> 00:36:48.240]  也要花點心思
[00:36:48.240 --> 00:36:50.240]  你要透過你怎樣花錢
[00:36:50.240 --> 00:36:51.240]  怎樣花時間
[00:36:51.240 --> 00:36:53.240]  讓兒子看到
[00:36:53.240 --> 00:36:55.240]  原來爸爸媽媽真的看重
[00:36:55.240 --> 00:36:57.240]  有一個屬靈的期望給我
[00:36:57.240 --> 00:36:59.240]  他看重我和神的關係
[00:36:59.240 --> 00:37:01.240]  他看重這件事
[00:37:01.240 --> 00:37:03.240]  所以這是第一樣
[00:37:03.240 --> 00:37:04.240]  第二樣我相信
[00:37:04.240 --> 00:37:06.240]  聖經沒有說太多
[00:37:06.240 --> 00:37:08.240]  第二樣我相信是
[00:37:08.240 --> 00:37:10.240]  薩摩爾的媽媽
[00:37:10.240 --> 00:37:12.240]  有一個很好的影響
[00:37:12.240 --> 00:37:13.240]  在兒子身上
[00:37:13.240 --> 00:37:14.240]  就是他對他媽媽
[00:37:14.240 --> 00:37:15.240]  只有兩個記載
[00:37:15.240 --> 00:37:17.240]  第一樣就是每年送的禮物
[00:37:17.240 --> 00:37:18.240]  第二樣就是
[00:37:18.240 --> 00:37:20.240]  他是一個非常懂得祈禱的人
[00:37:20.240 --> 00:37:22.240]  我相信他懂得為他祈禱
[00:37:22.240 --> 00:37:24.240]  你知道每一個屬靈的偉人
[00:37:24.240 --> 00:37:25.240]  背後基本上都有一個
[00:37:25.240 --> 00:37:27.240]  很懂得祈禱的媽媽
[00:37:27.240 --> 00:37:29.240]  在背後支撐著
[00:37:29.240 --> 00:37:32.240]  John Wesley創立了Methodist
[00:37:32.240 --> 00:37:36.240]  算是美國第三大宗派
[00:37:36.240 --> 00:37:39.240]  另外Charles Wesley他的兄弟
[00:37:39.240 --> 00:37:41.240]  寫了九千首的詩歌
[00:37:41.240 --> 00:37:43.240]  都是兩個被神重用
[00:37:43.240 --> 00:37:45.240]  他的媽媽Susanna Wesley
[00:37:45.240 --> 00:37:48.240]  生了十九個小孩
[00:37:48.240 --> 00:37:50.240]  在一個很窮的家庭長大
[00:37:50.240 --> 00:37:52.240]  十九個小孩當中
[00:37:52.240 --> 00:37:55.240]  能夠成功地長大成人的
[00:37:55.240 --> 00:37:56.240]  大概有十個
[00:37:56.240 --> 00:37:58.240]  其他有些是很小就死了
[00:37:58.240 --> 00:37:59.240]  總共十九個
[00:37:59.240 --> 00:38:01.240]  最後他養大了十個
[00:38:01.240 --> 00:38:03.240]  十個都不簡單
[00:38:03.240 --> 00:38:05.240]  十個小孩除了他要去做
[00:38:05.240 --> 00:38:07.240]  一些農田的工作
[00:38:07.240 --> 00:38:08.240]  要養家
[00:38:08.240 --> 00:38:10.240]  他還要回來教那十個小孩
[00:38:10.240 --> 00:38:11.240]  基本上是home school
[00:38:11.240 --> 00:38:13.240]  教大那十個小孩
[00:38:13.240 --> 00:38:15.240]  Susanna Wesley最後
[00:38:15.240 --> 00:38:17.240]  當然教了兩個很出色的兒子
[00:38:17.240 --> 00:38:18.240]  被神重用
[00:38:18.240 --> 00:38:20.240]  所以很多人都當她是一個
[00:38:20.240 --> 00:38:21.240]  非常偉大的
[00:38:21.240 --> 00:38:22.240]  屬靈的媽媽
[00:38:22.240 --> 00:38:23.240]  一個model
[00:38:23.240 --> 00:38:25.240]  她有些什麼我們學習呢
[00:38:25.240 --> 00:38:26.240]  其中一件要學習的
[00:38:26.240 --> 00:38:28.240]  就是她的祈禱生活
[00:38:28.240 --> 00:38:31.240]  即使她有生過十九個小孩
[00:38:31.240 --> 00:38:32.240]  仍然full time要工作
[00:38:32.240 --> 00:38:34.240]  仍然要教小孩
[00:38:34.240 --> 00:38:36.240]  但她堅持每天
[00:38:36.240 --> 00:38:37.240]  必須要兩個小時
[00:38:37.240 --> 00:38:40.240]  在神面前祈禱
[00:38:40.240 --> 00:38:42.240]  而且她說當時因為很窮
[00:38:42.240 --> 00:38:43.240]  她的居住環境
[00:38:43.240 --> 00:38:45.240]  是不會像香港那樣
[00:38:45.240 --> 00:38:47.240]  每一個有自己的大房間
[00:38:47.240 --> 00:38:48.240]  可以關上門
[00:38:48.240 --> 00:38:49.240]  不要打擾我
[00:38:49.240 --> 00:38:50.240]  清靜的時間
[00:38:50.240 --> 00:38:51.240]  她說沒有
[00:38:51.240 --> 00:38:53.240]  整個家倒在一間房間
[00:38:53.240 --> 00:38:54.240]  她說什麼時間
[00:38:54.240 --> 00:38:55.240]  有兩個小時祈禱呢
[00:38:55.240 --> 00:38:56.240]  她媽媽很簡單
[00:38:56.240 --> 00:38:58.240]  跟她兒子有一個agreement
[00:38:58.240 --> 00:39:01.240]  每當她做家務的時候
[00:39:01.240 --> 00:39:03.240]  會穿著一個apron圍裙
[00:39:03.240 --> 00:39:04.240]  她說每當你看到媽媽
[00:39:04.240 --> 00:39:08.240]  把這個圍裙套在頭上的時候
[00:39:08.240 --> 00:39:10.240]  那時就是我和神清靜的時間
[00:39:10.240 --> 00:39:12.240]  Don't disturb me
[00:39:12.240 --> 00:39:13.240]  兒子就知道
[00:39:13.240 --> 00:39:15.240]  當媽媽把圍裙套在頭上的時候
[00:39:15.240 --> 00:39:18.240]  就是他和神清靜溝通的時間
[00:39:18.240 --> 00:39:20.240]  所以他兒子就意識到
[00:39:20.240 --> 00:39:23.240]  原來我媽媽真的有兩個小時
[00:39:23.240 --> 00:39:25.240]  會把apron套在頭上
[00:39:25.240 --> 00:39:26.240]  我們不要打擾她
[00:39:26.240 --> 00:39:28.240]  他需要那段時間祈禱
[00:39:28.240 --> 00:39:29.240]  他的兒女從小到大
[00:39:29.240 --> 00:39:32.240]  知道媽媽體重祈禱
[00:39:32.240 --> 00:39:33.240]  所以這個model
[00:39:33.240 --> 00:39:35.240]  就影響了John Wesley
[00:39:35.240 --> 00:39:37.240]  和Charles Wesley
[00:39:37.240 --> 00:39:39.240]  所以屬靈偉人就是這樣煉成
[00:39:39.240 --> 00:39:42.240]  我相信撒慕爾Hannah的祈禱
[00:39:42.240 --> 00:39:43.240]  都影響了撒慕爾
[00:39:43.240 --> 00:39:45.240]  成為一代的偉人
[00:39:45.240 --> 00:39:47.240]  另一件事是很特別的
[00:39:47.240 --> 00:39:50.240]  就是Susanna管教小孩的時候
[00:39:50.240 --> 00:39:52.240]  有一些家規
[00:39:52.240 --> 00:39:54.240]  其中一條家規是這麼說的
[00:39:54.240 --> 00:39:56.240]  家規5
[00:39:56.240 --> 00:39:59.240]  Teach your children to pray
[00:39:59.240 --> 00:40:02.240]  as soon as they can speak
[00:40:02.240 --> 00:40:06.240]  這個可能和我們教導小孩不同
[00:40:06.240 --> 00:40:09.240]  小孩一開始會說話
[00:40:09.240 --> 00:40:10.240]  最重要是什麼
[00:40:10.240 --> 00:40:12.240]  快點報讀中文班
[00:40:12.240 --> 00:40:13.240]  會說中文
[00:40:13.240 --> 00:40:14.240]  發展是不同的
[00:40:14.240 --> 00:40:16.240]  當然我們明白
[00:40:16.240 --> 00:40:18.240]  但我們看重的是這件事
[00:40:18.240 --> 00:40:20.240]  所以為什麼我們送什麼禮物
[00:40:20.240 --> 00:40:21.240]  花什麼時間
[00:40:21.240 --> 00:40:23.240]  告訴你兒子你體重是什麼
[00:40:23.240 --> 00:40:24.240]  Susanna Wesley
[00:40:24.240 --> 00:40:25.240]  是我兒子一會說話
[00:40:25.240 --> 00:40:26.240]  第一樣教什麼
[00:40:26.240 --> 00:40:27.240]  祈禱
[00:40:27.240 --> 00:40:28.240]  他一開始說話
[00:40:28.240 --> 00:40:30.240]  就先教你祈禱
[00:40:30.240 --> 00:40:31.240]  所以很明顯
[00:40:31.240 --> 00:40:32.240]  他的兒女個個都知道
[00:40:32.240 --> 00:40:34.240]  我父母體重是什麼
[00:40:34.240 --> 00:40:35.240]  就是祈禱
[00:40:35.240 --> 00:40:37.240]  一個value system
[00:40:37.240 --> 00:40:39.240]  一個爸爸媽媽
[00:40:39.240 --> 00:40:41.240]  怎麼model一個prayer life
[00:40:41.240 --> 00:40:44.240]  就怎麼讓這個prayer life的信仰
[00:40:44.240 --> 00:40:45.240]  傳承給下一代
[00:40:45.240 --> 00:40:47.240]  所以這個暖男的養成
[00:40:47.240 --> 00:40:51.240]  因為背後有一個很懂得祈禱的媽媽
[00:40:51.240 --> 00:40:53.240]  懂得透過送禮物
[00:40:53.240 --> 00:40:54.240]  透過花時間
[00:40:54.240 --> 00:40:56.240]  透過自己的example
[00:40:56.240 --> 00:40:58.240]  做了一個非常好的model
[00:40:58.240 --> 00:41:00.240]  以至於一代的偉人形成
[00:41:00.240 --> 00:41:02.240]  所以希望這個暖男和渣男的故事
[00:41:02.240 --> 00:41:05.240]  都給我們一些提醒或者啟示
[00:41:05.240 --> 00:41:09.240]  讓我們能夠更有智慧的
[00:41:09.240 --> 00:41:11.240]  將我們的信仰
[00:41:11.240 --> 00:41:12.240]  能夠傳承給下一代
