
[00:00:00.000 --> 00:00:03.520]  今年是二零一九年
[00:30:32.000 --> 00:30:34.840]  主禱文裡面有一個很強的
[00:30:34.840 --> 00:30:37.160]  就是告訴我們
[00:30:37.160 --> 00:30:40.840]  神是居首位的
[00:30:40.840 --> 00:30:41.720]  真的
[00:30:41.720 --> 00:30:44.160]  整個主禱文的結構
[00:30:44.160 --> 00:30:45.600]  是神居首位的
[00:30:45.600 --> 00:30:48.520]  開始的時候說願祢的國降臨
[00:30:48.520 --> 00:30:49.840]  我們在天上的父院人
[00:30:49.840 --> 00:30:50.960]  都尊祢的名為聖
[00:30:50.960 --> 00:30:51.960]  願祢的國降臨
[00:30:51.960 --> 00:30:53.320]  願祢的子行在地上
[00:30:53.320 --> 00:30:54.240]  如同行在天上
[00:30:54.240 --> 00:30:55.920]  一開始的禱告是
[00:30:55.920 --> 00:30:57.000]  以神做中心的
[00:30:57.000 --> 00:30:57.920]  整個結構是這樣
[00:30:57.920 --> 00:30:59.560]  然後才說我們要用的飲食
[00:30:59.560 --> 00:31:00.680]  今日只給我們
[00:31:00.680 --> 00:31:01.480]  免我們的債
[00:31:01.480 --> 00:31:02.760]  如同我們免了別人的債
[00:31:02.760 --> 00:31:04.000]  逼叫我們遇見試探
[00:31:04.000 --> 00:31:05.320]  救我們脫離凶惡
[00:31:05.320 --> 00:31:07.680]  在我們個人的物質的需要
[00:31:07.680 --> 00:31:08.680]  靈性的需要
[00:31:08.680 --> 00:31:09.400]  道德的需求
[00:31:09.400 --> 00:31:12.000]  我們才去求 才是神的過渡
[00:31:12.000 --> 00:31:13.920]  所以神是大的
[00:31:13.920 --> 00:31:15.360]  所以當我們祈禱的時候
[00:31:15.360 --> 00:31:18.320]  不只是說要神拿這個拿那個
[00:31:18.320 --> 00:31:19.880]  真正的禱告是包括了
[00:31:19.880 --> 00:31:22.560]  我們信服神的大靈
[00:31:22.560 --> 00:31:23.720]  祂原來要我這樣
[00:31:23.720 --> 00:31:24.440]  祂原來要我這樣
[00:31:24.440 --> 00:31:26.120]  我就去被塑造
[00:31:26.120 --> 00:31:27.320]  你就發現
[00:31:27.320 --> 00:31:28.800]  事就這樣成了
[00:31:28.800 --> 00:31:30.360]  能力就是這樣
[00:31:30.360 --> 00:31:32.200]  彰顯在我們的身上
[00:31:32.200 --> 00:31:35.360]  所以你發現聖經的話語是很真實的
[00:31:35.360 --> 00:31:38.520]  神是今日到永遠都是活著的神
[00:31:38.520 --> 00:31:40.280]  讓我們在禱告中
[00:31:40.280 --> 00:31:41.800]  去經歷祂的真實
[00:31:41.800 --> 00:31:43.800]  禱告出來的能力
[00:31:43.800 --> 00:31:45.000]  不只是說
[00:31:45.000 --> 00:31:47.080]  是我們真的體驗得到
[00:31:47.080 --> 00:31:48.280]  所以弟兄姊妹
[00:31:48.280 --> 00:31:49.320]  在新的一年裏面
[00:31:49.320 --> 00:31:52.520]  讓我們回到一些很基本的操練裏面
[00:31:52.520 --> 00:31:56.200]  但卻是幫助我們和神建立美好關係的
[00:31:56.200 --> 00:31:57.840]  一個很重要的操練裏面
[00:31:57.840 --> 00:32:01.560]  讓我們回到禱告
[00:32:01.560 --> 00:32:04.560]  經歷神大能的作為
[00:32:04.560 --> 00:32:07.360]  經歷祂如何應運一些事情
[00:32:07.360 --> 00:32:09.600]  經歷祂如何塑造我
[00:32:09.600 --> 00:32:12.360]  我去符合神的帶領我的道路
[00:32:12.360 --> 00:32:13.720]  你就會發現
[00:32:13.720 --> 00:32:16.920]  我們的生命就是活潑的
[00:32:16.920 --> 00:32:18.960]  我們就是土神起羽的一個人
[00:32:18.960 --> 00:32:20.760]  求主幫助我們
[00:32:20.760 --> 00:32:24.200]  去學習和經歷這個美好的功課
