
[00:00:00.000 --> 00:00:03.460]  我找另一支本跟他說一聲 你要叫他看《撒慕爾記下》
[00:37:02.260 --> 00:37:04.260]  開完會之後
[00:37:04.260 --> 00:37:06.260]  在後海的地方出來
[00:37:06.260 --> 00:37:09.260]  等的士五點鐘等的士
[00:37:09.260 --> 00:37:14.260]  等到簡直不像人
[00:37:14.260 --> 00:37:15.260]  三十五分鐘
[00:37:15.260 --> 00:37:17.260]  你最慘是見到有的士
[00:37:17.260 --> 00:37:19.260]  空車
[00:37:19.260 --> 00:37:22.260]  我們香港叫著了燈的的士
[00:37:22.260 --> 00:37:23.260]  你截
[00:37:23.260 --> 00:37:25.260]  它不停給你
[00:37:25.260 --> 00:37:27.260]  完全不停
[00:37:27.260 --> 00:37:29.260]  北京的士是不載人的原來
[00:37:29.260 --> 00:37:32.260]  你不知道載什麼的士要來
[00:37:32.260 --> 00:37:34.260]  你直接追它
[00:37:34.260 --> 00:37:35.260]  因為紅綠燈停了
[00:37:35.260 --> 00:37:36.260]  就上去
[00:37:36.260 --> 00:37:37.260]  過玻璃
[00:37:37.260 --> 00:37:39.260]  撒手擰頭
[00:37:39.260 --> 00:37:41.260]  發生什麼事
[00:37:41.260 --> 00:37:42.260]  接著
[00:37:42.260 --> 00:37:43.260]  等了三十五分鐘
[00:37:43.260 --> 00:37:45.260]  你已經很脾氣暴躁
[00:37:45.260 --> 00:37:47.260]  好在天氣不是很熱
[00:37:47.260 --> 00:37:49.260]  真的融化了
[00:37:49.260 --> 00:37:51.260]  接著
[00:37:51.260 --> 00:37:53.260]  有的士在我前面停下
[00:37:53.260 --> 00:37:54.260]  剛剛落客
[00:37:54.260 --> 00:37:56.260]  你說好不好感恩
[00:37:56.260 --> 00:37:58.260]  我現在一個箭步
[00:37:58.260 --> 00:38:00.260]  開門
[00:38:00.260 --> 00:38:02.260]  飛身坐下去
[00:38:02.260 --> 00:38:04.260]  一坐下司機說
[00:38:04.260 --> 00:38:06.260]  不載
[00:38:06.260 --> 00:38:08.260]  我說什麼
[00:38:08.260 --> 00:38:09.260]  不載
[00:38:09.260 --> 00:38:10.260]  我說什麼
[00:38:10.260 --> 00:38:11.260]  我很近的
[00:38:11.260 --> 00:38:12.260]  前面走很快
[00:38:12.260 --> 00:38:13.260]  不載
[00:38:13.260 --> 00:38:14.260]  很快
[00:38:14.260 --> 00:38:15.260]  你坐一坐
[00:38:15.260 --> 00:38:16.260]  我沒有車
[00:38:16.260 --> 00:38:17.260]  不載
[00:38:17.260 --> 00:38:19.260]  很堅定
[00:38:19.260 --> 00:38:21.260]  北京人是很堅定
[00:38:21.260 --> 00:38:23.260]  我希望所有招待員
[00:38:23.260 --> 00:38:24.260]  都像北京人一樣
[00:38:24.260 --> 00:38:25.260]  堅定
[00:38:25.260 --> 00:38:27.260]  我們做招待的時候
[00:38:27.260 --> 00:38:28.260]  不可以進
[00:38:28.260 --> 00:38:30.260]  不可以進
[00:38:30.260 --> 00:38:31.260]  我遲一分鐘
[00:38:31.260 --> 00:38:32.260]  還是不可以進
[00:38:32.260 --> 00:38:34.260]  遲一點
[00:38:34.260 --> 00:38:36.260]  不知道發生什麼事
[00:38:36.260 --> 00:38:38.260]  下車後再截過
[00:38:38.260 --> 00:38:39.260]  沒辦法
[00:38:39.260 --> 00:38:41.260]  最後上到車
[00:38:41.260 --> 00:38:45.260]  三個字都沒過街口
[00:38:45.260 --> 00:38:47.260]  可憐
[00:38:47.260 --> 00:38:49.260]  你跟著你的態度
[00:38:49.260 --> 00:38:50.260]  如果在香港
[00:38:50.260 --> 00:38:52.260]  下車走
[00:38:52.260 --> 00:38:53.260]  走?
[00:38:53.260 --> 00:38:54.260]  北京來的
[00:38:54.260 --> 00:38:55.260]  你怎麼走
[00:38:55.260 --> 00:38:56.260]  你看到走死你
[00:38:56.260 --> 00:38:57.260]  我告訴你
[00:38:57.260 --> 00:38:58.260]  北京有一環
[00:38:58.260 --> 00:38:59.260]  二環
[00:38:59.260 --> 00:39:00.260]  三環
[00:39:00.260 --> 00:39:01.260]  四環
[00:39:01.260 --> 00:39:03.260]  第七環就要出現了
[00:39:03.260 --> 00:39:05.260]  由一環的東去一環的西
[00:39:05.260 --> 00:39:07.260]  你走到都會死
[00:39:07.260 --> 00:39:08.260]  很恐怖
[00:39:08.260 --> 00:39:10.260]  只能夠做什麼
[00:39:10.260 --> 00:39:12.260]  在車上等它塞
[00:39:12.260 --> 00:39:14.260]  忍耐
[00:39:14.260 --> 00:39:16.260]  金句要出現
[00:39:16.260 --> 00:39:18.260]  忍耐到底必然得救
[00:39:18.260 --> 00:39:19.260]  這個金句就出現了
[00:39:19.260 --> 00:39:20.260]  沒有了
[00:39:20.260 --> 00:39:21.260]  你只能夠忍耐
[00:39:21.260 --> 00:39:22.260]  苦難就在苦難裡面
[00:39:22.260 --> 00:39:23.260]  你只能夠忍耐
[00:39:23.260 --> 00:39:24.260]  有什麼可以做
[00:39:24.260 --> 00:39:25.260]  沒什麼可以做
[00:39:25.260 --> 00:39:26.260]  所以聖經說
[00:39:26.260 --> 00:39:29.260]  苦難就生出忍耐
[00:39:29.260 --> 00:39:31.260]  你多急躁都沒用
[00:39:31.260 --> 00:39:34.260]  我年輕的時候坐巴士塞車
[00:39:34.260 --> 00:39:36.260]  我一定會起來看一下什麼事
[00:39:36.260 --> 00:39:37.260]  好像看到什麼事
[00:39:37.260 --> 00:39:39.260]  會幫到你不塞車
[00:39:39.260 --> 00:39:40.260]  是不是
[00:39:40.260 --> 00:39:41.260]  對不起
[00:39:41.260 --> 00:39:42.260]  你看到什麼事又怎樣
[00:39:42.260 --> 00:39:43.260]  都是塞的
[00:39:43.260 --> 00:39:45.260]  何況我塞車很奇怪
[00:39:45.260 --> 00:39:47.260]  過了塞車的地方
[00:39:47.260 --> 00:39:48.260]  順暢之後
[00:39:48.260 --> 00:39:49.260]  你跟著問
[00:39:49.260 --> 00:39:50.260]  什麼事會塞車
[00:39:50.260 --> 00:39:51.260]  看不到
[00:39:51.260 --> 00:39:52.260]  看不到原因
[00:39:52.260 --> 00:39:53.260]  完全找不到原因
[00:39:53.260 --> 00:39:55.260]  你的車裡面
[00:39:55.260 --> 00:39:57.260]  好像熱鍋上的螞蟻
[00:39:57.260 --> 00:39:59.260]  跳跳紮
[00:39:59.260 --> 00:40:00.260]  車都不是因為你跳
[00:40:00.260 --> 00:40:01.260]  它會繼續走
[00:40:01.260 --> 00:40:03.260]  它就停在那裡不動
[00:40:03.260 --> 00:40:04.260]  你開始想做什麼
[00:40:04.260 --> 00:40:06.260]  忍耐
[00:40:06.260 --> 00:40:07.260]  是要忍耐的
[00:40:07.260 --> 00:40:09.260]  接著你在巴士上聽到有人打電話
[00:40:09.260 --> 00:40:10.260]  罵
[00:40:10.260 --> 00:40:11.260]  塞車
[00:40:11.260 --> 00:40:13.260]  太離譜了
[00:40:13.260 --> 00:40:15.260]  北京都不是人住的
[00:40:15.260 --> 00:40:17.260]  罵完之後又怎樣
[00:40:17.260 --> 00:40:19.260]  你還是人繼續去北京
[00:40:19.260 --> 00:40:20.260]  不是人住
[00:40:20.260 --> 00:40:21.260]  那你是什麼
[00:40:21.260 --> 00:40:22.260]  沒用的
[00:40:22.260 --> 00:40:23.260]  沒意思的
[00:40:23.260 --> 00:40:24.260]  都在那裡塞
[00:40:24.260 --> 00:40:25.260]  全世界塞車的城市
[00:40:25.260 --> 00:40:27.260]  包括北京、上海、吉隆坡
[00:40:27.260 --> 00:40:28.260]  泰國的曼谷
[00:40:28.260 --> 00:40:30.260]  菲律賓的馬尼拉
[00:40:30.260 --> 00:40:31.260]  塞到不得了
[00:40:31.260 --> 00:40:33.260]  簡直不像人形
[00:40:33.260 --> 00:40:34.260]  能夠做什麼
[00:40:34.260 --> 00:40:36.260]  忍耐
[00:40:36.260 --> 00:40:38.260]  苦難是什麼
[00:40:38.260 --> 00:40:41.260]  苦難就是讓我們人生塞在那裡
[00:40:41.260 --> 00:40:43.260]  塞在那裡
[00:40:43.260 --> 00:40:44.260]  動不了
[00:40:44.260 --> 00:40:46.260]  向前走
[00:40:46.260 --> 00:40:47.260]  沒有路走
[00:40:47.260 --> 00:40:48.260]  向後推
[00:40:48.260 --> 00:40:49.260]  沒有路走
[00:40:49.260 --> 00:40:50.260]  這就是苦難
[00:40:50.260 --> 00:40:52.260]  苦難給我們的感覺就是這樣
[00:40:52.260 --> 00:40:56.260]  大衛一生裡面有十幾年是這樣過
[00:40:56.260 --> 00:40:58.260]  不知道為了什麼
[00:40:58.260 --> 00:40:59.260]  被人不斷追殺
[00:40:59.260 --> 00:41:00.260]  走這裡停一會
[00:41:00.260 --> 00:41:01.260]  走那裡停一會
[00:41:01.260 --> 00:41:02.260]  是嗎
[00:41:02.260 --> 00:41:03.260]  前無去路
[00:41:03.260 --> 00:41:04.260]  後有追兵
[00:41:04.260 --> 00:41:05.260]  都試過了
[00:41:05.260 --> 00:41:08.260]  他學會了忍耐
[00:41:08.260 --> 00:41:10.260]  充滿自信
[00:41:10.260 --> 00:41:11.260]  而不驕傲的人
[00:41:11.260 --> 00:41:12.260]  常常謙卑
[00:41:12.260 --> 00:41:14.260]  倚靠上帝的人
[00:41:14.260 --> 00:41:18.260]  是大衛蒙福的原因之一
[00:41:18.260 --> 00:41:20.260]  所以今天我們必須學習
[00:41:20.260 --> 00:41:22.260]  成為一個有自信
[00:41:22.260 --> 00:41:24.260]  但卻謙卑的人
[00:41:24.260 --> 00:41:25.260]  請看清楚
[00:41:25.260 --> 00:41:29.260]  自信和謙卑不是矛盾的
[00:41:29.260 --> 00:41:32.260]  我一定要洗掉這個觀念
[00:41:32.260 --> 00:41:37.260]  自信和謙卑不會矛盾的
[00:41:37.260 --> 00:41:42.260]  自卑和謙卑是不可以同時存在的
[00:41:42.260 --> 00:41:45.260]  請你重新接受這個觀念
[00:41:45.260 --> 00:41:48.260]  自卑的人是謙卑不了的
[00:41:48.260 --> 00:41:51.260]  自信的人是可以謙卑的
[00:41:51.260 --> 00:41:53.260]  兩者是沒有矛盾的
[00:41:53.260 --> 00:41:55.260]  我們更加要學習
[00:41:55.260 --> 00:41:57.260]  如何倚靠上帝
[00:41:57.260 --> 00:41:59.260]  我們要有這個品德
[00:41:59.260 --> 00:42:01.260]  是因為將來
[00:42:01.260 --> 00:42:03.260]  我要和基督一同作王
[00:42:03.260 --> 00:42:04.260]  在啟示錄20章4節
[00:42:04.260 --> 00:42:05.260]  他們都服務了
[00:42:05.260 --> 00:42:07.260]  跟基督一同作王一千年
[00:42:07.260 --> 00:42:09.260]  20章第6節啟示錄
[00:42:09.260 --> 00:42:12.260]  那得以包括在頭一次服務中的人
[00:42:12.260 --> 00:42:14.260]  是聖潔有福的
[00:42:14.260 --> 00:42:15.260]  第二次的死
[00:42:15.260 --> 00:42:17.260]  無權克制他們
[00:42:17.260 --> 00:42:20.260]  作上帝和基督的祭司
[00:42:20.260 --> 00:42:23.260]  要跟基督一同作王一千年
[00:42:23.260 --> 00:42:25.260]  《聖經》很清楚記載
[00:42:25.260 --> 00:42:28.260]  你和我將來都要和基督一同作王
[00:42:28.260 --> 00:42:30.260]  有人會問
[00:42:30.260 --> 00:42:32.260]  信耶穌之後馬上死就好了
[00:42:32.260 --> 00:42:34.260]  天堂這麼美好
[00:42:34.260 --> 00:42:37.260]  為什麼信耶穌之後還要捱呢
[00:42:37.260 --> 00:42:40.260]  有人用捱來形容他的人生
[00:42:40.260 --> 00:42:41.260]  我想告訴你
[00:42:41.260 --> 00:42:43.260]  其中一個可能
[00:42:43.260 --> 00:42:46.260]  就是上帝要讓我們繼續生存在地上
[00:42:46.260 --> 00:42:47.260]  不是傳科那麼簡單
[00:42:47.260 --> 00:42:49.260]  讓我們生命被磨練
[00:42:49.260 --> 00:42:51.260]  被考驗之後
[00:42:51.260 --> 00:42:54.260]  我們建出一個美好的品德
[00:42:54.260 --> 00:42:55.260]  將來
[00:42:55.260 --> 00:42:57.260]  預備我們將來
[00:42:57.260 --> 00:42:59.260]  預備我們將來
[00:42:59.260 --> 00:43:01.260]  預備我們將來
[00:43:01.260 --> 00:43:04.260]  跟基督一同作王
[00:43:04.260 --> 00:43:05.260]  請一同起來
