
[00:00:00.000 --> 00:00:03.040]  今日的題目是福音轉化關係
[00:43:02.240 --> 00:43:05.240]  當然是用德語
[00:43:05.240 --> 00:43:12.040]  英國的軍隊在對面聽到他們很熟悉的旋律
[00:43:12.040 --> 00:43:14.600]  平安夜 聖誕夜
[00:43:14.600 --> 00:43:19.400]  於是他們又用英文唱平安夜
[00:43:19.400 --> 00:43:22.840]  在這個時候慢慢唱着唱着
[00:43:22.840 --> 00:43:26.360]  兩邊的軍隊就離開了他們的戰壕
[00:43:26.360 --> 00:43:27.640]  走了上來
[00:43:27.640 --> 00:43:30.960]  去了中間一個無人的地帶
[00:43:30.960 --> 00:43:37.560]  於是兩個國家的軍隊慢慢互相交換禮物
[00:43:37.560 --> 00:43:41.720]  交換香菸 交換酒
[00:43:41.720 --> 00:43:45.200]  甚至一起踢球
[00:43:45.200 --> 00:43:47.640]  第一個聖誕節
[00:43:47.640 --> 00:43:49.200]  白天的時候
[00:43:49.200 --> 00:43:53.040]  有一個軍隊裏的牧師
[00:43:53.040 --> 00:43:57.840]  帶領這兩隊的軍隊一起聯合崇拜
[00:43:57.840 --> 00:44:00.760]  而且他們也在停火的時候
[00:44:00.760 --> 00:44:03.080]  將在那個無人地帶裏面
[00:44:03.080 --> 00:44:04.640]  遍滿屍體
[00:44:04.640 --> 00:44:10.520]  將自己國家裏面死去的軍人安葬
[00:44:10.520 --> 00:44:12.360]  這個十字架
[00:44:12.360 --> 00:44:16.600]  是1999年在比利時這個地方
[00:44:16.600 --> 00:44:18.360]  伊佩爾的地方
[00:44:18.360 --> 00:44:19.640]  他們拆了它
[00:44:19.640 --> 00:44:23.000]  去紀念1914年這個歷史裏面
[00:44:23.000 --> 00:44:24.920]  一個非常重要的事件
[00:44:24.920 --> 00:44:28.680]  叫做聖誕節休戰
[00:44:28.680 --> 00:44:39.440]  只有福音的大能纔能有這種能力去廢掉冤仇
[00:44:39.440 --> 00:44:42.960]  讓我們一起祈禱
[00:44:42.960 --> 00:44:48.480]  主爲了我們現在所身處的世界來禱告
[00:44:48.480 --> 00:44:52.360]  我們真的見到這個世界秩序崩壞
[00:44:52.360 --> 00:44:54.080]  罪惡滿盈
[00:44:54.080 --> 00:44:56.400]  人與人之間的仇恨
[00:44:56.400 --> 00:45:00.120]  和那幅圍牆非常之厚
[00:45:00.120 --> 00:45:03.440]  神啊!我們真的很需要這位救主
[00:45:03.440 --> 00:45:06.080]  很需要禰的降臨
[00:45:06.080 --> 00:45:10.720]  很需要禰那位耳麻來臨與我們同在
[00:45:10.720 --> 00:45:15.120]  主啊!求禰先在我們的心裏面去動功
[00:45:15.120 --> 00:45:19.880]  求禰先在我們的生命裏面去做轉化的工作
[00:45:19.880 --> 00:45:22.560]  讓我們成爲和平之子
[00:45:22.560 --> 00:45:26.600]  能夠去轉變我們身邊的關係
[00:45:26.600 --> 00:45:31.640]  神啊!爲了我們自己充滿仇恨
[00:45:31.640 --> 00:45:35.200]  充滿那種批判我們去認罪
[00:45:35.200 --> 00:45:39.000]  主啊!我們真的很得罪禰
[00:45:39.000 --> 00:45:42.200]  我們沒有禰那份愛在我們裏面
[00:45:42.200 --> 00:45:44.720]  我們很羞愧
[00:45:44.720 --> 00:45:46.400]  神啊!求禰顧念我們
[00:45:46.400 --> 00:45:48.160]  憐憫我們
[00:45:48.160 --> 00:45:49.800]  赦免我們的罪
[00:45:49.800 --> 00:45:52.560]  求禰的補血去遮蓋
[00:45:52.560 --> 00:45:55.000]  叫我們去迴轉
[00:45:55.000 --> 00:45:57.360]  求禰愛充滿我們的心
[00:45:57.360 --> 00:46:00.360]  禰那份無條件的接納
[00:46:00.360 --> 00:46:02.200]  那份的包容
[00:46:02.200 --> 00:46:04.240]  求主充滿我們
[00:46:04.240 --> 00:46:07.960]  我們將2021年交在禰的手當中
[00:46:07.960 --> 00:46:10.120]  求禰繼續帶領我們的人生
[00:46:10.120 --> 00:46:12.000]  帶領我們的教會
[00:46:12.000 --> 00:46:14.120]  祈禱奉耶穌基督的名
[00:46:14.120 --> 00:46:14.840]  阿們
