
[00:00:00.000 --> 00:00:04.240]  剛才說過,我會以蘇羅的家庭事件簿和大家分享
[00:36:28.080 --> 00:36:29.080]  我們感恩的
[00:36:29.080 --> 00:36:30.080]  我們哈利都也
[00:36:30.080 --> 00:36:31.080]  讚美主
[00:36:31.080 --> 00:36:32.080]  在困難當中
[00:36:32.080 --> 00:36:34.080]  我們一起去禱告
[00:36:34.080 --> 00:36:36.080]  尋求神的幫助
[00:36:36.080 --> 00:36:38.080]  當晚我們大家很開心
[00:36:38.080 --> 00:36:41.080]  大家看到的心連心的連結
[00:36:41.080 --> 00:36:42.080]  是否在一起呢
[00:36:42.080 --> 00:36:44.080]  第二件事就是
[00:36:44.080 --> 00:36:45.080]  不可不說的
[00:36:45.080 --> 00:36:47.080]  就是金陵牧區
[00:36:47.080 --> 00:36:49.080]  因為這兩個牧區都是我負責的
[00:36:49.080 --> 00:36:53.080]  金陵牧區最近完成了一個金陵啟發
[00:36:53.080 --> 00:36:55.080]  這個就是跳讚美操
[00:36:55.080 --> 00:36:56.080]  在裡面
[00:36:56.080 --> 00:36:58.080]  完成之後
[00:36:58.080 --> 00:37:01.080]  有12位新朋友信主
[00:37:01.080 --> 00:37:02.080]  哈利都也
[00:37:02.080 --> 00:37:05.080]  一起榮耀頌讚
[00:37:05.080 --> 00:37:06.080]  給我們的天賦
[00:37:06.080 --> 00:37:08.080]  不單止這樣
[00:37:08.080 --> 00:37:10.080]  在當中我們一起跳讚美操
[00:37:10.080 --> 00:37:11.080]  我們一起敬拜
[00:37:11.080 --> 00:37:13.080]  我們一起弄早餐吃
[00:37:13.080 --> 00:37:15.080]  一起吃早餐
[00:37:15.080 --> 00:37:17.080]  同時一起藉著這個早餐
[00:37:17.080 --> 00:37:19.080]  去和我們的朋友聊天
[00:37:19.080 --> 00:37:21.080]  去分享
[00:37:21.080 --> 00:37:23.080]  那種一起的日子
[00:37:23.080 --> 00:37:25.080]  走過的日子
[00:37:25.080 --> 00:37:26.080]  兄弟姐妹
[00:37:26.080 --> 00:37:27.080]  很想大家都回想
[00:37:27.080 --> 00:37:30.080]  我們曾經一起走過的日子
[00:37:30.080 --> 00:37:31.080]  縱然之間
[00:37:31.080 --> 00:37:33.080]  我們可能在我們的自俸
[00:37:33.080 --> 00:37:35.080]  在我們的小組裡面
[00:37:35.080 --> 00:37:36.080]  會有爭執
[00:37:36.080 --> 00:37:37.080]  會意見不同
[00:37:37.080 --> 00:37:38.080]  但是我們回看
[00:37:38.080 --> 00:37:40.080]  起初的愛的時候
[00:37:40.080 --> 00:37:42.080]  我們怎樣看這些的不同呢
[00:37:42.080 --> 00:37:43.080]  兄弟姐妹
[00:37:43.080 --> 00:37:46.080]  我們要將我們的生命優先次序
[00:37:46.080 --> 00:37:48.080]  好好地去排列
[00:37:48.080 --> 00:37:50.080]  神擺第一位
[00:37:50.080 --> 00:37:51.080]  家庭第二位
[00:37:51.080 --> 00:37:54.080]  工作個人使命侍奉第三位
[00:37:54.080 --> 00:37:56.080]  只有這樣
[00:37:56.080 --> 00:37:58.080]  我們才會減少很多衝突
[00:37:58.080 --> 00:38:01.080]  好像很多分裂的機會
[00:38:01.080 --> 00:38:03.080]  當我們家庭成員之間
[00:38:03.080 --> 00:38:04.080]  有不同的見解
[00:38:04.080 --> 00:38:05.080]  看法
[00:38:05.080 --> 00:38:06.080]  不同的想法
[00:38:06.080 --> 00:38:09.080]  而陷入關係破裂
[00:38:09.080 --> 00:38:11.080]  那種危機當中
[00:38:11.080 --> 00:38:13.080]  我們願不願意
[00:38:13.080 --> 00:38:15.080]  回到起初的愛
[00:38:15.080 --> 00:38:16.720]  去化解呢
