
[00:00:00.000 --> 00:00:02.000]  各位影子們新年平安
[00:38:09.000 --> 00:38:11.000]  我這裡的字幕還有十分鐘
[00:38:11.000 --> 00:38:13.000]  我不用五分鐘就講完了
[00:38:13.000 --> 00:38:15.000]  來到結論了
[00:38:15.000 --> 00:38:18.000]  我們學習主做牧羊
[00:38:18.000 --> 00:38:22.000]  這個小羊的牧人
[00:38:22.000 --> 00:38:25.000]  在約翰福音21章15到17節
[00:38:25.000 --> 00:38:28.000]  這個約翰福音最後這裡
[00:38:28.000 --> 00:38:30.000]  主好心情問彼得
[00:38:30.000 --> 00:38:34.000]  三次否認主這個門徒
[00:38:34.000 --> 00:38:36.000]  他是頭羊
[00:38:36.000 --> 00:38:39.000]  他是門徒的頭就是頭羊
[00:38:39.000 --> 00:38:42.000]  他問去代表也問所有門徒
[00:38:42.000 --> 00:38:45.000]  你愛我比這些更深
[00:38:45.000 --> 00:38:47.000]  你是不是真的願意聽我的聲音
[00:38:47.000 --> 00:38:50.000]  走我吩咐你的路
[00:38:50.000 --> 00:38:53.000]  主說士聽你知道我愛你
[00:38:53.000 --> 00:38:56.000]  主就再一次將餵養羊的責任
[00:38:56.000 --> 00:38:58.000]  給過他
[00:38:58.000 --> 00:39:00.000]  今年雖然我不講生肖講章
[00:39:00.000 --> 00:39:04.000]  但我亦都用很多羊的說話
[00:39:04.000 --> 00:39:05.000]  來勉勵大家
[00:39:05.000 --> 00:39:07.000]  祝福大家
[00:39:07.000 --> 00:39:10.000]  勉勵大家學習主做被殺的羔羊
[00:39:10.000 --> 00:39:13.000]  謙卑馴服
[00:39:13.000 --> 00:39:17.000]  為神為你要做的事付出代價
[00:39:17.000 --> 00:39:20.000]  學習主做寶貴的聖公羊
[00:39:20.000 --> 00:39:21.000]  Live for honour
[00:39:21.000 --> 00:39:23.000]  Die for honour
[00:39:23.000 --> 00:39:25.000]  為神的光彩
[00:39:25.000 --> 00:39:28.000]  叫神得而耀而活
[00:39:28.000 --> 00:39:32.000]  甚至保羅說無論是生是死
[00:39:32.000 --> 00:39:36.000]  要叫基督在我身上照常看待
[00:39:36.000 --> 00:39:39.000]  為了上帝給你的尊嚴
[00:39:39.000 --> 00:39:43.000]  來完成你的人生階段
[00:39:43.000 --> 00:39:46.000]  我們要聽主的教導
[00:39:46.000 --> 00:39:51.000]  不要做一隻迷途橫行愚昧的羔羊
[00:39:51.000 --> 00:39:54.000]  相反我們要愛這些羊
[00:39:54.000 --> 00:39:56.000]  愛這些迷途的人
[00:39:56.000 --> 00:40:00.000]  和做一隻生命裏最終
[00:40:00.000 --> 00:40:03.000]  能夠被主接納的綿羊
[00:40:03.000 --> 00:40:06.000]  最後祝各位
[00:40:06.000 --> 00:40:08.000]  溫情洋溢
[00:40:08.000 --> 00:40:10.000]  喜氣洋洋
[00:40:10.000 --> 00:40:12.000]  神采飛揚
[00:40:12.000 --> 00:40:15.000]  不要做披著羊皮的狼
[00:40:15.000 --> 00:40:18.000]  不要跨羊頭賣狗肉
[00:40:18.000 --> 00:40:21.000]  做一個假的基督徒
[00:40:21.000 --> 00:40:24.000]  要做一個真正跟隨主的羊
[00:40:24.000 --> 00:40:27.000]  過往你可能是迷途羔羊
[00:40:27.000 --> 00:40:29.000]  不過現在忘羊補牢
[00:40:29.000 --> 00:40:32.000]  未為萬也
[00:40:32.000 --> 00:40:34.000]  只要你學習主的犧牲
[00:40:34.000 --> 00:40:36.000]  信服
[00:40:36.000 --> 00:40:37.000]  付代價
[00:40:37.000 --> 00:40:39.000]  你一定能夠成功
[00:40:39.000 --> 00:40:42.000]  成就神給你要成就的東西
[00:40:42.000 --> 00:40:46.000]  因為羊毛出在羊身上
[00:40:46.000 --> 00:40:49.000]  不要走康莊大道
[00:40:49.000 --> 00:40:51.000]  要走羊場小徑
[00:40:51.000 --> 00:40:52.000]  為甚麼
[00:40:52.000 --> 00:40:56.000]  聖經說通往滅亡的路是寬闊的
[00:40:56.000 --> 00:41:00.000]  通往永生的路是窄的
[00:41:00.000 --> 00:41:02.000]  願主在羊年裏
[00:41:02.000 --> 00:41:05.000]  我們都從羊來學習
[00:41:05.000 --> 00:41:07.000]  如何做耶穌基督的門徒
