
[00:00:00.000 --> 00:00:07.700]  其實今天的題目也是教會在這一年所安排的、所編排的一些主題
[00:30:54.800 --> 00:30:57.800]  很多人信耶穌
[00:30:57.800 --> 00:30:59.800]  就因為他們的機構
[00:30:59.800 --> 00:31:01.800]  搞了一個婦女的聚會
[00:31:01.800 --> 00:31:02.800]  三百婦女節
[00:31:02.800 --> 00:31:03.800]  他們就問我
[00:31:03.800 --> 00:31:05.800]  他們的機構問我
[00:31:05.800 --> 00:31:07.800]  會不會搞一個男人的聚會
[00:31:07.800 --> 00:31:10.800]  我就上網一查
[00:31:10.800 --> 00:31:13.800]  原來這個世界是有國際男人節的
[00:31:13.800 --> 00:31:14.800]  各位弟兄姊妹
[00:31:14.800 --> 00:31:15.800]  各位弟兄
[00:31:15.800 --> 00:31:18.800]  國際男人節是十一月十九號
[00:31:18.800 --> 00:31:20.800]  今年是星期日
[00:31:20.800 --> 00:31:24.800]  但是我決定在十一月十六號晚
[00:31:24.800 --> 00:31:25.800]  家庭發展基金
[00:31:25.800 --> 00:31:29.800]  會主辦一個男人的聚會
[00:31:29.800 --> 00:31:30.800]  只是給男人
[00:31:30.800 --> 00:31:31.800]  不過姐妹也會給的
[00:31:31.800 --> 00:31:33.800]  但是不要霸佔我們這麼多位
[00:31:33.800 --> 00:31:34.800]  姐妹姐姐
[00:31:34.800 --> 00:31:35.800]  因為教會
[00:31:35.800 --> 00:31:37.800]  由四個變三、七、變二百
[00:31:37.800 --> 00:31:40.800]  我很怕有一天變成一比九就九
[00:31:40.800 --> 00:31:42.800]  一個男人九比九的女人
[00:31:42.800 --> 00:31:45.800]  就是因為我們教會不生性
[00:31:45.800 --> 00:31:46.800]  我們男人不生性
[00:31:46.800 --> 00:31:48.800]  所以我希望那個聚會
[00:31:48.800 --> 00:31:50.800]  暫定是十一月十六號
[00:31:50.800 --> 00:31:53.800]  雖然是發展基金他們主辦
[00:31:53.800 --> 00:31:54.800]  但是我很感恩
[00:31:54.800 --> 00:31:56.800]  教我們同福的
[00:31:56.800 --> 00:31:59.800]  三個長老當中的兩個長老
[00:31:59.800 --> 00:32:01.800]  就是潘掌偶和我
[00:32:01.800 --> 00:32:04.800]  都樂意去支持這個聚會
[00:32:04.800 --> 00:32:07.800]  所以我們希望十一月十六號
[00:32:07.800 --> 00:32:10.800]  約定弟兄好嗎
[00:32:10.800 --> 00:32:12.800]  回去先抹底好嗎
[00:32:12.800 --> 00:32:15.800]  十一月十六星期四
[00:32:15.800 --> 00:32:16.800]  我們希望男人
[00:32:16.800 --> 00:32:17.800]  因為我為什麼
[00:32:17.800 --> 00:32:19.800]  因為我五月份去加拿大
[00:32:19.800 --> 00:32:23.800]  會有三天的男人的研討會
[00:32:23.800 --> 00:32:24.800]  就是我們一個
[00:32:24.800 --> 00:32:25.800]  我們講完
[00:32:25.800 --> 00:32:27.800]  去跟那邊的男人說話
[00:32:27.800 --> 00:32:30.800]  會跨國界這個男人聚會
[00:32:30.800 --> 00:32:33.800]  用YouTube彈去多倫多
[00:32:33.800 --> 00:32:35.800]  跟我們香港一起的男人
[00:32:35.800 --> 00:32:36.800]  一起的聚會
[00:32:36.800 --> 00:32:38.800]  求神繼續幫助我們
[00:32:38.800 --> 00:32:39.800]  各位男士
[00:32:39.800 --> 00:32:40.800]  各位弟兄
[00:32:40.800 --> 00:32:41.800]  你跟自己說
[00:32:41.800 --> 00:32:42.800]  跟自己說
[00:32:42.800 --> 00:32:44.800]  神啊興起我
[00:32:44.800 --> 00:32:45.800]  興起我
[00:32:45.800 --> 00:32:48.800]  讓我能夠體會福音的真實
[00:32:48.800 --> 00:32:50.800]  福音那種興奮
[00:32:50.800 --> 00:32:52.800]  所以因著這個興奮
[00:32:52.800 --> 00:32:54.800]  我們能夠將福音帶給更多人
