
[00:00:00.000 --> 00:00:03.900]  今天我要跟各位來分享的是
[00:41:03.100 --> 00:41:06.600]  就看到我們的神的豐富供應
[00:41:06.600 --> 00:41:08.900]  不是那個世界上說你
[00:41:08.900 --> 00:41:10.600]  多少錢可以做多少事
[00:41:10.600 --> 00:41:13.400]  多少人可以做多少事情的
[00:41:13.400 --> 00:41:15.300]  但是不管怎麼樣
[00:41:15.300 --> 00:41:19.600]  哈巴古就像我一樣就歡喜淺搖
[00:41:19.600 --> 00:41:21.100]  因為我有了盼望
[00:41:21.100 --> 00:41:23.600]  我在祝你們喜樂
[00:41:23.600 --> 00:41:24.900]  神給我力量
[00:41:24.900 --> 00:41:27.300]  神解救我
[00:41:27.300 --> 00:41:28.400]  那麼同時
[00:41:28.400 --> 00:41:31.500]  我們要禱告求憐憫
[00:41:31.500 --> 00:41:33.400]  求連續
[00:41:33.400 --> 00:41:34.800]  哈巴古是三長二間
[00:41:34.800 --> 00:41:37.900]  他說來耶和華
[00:41:37.900 --> 00:41:41.600]  我聽見你的名聲就懼怕
[00:41:41.600 --> 00:41:42.900]  耶和華
[00:41:42.900 --> 00:41:46.300]  求你在這些年間複習你的作為
[00:41:46.300 --> 00:41:49.400]  在這些年間顯明出來
[00:41:49.400 --> 00:41:51.300]  在發怒的時候
[00:41:51.300 --> 00:41:53.700]  以憐憫為烈
[00:41:53.700 --> 00:41:55.400]  哈利路亞是
[00:41:55.400 --> 00:41:59.400]  真的是我們要求神也命我們
[00:41:59.400 --> 00:42:01.600]  當神憐憫的時候
[00:42:01.600 --> 00:42:02.800]  我剛才說
[00:42:02.800 --> 00:42:05.200]  外面的人也奉獻給我們
[00:42:05.200 --> 00:42:08.900]  誰有些人我到現在都不知道
[00:42:08.900 --> 00:42:10.200]  從世界各地的
[00:42:10.200 --> 00:42:13.400]  他只要知道我或者是怎麼樣
[00:42:13.400 --> 00:42:15.300]  或者是人家跟他講
[00:42:15.300 --> 00:42:17.700]  他就願意寄過來給我們
[00:42:17.700 --> 00:42:18.300]  感謝神
[00:42:18.300 --> 00:42:21.600]  我們就看到在主裡面不一樣
[00:42:21.600 --> 00:42:23.600]  是不是
[00:42:23.600 --> 00:42:27.200]  不是有一個小故事這麼說嗎
[00:42:27.200 --> 00:42:29.200]  有一間教會
[00:42:29.200 --> 00:42:31.200]  也是辛辛苦苦的
[00:42:31.200 --> 00:42:33.200]  三點錢
[00:42:33.200 --> 00:42:36.600]  奉獻了要買糖
[00:42:36.600 --> 00:42:40.100]  結果這個也是五六十萬的
[00:42:40.100 --> 00:42:43.400]  只掙到二三十萬
[00:42:43.400 --> 00:42:46.300]  然後也是苦哈哈的
[00:42:46.300 --> 00:42:47.700]  繼續等吧
[00:42:47.700 --> 00:42:51.900]  繼續存吧
[00:42:51.900 --> 00:42:54.900]  結果有一天
[00:42:54.900 --> 00:42:56.700]  這牧師在台上
[00:42:56.700 --> 00:42:59.000]  仍然是宣導見他
[00:42:59.000 --> 00:43:02.400]  宣導完忽然間他說
[00:43:02.400 --> 00:43:04.600]  剛才有一個聲音感動我
[00:43:04.600 --> 00:43:06.000]  跟我說
[00:43:06.000 --> 00:43:08.600]  你把你所有錢去給另外一個教會
[00:43:08.600 --> 00:43:11.700]  他們跟你有同樣的情況
[00:43:11.700 --> 00:43:13.600]  你把錢給他
[00:43:13.600 --> 00:43:15.800]  他可以買得起
[00:43:15.800 --> 00:43:18.800]  不然你們兩個人都買不起
[00:43:18.800 --> 00:43:23.600]  他就把這個話當眾就提出來
[00:43:23.600 --> 00:43:25.600]  大家剛開始是一片嘩然
[00:43:25.600 --> 00:43:26.600]  是不是
[00:43:26.600 --> 00:43:29.100]  怎麼可能
[00:43:29.100 --> 00:43:29.800]  結果後來他說
[00:43:29.800 --> 00:43:31.500]  這真的是神跟我講
[00:43:31.500 --> 00:43:34.000]  我不是在嘩眾取寵
[00:43:34.000 --> 00:43:36.000]  我也不是憑空亂想
[00:43:36.000 --> 00:43:38.400]  這神跟我講
[00:43:38.400 --> 00:43:41.400]  這個地中姐妹就
[00:43:41.400 --> 00:43:43.900]  就全部擺下自己
[00:43:43.900 --> 00:43:47.400]  就把錢捐給那個教會去
[00:43:47.400 --> 00:43:49.800]  後來過了幾個禮拜
[00:43:49.800 --> 00:43:52.800]  教會收到一張支票
[00:43:52.800 --> 00:43:55.800]  全額買堂的錢
[00:43:55.800 --> 00:43:57.900]  附了一封信
[00:43:57.900 --> 00:44:00.900]  他說牧師你不認識我
[00:44:00.900 --> 00:44:03.500]  那一天我正好來這裡出差
[00:44:03.500 --> 00:44:04.900]  就在你的堂上面
[00:44:04.900 --> 00:44:07.500]  你講到說把錢給另外一個教會
[00:44:07.500 --> 00:44:08.800]  我是生意人
[00:44:08.800 --> 00:44:09.700]  我很感動
[00:44:09.700 --> 00:44:11.400]  來你給了他
[00:44:11.400 --> 00:44:13.200]  我給你錢
[00:44:13.200 --> 00:44:15.100]  兩個教堂都買到了
[00:44:15.100 --> 00:44:17.900]  我們的神真是又真又活的神
[00:44:17.900 --> 00:44:20.300]  我們要聽見祂的聲音就懼怕
[00:44:20.300 --> 00:44:21.000]  要好啊
[00:44:21.000 --> 00:44:23.500]  求你在這些年間複興你的作為
[00:44:23.500 --> 00:44:27.400]  求你在這些年間複興信望愛
[00:44:27.400 --> 00:44:29.300]  顯明出來
[00:44:29.300 --> 00:44:31.100]  在你發怒的時候
[00:44:31.100 --> 00:44:33.400]  以憐憫為念
[00:44:33.400 --> 00:44:35.000]  哈雷路亞
[00:44:35.000 --> 00:44:37.800]  因為神是我的力量
[00:44:37.800 --> 00:44:39.200]  我們來讀這一段經文
[00:44:39.200 --> 00:44:41.300]  這是最有名的一段經文
[00:44:41.300 --> 00:44:43.600]  哈巴祖師三章十七十九
[00:44:43.600 --> 00:44:47.400]  雖然五花果樹不發萬
[00:44:47.400 --> 00:44:49.400]  葡萄樹不結果
[00:44:49.400 --> 00:44:51.700]  橄欖樹也不效力
[00:44:51.700 --> 00:44:54.100]  田地不出糧食
[00:44:54.100 --> 00:44:55.900]  圈中覺得癢
[00:44:55.900 --> 00:44:58.200]  棚內也沒有牛
[00:44:58.200 --> 00:45:00.800]  然而我要因耶和華歡心
[00:45:00.800 --> 00:45:03.200]  因救我的神喜樂
[00:45:03.200 --> 00:45:05.700]  祖耶和華是我的力量
[00:45:05.700 --> 00:45:09.200]  祂使我的腳快如母鹿的蹄
[00:45:09.200 --> 00:45:13.700]  又使我穩行在高處
[00:45:13.700 --> 00:45:16.100]  這幾段經文就好像另外一個先知
[00:45:16.100 --> 00:45:17.100]  他講的是
[00:45:17.100 --> 00:45:18.200]  簡從吃了南從
[00:45:18.200 --> 00:45:19.200]  來自南從吃了
[00:45:19.200 --> 00:45:20.300]  罵的來自罵的
[00:45:20.300 --> 00:45:21.800]  吃了黃頭來吃
[00:45:21.800 --> 00:45:23.900]  全部吃光了
[00:45:23.900 --> 00:45:27.200]  但是最後他要全部加倍的還回來
[00:45:27.200 --> 00:45:29.300]  所以神是我力量
[00:45:29.300 --> 00:45:32.500]  祂要使我腳步快如母鹿的蹄
[00:45:32.500 --> 00:45:36.100]  又使我穩行在高處
[00:45:36.100 --> 00:45:37.700]  太棒了
[00:45:37.700 --> 00:45:38.700]  太棒了
[00:45:38.700 --> 00:45:40.300]  這是我們的事
[00:45:40.300 --> 00:45:42.700]  各位弟兄姐妹朋友
[00:45:42.700 --> 00:45:45.500]  我們要回應神的應許
[00:45:45.500 --> 00:45:47.800]  不要為你的現狀
[00:45:47.800 --> 00:45:49.600]  第一 不要抱怨
[00:45:49.600 --> 00:45:53.400]  第二 不要失去你的盼望
[00:45:53.400 --> 00:45:56.700]  第三 不要落退後
[00:45:56.700 --> 00:45:59.400]  第四 更不要怨遺神
[00:45:59.400 --> 00:46:02.700]  甚至於為非作歹
[00:46:02.700 --> 00:46:04.900]  在我們的信仰裡面
[00:46:04.900 --> 00:46:06.200]  從來沒有
[00:46:06.200 --> 00:46:08.000]  至少我自己
[00:46:08.000 --> 00:46:10.500]  從我第一天開始信
[00:46:10.500 --> 00:46:11.600]  我就跟我說
[00:46:11.600 --> 00:46:14.200]  我絕對不會說哪一天我就不信
[00:46:14.200 --> 00:46:15.600]  對不對
[00:46:15.600 --> 00:46:17.200]  最終
[00:46:17.200 --> 00:46:20.400]  他獻上熱情的音樂起調的
[00:46:20.400 --> 00:46:21.600]  詩人禱告
[00:46:21.600 --> 00:46:24.400]  最後他就開始唱詩歌
[00:46:24.400 --> 00:46:26.200]  就是剛才我們唸這邊
[00:46:26.200 --> 00:46:28.400]  那麼那個
[00:46:28.400 --> 00:46:30.000]  詩篇上面還講
[00:46:30.000 --> 00:46:30.900]  他用什麼
[00:46:30.900 --> 00:46:32.400]  調用什麼
[00:46:32.400 --> 00:46:33.700]  什麼什麼歌
[00:46:33.700 --> 00:46:37.100]  就表示說有人在那邊唱起來了
[00:46:37.100 --> 00:46:39.400]  哈巴古將自己彼作
[00:46:39.400 --> 00:46:43.000]  能夠毫不費力在高山峻嶺
[00:46:43.000 --> 00:46:46.200]  奔跑而不會半島的路
[00:46:46.200 --> 00:46:47.900]  這路是能絲毫不差
[00:46:47.900 --> 00:46:50.300]  精確的將自己的後腳踩在
[00:46:50.300 --> 00:46:52.800]  前腳踏過的地方
[00:46:52.800 --> 00:46:55.200]  在最危險時刻
[00:46:55.200 --> 00:46:57.700]  自由且安全的奔跑
[00:46:57.700 --> 00:47:01.300]  而不會偏離軌道
[00:47:01.300 --> 00:47:02.900]  真的是感謝神
[00:47:02.900 --> 00:47:04.000]  我們的哈巴古
[00:47:04.000 --> 00:47:05.500]  我們的先知
[00:47:05.500 --> 00:47:09.600]  他為我們講出了心聲
[00:47:09.600 --> 00:47:11.500]  願我們再一次來
[00:47:11.500 --> 00:47:14.500]  憑著信心奉主耶穌基督的名
[00:47:14.500 --> 00:47:16.800]  我們要宣告說神啊
[00:47:16.800 --> 00:47:19.000]  祢真的是又真又活的神
[00:47:19.000 --> 00:47:20.100]  我們相信祢
[00:47:20.100 --> 00:47:21.100]  我們敬拜
[00:47:21.100 --> 00:47:22.700]  我們讚美祢
[00:47:22.700 --> 00:47:25.200]  這樣禱告是奉主耶穌基督的名
