
[00:00:00.000 --> 00:00:03.280]  今天的題目叫做「如何維繫合一」
[00:34:20.720 --> 00:34:23.120]  他不相信這樣是不結的
[00:34:23.120 --> 00:34:24.560]  他知道在耶穌裏面
[00:34:24.560 --> 00:34:26.720]  我們每一個信耶穌的以德潔政
[00:34:26.720 --> 00:34:31.440]  每一個信耶穌的已經被神所接納了
[00:34:31.440 --> 00:34:32.880]  你這樣退回去
[00:34:32.880 --> 00:34:34.560]  外邦人見到,外邦人會問
[00:34:34.560 --> 00:34:36.800]  我們是不是二等公民?
[00:34:36.800 --> 00:34:38.960]  或者是否我未得著救恩?
[00:34:38.960 --> 00:34:42.240]  我要走回猶太的律法才得著救恩
[00:34:42.240 --> 00:34:46.640]  他們無端端要再受過割禮
[00:34:46.640 --> 00:34:48.640]  但這不是真理
[00:34:48.640 --> 00:34:50.400]  這不是基督裏面的自由
[00:34:50.400 --> 00:34:52.240]  這是一個很嚴重的問題
[00:34:52.240 --> 00:34:56.080]  所以他表裡不一會帶來很嚴重的後果
[00:34:56.080 --> 00:35:00.000]  所以保羅就在那裏斥責他的表裡不一
[00:35:00.000 --> 00:35:01.600]  而我們都要學習
[00:35:01.600 --> 00:35:03.520]  在我們的關係裏面
[00:35:03.520 --> 00:35:06.480]  我們拒絕裝假
[00:35:06.480 --> 00:35:10.640]  並且我們需要生命表裡合一
[00:35:10.640 --> 00:35:14.160]  在總結的時候,我們請敬拜隊
[00:35:14.160 --> 00:35:16.640]  如果我們回到教會來
[00:35:16.640 --> 00:35:18.560]  很多時候你問弟兄姊妹
[00:35:18.560 --> 00:35:21.840]  為什麼你來到這間教會?
[00:35:21.840 --> 00:35:24.880]  我相信可能我們很多都聽過這個故事
[00:35:24.880 --> 00:35:26.720]  就是弟兄姊妹說為什麼我來到這間教會?
[00:35:26.720 --> 00:35:30.960]  因為我之前那間教會出現了紛爭
[00:35:30.960 --> 00:35:34.160]  出現了紛爭,於是弟兄姊妹分了做兩批
[00:35:34.160 --> 00:35:36.960]  我跟了其中一批走掉
[00:35:36.960 --> 00:35:39.920]  或者是有個很相似的故事
[00:35:39.920 --> 00:35:43.760]  教會出現了紛爭,然後那些領袖走了
[00:35:43.760 --> 00:35:45.840]  然後我又跟了那個領袖走了
[00:35:45.840 --> 00:35:48.560]  所以再找另一間教會
[00:35:48.560 --> 00:35:52.160]  甚至有時我們聽到有些故事
[00:35:52.160 --> 00:35:56.000]  教會出現了紛爭,連傳道人都走了
[00:35:56.000 --> 00:35:57.760]  於是教會沒有傳道人
[00:35:57.760 --> 00:36:00.480]  我又去找另一間教會
[00:36:00.480 --> 00:36:03.600]  我每一次聽的時候都覺得很痛心
[00:36:03.600 --> 00:36:05.360]  因為每一次其實你都會發現
[00:36:05.360 --> 00:36:07.760]  可能中間那些都是你認識的
[00:36:07.760 --> 00:36:09.680]  那些的弟兄姊妹,那些的領袖
[00:36:09.680 --> 00:36:11.920]  都是為主很熱心
[00:36:11.920 --> 00:36:14.880]  都是為主奔跑了很多的路
[00:36:14.880 --> 00:36:18.560]  但是為什麼最後會是這樣呢?
[00:36:18.560 --> 00:36:20.400]  或者我真的試過有一次
[00:36:20.400 --> 00:36:22.800]  去一間教會在一間大廈裏面
[00:36:22.800 --> 00:36:24.800]  於是有人跟我說這間教會
[00:36:24.800 --> 00:36:28.880]  我說這間教會有很多教會
[00:36:28.880 --> 00:36:31.200]  我說其實這裏下面那間教會
[00:36:31.200 --> 00:36:33.760]  本來都是上面那間教會是同一間教會來的
[00:36:33.760 --> 00:36:35.920]  但是因為上面那間教會出現了紛爭
[00:36:35.920 --> 00:36:39.760]  於是有一個傳道帶領子回去了下幾層
[00:36:39.760 --> 00:36:42.160]  在下幾層開另一間教會
[00:36:42.160 --> 00:36:45.200]  有時聽到這些很心痛
[00:36:45.200 --> 00:36:47.200]  我們剛才說我們每一個人都是寶貴的
[00:36:47.200 --> 00:36:48.960]  我們每一個人都是有基督的救恩
[00:36:48.960 --> 00:36:50.640]  我們有聖名在我們生命裏面
[00:36:50.640 --> 00:36:54.080]  我們同領受神給我們的大界命和大使命
[00:36:54.080 --> 00:36:55.120]  但是為什麼?
[00:36:55.120 --> 00:36:58.000]  但這種不是差遣那種分開
[00:36:58.000 --> 00:37:00.640]  這種是不和那種分開
[00:37:00.640 --> 00:37:03.760]  為什麼會是這樣呢?
[00:37:03.760 --> 00:37:05.520]  我們真的會有不同的看法
[00:37:05.520 --> 00:37:07.520]  我們或者真的會有不同的意見
[00:37:07.520 --> 00:37:11.760]  但是我們怎樣尋求在信仰群體裏面
[00:37:11.760 --> 00:37:14.480]  我們仍然能夠合一呢?
[00:37:14.480 --> 00:37:15.600]  今天這一首詩歌
[00:37:15.600 --> 00:37:18.480]  一首我都很久沒有唱過的詩歌
[00:37:18.480 --> 00:37:21.360]  但我覺得這一首詩歌很好
[00:37:21.360 --> 00:37:26.640]  它說當我們首先合一敬拜和禱告神
[00:37:26.640 --> 00:37:30.160]  就在我們的群體裏面去動工
[00:37:30.160 --> 00:37:31.920]  我們相不相信呢?
[00:37:31.920 --> 00:37:33.680]  我們可能有不同的看法
[00:37:33.680 --> 00:37:35.360]  我們有不同的意見
[00:37:35.360 --> 00:37:39.280]  但是我們合一的禱告、敬拜
[00:37:39.280 --> 00:37:42.720]  接著它說神的意念高過我們的意念
[00:37:42.720 --> 00:37:45.520]  神的道路超過我們的道路
[00:37:45.520 --> 00:37:47.120]  我們又相不相信呢?
[00:37:47.120 --> 00:37:48.800]  我們願不願意放下自己
[00:37:48.800 --> 00:37:51.680]  因為我們覺得我們自己的做最好
[00:37:51.680 --> 00:37:53.520]  我的意念是最好
[00:37:53.520 --> 00:37:55.760]  我的道路是最好
[00:37:55.760 --> 00:37:56.880]  但是它說當我們知道
[00:37:56.880 --> 00:38:00.720]  我們每一個都是為著領受大使命
[00:38:00.720 --> 00:38:02.560]  當我們放下自己
[00:38:02.560 --> 00:38:05.600]  先求神的光和神的義
[00:38:05.600 --> 00:38:09.280]  神就帶領我們一起履行大使命
