
[00:00:00.000 --> 00:00:03.300]  在新年的時候,剛剛過了新年
[00:28:35.000 --> 00:28:36.000]  仍然因爲這一小撮
[00:28:36.000 --> 00:28:39.000]  神的國度仍然會擴張
[00:28:39.000 --> 00:28:41.000]  在第十六十七節講到
[00:28:41.000 --> 00:28:43.000]  有福
[00:28:43.000 --> 00:28:45.000]  他說門徒是有福的
[00:28:45.000 --> 00:28:47.000]  因爲你們看得見
[00:28:47.000 --> 00:28:48.000]  你們是有福的
[00:28:48.000 --> 00:28:49.000]  因爲你們聽得到
[00:28:49.000 --> 00:28:50.000]  爲什麼
[00:28:50.000 --> 00:28:52.000]  因爲很多先知異人
[00:28:52.000 --> 00:28:55.000]  想聽你們聽的都聽不到
[00:28:55.000 --> 00:28:57.000]  想看你們要看的都看不到
[00:28:57.000 --> 00:28:59.000]  要看什麼
[00:28:59.000 --> 00:29:03.000]  就是神應許尼塞亞所講所聽的
[00:29:03.000 --> 00:29:05.000]  在他們那裏
[00:29:05.000 --> 00:29:07.000]  在門徒耶穌的時代
[00:29:07.000 --> 00:29:09.000]  他們能夠聽得見
[00:29:09.000 --> 00:29:10.000]  看得見
[00:29:10.000 --> 00:29:13.000]  神的應許成就了
[00:29:13.000 --> 00:29:16.000]  怎樣才能夠倍增果子呢
[00:29:16.000 --> 00:29:17.000]  是下集講的
[00:29:17.000 --> 00:29:19.000]  即下星期
[00:29:19.000 --> 00:29:21.000]  我們今集只講道
[00:29:21.000 --> 00:29:23.000]  如何留在心裏
[00:29:23.000 --> 00:29:26.000]  能夠在生命裏發芽
[00:29:26.000 --> 00:29:30.000]  不會被惡者拿走
[00:29:30.000 --> 00:29:33.000]  我想今天你們能夠將聽到的
[00:29:33.000 --> 00:29:34.000]  所看到的
[00:29:34.000 --> 00:29:37.000]  成爲你生命裏真正的祝福
[00:29:37.000 --> 00:29:39.000]  即那粒道的種子
[00:29:39.000 --> 00:29:42.000]  真的在你心裏能夠生長
[00:29:42.000 --> 00:29:51.000]  雅各書的一章二十一節說什麼
[00:29:51.000 --> 00:29:53.000]  要傳溫柔的心
[00:29:53.000 --> 00:29:55.000]  領受所栽種的道
[00:29:55.000 --> 00:29:59.000]  所以我想用雅各書的一章十九至二十一節
[00:29:59.000 --> 00:30:02.000]  成爲我今天信息的形容
[00:30:02.000 --> 00:30:04.000]  明白嗎
[00:30:04.000 --> 00:30:05.000]  剛纔講的理論
[00:30:05.000 --> 00:30:06.000]  今天講的形容
[00:30:06.000 --> 00:30:07.000]  如果我用這三節經文
[00:30:07.000 --> 00:30:09.000]  去看到聽到的態度
[00:30:09.000 --> 00:30:10.000]  一些的原則
[00:30:10.000 --> 00:30:12.000]  我想看看你們會不會有共鳴
[00:30:12.000 --> 00:30:13.000]  同意
[00:30:13.000 --> 00:30:14.000]  我們一起讀一次
[00:30:14.000 --> 00:30:15.000]  三節的經文
[00:30:15.000 --> 00:30:18.000]  雅各書一章十九至二十一節
[00:30:18.000 --> 00:30:20.000]  我親愛的弟兄們
[00:30:20.000 --> 00:30:22.000]  你們要明白
[00:30:22.000 --> 00:30:25.000]  你們每一個人要快快地聽
[00:30:25.000 --> 00:30:26.000]  慢慢地說
[00:30:26.000 --> 00:30:28.000]  慢慢地動腦
[00:30:28.000 --> 00:30:32.000]  因爲人的怒氣並不能實現上帝的意
[00:30:32.000 --> 00:30:38.000]  所以你們要除去的污穢和累積的惡毒
[00:30:38.000 --> 00:30:40.000]  要傳溫柔的心
[00:30:40.000 --> 00:30:42.000]  領受所栽種的道
[00:30:42.000 --> 00:30:46.000]  就是能夠你們靈魂的道
[00:30:46.000 --> 00:30:48.000]  十九節講的是態度
[00:30:48.000 --> 00:30:49.000]  態度就是
[00:30:49.000 --> 00:30:51.000]  你是一個主動的積極
[00:30:51.000 --> 00:30:53.000]  聽到的態度
[00:30:53.000 --> 00:30:56.000]  我形容是一個攻防戰
[00:30:56.000 --> 00:30:58.000]  主席的要快快地聽
[00:30:58.000 --> 00:30:59.000]  什麼叫快快地聽呢
[00:30:59.000 --> 00:31:01.000]  就是你的心靈狀態
[00:31:01.000 --> 00:31:04.000]  有沒有一個受教的預備
[00:31:04.000 --> 00:31:06.000]  如果你是預備的
[00:31:06.000 --> 00:31:07.000]  剛纔主席說
[00:31:07.000 --> 00:31:10.000]  很多時候我們都安靜預備
[00:31:10.000 --> 00:31:13.000]  預備就是預備的道
[00:31:13.000 --> 00:31:15.000]  你是期望聽到的道
[00:31:15.000 --> 00:31:19.000]  是你想聽到的東西
[00:31:19.000 --> 00:31:20.000]  你的反應會敏感
[00:31:20.000 --> 00:31:22.000]  你會樂意去領受
[00:31:22.000 --> 00:31:23.000]  溫柔的心
[00:31:23.000 --> 00:31:25.000]  我們一會兒再講
[00:31:25.000 --> 00:31:27.000]  這個攻防戰是有主動的
[00:31:27.000 --> 00:31:28.000]  有積極的
[00:31:28.000 --> 00:31:30.000]  也有一個防衛的樞極
[00:31:30.000 --> 00:31:36.000]  就是你不要那麼快去批評
[00:31:36.000 --> 00:31:38.000]  你消化了你才說
[00:31:38.000 --> 00:31:39.000]  慢慢地說
[00:31:39.000 --> 00:31:41.000]  聽完消化了你才說
[00:31:41.000 --> 00:31:42.000]  你纔去批評
[00:31:42.000 --> 00:31:44.000]  其實批評呢
[00:31:44.000 --> 00:31:45.000]  其實聽到呢
[00:31:45.000 --> 00:31:48.000]  你想想很多時候聽到的批評
[00:31:48.000 --> 00:31:50.000]  我想你們多數都有經驗
[00:31:50.000 --> 00:31:51.000]  聽完會批評的
[00:31:51.000 --> 00:31:53.000]  你批評什麼呢
[00:31:53.000 --> 00:31:54.000]  你聽完消化了
[00:31:54.000 --> 00:31:56.000]  爲什麼會說動怒呢
[00:31:56.000 --> 00:31:58.000]  其實現在講道都不容易的
[00:31:58.000 --> 00:32:00.000]  講一些例子出來呢
[00:32:00.000 --> 00:32:02.000]  你一講一個例子就很客觀
[00:32:02.000 --> 00:32:04.000]  其實每個人都已經tick了
[00:32:04.000 --> 00:32:06.000]  已經有了一個立場
[00:32:06.000 --> 00:32:07.000]  特別是講新聞
[00:32:07.000 --> 00:32:09.000]  我真的很怕用新聞來講例子
[00:32:09.000 --> 00:32:11.000]  一講政府的東西
[00:32:11.000 --> 00:32:13.000]  一講新聞的東西
[00:32:13.000 --> 00:32:14.000]  就不用講了
[00:32:14.000 --> 00:32:15.000]  因爲其實都不講內容
[00:32:15.000 --> 00:32:16.000]  都不講是否合理
[00:32:16.000 --> 00:32:18.000]  總之他已經tick了
[00:32:18.000 --> 00:32:20.000]  不要那麼生氣
[00:32:20.000 --> 00:32:21.000]  先聽一聽
[00:32:21.000 --> 00:32:23.000]  聽到的態度是鼓勵我們
[00:32:23.000 --> 00:32:24.000]  多點去接受
[00:32:24.000 --> 00:32:25.000]  少點去批評
[00:32:25.000 --> 00:32:27.000]  去想一想
[00:32:27.000 --> 00:32:28.000]  用心去想一想
[00:32:28.000 --> 00:32:30.000]  究竟上帝到底想跟你講什麼呢
[00:32:30.000 --> 00:32:31.000]  他不是想跟你講政府
[00:32:31.000 --> 00:32:32.000]  他不是想跟你講新聞
[00:32:32.000 --> 00:32:35.000]  他是想告訴你處境的情況
[00:32:35.000 --> 00:32:37.000]  是不是
[00:32:37.000 --> 00:32:39.000]  心情
[00:32:39.000 --> 00:32:42.000]  情緒會驅使我們有相關的行爲
[00:32:42.000 --> 00:32:44.000]  如果你很生氣的時候呢
[00:32:44.000 --> 00:32:45.000]  你很生氣啊
[00:32:45.000 --> 00:32:48.000]  如果你上來還在生人氣的時候呢
[00:32:48.000 --> 00:32:49.000]  你很生氣的時候呢
[00:32:49.000 --> 00:32:53.000]  其實你不會聽到上帝講話的
[00:32:53.000 --> 00:32:55.000]  你的心情
[00:32:55.000 --> 00:32:57.000]  如果你在怒火的裏面呢
[00:32:57.000 --> 00:33:00.000]  你一定不會做一些上帝喜悅的事情
[00:33:00.000 --> 00:33:02.000]  在你很生氣的時候呢
[00:33:02.000 --> 00:33:05.000]  你不會聽到上帝跟你講話的
[00:33:05.000 --> 00:33:08.000]  如果我們聽到的時候是充滿批評
[00:33:08.000 --> 00:33:11.000]  如果我聽到的時候充滿對神的懷疑
[00:33:11.000 --> 00:33:12.000]  特別在你處境裏面
[00:33:12.000 --> 00:33:13.000]  可能在困難之中
[00:33:13.000 --> 00:33:15.000]  你根本對神是有懷疑的
[00:33:15.000 --> 00:33:17.000]  然後你對一些人充滿敵意的
[00:33:17.000 --> 00:33:19.000]  一見到那個人就覺得
[00:33:19.000 --> 00:33:21.000]  爲什麼今天是他講話的
[00:33:21.000 --> 00:33:22.000]  你不會聽到
[00:33:22.000 --> 00:33:24.000]  你不可能聽到上帝講話的
[00:33:24.000 --> 00:33:28.000]  因爲你的心已經不夠預備
[00:33:28.000 --> 00:33:30.000]  第三就是你有沒有個意願
[00:33:30.000 --> 00:33:31.000]  什麼叫做意願呢
[00:33:31.000 --> 00:33:33.000]  在這個節講的是
[00:33:33.000 --> 00:33:36.000]  污穢和累積的惡毒是我們心裏的問題
[00:33:36.000 --> 00:33:40.000]  而這些所謂的污穢和心裏的惡毒
[00:33:40.000 --> 00:33:41.000]  一些是罪惡
[00:33:41.000 --> 00:33:43.000]  自我膨脹或者自我忠心的罪
[00:33:43.000 --> 00:33:45.000]  我形容就好像一個地
[00:33:45.000 --> 00:33:50.000]  很多氣球放在地上
[00:33:50.000 --> 00:33:56.000]  就沒有位置讓那些道的種子下去
[00:33:56.000 --> 00:33:57.000]  道不能下去
[00:33:57.000 --> 00:34:03.000]  因爲地已經是封悶了我們的罪
[00:34:03.000 --> 00:34:05.000]  所以約翰·斐波羅講得挺好的
[00:34:05.000 --> 00:34:09.000]  他用神的話去潔淨我們
[00:34:09.000 --> 00:34:10.000]  其實你想一想
[00:34:10.000 --> 00:34:11.000]  最阻礙我們聽道的
[00:34:11.000 --> 00:34:16.000]  或者最阻礙我們把道傳遞到心裏是什麼呢
[00:34:16.000 --> 00:34:17.000]  我不知道你有沒有想過
[00:34:17.000 --> 00:34:20.000]  什麼時候你覺得聽道是最難專心聽的
[00:34:20.000 --> 00:34:24.000]  或者聽完之後是最難記得的呢
[00:34:24.000 --> 00:34:27.000]  這21節講的就是我們的罪
[00:34:27.000 --> 00:34:28.000]  我們的罪
[00:34:28.000 --> 00:34:32.000]  令到那些道不能容在我們的心裏
[00:34:32.000 --> 00:34:33.000]  所以這是你的意願
[00:34:33.000 --> 00:34:37.000]  你願不願意去處理你的罪
[00:34:37.000 --> 00:34:40.000]  這也是一個攻防戰
[00:34:40.000 --> 00:34:43.000]  你容許你的罪在你的心裏
[00:34:43.000 --> 00:34:48.000]  道就會被阻礙
[00:34:48.000 --> 00:34:50.000]  只要你有個意願和決心
[00:34:50.000 --> 00:34:52.000]  你才能夠經歷到
[00:34:52.000 --> 00:34:56.000]  如何將上帝的道去清潔你的罪
[00:34:56.000 --> 00:34:58.000]  例如
[00:34:58.000 --> 00:35:01.000]  我有時候看聖經
[00:35:01.000 --> 00:35:04.000]  叫我們去溫柔對人
[00:35:04.000 --> 00:35:08.000]  或者叫我們怎麼去愛人
[00:35:08.000 --> 00:35:11.000]  其實這些說話
[00:35:11.000 --> 00:35:13.000]  如何做在這個處境裏
[00:35:13.000 --> 00:35:14.000]  真的不同
[00:35:14.000 --> 00:35:17.000]  不過在我的形容裏
[00:35:17.000 --> 00:35:21.000]  我先要將那些人的偏見放下
[00:35:21.000 --> 00:35:23.000]  我們的罪就好像
[00:35:23.000 --> 00:35:25.000]  送土
[00:35:25.000 --> 00:35:26.000]  拿走那些雜草
[00:35:26.000 --> 00:35:27.000]  送土
[00:35:27.000 --> 00:35:28.000]  去預備神的道
[00:35:28.000 --> 00:35:32.000]  我們願意去做
[00:35:32.000 --> 00:35:36.000]  所以我們說聽道的學習
[00:35:36.000 --> 00:35:38.000]  崇拜前的安靜是很有意思的
[00:35:38.000 --> 00:35:42.000]  它是預備我們在那個狀態裏
[00:35:42.000 --> 00:35:44.000]  預備我們的態度
[00:35:44.000 --> 00:35:45.000]  是否想聽
[00:35:45.000 --> 00:35:47.000]  預備我們的心情
[00:35:47.000 --> 00:35:48.000]  預備我們是否信服
[00:35:48.000 --> 00:35:51.000]  有一種潔淨的心思意念去聽
[00:35:51.000 --> 00:35:53.000]  崇拜之後的默想是很有意思的
[00:35:53.000 --> 00:35:54.000]  你聽完這麼多
[00:35:54.000 --> 00:35:55.000]  我告訴你
[00:35:55.000 --> 00:35:56.000]  我說30分鐘也好
[00:35:56.000 --> 00:35:57.000]  40分鐘也好
[00:35:57.000 --> 00:35:59.000]  你只會記得10分鐘的東西
[00:35:59.000 --> 00:36:00.000]  都未必有
[00:36:00.000 --> 00:36:03.000]  聽說只有30分鐘已經很成功了
[00:36:03.000 --> 00:36:06.000]  所以
[00:36:06.000 --> 00:36:08.000]  已經30分鐘
[00:36:08.000 --> 00:36:10.000]  3分鐘
[00:36:10.000 --> 00:36:11.000]  3分鐘已經很成功了
[00:36:11.000 --> 00:36:15.000]  那我爲什麼要說這麼久呢
[00:36:15.000 --> 00:36:18.000]  好,就快完
[00:36:18.000 --> 00:36:22.000]  崇拜之後的默想是很有意思的
[00:36:22.000 --> 00:36:23.000]  你無論聽了3分鐘也好
[00:36:23.000 --> 00:36:24.000]  1分鐘也好
[00:36:24.000 --> 00:36:25.000]  總之聽一樣東西
[00:36:25.000 --> 00:36:26.000]  留在你的心
[00:36:26.000 --> 00:36:27.000]  讓它沉澱
[00:36:27.000 --> 00:36:30.000]  讓它生根
[00:36:30.000 --> 00:36:31.000]  魯家輝這麼說
[00:36:31.000 --> 00:36:35.000]  就是說你在好土裏聽了之後
[00:36:35.000 --> 00:36:38.000]  就有一個純真良善的心去持守
[00:36:38.000 --> 00:36:42.000]  耐心去等結果子
[00:36:42.000 --> 00:36:43.000]  很簡單就是說
[00:36:43.000 --> 00:36:45.000]  我們有一個誠實的態度
[00:36:45.000 --> 00:36:46.000]  去面對上帝
[00:36:46.000 --> 00:36:47.000]  面對自己
[00:36:47.000 --> 00:36:49.000]  誠實的態度
[00:36:49.000 --> 00:36:51.000]  就是說我不介意我的罪
[00:36:51.000 --> 00:36:52.000]  在上帝面前
[00:36:52.000 --> 00:36:53.000]  讓祂知道
[00:36:53.000 --> 00:36:54.000]  不過我再加一句
[00:36:54.000 --> 00:36:55.000]  上帝求你幫助我
[00:36:55.000 --> 00:36:57.000]  赦免我
[00:36:57.000 --> 00:36:59.000]  溫柔良善的心
[00:36:59.000 --> 00:37:00.000]  就是說你沒有雜念
[00:37:00.000 --> 00:37:02.000]  你就知道怎麼在上帝那裏
[00:37:02.000 --> 00:37:04.000]  你願意受教
[00:37:04.000 --> 00:37:09.000]  不要有偏見
[00:37:09.000 --> 00:37:11.000]  撒種比喻的寓意
[00:37:11.000 --> 00:37:12.000]  其實是鼓勵我們
[00:37:12.000 --> 00:37:14.000]  要有一個預備的心
[00:37:14.000 --> 00:37:15.000]  預備的心
[00:37:15.000 --> 00:37:17.000]  然後纔可以在生命裏面成長
[00:37:17.000 --> 00:37:20.000]  另外一邊就是說
[00:37:20.000 --> 00:37:21.000]  我們都要預備自己
[00:37:21.000 --> 00:37:23.000]  隨時去到哪裏都要去撒種
[00:37:23.000 --> 00:37:25.000]  不要想着某些人才去撒種
[00:37:25.000 --> 00:37:27.000]  你知道自己在信什麼
[00:37:27.000 --> 00:37:28.000]  你知道爲什麼要信
[00:37:28.000 --> 00:37:29.000]  你就已經可以去撒種
[00:37:29.000 --> 00:37:30.000]  和別人分享
[00:37:30.000 --> 00:37:34.000]  上帝在你生命裏面的工作
[00:37:34.000 --> 00:37:36.000]  屬靈的生命的成長
[00:37:36.000 --> 00:37:39.000]  不能夠離開耶穌
[00:37:39.000 --> 00:37:41.000]  不能夠離開耶穌
[00:37:41.000 --> 00:37:43.000]  如何將神的道和基督
[00:37:43.000 --> 00:37:45.000]  連結在一個學習裏面呢
[00:37:45.000 --> 00:37:47.000]  我自己經常覺得
[00:37:47.000 --> 00:37:48.000]  神的道在我生命裏面
[00:37:48.000 --> 00:37:49.000]  如何連結呢
[00:37:49.000 --> 00:37:52.000]  是從靈脩開始的
[00:37:52.000 --> 00:37:54.000]  從靈脩裏面去實踐
[00:37:54.000 --> 00:37:56.000]  然後建立和神的關係
[00:37:56.000 --> 00:37:58.000]  纔可以說其他的
[00:37:58.000 --> 00:37:59.000]  我最近看了一本書
[00:37:59.000 --> 00:38:01.000]  這本書其實不會看得完
[00:38:01.000 --> 00:38:02.000]  是不停地看
[00:38:02.000 --> 00:38:04.000]  這本書是很神奇的
[00:38:04.000 --> 00:38:05.000]  是不會看得完
[00:38:05.000 --> 00:38:06.000]  也不會很快看得完
[00:38:06.000 --> 00:38:07.000]  爲什麼呢
[00:38:07.000 --> 00:38:08.000]  因爲它是一種
[00:38:08.000 --> 00:38:10.000]  要默想一些經文的
[00:38:10.000 --> 00:38:11.000]  然後默想的裏面
[00:38:11.000 --> 00:38:12.000]  我們習慣了
[00:38:12.000 --> 00:38:13.000]  我習慣了就是
[00:38:13.000 --> 00:38:14.000]  我看完經文
[00:38:14.000 --> 00:38:15.000]  我學到就提醒了
[00:38:15.000 --> 00:38:16.000]  那我就蓋起來
[00:38:16.000 --> 00:38:17.000]  但這本書是教我們
[00:38:17.000 --> 00:38:20.000]  是要去看完聖經
[00:38:20.000 --> 00:38:22.000]  然後不停去默想的時候
[00:38:22.000 --> 00:38:24.000]  去嘗試去聽上帝和我們說什麼
[00:38:24.000 --> 00:38:25.000]  這是我很不習慣的
[00:38:25.000 --> 00:38:27.000]  我不知道你們習慣不習慣
[00:38:27.000 --> 00:38:28.000]  聽上帝和我們說話
[00:38:28.000 --> 00:38:29.000]  是要給時間的
[00:38:29.000 --> 00:38:33.000]  今天我覺得奉獻金錢不是最難
[00:38:33.000 --> 00:38:35.000]  時間纔是挑戰
[00:38:35.000 --> 00:38:37.000]  你有多少時間可以給上帝
[00:38:37.000 --> 00:38:39.000]  看看他的說話呢
[00:38:39.000 --> 00:38:41.000]  那個纔是挑戰
[00:38:41.000 --> 00:38:42.000]  我們最乖
[00:38:42.000 --> 00:38:44.000]  覺得已經對得住上帝
[00:38:44.000 --> 00:38:45.000]  就是我在地鐵
[00:38:45.000 --> 00:38:47.000]  已經在看那個電子版的
[00:38:47.000 --> 00:38:48.000]  每日靈脩了
[00:38:48.000 --> 00:38:50.000]  一個站已經叫做看完了
[00:38:50.000 --> 00:38:52.000]  一個站都看到一節了
[00:38:52.000 --> 00:38:53.000]  ok的了
[00:38:53.000 --> 00:38:54.000]  我們好像做了那樣東西
[00:38:54.000 --> 00:38:56.000]  都已經叫做對得住上帝
[00:38:56.000 --> 00:38:59.000]  今天挑戰我們的是
[00:38:59.000 --> 00:39:01.000]  你奉獻的是什麼
[00:39:01.000 --> 00:39:03.000]  你給多少時間去默想上帝的說話
[00:39:03.000 --> 00:39:05.000]  然後和上帝對話
[00:39:05.000 --> 00:39:07.000]  去聽他的聲音
[00:39:07.000 --> 00:39:08.000]  我不相信在地鐵那裏
[00:39:08.000 --> 00:39:10.000]  你會聽到他的聲音
[00:39:10.000 --> 00:39:13.000]  我不相信
[00:39:13.000 --> 00:39:16.000]  今天有一樣東西阻礙我們去聽
[00:39:16.000 --> 00:39:18.000]  就是我們期望聽資料
[00:39:18.000 --> 00:39:20.000]  那個人有沒有讀經
[00:39:20.000 --> 00:39:22.000]  那個人說的對不對
[00:39:22.000 --> 00:39:23.000]  我有沒有聽多了
[00:39:23.000 --> 00:39:25.000]  又是說那些東西
[00:39:25.000 --> 00:39:27.000]  其實我們聽到
[00:39:27.000 --> 00:39:29.000]  麻煩大家有一個新的觀念
[00:39:29.000 --> 00:39:30.000]  就是我聽完的東西
[00:39:30.000 --> 00:39:31.000]  我看完的東西
[00:39:31.000 --> 00:39:33.000]  有沒有改變我的生命
[00:39:33.000 --> 00:39:35.000]  我要聽這一樣東西
[00:39:35.000 --> 00:39:36.000]  我要看的聖經
[00:39:36.000 --> 00:39:38.000]  是能夠改變我的生命
[00:39:38.000 --> 00:39:39.000]  聽到之後
[00:39:39.000 --> 00:39:40.000]  要藏在我們的心裏
[00:39:40.000 --> 00:39:42.000]  成爲一個提醒
[00:39:42.000 --> 00:39:43.000]  我很開心
[00:39:43.000 --> 00:39:45.000]  就是上次講完道之後
[00:39:45.000 --> 00:39:47.000]  對上一個星期三的祈禱
[00:39:47.000 --> 00:39:48.000]  有一個姐妹
[00:39:48.000 --> 00:39:53.000]  她走過來和我說
[00:39:53.000 --> 00:39:55.000]  讚的不說
[00:39:55.000 --> 00:39:56.000]  她說了一件事
[00:39:56.000 --> 00:39:57.000]  令我很感動
[00:39:57.000 --> 00:39:59.000]  她聽完我講的篇道之後
[00:39:59.000 --> 00:40:01.000]  她回家再去默想
[00:40:01.000 --> 00:40:03.000]  靈脩那篇道
[00:40:03.000 --> 00:40:04.000]  就是那個經文
[00:40:04.000 --> 00:40:06.000]  再看那段經文
[00:40:06.000 --> 00:40:07.000]  我覺得
[00:40:07.000 --> 00:40:09.000]  對我來說已經很足夠了
[00:40:09.000 --> 00:40:10.000]  無論她聽到什麼
[00:40:10.000 --> 00:40:12.000]  她領受什麼
[00:40:12.000 --> 00:40:14.000]  我覺得她能夠做一段經文
[00:40:14.000 --> 00:40:15.000]  讓她看
[00:40:15.000 --> 00:40:16.000]  聽完之後
[00:40:16.000 --> 00:40:17.000]  她會有一種動力
[00:40:17.000 --> 00:40:19.000]  回去再看一次
[00:40:19.000 --> 00:40:20.000]  我就覺得很感動
[00:40:20.000 --> 00:40:22.000]  因爲正是這樣
[00:40:22.000 --> 00:40:24.000]  聽完那篇很精彩的道
[00:40:24.000 --> 00:40:25.000]  然後就下班
[00:40:25.000 --> 00:40:26.000]  那篇道應該有些東西
[00:40:26.000 --> 00:40:28.000]  留在你的心裏
[00:40:28.000 --> 00:40:32.000]  然後慢慢成爲你其中的養分
[00:40:32.000 --> 00:40:36.000]  植物需要定時灌溉
[00:40:36.000 --> 00:40:38.000]  施肥纔會生長
[00:40:38.000 --> 00:40:40.000]  我們的屬靈生命也是
[00:40:40.000 --> 00:40:41.000]  崇拜的道
[00:40:41.000 --> 00:40:42.000]  敬拜的師哥
[00:40:42.000 --> 00:40:43.000]  小祖的茶經
[00:40:43.000 --> 00:40:45.000]  或者去各種聚會
[00:40:45.000 --> 00:40:46.000]  侍奉的經歷
[00:40:46.000 --> 00:40:52.000]  剛纔好像說要呼叫那些人
[00:40:52.000 --> 00:40:53.000]  就是宣傳
[00:40:53.000 --> 00:40:57.000]  叫那些人去做事
[00:40:57.000 --> 00:41:00.000]  就是招募
[00:41:00.000 --> 00:41:03.000]  大家招募那些侍奉人員
[00:41:03.000 --> 00:41:05.000]  我想告訴大家
[00:41:05.000 --> 00:41:07.000]  不是叫你來做
[00:41:07.000 --> 00:41:08.000]  那麼簡單
[00:41:08.000 --> 00:41:09.000]  那是你的祝福
[00:41:09.000 --> 00:41:10.000]  我真的很想告訴你
[00:41:10.000 --> 00:41:12.000]  你是經過那個侍奉
[00:41:12.000 --> 00:41:14.000]  你纔是一個機會
[00:41:14.000 --> 00:41:16.000]  在服侍
[00:41:16.000 --> 00:41:17.000]  其實服侍裏面
[00:41:17.000 --> 00:41:18.000]  不只是你服侍人
[00:41:18.000 --> 00:41:19.000]  你經過你的服侍
[00:41:19.000 --> 00:41:21.000]  你其實也在祝福自己
[00:41:21.000 --> 00:41:23.000]  我預備這篇道
[00:41:23.000 --> 00:41:25.000]  我其實說的東西
[00:41:25.000 --> 00:41:26.000]  只是我很少
[00:41:26.000 --> 00:41:27.000]  我預備的東西
[00:41:27.000 --> 00:41:28.000]  其實我自己
[00:41:28.000 --> 00:41:31.000]  明白多了很多
[00:41:31.000 --> 00:41:33.000]  這些就是我們屬靈的養分
[00:41:33.000 --> 00:41:34.000]  屬靈生命的養分
[00:41:34.000 --> 00:41:35.000]  你不要聽在哪裏
[00:41:35.000 --> 00:41:37.000]  你去小祖茶經也好
[00:41:37.000 --> 00:41:38.000]  在你的團契生活也好
[00:41:38.000 --> 00:41:39.000]  你的侍奉也好
[00:41:39.000 --> 00:41:42.000]  那些是屬靈生命的養分
[00:41:42.000 --> 00:41:44.000]  詩篇那裏說
[00:41:44.000 --> 00:41:47.000]  唯喜愛耶和華的律法
[00:41:47.000 --> 00:41:48.000]  晝夜思想
[00:41:48.000 --> 00:41:49.000]  這個人就有福
[00:41:49.000 --> 00:41:50.000]  這個有福
[00:41:50.000 --> 00:41:52.000]  是說這個人是願意
[00:41:52.000 --> 00:41:54.000]  心裏面很信靠神
[00:41:54.000 --> 00:41:57.000]  很樂意去遵從神的旨意
[00:41:57.000 --> 00:41:59.000]  他會跟隨神的心
[00:41:59.000 --> 00:42:00.000]  不會動搖
[00:42:00.000 --> 00:42:03.000]  會將上帝的訓練律法
[00:42:03.000 --> 00:42:06.000]  放在一個很高的優先次序
[00:42:06.000 --> 00:42:07.000]  這些神的賜福
[00:42:07.000 --> 00:42:09.000]  不是說他生活無憂
[00:42:09.000 --> 00:42:12.000]  不是說他長命百歲這麼簡單
[00:42:12.000 --> 00:42:15.000]  而是說在他的困難裏
[00:42:15.000 --> 00:42:18.000]  他跟隨神的心不會動搖
[00:42:18.000 --> 00:42:22.000]  他的美好的品格
[00:42:22.000 --> 00:42:25.000]  也不會因爲環境的衝擊而改變
[00:42:25.000 --> 00:42:31.000]  這份祝福不是你看得見數得到
[00:42:31.000 --> 00:42:34.000]  我們喜愛的事情
[00:42:34.000 --> 00:42:35.000]  會推動我們的行爲
[00:42:35.000 --> 00:42:37.000]  只要你喜愛打經
[00:42:37.000 --> 00:42:39.000]  你不會離開你的電腦
[00:42:39.000 --> 00:42:41.000]  你喜愛上網搜索
[00:42:41.000 --> 00:42:43.000]  你不會離開你的電腦
[00:42:43.000 --> 00:42:44.000]  你喜愛的事情
[00:42:44.000 --> 00:42:47.000]  就成爲你這種行動的反應
[00:42:47.000 --> 00:42:48.000]  一個人的成功
[00:42:48.000 --> 00:42:49.000]  盡都順利
[00:42:49.000 --> 00:42:52.000]  第三節詩篇說的
[00:42:52.000 --> 00:42:54.000]  盡都順利
[00:42:54.000 --> 00:42:56.000]  是因爲他的心思言行
[00:42:56.000 --> 00:42:58.000]  都在神的旨意裏
[00:42:58.000 --> 00:43:00.000]  所以他的生命就像一棵樹
[00:43:00.000 --> 00:43:02.000]  栽種在溪水旁
[00:43:02.000 --> 00:43:04.000]  他有源源不絕的供應
[00:43:04.000 --> 00:43:07.000]  這個祝福就是上帝源源不絕的供應
[00:43:07.000 --> 00:43:09.000]  與他同在
[00:43:09.000 --> 00:43:10.000]  沒有缺乏
[00:43:10.000 --> 00:43:16.000]  缺乏就是不夠錢用
[00:43:16.000 --> 00:43:18.000]  不夠什麼什麼
[00:43:18.000 --> 00:43:20.000]  但是在聖經裏的祝福
[00:43:20.000 --> 00:43:23.000]  那個豐盛是看不見的
[00:43:23.000 --> 00:43:26.000]  因爲在你的生命裏
[00:43:26.000 --> 00:43:27.000]  你能夠意會到
[00:43:27.000 --> 00:43:30.000]  上帝給你解釋不了的平安
[00:43:30.000 --> 00:43:31.000]  解釋不了的勇氣
[00:43:31.000 --> 00:43:35.000]  解釋不了的那種能力
[00:43:35.000 --> 00:43:39.000]  所以當我們再去思想這段
[00:43:39.000 --> 00:43:41.000]  今天的經文的信息就是
[00:43:41.000 --> 00:43:42.000]  究竟今天
[00:43:42.000 --> 00:43:44.000]  你聽了很多年的道
[00:43:44.000 --> 00:43:45.000]  特別是幼稚園
[00:43:45.000 --> 00:43:47.000]  兒童主義學到現在
[00:43:47.000 --> 00:43:49.000]  多多少少在你生命裏
