
[00:00:00.000 --> 00:00:02.440]  今天講第幾個醒 第三個醒
[00:35:37.840 --> 00:35:42.840]  推到床底最深的地方
[00:35:42.840 --> 00:35:44.840]  當你第二天起床的時候
[00:35:44.840 --> 00:35:45.840]  你要蹲下
[00:35:45.840 --> 00:35:48.840]  貢入床底裡拿拖鞋出來
[00:35:48.840 --> 00:35:51.840]  在那一刻你不要動
[00:35:51.840 --> 00:35:52.840]  你就說
[00:35:52.840 --> 00:35:54.840]  多謝上帝的恩典
[00:35:54.840 --> 00:35:56.840]  多謝上帝明白我
[00:35:56.840 --> 00:35:58.840]  多謝上帝慈愛
[00:35:58.840 --> 00:35:59.840]  多謝上帝的憐憫
[00:35:59.840 --> 00:36:01.840]  多謝上帝賜我平安
[00:36:01.840 --> 00:36:04.840]  多謝上帝給我有一個好的前景
[00:36:04.840 --> 00:36:07.840]  多謝上帝的良善
[00:36:07.840 --> 00:36:10.840]  原來我心裡面所有的美善
[00:36:10.840 --> 00:36:16.840]  上帝一早已經給了我
[00:36:16.840 --> 00:36:18.840]  做不做到?
[00:36:18.840 --> 00:36:22.840]  可不可以天天都做?
[00:36:22.840 --> 00:36:27.840]  竊門在哪裡?
[00:36:27.840 --> 00:36:32.840]  竊門在跪下那裡
[00:36:32.840 --> 00:36:35.840]  當你的兩個膝蓋跪在地上的時候
[00:36:35.840 --> 00:36:39.840]  你就能夠謙卑看到神的愛
[00:36:39.840 --> 00:36:42.840]  你就懂得去感謝神
[00:36:42.840 --> 00:36:45.840]  一直以來在你身上的恩典
[00:36:45.840 --> 00:36:47.840]  你今天活了二十歲
[00:36:47.840 --> 00:36:48.840]  三十歲
[00:36:48.840 --> 00:36:49.840]  四十歲
[00:36:49.840 --> 00:36:50.840]  五十歲
[00:36:50.840 --> 00:36:51.840]  六十歲
[00:36:51.840 --> 00:36:54.840]  神的恩典就是隨著你的年日
[00:36:54.840 --> 00:36:57.840]  到現在一直都供應你
[00:36:57.840 --> 00:36:59.840]  第一點
[00:36:59.840 --> 00:37:01.840]  跪下
[00:37:01.840 --> 00:37:05.840]  第二是什麼呢?
[00:37:05.840 --> 00:37:08.840]  神早早
[00:37:08.840 --> 00:37:15.840]  早早已經將最好的東西給了我們
[00:37:15.840 --> 00:37:19.840]  我們還需要選擇什麼?
[00:37:19.840 --> 00:37:24.840]  所以不要把你自己的願望放出來
[00:37:24.840 --> 00:37:26.840]  你有願望沒問題
[00:37:26.840 --> 00:37:29.840]  但當你的願望和上帝吻合的時候
[00:37:29.840 --> 00:37:31.840]  那是真正的願望
[00:37:31.840 --> 00:37:43.840]  上帝說我連自己都不愛惜
[00:37:43.840 --> 00:37:47.840]  一早就將白白的恩典給了我們
[00:37:47.840 --> 00:37:53.840]  我們為什麼還要走進去罪的裡面
[00:37:53.840 --> 00:37:55.840]  你明白他在說什麼嗎?
[00:37:55.840 --> 00:37:58.840]  當你感受到你的父親
[00:37:58.840 --> 00:37:59.840]  你的爸爸這樣對你
[00:37:59.840 --> 00:38:01.840]  這樣愛你的時候
[00:38:01.840 --> 00:38:04.840]  為什麼你還要走進去罪的裡面
[00:38:04.840 --> 00:38:07.840]  這是整段保羅的經文所說的
[00:38:07.840 --> 00:38:11.840]  就是來自上帝不能夠和我們分開的那種愛
[00:38:11.840 --> 00:38:16.840]  我們一起低頭祈禱好不好?
[00:38:16.840 --> 00:38:18.840]  天父啊
[00:38:18.840 --> 00:38:20.840]  求你原諒我們
[00:38:20.840 --> 00:38:23.840]  求你原諒我們
[00:38:23.840 --> 00:38:26.840]  我們每天都在這裡為自己去生活
[00:38:26.840 --> 00:38:29.840]  每天都是為了自己的慾
[00:38:29.840 --> 00:38:31.840]  無論是慾望也好、理想也好
[00:38:31.840 --> 00:38:32.840]  自己的想法也好
[00:38:32.840 --> 00:38:35.840]  但我們從來沒有想過
[00:38:35.840 --> 00:38:39.840]  現在你在我們還俗罪人的時候
[00:38:39.840 --> 00:38:41.840]  你就為我們的罪
[00:38:41.840 --> 00:38:44.840]  寫在十字架上
[00:38:44.840 --> 00:38:48.840]  你的愛就是在那一刻顯明出來的
[00:38:48.840 --> 00:38:50.840]  無論我們今天在幾千年之後
[00:38:50.840 --> 00:38:53.840]  活在一個多少年、多少歲的環境裡面
[00:38:53.840 --> 00:38:58.840]  我們仍然不知道你一早已經有什麼愛我們
[00:38:58.840 --> 00:38:59.840]  都教我們學習
[00:38:59.840 --> 00:39:01.840]  跪下的時候
[00:39:01.840 --> 00:39:04.840]  我們懂得去謙卑
[00:39:04.840 --> 00:39:07.840]  懂得神你就是那位愛的源頭
[00:39:07.840 --> 00:39:11.840]  懂得神你就是在我們還沒有認識你之前
[00:39:11.840 --> 00:39:13.840]  你已經愛我們
[00:39:13.840 --> 00:39:15.840]  現在求你幫助我們
[00:39:15.840 --> 00:39:17.840]  幫助我們有這種能力
[00:39:17.840 --> 00:39:21.840]  去看到你實在是愛我們
[00:39:21.840 --> 00:39:23.840]  這樣禱告教徒是奉靠你
[00:39:23.840 --> 00:39:25.840]  主耶穌基督的得逞並求
[00:39:25.840 --> 00:39:26.840]  Amen
