
[00:00:00.000 --> 00:00:09.560]  今天我們繼續來看詩篇 119 篇
[00:38:36.460 --> 00:38:39.460]  就是來明白神的話
[00:38:39.460 --> 00:38:43.460]  恨我一切假的東西
[00:38:43.460 --> 00:38:47.460]  那麼就要看看
[00:38:47.460 --> 00:38:52.460]  這個默想的神的話的意思
[00:38:52.460 --> 00:38:53.460]  默想呢
[00:38:53.460 --> 00:38:56.460]  不是隻是想幾節經文
[00:38:56.460 --> 00:39:00.460]  而是要想中間的經意
[00:39:00.460 --> 00:39:03.460]  要想到神的公義啊
[00:39:03.460 --> 00:39:04.460]  想到神的愛啊
[00:39:04.460 --> 00:39:06.460]  想到智慧啊
[00:39:06.460 --> 00:39:07.460]  憐憫啊
[00:39:07.460 --> 00:39:10.460]  也想到我們人的短處
[00:39:10.460 --> 00:39:12.460]  我們的軟弱
[00:39:12.460 --> 00:39:13.460]  我們的敗壞
[00:39:13.460 --> 00:39:18.460]  我們不堅定
[00:39:18.460 --> 00:39:19.460]  不信主的人呢
[00:39:19.460 --> 00:39:22.460]  他不會認得神的話是寶貴的
[00:39:22.460 --> 00:39:26.460]  信主的人有福氣有恩典
[00:39:26.460 --> 00:39:28.460]  就是認識神的話
[00:39:28.460 --> 00:39:31.460]  是非常寶貴的
[00:39:31.460 --> 00:39:34.460]  那麼你信的主呢
[00:39:34.460 --> 00:39:36.460]  你讀到神的話
[00:39:36.460 --> 00:39:37.460]  就知道
[00:39:37.460 --> 00:39:39.460]  神的不但是救我們
[00:39:39.460 --> 00:39:42.460]  而且他把他寶貴的話
[00:39:42.460 --> 00:39:44.460]  他給賜給我們
[00:39:44.460 --> 00:39:46.460]  世上的人的諸作呢
[00:39:46.460 --> 00:39:48.460]  是很有限的
[00:39:48.460 --> 00:39:50.460]  因爲不管是什麼
[00:39:50.460 --> 00:39:51.460]  孔子老子的話
[00:39:51.460 --> 00:39:54.460]  這些講的話
[00:39:54.460 --> 00:39:56.460]  都是局部侷限的
[00:39:56.460 --> 00:39:58.460]  而且比較狹窄的
[00:39:58.460 --> 00:40:00.460]  但是神的話
[00:40:00.460 --> 00:40:02.460]  是一個很寬廣的
[00:40:02.460 --> 00:40:05.460]  這本聖經有66卷
[00:40:05.460 --> 00:40:08.460]  還有經過是寫作的
[00:40:08.460 --> 00:40:09.460]  一千五百多年
[00:40:09.460 --> 00:40:11.460]  是寫出來的
[00:40:11.460 --> 00:40:14.460]  有三十幾位的作者呢
[00:40:14.460 --> 00:40:16.460]  合起來寫的
[00:40:16.460 --> 00:40:18.460]  是一個主席
[00:40:18.460 --> 00:40:20.460]  講到神的救恩
[00:40:20.460 --> 00:40:22.460]  所以這個神的話呢
[00:40:22.460 --> 00:40:24.460]  真是比世上
[00:40:24.460 --> 00:40:26.460]  一切的諸作加起來
[00:40:26.460 --> 00:40:28.460]  還要豐富
[00:40:28.460 --> 00:40:31.460]  還要叫人得到知會
[00:40:31.460 --> 00:40:33.460]  得到救恩
[00:40:33.460 --> 00:40:36.460]  所以這句話
[00:40:36.460 --> 00:40:37.460]  下面就說了
[00:40:37.460 --> 00:40:39.460]  他說我們
[00:40:39.460 --> 00:40:42.460]  不但認識讀神的話
[00:40:42.460 --> 00:40:44.460]  我們要默想神的話
[00:40:44.460 --> 00:40:48.460]  終日不輸的默想思想
[00:40:48.460 --> 00:40:50.460]  就叫這些話呢
[00:40:50.460 --> 00:40:52.460]  在裏面來改變我們
[00:40:52.460 --> 00:40:54.460]  叫我們得到力量
[00:40:54.460 --> 00:40:56.460]  叫我們得到幫助
[00:40:56.460 --> 00:40:57.460]  那麼神的話呢
[00:40:57.460 --> 00:41:00.460]  也叫我們得到智慧
[00:41:00.460 --> 00:41:03.460]  九十八節到一百節呢
[00:41:03.460 --> 00:41:06.460]  就看到有三種的光景
[00:41:06.460 --> 00:41:08.460]  講到有仇敵
[00:41:08.460 --> 00:41:10.460]  講到有仇敵
[00:41:10.460 --> 00:41:12.460]  使我比仇敵有智慧
[00:41:12.460 --> 00:41:13.460]  還有講到呢
[00:41:13.460 --> 00:41:15.460]  是有年老的
[00:41:15.460 --> 00:41:18.460]  我比年老的更明白
[00:41:18.460 --> 00:41:21.460]  因爲我守了你的訓詞
[00:41:21.460 --> 00:41:23.460]  到這個下面呢
[00:41:23.460 --> 00:41:29.460]  還有師父
[00:41:29.460 --> 00:41:32.460]  他說我比我的師父更通達
[00:41:32.460 --> 00:41:35.460]  三種人
[00:41:35.460 --> 00:41:38.460]  每種人的情況不一樣
[00:41:38.460 --> 00:41:41.460]  仇敵呢就會騙人
[00:41:41.460 --> 00:41:43.460]  把假的說成真的
[00:41:43.460 --> 00:41:45.460]  那師父呢
[00:41:45.460 --> 00:41:46.460]  他有道理
[00:41:46.460 --> 00:41:49.460]  知道這些做法道理
[00:41:49.460 --> 00:41:50.460]  年老的呢
[00:41:50.460 --> 00:41:52.460]  他有這經歷
[00:41:52.460 --> 00:41:55.460]  所以我們真正在讀神的話
[00:41:55.460 --> 00:41:57.460]  我們得到神的話呢
[00:41:57.460 --> 00:41:59.460]  在這個地方告訴我們呢
[00:41:59.460 --> 00:42:01.460]  我們就可以比這個
[00:42:01.460 --> 00:42:03.460]  年老的更明白
[00:42:03.460 --> 00:42:05.460]  也可以比這個師父更通達
[00:42:05.460 --> 00:42:08.460]  也比這個仇敵有智慧
[00:42:08.460 --> 00:42:10.460]  這個是叫我們呢
[00:42:10.460 --> 00:42:13.460]  神的話呢就給人智慧
[00:42:13.460 --> 00:42:21.460]  叫我們能夠過一個聖潔的生活
[00:42:21.460 --> 00:42:23.460]  到九十九節呢
[00:42:23.460 --> 00:42:30.460]  就是叫我們來默想主的話
[00:42:30.460 --> 00:42:34.460]  他說我比我的師父更通達
[00:42:34.460 --> 00:42:36.460]  因爲我思想你的法度
[00:42:36.460 --> 00:42:41.460]  思想的意思就是能夠默想來分辨
[00:42:41.460 --> 00:42:45.460]  所以這個比一切神的話呢
[00:42:45.460 --> 00:42:48.460]  比一切世上的哲學家
[00:42:48.460 --> 00:42:57.460]  這些思想家更要深入一點
[00:42:57.460 --> 00:42:59.460]  孔子在的時候
[00:42:59.460 --> 00:43:01.460]  那學生就問他
[00:43:01.460 --> 00:43:04.460]  說人死了以後怎麼樣
[00:43:04.460 --> 00:43:06.460]  孔子就說了
[00:43:06.460 --> 00:43:08.460]  他說他自己啊
[00:43:08.460 --> 00:43:12.460]  他說爲自生厭世死呢
[00:43:12.460 --> 00:43:16.460]  我還不知道生活的世上是怎麼回事
[00:43:16.460 --> 00:43:20.460]  我怎麼知道死了以後是怎麼樣的情景呢
[00:43:20.460 --> 00:43:22.460]  他告訴不了我們
[00:43:22.460 --> 00:43:24.460]  但是神的話告訴我們
[00:43:24.460 --> 00:43:27.460]  人都犯了罪
[00:43:27.460 --> 00:43:29.460]  死呢就領到衆人
[00:43:29.460 --> 00:43:30.460]  怎麼會死呢
[00:43:30.460 --> 00:43:32.460]  因爲人有罪
[00:43:32.460 --> 00:43:36.460]  死的罪就是叫衆人都死了
[00:43:36.460 --> 00:43:39.460]  神就用這樣很簡單幾句話
[00:43:39.460 --> 00:43:42.460]  就把這個死的奧祕給我們打開了
[00:43:42.460 --> 00:43:44.460]  再大的哲學家
[00:43:44.460 --> 00:43:46.460]  他講了很多很多話
[00:43:46.460 --> 00:43:50.460]  也不能把這個死的奧祕能夠講清楚
[00:43:50.460 --> 00:43:53.460]  而且他自己到死的時候
[00:43:53.460 --> 00:43:56.460]  還都挺害怕的
[00:43:56.460 --> 00:43:59.460]  那我看到一百節
[00:43:59.460 --> 00:44:02.460]  一百零一節的都是講到
[00:44:02.460 --> 00:44:05.460]  我們明白神的話
[00:44:05.460 --> 00:44:07.460]  不是單單從聽來的
[00:44:07.460 --> 00:44:10.460]  我們還是要遵行
[00:44:10.460 --> 00:44:11.460]  還要遵行
[00:44:11.460 --> 00:44:15.460]  還得經歷這些事
[00:44:15.460 --> 00:44:17.460]  更重要的是來遵行
[00:44:17.460 --> 00:44:20.460]  他說我比年老了更明白
[00:44:20.460 --> 00:44:22.460]  因爲我守了你的訓詞
[00:44:22.460 --> 00:44:24.460]  我守了
[00:44:24.460 --> 00:44:25.460]  那麼還有
[00:44:25.460 --> 00:44:28.460]  我禁止我腳走一切的邪路
[00:44:28.460 --> 00:44:31.460]  爲什麼你能夠禁止你的腳不去犯罪
[00:44:31.460 --> 00:44:33.460]  不去犯罪呢
[00:44:33.460 --> 00:44:35.460]  是爲了遵守你的話
[00:44:35.460 --> 00:44:38.460]  因爲神的話有能力
[00:44:38.460 --> 00:44:40.460]  他能保守我們
[00:44:40.460 --> 00:44:42.460]  不會偏離
[00:44:42.460 --> 00:44:44.460]  所以這樣的話呢
[00:44:44.460 --> 00:44:46.460]  我們信主的人
[00:44:46.460 --> 00:44:50.460]  神給我們有這個智慧
[00:44:50.460 --> 00:44:53.460]  給我們知道何爲善
[00:44:53.460 --> 00:44:54.460]  不但是知道
[00:44:54.460 --> 00:44:58.460]  而且給我們能力能夠去遵行
[00:44:58.460 --> 00:45:00.460]  當我們按照神的話去遵行的話
[00:45:00.460 --> 00:45:05.460]  我們就能夠被神的製作
[00:45:05.460 --> 00:45:08.460]  成爲能夠合乎他的要求
[00:45:08.460 --> 00:45:10.460]  那這個是神要做的
[00:45:10.460 --> 00:45:12.460]  並不是我們信了主以後
[00:45:12.460 --> 00:45:17.460]  什麼事情都已經是都對就好了
[00:45:17.460 --> 00:45:19.460]  還有很多我們要學習的
[00:45:19.460 --> 00:45:20.460]  目的呢
[00:45:20.460 --> 00:45:22.460]  是叫我們在一生中間
[00:45:22.460 --> 00:45:24.460]  能夠像主耶穌那樣
[00:45:24.460 --> 00:45:26.460]  能夠聖潔
[00:45:26.460 --> 00:45:28.460]  能夠像神的兒女一樣
[00:45:28.460 --> 00:45:32.460]  這個是神要在我們接待他的話
[00:45:32.460 --> 00:45:36.460]  來做他的工作在我們裏面
[00:45:36.460 --> 00:45:38.460]  所以我們要感謝神
[00:45:38.460 --> 00:45:42.460]  所以我們不但要聽神的話
[00:45:42.460 --> 00:45:44.460]  103節說
[00:45:44.460 --> 00:45:47.460]  你的言語在我上堂何等甘美
[00:45:47.460 --> 00:45:50.460]  在我口中比蜜更淺
[00:45:50.460 --> 00:45:53.460]  就是你不但要來聽主的話
[00:45:53.460 --> 00:45:56.460]  而且你要來嘗主的話
[00:45:56.460 --> 00:45:57.460]  嘗主的話
[00:45:57.460 --> 00:45:59.460]  經歷主的話的甘甜
[00:45:59.460 --> 00:46:01.460]  所以我們讀《聖經》的時候呢
[00:46:01.460 --> 00:46:03.460]  也不要很匆忙的
[00:46:03.460 --> 00:46:05.460]  就是一讀就過去
[00:46:05.460 --> 00:46:07.460]  有的時候要默想一下
[00:46:07.460 --> 00:46:10.460]  要把這話來回想一想
[00:46:10.460 --> 00:46:12.460]  你如果一想的話
[00:46:12.460 --> 00:46:14.460]  這話是很甘甜的
[00:46:14.460 --> 00:46:16.460]  是很甘甜的
[00:46:16.460 --> 00:46:17.460]  這樣的話呢
[00:46:17.460 --> 00:46:20.460]  我們就是能夠嘗 聽到主的話
[00:46:20.460 --> 00:46:24.460]  也來嘗主的話
[00:46:24.460 --> 00:46:25.460]  最後呢
[00:46:25.460 --> 00:46:28.460]  104節就是講到
[00:46:28.460 --> 00:46:31.460]  我們的生靈長經以後呢
[00:46:31.460 --> 00:46:34.460]  我們就恨一切的假道
[00:46:34.460 --> 00:46:36.460]  假道是什麼呢
[00:46:36.460 --> 00:46:39.460]  就是一些錯誤的教訓
[00:46:39.460 --> 00:46:42.460]  一些虛假的教訓
[00:46:42.460 --> 00:46:43.460]  所以這個
[00:46:43.460 --> 00:46:45.460]  真正神要帶領我們
[00:46:45.460 --> 00:46:47.460]  給我們這些話
[00:46:47.460 --> 00:46:48.460]  叫我們來學習的話
[00:46:48.460 --> 00:46:51.460]  就是要把我們帶到一個地步
[00:46:51.460 --> 00:46:53.460]  叫我們明白真道
[00:46:53.460 --> 00:46:57.460]  能夠恨惡這些假的教訓
[00:46:57.460 --> 00:47:00.460]  有這聰明 有經歷
[00:47:00.460 --> 00:47:01.460]  這樣的話
[00:47:01.460 --> 00:47:03.460]  我們就可以愛真理
[00:47:03.460 --> 00:47:06.460]  不愛這些錯誤的
[00:47:06.460 --> 00:47:08.460]  明白主的話
[00:47:08.460 --> 00:47:10.460]  我們就可以分辨
[00:47:10.460 --> 00:47:13.460]  這些罪和假的東西
[00:47:13.460 --> 00:47:15.460]  這裏說呢
[00:47:15.460 --> 00:47:17.460]  我恨一切的假道
[00:47:17.460 --> 00:47:18.460]  他沒有說
[00:47:18.460 --> 00:47:20.460]  我恨一切的假的人
[00:47:20.460 --> 00:47:22.460]  一切不信主的人
[00:47:22.460 --> 00:47:24.460]  不是恨人
[00:47:24.460 --> 00:47:26.460]  那是恨假道
[00:47:26.460 --> 00:47:29.460]  這些自欲 驕傲
[00:47:29.460 --> 00:47:32.460]  世俗化的東西
[00:47:32.460 --> 00:47:35.460]  基督徒要恨惡
[00:47:35.460 --> 00:47:37.460]  要不要去摸他
[00:47:37.460 --> 00:47:40.460]  要離開他遠一點
[00:47:40.460 --> 00:47:43.460]  所以最後他是告訴我們
[00:47:43.460 --> 00:47:46.460]  我們要順從神的話
[00:47:46.460 --> 00:47:49.460]  我們就有聰明
[00:47:49.460 --> 00:47:51.460]  我們要愛真理
[00:47:51.460 --> 00:47:54.460]  我們就不容許這些假道
[00:47:54.460 --> 00:47:55.460]  這些虛假的
[00:47:55.460 --> 00:47:58.460]  這些愚昧的東西
[00:47:58.460 --> 00:48:00.460]  在我們的思想當中
[00:48:00.460 --> 00:48:05.460]  而且我們要喜愛良善
[00:48:05.460 --> 00:48:07.460]  要不單單行善
[00:48:07.460 --> 00:48:09.460]  而且喜愛良善
[00:48:09.460 --> 00:48:10.460]  不太一樣
[00:48:10.460 --> 00:48:12.460]  行善已經不錯了
[00:48:12.460 --> 00:48:14.460]  如果你喜愛良善的話
[00:48:14.460 --> 00:48:18.460]  那就比行善更要進一步
[00:48:18.460 --> 00:48:21.460]  而且我們要厭惡罪惡
[00:48:21.460 --> 00:48:24.460]  不失職是不犯罪
[00:48:24.460 --> 00:48:26.460]  不犯罪已經是很好的了
[00:48:26.460 --> 00:48:29.460]  但是還厭惡罪惡
[00:48:29.460 --> 00:48:30.460]  那麼這樣的話
[00:48:30.460 --> 00:48:32.460]  我們就能夠
[00:48:32.460 --> 00:48:35.460]  讓神的話在我們裏面作風
[00:48:35.460 --> 00:48:38.460]  叫我們能夠生命漸漸地長大
[00:48:38.460 --> 00:48:42.460]  能夠被磨成神兒子的模樣
[00:48:42.460 --> 00:48:44.460]  將來我們見主的時候
[00:48:44.460 --> 00:48:48.460]  我們都可以歡歡喜喜地來見到主
[00:48:48.460 --> 00:48:49.460]  我們感謝主
[00:48:49.460 --> 00:48:52.460]  神把這些話賜給我們
[00:48:52.460 --> 00:49:00.460]  我們也需要多能夠來思想
[00:49:00.460 --> 00:49:03.460]  來揣摩裏面的意思
[00:49:03.460 --> 00:49:08.460]  那我們好不好把最後
[00:49:08.460 --> 00:49:13.460]  八十九節跟九十六節一起讀一下
[00:49:13.460 --> 00:49:16.460]  這兩節如果弟兄姐妹可以的話
[00:49:16.460 --> 00:49:19.460]  你能夠想辦法把它背下來
[00:49:19.460 --> 00:49:22.460]  那麼你可以反覆地揣摩
[00:49:22.460 --> 00:49:24.460]  反覆地思想
[00:49:24.460 --> 00:49:27.460]  我們一起來讀八十九節
[00:49:27.460 --> 00:49:40.460]  最後一句九十六節
[00:49:40.460 --> 00:49:43.460]  這兩句話可以幫助我們
[00:49:43.460 --> 00:49:46.460]  能夠認識很多的事情
[00:49:46.460 --> 00:49:49.460]  我們就今天就停在這裏
[00:49:49.460 --> 00:49:53.460]  讓我們低頭一同禱告
[00:49:53.460 --> 00:49:54.460]  愛我們的父神
[00:49:54.460 --> 00:49:56.460]  我們感謝你
[00:49:56.460 --> 00:50:00.460]  你不但見到你的兒子耶穌基督拯救了我們
[00:50:00.460 --> 00:50:02.460]  叫我們能夠來到神的家中
[00:50:02.460 --> 00:50:04.460]  做神的兒女
[00:50:04.460 --> 00:50:07.460]  你還把這本聖經賜給我們
[00:50:07.460 --> 00:50:09.460]  把你的話賜給我們
[00:50:09.460 --> 00:50:13.460]  你也接着聖靈來教導我們
[00:50:13.460 --> 00:50:17.460]  神啊求你開啓我們的心竅
[00:50:17.460 --> 00:50:20.460]  叫我們對你的話有更多的愛慕
[00:50:20.460 --> 00:50:21.460]  更多的認識
[00:50:21.460 --> 00:50:23.460]  更多的學習
[00:50:23.460 --> 00:50:26.460]  叫我們生命能夠漸漸地長大
[00:50:26.460 --> 00:50:28.460]  我們感謝你
[00:50:28.460 --> 00:50:31.460]  我們實在是你所愛的
[00:50:31.460 --> 00:50:32.460]  你愛我們
[00:50:32.460 --> 00:50:35.460]  也要把你的話能夠充充實實地
[00:50:35.460 --> 00:50:37.460]  叫我們來學習
[00:50:37.460 --> 00:50:38.460]  叫我們認識
[00:50:38.460 --> 00:50:40.460]  讓這些話成爲我們的靈
[00:50:40.460 --> 00:50:42.460]  我們的生命
[00:50:42.460 --> 00:50:45.460]  願主你與我們弟兄姊妹同在
[00:50:45.460 --> 00:50:46.460]  開啓我們的心
[00:50:46.460 --> 00:50:49.460]  叫我們更多的來學習你的話
[00:50:49.460 --> 00:50:53.460]  感謝你的奉耶穌基督的名
