
[00:00:00.000 --> 00:00:03.600]  這樣吧 讓我們的心安靜下來
[00:33:59.080 --> 00:34:02.120]  耶穌可以在風暴裏面睡覺的
[00:34:02.120 --> 00:34:04.720]  所以我們這段經文告訴我們
[00:34:04.720 --> 00:34:05.920]  負耶穌的惡
[00:34:05.920 --> 00:34:07.320]  怎麼負法
[00:34:07.320 --> 00:34:10.760]  遊河千杯
[00:34:10.760 --> 00:34:12.600]  對任何不順利的東西
[00:34:12.600 --> 00:34:14.040]  你知道神在掌控
[00:34:14.040 --> 00:34:15.640]  羅馬書第八章告訴我們
[00:34:15.640 --> 00:34:17.520]  所有東西在祂掌控裏面
[00:34:17.520 --> 00:34:21.160]  怕什麼
[00:34:21.160 --> 00:34:24.960]  所以我們要自己承認
[00:34:24.960 --> 00:34:27.520]  我不是主宰
[00:34:27.520 --> 00:34:31.040]  不需要所有東西按我的期望
[00:34:31.040 --> 00:34:32.520]  教會傳到人怎麼樣
[00:34:32.520 --> 00:34:33.920]  不要按我期望
[00:34:33.920 --> 00:34:35.160]  教會怎麼樣
[00:34:35.160 --> 00:34:36.320]  不要按我期望
[00:34:36.320 --> 00:34:37.800]  我們有時候
[00:34:37.800 --> 00:34:41.120]  可能香港這個情況好像很負面的
[00:34:41.120 --> 00:34:43.160]  什麼不合自己的期望呢
[00:34:43.160 --> 00:34:45.360]  他就批評的
[00:34:45.360 --> 00:34:46.920]  教會應該怎麼怎麼樣
[00:34:46.920 --> 00:34:48.320]  你的傳到人應該怎麼樣
[00:34:48.320 --> 00:34:49.800]  幹嘛教會變成這樣這樣
[00:34:49.800 --> 00:34:51.040]  幹嘛工作的地方這樣這樣
[00:34:51.040 --> 00:34:53.320]  我的老闆這樣這樣
[00:34:53.320 --> 00:34:55.080]  我們不是主宰
[00:34:55.080 --> 00:34:58.400]  所有東西不在我們的控制範圍裏面
[00:34:58.400 --> 00:35:01.760]  我們不用按我們的期望
[00:35:01.760 --> 00:35:04.160]  我們只要遊河千杯
[00:35:04.160 --> 00:35:06.840]  只要講一句話
[00:35:06.840 --> 00:35:10.560]  那又如何呢
[00:35:10.560 --> 00:35:15.440]  以前有個李陵牧師
[00:35:15.440 --> 00:35:16.520]  我不知道你不認
[00:35:16.520 --> 00:35:18.000]  這是老一輩的牧師
[00:35:18.000 --> 00:35:22.320]  領着草字行命令的李陵牧師
[00:35:22.320 --> 00:35:25.000]  李陵牧師他以前面對很大的困難
[00:35:25.000 --> 00:35:28.840]  在海灣神學院裏面很大的困難
[00:35:28.840 --> 00:35:32.200]  還有有些學生的家長過來投訴他
[00:35:32.200 --> 00:35:34.120]  罵得很厲害
[00:35:34.120 --> 00:35:36.640]  然後其他人覺得很奇怪
[00:35:36.640 --> 00:35:38.280]  他好像一個
[00:35:38.280 --> 00:35:40.160]  這個情況沒事一樣
[00:35:40.160 --> 00:35:41.920]  人家問他幹什麼
[00:35:41.920 --> 00:35:43.440]  然後他回應
[00:35:43.440 --> 00:35:47.680]  他說那這又如何
[00:35:47.680 --> 00:35:50.000]  感謝主就這樣
[00:35:50.000 --> 00:35:52.240]  遊河千杯
[00:35:52.240 --> 00:35:53.720]  我們不是主宰
[00:35:53.720 --> 00:35:55.800]  我們只是一個罪人
[00:35:55.800 --> 00:35:58.240]  所有東西不要按我們的期望
[00:35:58.240 --> 00:36:00.600]  我們只要遊河千杯
[00:36:00.600 --> 00:36:03.760]  拿這句話那又如何
[00:36:03.760 --> 00:36:05.440]  神在掌管不怕
[00:36:05.440 --> 00:36:06.960]  它最後變成美好結果
[00:36:06.960 --> 00:36:08.960]  你就讓神自己來做吧
[00:36:08.960 --> 00:36:10.920]  我們不要打擾它
[00:36:10.920 --> 00:36:15.720]  這樣
[00:36:15.720 --> 00:36:17.960]  這段時間我有神學院同學
[00:36:17.960 --> 00:36:21.240]  我有一次跟他喫飯
[00:36:21.240 --> 00:36:25.400]  他們兩個夫妻都是我的神學院同學
[00:36:25.400 --> 00:36:27.360]  丈夫是我的師兄
[00:36:27.360 --> 00:36:29.760]  他的太太是我的師妹
[00:36:29.760 --> 00:36:32.000]  我喫這頓飯
[00:36:32.000 --> 00:36:36.240]  跟他太太是最後一餐一頓飯
[00:36:36.240 --> 00:36:37.240]  爲什麼這樣呢
[00:36:37.240 --> 00:36:40.720]  因爲這個師妹
[00:36:40.720 --> 00:36:44.680]  她末期的癌症已經
[00:36:44.680 --> 00:36:48.560]  擴散全身了
[00:36:48.560 --> 00:36:51.520]  我幸好她在學院裏面
[00:36:51.520 --> 00:36:53.360]  真的很好的人 很年輕
[00:36:53.360 --> 00:36:55.200]  差不多是我們同學當中
[00:36:55.200 --> 00:36:57.440]  最年輕的人
[00:36:57.440 --> 00:36:58.280]  年輕又怎麼樣
[00:36:58.280 --> 00:36:59.680]  她現在就是最後
[00:36:59.680 --> 00:37:00.760]  我也不知道現在怎麼樣
[00:37:00.760 --> 00:37:02.920]  這幾天因爲她跟丈夫
[00:37:02.920 --> 00:37:07.320]  最後去外地旅遊
[00:37:07.320 --> 00:37:08.360]  我見到她的時候
[00:37:08.360 --> 00:37:11.560]  本來想過去安慰她
[00:37:11.560 --> 00:37:16.360]  其實他們在自己爲自己準備喪禮
[00:37:16.360 --> 00:37:18.280]  你說這個感覺是怎麼樣的
[00:37:18.280 --> 00:37:19.880]  很痛苦的
[00:37:19.880 --> 00:37:23.480]  她後來跟我講說最捨不得的
[00:37:23.480 --> 00:37:25.200]  媽媽最捨不得的
[00:37:25.200 --> 00:37:28.120]  是因爲有四歲的小孩
[00:37:28.120 --> 00:37:29.880]  他們很溫馨的家庭
[00:37:29.880 --> 00:37:32.280]  四歲小孩就要拜拜
[00:37:32.280 --> 00:37:33.080]  很痛苦
[00:37:33.080 --> 00:37:34.920]  但是她跟我講的第一句話
[00:37:34.920 --> 00:37:36.600]  不是這一句
[00:37:36.600 --> 00:37:38.600]  我過去準備跟她安慰她
[00:37:38.600 --> 00:37:39.360]  怎麼樣
[00:37:39.360 --> 00:37:40.200]  我還沒講話
[00:37:40.200 --> 00:37:41.640]  她說 哎呀 感謝神啊
[00:37:41.640 --> 00:37:45.280]  這段時間她太太就這樣講的
[00:37:45.280 --> 00:37:45.880]  奇怪
[00:37:45.880 --> 00:37:47.680]  她跟我講的全部是感恩的事情
[00:37:47.680 --> 00:37:51.040]  我說 哇 有真正病啊
[00:37:51.040 --> 00:37:52.320]  就是這樣
[00:37:52.320 --> 00:37:55.200]  他們兩夫妻都是這樣
[00:37:55.200 --> 00:37:57.440]  天地的主 我感謝你
[00:37:57.440 --> 00:37:58.680]  我現在癌症
[00:37:58.680 --> 00:38:00.720]  這又如何
[00:38:00.720 --> 00:38:02.560]  上帝既然允許的話
[00:38:02.560 --> 00:38:04.120]  祂有祂的美意
[00:38:04.120 --> 00:38:05.520]  我們就用這個方法
[00:38:05.520 --> 00:38:07.080]  所以勞苦擔重擔的人
[00:38:07.080 --> 00:38:08.800]  怎麼樣可以得安息呢
[00:38:08.800 --> 00:38:10.080]  學他的樣式
[00:38:10.080 --> 00:38:11.120]  耶穌的樣式
[00:38:11.120 --> 00:38:14.400]  柔和謙卑
[00:38:14.400 --> 00:38:17.440]  什麼事都不是在
[00:38:17.440 --> 00:38:19.120]  我們都講
[00:38:19.120 --> 00:38:23.120]  這句話帶走了
[00:38:23.120 --> 00:38:25.360]  這麼倒黴
[00:38:25.360 --> 00:38:27.960]  那又如何呢
[00:38:27.960 --> 00:38:30.520]  我們一起祈禱了
[00:38:41.040 --> 00:38:43.000]  我們在祈禱當中
[00:38:43.000 --> 00:38:47.720]  其實今天講的經文負重擔
[00:38:47.720 --> 00:38:50.320]  其實真的有重擔
[00:38:50.320 --> 00:38:53.560]  勞苦擔重擔的是一個使命
[00:38:53.560 --> 00:38:58.560]  這是耶穌對教會的人講的
[00:38:58.560 --> 00:39:01.800]  現在在香港太古城教會里面
[00:39:01.800 --> 00:39:03.320]  我們教會里面
[00:39:03.320 --> 00:39:04.960]  都很大需要
[00:39:04.960 --> 00:39:07.640]  有很多下一代要培養出來
[00:39:07.640 --> 00:39:12.080]  因爲年輕人有很大的危機
[00:39:12.080 --> 00:39:13.000]  十年之內
[00:39:13.000 --> 00:39:15.960]  如果沒有下一棒接出來的話
[00:39:15.960 --> 00:39:19.040]  是香港很大的危機
[00:39:19.040 --> 00:39:22.000]  教會工作一點都不容易
[00:39:22.000 --> 00:39:23.040]  在我們教會里面
[00:39:23.040 --> 00:39:26.400]  每個人真的跟從耶穌的人都有重擔
[00:39:26.400 --> 00:39:30.520]  這次重擔是任重道遠
[00:39:30.520 --> 00:39:31.760]  不容易做的
[00:39:31.760 --> 00:39:33.640]  都是要背實在的
[00:39:33.640 --> 00:39:35.880]  但是耶穌告訴我們
[00:39:35.880 --> 00:39:37.080]  拿起吧
[00:39:37.080 --> 00:39:38.720]  這個重擔是輕省的
[00:39:38.720 --> 00:39:41.160]  因爲按照耶穌的方式來做
[00:39:41.160 --> 00:39:43.720]  所有事情讓祂掌管
[00:39:43.720 --> 00:39:47.160]  我們相信《羅馬書》第八章說
[00:39:47.160 --> 00:39:49.720]  神教萬事物相效力
[00:39:49.720 --> 00:39:50.880]  教愛神的得益處
[00:39:50.880 --> 00:39:52.240]  最後是得益處
[00:39:52.240 --> 00:39:54.440]  最後是好的、美好的
[00:39:54.440 --> 00:39:56.120]  就讓神掌管吧
[00:39:56.120 --> 00:39:58.400]  所以順利、不順利
[00:39:58.400 --> 00:40:00.640]  不用我們來掌控
[00:40:00.640 --> 00:40:02.720]  全部都在神的掌控
[00:40:02.720 --> 00:40:07.000]  讓我們將來就是遊河千遍的家
[00:40:07.000 --> 00:40:08.760]  那又如何呢?
[00:40:08.760 --> 00:40:11.560]  神一定有美好的旨意
[00:40:11.560 --> 00:40:14.760]  主啊,讓這個種子放在我們衆人身上
[00:40:14.760 --> 00:40:16.040]  謝謝你聽我們禱告
[00:40:16.040 --> 00:40:18.200]  奉靠主耶穌基督的名字
[00:40:18.200 --> 00:40:18.920]  阿面
