
[00:00:00.000 --> 00:00:04.580]  今天的題目就是《縱水不能熄滅的愛情》
[00:39:23.780 --> 00:39:27.780]  播放Oswald的錄音
[00:39:27.780 --> 00:39:30.780]  現在在倫敦你也可以聽到
[00:39:30.780 --> 00:39:34.780]  你去Embankment這個站的時候
[00:39:34.780 --> 00:39:36.780]  跟其他的站不一樣
[00:39:36.780 --> 00:39:39.780]  其他站已經全部用了女聲
[00:39:39.780 --> 00:39:45.780]  但這個站仍然是用Oswald的錄音
[00:39:45.780 --> 00:39:47.780]  Mind the Gap
[00:39:47.780 --> 00:39:51.780]  在這裡Margaret表現了那種毀身
[00:39:51.780 --> 00:39:53.780]  表現了那種愛的堅強
[00:39:53.780 --> 00:39:56.780]  那種uncomparable
[00:39:56.780 --> 00:39:59.780]  那種熱烈的愛
[00:39:59.780 --> 00:40:01.780]  還可以讓我們看到
[00:40:01.780 --> 00:40:06.780]  她真的很想念她的丈夫
[00:40:06.780 --> 00:40:09.780]  所以我們今天說了這四點
[00:40:09.780 --> 00:40:12.780]  這個愛是毀身的
[00:40:12.780 --> 00:40:13.780]  堅強的
[00:40:13.780 --> 00:40:14.780]  熱烈的
[00:40:14.780 --> 00:40:16.780]  是無價的
[00:40:16.780 --> 00:40:20.780]  我希望我們今天有一個小小的功課
[00:40:20.780 --> 00:40:24.780]  你跟我其實今天所說的
[00:40:24.780 --> 00:40:26.780]  不是單單對你說
[00:40:26.780 --> 00:40:29.780]  是對我自己說
[00:40:29.780 --> 00:40:31.780]  不要等
[00:40:31.780 --> 00:40:35.780]  因為你不知道明天會發生什麼事
[00:40:35.780 --> 00:40:39.780]  今天有機會的
[00:40:39.780 --> 00:40:41.780]  也不要怕不好意思
[00:40:41.780 --> 00:40:44.780]  中國人是很肉麻的
[00:40:44.780 --> 00:40:46.780]  很不好意思的
[00:40:46.780 --> 00:40:48.780]  不要吧
[00:40:48.780 --> 00:40:49.780]  今天開始
[00:40:49.780 --> 00:40:52.780]  每一天跟你的配偶說
[00:40:52.780 --> 00:40:56.780]  我很珍惜你
[00:40:56.780 --> 00:40:58.780]  我很appreciate你
[00:40:58.780 --> 00:41:01.780]  說一些鼓勵的說話
[00:41:01.780 --> 00:41:03.780]  說一句讚美的說話
[00:41:03.780 --> 00:41:06.780]  還有說感謝的說話
[00:41:06.780 --> 00:41:08.780]  不要等
[00:41:08.780 --> 00:41:10.780]  從今天開始
[00:41:10.780 --> 00:41:12.780]  好不好
[00:41:12.780 --> 00:41:14.780]  我們在這裡禱告
[00:41:14.780 --> 00:41:16.780]  感謝你今天讓我們
[00:41:16.780 --> 00:41:18.780]  在你的話語裡面
[00:41:18.780 --> 00:41:19.780]  我們知道
[00:41:19.780 --> 00:41:23.780]  原來真的愛情就是這樣
[00:41:23.780 --> 00:41:25.780]  是一個毀身的愛
[00:41:25.780 --> 00:41:27.780]  是一個堅強的愛
[00:41:27.780 --> 00:41:29.780]  是一個熱烈的愛
[00:41:29.780 --> 00:41:32.780]  也是一個無價的愛
[00:41:32.780 --> 00:41:34.780]  老主啊我就求你的聖靈
[00:41:34.780 --> 00:41:36.780]  跟我們每一個人說話
[00:41:36.780 --> 00:41:37.780]  讓我們今天
[00:41:37.780 --> 00:41:40.780]  我們從今天我們可以做起
[00:41:40.780 --> 00:41:43.780]  我們不要等待
[00:41:43.780 --> 00:41:45.780]  不要怕不好意思
[00:41:45.780 --> 00:41:48.780]  我們要對我們的spouse
[00:41:48.780 --> 00:41:50.780]  表示珍惜
[00:41:50.780 --> 00:41:53.780]  嘉許鼓勵讚美
[00:41:53.780 --> 00:41:55.780]  還有感謝
[00:41:55.780 --> 00:41:58.780]  求主開我們的心
[00:41:58.780 --> 00:41:59.780]  我們這樣祈禱
[00:41:59.780 --> 00:42:03.120]  保佑教堂 奉教主耶穌 給他名字依靠
[00:42:03.120 --> 00:42:04.120]  Amen
