
[00:00:00.000 --> 00:00:04.680]  在《詩經》 中國的《詩經》
[00:36:44.140 --> 00:36:46.540]  比我想像的辛苦太多了
[00:36:46.540 --> 00:36:49.340]  所以請你把我換回來
[00:36:49.340 --> 00:36:51.940]  我會滿足我做丈夫的角色
[00:36:51.940 --> 00:36:55.140]  好好地善待我的妻子的
[00:36:55.140 --> 00:36:56.540]  這時候他聽到
[00:36:56.540 --> 00:36:59.340]  上帝唯生的回答說
[00:36:59.340 --> 00:37:00.340]  孩子
[00:37:00.340 --> 00:37:01.740]  你現在終於能夠體恤
[00:37:01.740 --> 00:37:03.940]  你妻子的不容易了
[00:37:03.940 --> 00:37:05.540]  我很樂意把你
[00:37:05.540 --> 00:37:08.540]  跟你的妻子的角色換回來
[00:37:08.540 --> 00:37:10.540]  但是很抱歉
[00:37:10.540 --> 00:37:13.740]  你必須再等十個月
[00:37:13.740 --> 00:37:20.540]  因為昨天晚上你懷孕了
[00:37:20.540 --> 00:37:20.940]  有沒有人
[00:37:20.940 --> 00:37:28.540]  這個剛好是你的故事
[00:37:28.540 --> 00:37:29.740]  所以上帝知道
[00:37:29.740 --> 00:37:33.540]  做丈夫的愛妻子不容易
[00:37:33.540 --> 00:37:35.740]  是吧
[00:37:35.740 --> 00:37:37.740]  所以上帝對做妻
[00:37:37.740 --> 00:37:39.540]  做丈夫的要求就是
[00:37:39.540 --> 00:37:43.140]  你要能夠道成肉身
[00:37:43.140 --> 00:37:45.340]  基督為教會捨己
[00:37:45.340 --> 00:37:47.740]  他道成肉身
[00:37:47.740 --> 00:37:50.140]  死在十字架上
[00:37:50.140 --> 00:37:51.540]  菲利比說
[00:37:51.540 --> 00:37:54.340]  他虛己以至於死
[00:37:54.340 --> 00:37:55.740]  且死在十字架上
[00:37:55.740 --> 00:37:58.940]  看到沒有
[00:37:58.940 --> 00:38:01.140]  只有當你真正的道成肉身
[00:38:01.140 --> 00:38:03.140]  你才能夠體會別人的辛苦
[00:38:03.140 --> 00:38:10.140]  是嗎
[00:38:10.140 --> 00:38:11.540]  所以
[00:38:11.540 --> 00:38:13.940]  捨己
[00:38:13.940 --> 00:38:16.540]  做丈夫的要捨己
[00:38:16.540 --> 00:38:18.340]  如果你旁邊是弟兄
[00:38:18.340 --> 00:38:26.540]  你跟他說你要捨己
[00:38:26.540 --> 00:38:31.140]  怎麼我看到先生們一臉很
[00:38:31.140 --> 00:38:38.740]  一臉好像很嚴肅的樣子
[00:38:38.740 --> 00:38:40.940]  接著
[00:38:40.940 --> 00:38:43.540]  保羅接著在後面講說
[00:38:43.540 --> 00:38:48.940]  我們來看二十九節
[00:38:48.940 --> 00:38:50.540]  從來沒有人
[00:38:50.540 --> 00:38:52.140]  找到我們起來練
[00:38:52.140 --> 00:38:54.140]  所以你們看一下聖經
[00:38:54.140 --> 00:38:55.140]  二十九節
[00:38:55.140 --> 00:39:05.140]  從來沒有人恨惡自己的
[00:39:05.140 --> 00:39:06.340]  保羅在這裡提到說
[00:39:06.340 --> 00:39:08.140]  從來沒有人恨惡自己的身子
[00:39:08.140 --> 00:39:09.340]  他提到自己的身子
[00:39:09.340 --> 00:39:10.740]  要愛自己的身子
[00:39:10.740 --> 00:39:14.740]  也就是把愛人如己的
[00:39:14.740 --> 00:39:16.140]  立位祭裡面這個教訓
[00:39:16.140 --> 00:39:17.340]  把它應用
[00:39:17.340 --> 00:39:20.540]  把它apply到這個地方
[00:39:20.540 --> 00:39:22.540]  神告訴我們要愛人如己
[00:39:22.540 --> 00:39:25.940]  這個有沒有問題
[00:39:25.940 --> 00:39:26.740]  這是聖經
[00:39:26.740 --> 00:39:27.940]  不是只有對弟兄
[00:39:27.940 --> 00:39:29.540]  對姐妹也是如此
[00:39:29.540 --> 00:39:32.740]  告訴我們說要愛人如己
[00:39:32.740 --> 00:39:33.740]  這是最大的誡命
[00:39:33.740 --> 00:39:35.740]  是嗎
[00:39:35.740 --> 00:39:38.940]  所以做丈夫的愛妻子
[00:39:38.940 --> 00:39:40.340]  為妻子捨己
[00:39:40.340 --> 00:39:42.540]  只不過把這個最大的誡命
[00:39:42.540 --> 00:39:44.540]  把它apply到你的身上而已
[00:39:44.540 --> 00:39:46.140]  你懂這意思嗎
[00:39:46.140 --> 00:39:50.940]  你不要覺得不公平
[00:39:50.940 --> 00:39:56.340]  因為上帝知道我們男人不容易捨己
[00:39:56.340 --> 00:39:58.740]  接下來他講的更具體了
[00:39:58.740 --> 00:40:00.540]  他沒有人恨惡自己的身子
[00:40:00.540 --> 00:40:04.540]  總是保養固習
[00:40:04.540 --> 00:40:06.540]  保養這個字
[00:40:06.540 --> 00:40:14.740]  不是車子送到保養廠去保養
[00:40:14.740 --> 00:40:16.940]  雖然其實有的時候
[00:40:16.940 --> 00:40:18.740]  我們可能丈夫對妻子
[00:40:18.740 --> 00:40:21.340]  連保養車子都不夠
[00:40:21.340 --> 00:40:23.740]  都不如
[00:40:23.740 --> 00:40:25.140]  這個保養
[00:40:25.140 --> 00:40:28.340]  它原文的意思
[00:40:28.340 --> 00:40:30.740]  它跟第六章第四節講到
[00:40:30.740 --> 00:40:34.940]  做父母的要養育
[00:40:34.940 --> 00:40:37.540]  那個字是同一個字
[00:40:37.540 --> 00:40:39.140]  所以它原文的意思就是說
[00:40:39.140 --> 00:40:41.340]  把孩子怎麼樣子照養他
[00:40:41.340 --> 00:40:43.140]  把他養大
[00:40:43.140 --> 00:40:45.540]  把他bring up
[00:40:45.540 --> 00:40:48.740]  所以它其實強調的就是說
[00:40:48.740 --> 00:40:51.140]  做丈夫的有責任
[00:40:51.140 --> 00:40:54.140]  要供應妻子物質上的需要
[00:40:54.140 --> 00:40:55.540]  經濟上的擔子
[00:40:55.540 --> 00:40:59.740]  丈夫要挑起來
[00:40:59.740 --> 00:41:01.540]  所以從這個角度來講
[00:41:01.540 --> 00:41:07.140]  其實上帝的設計
[00:41:07.140 --> 00:41:11.140]  男人要汗流滿面
[00:41:11.140 --> 00:41:14.340]  才得糊口
[00:41:14.340 --> 00:41:17.740]  今天撒旦是男人也汗流滿面
[00:41:17.740 --> 00:41:20.740]  女人也汗流滿面
[00:41:20.740 --> 00:41:24.340]  但是男人不要受生產之苦
[00:41:24.340 --> 00:41:27.540]  女人卻要受生產之苦
[00:41:27.540 --> 00:41:29.540]  所以有些性律師就說
[00:41:29.540 --> 00:41:31.740]  我不要
[00:41:31.740 --> 00:41:33.340]  我們平等
[00:41:33.340 --> 00:41:34.740]  我掙錢 你也掙錢
[00:41:34.740 --> 00:41:35.340]  我們都要
[00:41:35.340 --> 00:41:42.140]  我們不要孩子 有沒有
[00:41:42.140 --> 00:41:43.740]  丁字妹 秩序亂了
[00:41:43.740 --> 00:41:47.340]  上帝的創造我們把它弄亂了
[00:41:47.340 --> 00:41:49.540]  上帝創造做男人的
[00:41:49.540 --> 00:41:51.340]  應當有他的責任
[00:41:51.340 --> 00:41:52.740]  所以丁字妹
[00:41:52.740 --> 00:41:55.340]  弟兄的角色不同
[00:41:55.340 --> 00:41:57.140]  功能不同
[00:41:57.140 --> 00:42:02.340]  你們家裡面打老鼠誰去打
[00:42:02.340 --> 00:42:04.940]  凱文去打
[00:42:04.940 --> 00:42:05.940]  那沒兒子怎麼辦
[00:42:05.940 --> 00:42:07.940]  像我們家都女人怎麼辦
[00:42:07.940 --> 00:42:09.940]  有一次我有一段時間
[00:42:09.940 --> 00:42:14.140]  在國外宣教服事
[00:42:14.140 --> 00:42:15.140]  我回家來之後
[00:42:15.140 --> 00:42:17.740]  第一件事情就是
[00:42:17.740 --> 00:42:18.540]  師母就告訴我說
[00:42:18.540 --> 00:42:19.540]  她說 你知道嗎
[00:42:19.540 --> 00:42:20.940]  我們家最近有老鼠
[00:42:20.940 --> 00:42:24.140]  我說 有老鼠
[00:42:24.140 --> 00:42:27.540]  她說 你晚上注意
[00:42:27.540 --> 00:42:29.740]  結果那天晚上睡覺的時候
[00:42:29.740 --> 00:42:31.340]  我們家幾個女人通通起來
[00:42:31.340 --> 00:42:34.740]  通通躲到我的房間來
[00:42:34.740 --> 00:42:35.740]  弟弟
[00:42:35.740 --> 00:42:37.540]  我說發生什麼事情
[00:42:37.540 --> 00:42:39.740]  她說 老鼠
[00:42:39.740 --> 00:42:40.740]  在哪裡
[00:42:40.740 --> 00:42:43.540]  她說 好像是在廚房
[00:42:43.540 --> 00:42:47.540]  結果就趕快摸了一個棍子
[00:42:47.540 --> 00:42:50.140]  然後進去廚房
[00:42:50.140 --> 00:42:52.340]  把那個燈一打開
[00:42:52.340 --> 00:42:55.940]  看到那手很準
[00:42:55.940 --> 00:42:59.540]  當場被我打死
[00:42:59.540 --> 00:43:00.740]  我們家你知道嗎
[00:43:00.740 --> 00:43:02.740]  那時候已經是十二點多
[00:43:02.740 --> 00:43:07.740]  我們家四個女人
[00:43:07.740 --> 00:43:10.740]  我突然感覺我是一個男人
[00:43:10.740 --> 00:43:15.340]  我突然感覺男人的驕傲
[00:43:15.340 --> 00:43:16.740]  跟你旁邊的男人說
[00:43:16.740 --> 00:43:28.340]  你是打老鼠的
[00:43:28.340 --> 00:43:30.940]  所以
[00:43:30.940 --> 00:43:33.140]  弟兄們
[00:43:33.140 --> 00:43:35.740]  所以其實為什麼
[00:43:35.740 --> 00:43:39.140]  很多的弟兄為了經濟
[00:43:39.140 --> 00:43:40.740]  一個人在外面跑
[00:43:40.740 --> 00:43:42.740]  經常不能夠回家
[00:43:42.740 --> 00:43:45.740]  這不是一個正常的情況
[00:43:45.740 --> 00:43:47.740]  一個家需要有男人
[00:43:47.740 --> 00:43:49.940]  也需要有女人
[00:43:49.940 --> 00:43:51.340]  需要有爸爸
[00:43:51.340 --> 00:43:54.340]  也需要有媽媽
[00:43:54.340 --> 00:43:56.740]  不兩個都是媽
[00:43:56.740 --> 00:43:58.740]  兩個人都是爸
[00:43:58.740 --> 00:44:03.540]  所以同性戀是把這個人要搞絕了
[00:44:03.540 --> 00:44:05.140]  但是你看魔鬼今天就是
[00:44:05.140 --> 00:44:06.940]  把利性的變成順性
[00:44:06.940 --> 00:44:09.340]  順性變成利性這樣子亂搞
[00:44:09.340 --> 00:44:10.740]  所以帶來一個結果
[00:44:10.740 --> 00:44:11.540]  親愛的兄弟妹妹
[00:44:11.540 --> 00:44:13.940]  今天教會的家庭很重要
[00:44:13.940 --> 00:44:16.340]  因為我們按照上帝的設計
[00:44:16.340 --> 00:44:19.340]  來活出這個家庭生活的時候
[00:44:19.340 --> 00:44:22.540]  神的名才會得榮耀
[00:44:22.540 --> 00:44:23.140]  所以要保養
[00:44:23.140 --> 00:44:24.340]  還不單單是物質上面
[00:44:24.340 --> 00:44:30.340]  接下來說顧惜
[00:44:30.340 --> 00:44:32.340]  顧惜這個字
[00:44:32.340 --> 00:44:34.740]  已經到下一張
[00:44:34.740 --> 00:44:38.140]  顧惜這個字
[00:44:38.140 --> 00:44:44.140]  它原文的意思就是使他keep warm
[00:44:44.140 --> 00:44:45.940]  好像使他溫暖
[00:44:45.940 --> 00:44:48.140]  那麼又可以說是
[00:44:48.140 --> 00:44:50.140]  好像是說做母親的
[00:44:50.140 --> 00:44:53.140]  怎麼樣子的來對小孩子
[00:44:53.140 --> 00:44:58.340]  溫柔慈祥的照顧 愛他
[00:44:58.340 --> 00:44:58.940]  換句話說
[00:44:58.940 --> 00:45:01.340]  在這個字所要強調的是
[00:45:01.340 --> 00:45:03.340]  做丈夫的要滿足
[00:45:03.340 --> 00:45:07.540]  妻子精神上的需要
[00:45:07.540 --> 00:45:11.140]  精神上 靈裡面的需要
[00:45:11.140 --> 00:45:14.140]  所以有一些弟兄會覺得說
[00:45:14.140 --> 00:45:16.540]  你看 你還有什麼不滿足的
[00:45:16.540 --> 00:45:18.940]  我家裡面我辛辛苦苦賺錢
[00:45:18.940 --> 00:45:19.940]  養家糊口
[00:45:19.940 --> 00:45:21.540]  你還有什麼挑的嗎
[00:45:21.540 --> 00:45:22.940]  他覺得說他賺錢
[00:45:22.940 --> 00:45:26.340]  就已經做好了他的角色了
[00:45:26.340 --> 00:45:29.340]  不對
[00:45:29.340 --> 00:45:31.940]  太太需要你關心的
[00:45:31.940 --> 00:45:35.140]  太太需要你送花的
[00:45:35.140 --> 00:45:37.740]  是嗎
[00:45:37.740 --> 00:45:39.740]  有沒有人那個anniversary快到了
[00:45:39.740 --> 00:45:42.340]  有沒有
[00:45:42.340 --> 00:45:44.740]  這個月都沒有
[00:45:44.740 --> 00:45:46.340]  這命中率太差了
[00:45:46.340 --> 00:45:48.540]  那有沒有人這個月生日的
[00:45:48.540 --> 00:45:51.740]  姐妹 有沒有這個月生日的
[00:45:51.740 --> 00:45:53.340]  有
[00:45:53.340 --> 00:45:55.140]  OK
[00:45:55.140 --> 00:45:57.340]  可惜你們老公不在
[00:45:57.340 --> 00:46:01.140]  好
[00:46:01.140 --> 00:46:06.340]  弟兄們
[00:46:06.340 --> 00:46:09.940]  我從跟師母結婚到今天
[00:46:09.940 --> 00:46:14.740]  每一年的anniversary
[00:46:14.740 --> 00:46:16.740]  一定要送她花
[00:46:16.740 --> 00:46:20.140]  寫上卡片
[00:46:20.140 --> 00:46:23.540]  請她吃一頓飯
[00:46:23.540 --> 00:46:24.540]  三十年
[00:46:24.540 --> 00:46:25.540]  今年第三十年
[00:46:25.540 --> 00:46:26.540]  還沒到
[00:46:26.540 --> 00:46:32.540]  三十年如一日
[00:46:32.540 --> 00:46:33.740]  這沒什麼好提了
[00:46:33.740 --> 00:46:35.740]  這個是很小的事情
[00:46:35.740 --> 00:46:36.740]  對不對
[00:46:36.740 --> 00:46:39.740]  是不是
[00:46:39.740 --> 00:46:40.940]  對啊
[00:46:40.940 --> 00:46:42.540]  因為師母她喜歡送花
[00:46:42.540 --> 00:46:44.140]  你知道嗎
[00:46:44.140 --> 00:46:45.540]  而且她喜歡送什麼花
[00:46:45.540 --> 00:46:47.340]  我都知道
[00:46:47.340 --> 00:46:48.540]  剛開始的時候沒什麼錢
[00:46:48.540 --> 00:46:52.140]  我都去99cent store去買
[00:46:52.140 --> 00:46:53.740]  送給她的時候她就說
[00:46:53.740 --> 00:46:56.540]  你這個花是哪裡買的
[00:46:56.540 --> 00:46:57.940]  那我當然不能告訴她
[00:46:57.940 --> 00:47:01.340]  對不對
[00:47:01.340 --> 00:47:02.740]  可是即使是
[00:47:02.740 --> 00:47:05.340]  她知道是99cent store買的
[00:47:05.340 --> 00:47:06.740]  可是她很快樂
[00:47:06.740 --> 00:47:09.140]  你懂嗎
[00:47:09.140 --> 00:47:11.340]  我還曾經把家裡面的那個菊花
[00:47:11.340 --> 00:47:13.940]  把摘出來送給她
[00:47:13.940 --> 00:47:15.740]  心想省點錢
[00:47:15.740 --> 00:47:16.940]  後來發現不行
[00:47:16.940 --> 00:47:17.740]  還是不行
[00:47:17.740 --> 00:47:20.140]  至少要花錢
[00:47:20.140 --> 00:47:22.340]  花少一點錢可以
[00:47:22.340 --> 00:47:23.340]  弟兄們我不曉得了
[00:47:23.340 --> 00:47:25.140]  也許有些太太不喜歡別人送花
[00:47:25.140 --> 00:47:25.740]  沒關係
[00:47:25.740 --> 00:47:29.140]  她可能喜歡你送iphone
[00:47:29.140 --> 00:47:30.740]  她比較實際一點
[00:47:30.740 --> 00:47:32.340]  那弟兄姊妹
[00:47:32.340 --> 00:47:36.540]  你要注意到她心裡面
[00:47:36.540 --> 00:47:38.340]  她注意到她靈裡面
[00:47:38.340 --> 00:47:40.140]  注意到她精神上面的需要
[00:47:40.140 --> 00:47:41.340]  供應她的
[00:47:41.340 --> 00:47:42.140]  使她滿足
[00:47:42.140 --> 00:47:44.340]  Amen
[00:47:44.340 --> 00:47:50.540]  這次姊妹就很大聲的說了
[00:47:50.540 --> 00:47:51.740]  盼望我們的家
[00:47:51.740 --> 00:47:55.940]  都能夠成為一個情色和平的家
[00:47:55.940 --> 00:47:57.940]  在中國的歷史上面
[00:47:57.940 --> 00:48:00.140]  有一個所謂的人稱
[00:48:00.140 --> 00:48:02.940]  是第一齊女子
[00:48:02.940 --> 00:48:05.340]  叫做李清照
[00:48:05.340 --> 00:48:09.940]  你們聽過嗎
[00:48:09.940 --> 00:48:12.740]  李清照在他18歲的時候
[00:48:12.740 --> 00:48:17.140]  碰到大他3歲的趙明成
[00:48:17.140 --> 00:48:23.340]  然後他們就結婚了
[00:48:23.340 --> 00:48:25.740]  他們夫妻兩個人結婚之後
[00:48:25.740 --> 00:48:27.540]  因為兩個人都
[00:48:27.540 --> 00:48:29.340]  趙明成是金石家
[00:48:29.340 --> 00:48:32.740]  就很喜歡金石這些東西
[00:48:32.740 --> 00:48:33.940]  李清照你知道
[00:48:33.940 --> 00:48:37.740]  他是宋代很有名的詞人
[00:48:37.740 --> 00:48:38.940]  很會寫詞的
[00:48:38.940 --> 00:48:41.940]  像那個什麼生生慢
[00:48:41.940 --> 00:48:43.540]  尋尋覓覓
[00:48:43.540 --> 00:48:44.740]  冷冷清清
[00:48:44.740 --> 00:48:49.140]  七七慘慘七七有沒有
[00:48:49.140 --> 00:48:49.740]  這一類的
[00:48:49.740 --> 00:48:51.540]  這些很有名的詞
[00:48:51.540 --> 00:48:54.140]  都是人比黃花瘦
[00:48:54.140 --> 00:48:56.740]  這都是他做的
[00:48:56.740 --> 00:48:58.940]  一個才女跟一個才子
[00:48:58.940 --> 00:49:00.740]  兩個人結婚了
[00:49:00.740 --> 00:49:04.340]  從此過著幸福美滿的生活
[00:49:04.340 --> 00:49:06.540]  他們真的是過著幸福美滿的生活
[00:49:06.540 --> 00:49:08.140]  兩個人有同樣的嗜好
[00:49:08.140 --> 00:49:11.340]  然後這個家庭背景又類似
[00:49:11.340 --> 00:49:13.140]  父母親好像都是在做官的
[00:49:13.140 --> 00:49:15.540]  所以他們常常就是兩個一起到那個
[00:49:15.540 --> 00:49:17.740]  賣金石的地方
[00:49:17.740 --> 00:49:19.340]  去買那些金石
[00:49:19.340 --> 00:49:20.740]  先生喜歡自己收藏這些的話
[00:49:20.740 --> 00:49:21.540]  就跟他一起
[00:49:21.540 --> 00:49:22.940]  回來的時候常常在一起
[00:49:22.940 --> 00:49:24.540]  就吟詩作詞
[00:49:24.540 --> 00:49:27.140]  然後蒸上一杯茶
[00:49:27.140 --> 00:49:28.740]  然後大家就比賽
[00:49:28.740 --> 00:49:30.940]  你如果說看誰能夠很快的
[00:49:30.940 --> 00:49:32.340]  就把它弄出一首詩來
[00:49:32.340 --> 00:49:33.340]  然後就比賽
[00:49:33.340 --> 00:49:34.340]  誰贏了
[00:49:34.340 --> 00:49:35.940]  誰輸了就喝一杯茶
[00:49:35.940 --> 00:49:37.940]  好像是當作那個
[00:49:37.940 --> 00:49:38.540]  就這樣子
[00:49:38.540 --> 00:49:40.540]  夫妻兩個人很愉快的
[00:49:40.540 --> 00:49:41.340]  但是很不幸的
[00:49:41.340 --> 00:49:44.940]  後來因為這個
[00:49:44.940 --> 00:49:47.940]  因為國家戰亂這些事情等等
[00:49:47.940 --> 00:49:49.940]  所以後來這個趙明成
[00:49:49.940 --> 00:49:51.740]  他被調到一個地方去
[00:49:51.740 --> 00:49:53.740]  到鎮江
[00:49:53.740 --> 00:49:58.740]  那麼最後他就到湖州
[00:49:58.740 --> 00:50:02.340]  浙江的湖州去做知事
[00:50:02.340 --> 00:50:05.740]  結果他就在1129年的時候
[00:50:05.740 --> 00:50:09.540]  就在那邊死了
[00:50:09.540 --> 00:50:12.340]  當他們夫妻兩個人感情很好的時候
[00:50:12.340 --> 00:50:14.540]  就是相處的那一段時間
[00:50:14.540 --> 00:50:16.340]  就是分別之前
[00:50:16.340 --> 00:50:18.540]  他寫了一個詞
[00:50:18.540 --> 00:50:19.940]  叫做一剪眉
[00:50:19.940 --> 00:50:22.740]  此情無計可消除
[00:50:22.740 --> 00:50:27.340]  才下眉頭卻上心頭
[00:50:27.340 --> 00:50:30.940]  懂這意思嗎
[00:50:30.940 --> 00:50:31.340]  不懂
[00:50:31.340 --> 00:50:31.740]  好
[00:50:31.740 --> 00:50:32.940]  回去查一下
[00:50:32.940 --> 00:50:34.740]  就表明他說此情
[00:50:34.740 --> 00:50:36.140]  我沒有辦法去消除
[00:50:36.140 --> 00:50:38.140]  我心中對你的感情
[00:50:38.140 --> 00:50:42.140]  才下眉頭卻上心頭
[00:50:42.140 --> 00:50:43.340]  懂這意思嗎
[00:50:43.340 --> 00:50:45.340]  才剛不見你了
[00:50:45.340 --> 00:50:48.540]  但是馬上又心裡面就想你了
[00:50:48.540 --> 00:50:50.740]  所以當她的丈夫去世之後
[00:50:50.740 --> 00:50:53.540]  他就寫了一首詞來祭祷她說
[00:50:53.540 --> 00:50:55.340]  白日正中
[00:50:55.340 --> 00:50:59.340]  不是高正中
[00:50:59.340 --> 00:51:09.340]  嘆旁翁之飢竭 堅誠自墮 憐非婦之悲深
[00:51:09.340 --> 00:51:10.940]  所以當她後來晚年的時候
[00:51:10.940 --> 00:51:14.740]  因為經歷了這麼多的人生的這些
[00:51:14.740 --> 00:51:16.340]  跟丈夫的分
[00:51:16.340 --> 00:51:17.940]  就是丈夫過世等等
[00:51:17.940 --> 00:51:19.740]  所以才會有那個生生慢慢的
[00:51:19.740 --> 00:51:21.140]  那樣子的詞出來
[00:51:21.140 --> 00:51:24.740]  徐徐覓覓 冷冷清清 淒淒慘慘淒淒
[00:51:24.740 --> 00:51:25.340]  丁慧珍妹
[00:51:25.340 --> 00:51:28.540]  我不是要你去羨慕這一對
[00:51:28.540 --> 00:51:30.940]  我是要讓你看見
[00:51:30.940 --> 00:51:34.940]  這些不認識神的人
[00:51:34.940 --> 00:51:37.140]  他們的婚姻
[00:51:37.140 --> 00:51:41.140]  尚且讓歷世歷代的人羨慕
[00:51:41.140 --> 00:51:46.140]  如果我們基督徒夫妻彼此相愛
[00:51:46.140 --> 00:51:49.140]  那不是將要帶來對這個世代
[00:51:49.140 --> 00:51:51.740]  有多麼大的影響嗎
[00:51:51.740 --> 00:51:53.940]  Amen
[00:51:53.940 --> 00:51:55.740]  給你旁邊說我們要彼此相愛
