
[00:00:00.000 --> 00:00:01.720]  時間又過了一年
[00:29:23.720 --> 00:29:28.440]  今天他是不會打盹的上帝
[00:29:28.440 --> 00:29:29.840]  他不會睡覺的上帝
[00:29:29.840 --> 00:29:33.120]  我們的上帝是七二四都醒的上帝
[00:29:33.120 --> 00:29:35.480]  他會每一天
[00:29:35.480 --> 00:29:36.800]  看著我們出
[00:29:36.800 --> 00:29:38.560]  看著我們的入
[00:29:38.560 --> 00:29:41.720]  每一天他會看著我們的憂傷
[00:29:41.720 --> 00:29:43.080]  他知道我們的眼淚
[00:29:43.080 --> 00:29:46.320]  他完全知道了
[00:29:46.320 --> 00:29:48.600]  當我們有憂傷
[00:29:48.600 --> 00:29:49.480]  他知道了
[00:29:49.480 --> 00:29:50.760]  他會顧念
[00:29:50.760 --> 00:29:52.240]  當我們有喜樂
[00:29:52.240 --> 00:29:53.880]  他也會清晰
[00:29:53.880 --> 00:29:55.200]  所以今天最重要的
[00:29:55.200 --> 00:29:57.280]  就是今天我們的生命
[00:29:57.280 --> 00:29:59.880]  有沒有耶穌基督的生命
[00:29:59.880 --> 00:30:01.240]  以致我們的生命
[00:30:01.240 --> 00:30:04.440]  可以成為別人的感染
[00:30:04.440 --> 00:30:06.760]  就是說我們喜樂多一點
[00:30:06.760 --> 00:30:09.560]  其實我們可以影響我們身邊的人
[00:30:09.560 --> 00:30:13.320]  所以我們說這個廣告不是錯的
[00:30:13.320 --> 00:30:15.200]  你笑一笑
[00:30:15.200 --> 00:30:17.680]  看著遊客笑一笑
[00:30:17.680 --> 00:30:20.240]  他們也會開心一點
[00:30:20.240 --> 00:30:22.720]  就算表面笑一笑也開心
[00:30:22.720 --> 00:30:25.120]  更何況你的心境
[00:30:25.120 --> 00:30:27.400]  無論什麼環境
[00:30:27.400 --> 00:30:29.760]  你也會有一種喜樂
[00:30:29.760 --> 00:30:32.120]  回歸到安息
[00:30:32.120 --> 00:30:33.840]  喜樂不一定是興奮的
[00:30:33.840 --> 00:30:35.160]  「嘩!很開心啊!」
[00:30:35.160 --> 00:30:37.240]  這些只是快樂
[00:30:37.240 --> 00:30:40.440]  喜樂就是「嘩!挺好的」
[00:30:40.440 --> 00:30:44.280]  如果我們人生就是有這種轉化
[00:30:44.280 --> 00:30:46.440]  但是喜樂的源頭
[00:30:46.440 --> 00:30:49.560]  唯有我們信這個似喜樂
[00:30:49.560 --> 00:30:50.960]  平安的耶穌
[00:30:50.960 --> 00:30:52.600]  在你的生命當中
[00:30:52.600 --> 00:30:53.600]  所以信耶穌
[00:30:53.600 --> 00:30:57.280]  並不僅是單單頭腦知識
[00:30:57.280 --> 00:31:00.280]  信耶穌在你的生命裡面
[00:31:00.280 --> 00:31:01.880]  是經歷耶穌基督
[00:31:01.880 --> 00:31:03.200]  是你的守衛
