
[00:00:00.000 --> 00:00:03.400]  究竟你繞路的過程容易迷路
[00:37:12.960 --> 00:37:14.040]  本來應當去短信
[00:37:14.040 --> 00:37:15.480]  他不敢服侍上帝
[00:37:15.480 --> 00:37:18.320]  就像約拿躲避上帝的符招
[00:37:18.320 --> 00:37:20.320]  其實你不懂我的心
[00:37:20.320 --> 00:37:21.360]  就是給約拿那種
[00:37:21.360 --> 00:37:24.520]  躲避上帝符招的
[00:37:24.520 --> 00:37:26.200]  何瑞君再回
[00:37:26.200 --> 00:37:27.360]  這是我兩年前寫的
[00:37:27.360 --> 00:37:30.600]  不是鄧麗君唱的
[00:37:30.600 --> 00:37:32.960]  是何熙亞唱給哥妹
[00:37:32.960 --> 00:37:36.080]  我等你回來
[00:37:36.080 --> 00:37:37.320]  做婚姻輔導
[00:37:37.320 --> 00:37:40.200]  包括你有婚姻的問題的
[00:37:40.200 --> 00:37:42.160]  最後我為什麼繞到這邊
[00:37:42.160 --> 00:37:44.280]  眼光
[00:37:44.280 --> 00:37:45.600]  你需要眼光
[00:37:45.600 --> 00:37:47.640]  寒多路
[00:37:47.640 --> 00:37:49.320]  我談的重點就是
[00:37:49.320 --> 00:37:50.240]  這是我最新的書
[00:37:50.240 --> 00:37:51.440]  上禮拜才出來的
[00:37:51.440 --> 00:37:52.640]  還有一些書在外面
[00:37:52.640 --> 00:37:54.560]  不夠了要登記
[00:37:54.560 --> 00:37:56.320]  其中有一個人幫我寫序
[00:37:56.320 --> 00:38:01.120]  那個人好像叫葛國光
[00:38:01.120 --> 00:38:03.880]  好像你們認識
[00:38:03.880 --> 00:38:05.600]  我扛了一些書來
[00:38:05.600 --> 00:38:06.560]  那麼沒有就登記
[00:38:06.560 --> 00:38:09.320]  好書
[00:38:09.320 --> 00:38:11.760]  裡面在談眼光
[00:38:11.760 --> 00:38:12.680]  同樣一條路
[00:38:12.680 --> 00:38:15.000]  為什麼有人有眼光就可以看
[00:38:15.000 --> 00:38:18.440]  這個書的核心就在談一件故事
[00:38:18.440 --> 00:38:19.760]  有兩個修理煙囪的工人
[00:38:19.760 --> 00:38:21.560]  從煙囪裡面掉下來
[00:38:21.560 --> 00:38:23.760]  那你知道煙囪裡面怎麼樣
[00:38:23.760 --> 00:38:24.640]  黑乎乎的
[00:38:24.640 --> 00:38:26.800]  一個趕快遮臉
[00:38:26.800 --> 00:38:29.160]  下來手放下來掉下來
[00:38:29.160 --> 00:38:30.680]  臉不髒
[00:38:30.680 --> 00:38:31.600]  一個來不及遮臉
[00:38:31.600 --> 00:38:32.320]  一掉下來
[00:38:32.320 --> 00:38:33.440]  眼睛睜開
[00:38:33.440 --> 00:38:34.600]  全身黑乎乎的
[00:38:34.600 --> 00:38:36.840]  就剩下兩個白臉
[00:38:36.840 --> 00:38:39.040]  然後兩個白臉
[00:38:39.040 --> 00:38:40.360]  臉白
[00:38:40.360 --> 00:38:41.480]  怪事發生
[00:38:41.480 --> 00:38:44.960]  遮臉的人一放下來臉不髒了
[00:38:44.960 --> 00:38:47.200]  他竟然去洗臉
[00:38:47.200 --> 00:38:48.680]  這個髒兮兮的
[00:38:48.680 --> 00:38:51.400]  沒有遮臉的臉白的
[00:38:51.400 --> 00:38:54.120]  反而該去洗不去洗臉
[00:38:54.120 --> 00:38:55.880]  為什麼
[00:38:55.880 --> 00:39:01.400]  為什麼
[00:39:01.400 --> 00:39:05.200]  回到初兩中文請你吃飯
[00:39:05.200 --> 00:39:06.800]  對方
[00:39:06.800 --> 00:39:09.920]  髒死了我趕快去洗臉
[00:39:09.920 --> 00:39:11.680]  他不髒嘛
[00:39:11.680 --> 00:39:14.560]  我也不髒嘛
[00:39:14.560 --> 00:39:18.280]  你移民非常需要眼光的
[00:39:18.280 --> 00:39:23.440]  寒多路需要Handle
[00:39:23.440 --> 00:39:26.160]  上帝對你真是重要的
[00:39:26.160 --> 00:39:29.040]  你的兒女信仰重要的
[00:39:29.040 --> 00:39:30.440]  你的侍奉重要的
[00:39:30.440 --> 00:39:31.640]  遵守他的命令
[00:39:31.640 --> 00:39:33.320]  孝順父母奉獻食衣
[00:39:33.320 --> 00:39:35.520]  這是重要的
[00:39:35.520 --> 00:39:36.320]  你需要那個眼光
[00:39:36.320 --> 00:39:38.520]  否則你會該洗的不洗
[00:39:38.520 --> 00:39:42.000]  很慘
[00:39:42.000 --> 00:39:44.360]  人生需要方向盤
[00:39:44.360 --> 00:39:45.800]  需要眼光
[00:39:45.800 --> 00:39:46.800]  複習這十點
[00:39:46.800 --> 00:39:50.400]  從第一要結束這堂事情準備預備
[00:39:50.400 --> 00:39:53.320]  一 所有人一起來請
[00:39:53.320 --> 00:39:57.320]  人生乃是一條通往永恆前的不歸路
[00:39:57.320 --> 00:39:59.720]  第二
[00:39:59.720 --> 00:40:01.680]  乃為下半場預備
[00:40:01.680 --> 00:40:02.720]  第三
[00:40:02.720 --> 00:40:06.640]  曠野乃不定不安無從掌控的地方
[00:40:06.640 --> 00:40:11.120]  第四
[00:40:11.120 --> 00:40:15.760]  第五
[00:40:15.760 --> 00:40:20.040]  第六
[00:40:20.040 --> 00:40:24.760]  第七
[00:40:24.760 --> 00:40:29.480]  第八
[00:40:29.480 --> 00:40:34.040]  第九
[00:40:34.040 --> 00:40:40.160]  第十是天空
[00:40:40.160 --> 00:40:44.040]  天空越黑暗的時候你要往上看
[00:40:44.040 --> 00:40:48.720]  所以我願意讓你乘我的方向盤
[00:40:48.720 --> 00:40:49.840]  只有天空越黑暗的時候
[00:40:49.840 --> 00:40:53.680]  你才發覺上帝對你多重要
[00:40:53.680 --> 00:40:55.000]  那祖婆婆在這
[00:40:55.000 --> 00:40:56.520]  我願意
