
[00:00:00.000 --> 00:00:02.000]  好 等節目讓我們在聆聽主導以前
[00:36:57.000 --> 00:36:59.000]  我不是說上帝有什麼東西又要再來
[00:36:59.000 --> 00:37:01.000]  或許是我不知道
[00:37:01.000 --> 00:37:03.000]  但至少
[00:37:03.000 --> 00:37:07.000]  那不是我們要去excited的東西
[00:37:07.000 --> 00:37:10.000]  當整個世界進入全黑暗的時候
[00:37:10.000 --> 00:37:11.000]  因為日傳食
[00:37:11.000 --> 00:37:13.000]  你有沒有在那時候
[00:37:13.000 --> 00:37:16.000]  擔心一下你自己的永恆
[00:37:16.000 --> 00:37:19.000]  就在這個全黑暗裡面
[00:37:19.000 --> 00:37:22.000]  從聖經裡面
[00:37:22.000 --> 00:37:23.000]  告訴我們知道
[00:37:23.000 --> 00:37:25.000]  這幫人本身是
[00:37:25.000 --> 00:37:28.000]  這個王是知道認識的
[00:37:28.000 --> 00:37:29.000]  簡單一點這麼說
[00:37:29.000 --> 00:37:35.000]  這幫人是被王所珍而重之的人
[00:37:35.000 --> 00:37:36.000]  簡單一點來說
[00:37:36.000 --> 00:37:40.000]  他們被寵愛的
[00:37:40.000 --> 00:37:42.000]  是被愛護的
[00:37:42.000 --> 00:37:44.000]  但這幫人
[00:37:44.000 --> 00:37:46.000]  當他越有優越的身份的時候
[00:37:46.000 --> 00:37:49.000]  他就更加恃寵生嬌
[00:37:49.000 --> 00:37:51.000]  跟這幫耶路撒冷的領袖
[00:37:51.000 --> 00:37:52.000]  有沒有什麼分別
[00:37:52.000 --> 00:37:53.000]  一樣沒有分別
[00:37:53.000 --> 00:37:56.000]  這幫人同樣因為自己做了領袖
[00:37:56.000 --> 00:38:00.000]  擁有耶路撒冷的聖殿
[00:38:00.000 --> 00:38:02.000]  擁有這個話事權
[00:38:02.000 --> 00:38:05.000]  於是乎就恃寵生嬌
[00:38:05.000 --> 00:38:08.000]  當完全失去了原本的聖殿
[00:38:08.000 --> 00:38:10.000]  原本要尊重的上帝
[00:38:10.000 --> 00:38:11.000]  將他擺在一旁
[00:38:11.000 --> 00:38:13.000]  今天很多基督徒
[00:38:13.000 --> 00:38:15.000]  都可能是這樣的現象
[00:38:15.000 --> 00:38:17.000]  他只是叫做基督徒
[00:38:17.000 --> 00:38:19.000]  是被召進了教會
[00:38:19.000 --> 00:38:21.000]  但他卻是沒有體會到
[00:38:21.000 --> 00:38:22.000]  上帝的心思意願
[00:38:22.000 --> 00:38:25.000]  於是乎在這裡恃寵生嬌
[00:38:25.000 --> 00:38:27.000]  做很多的事情
[00:38:27.000 --> 00:38:32.000]  以為自己很敬虔
[00:38:32.000 --> 00:38:34.000]  但實質你跟這幫的
[00:38:34.000 --> 00:38:37.000]  被認識的被召的賓客
[00:38:37.000 --> 00:38:38.000]  有什麼分別呢
[00:38:38.000 --> 00:38:40.000]  雖然被召
[00:38:40.000 --> 00:38:43.000]  你卻是不理他
[00:38:43.000 --> 00:38:52.000]  甚至是親火打劫
[00:38:52.000 --> 00:38:56.000]  所以這段聖經最重要的就是
[00:38:56.000 --> 00:38:58.000]  這幫人有沒有體貼
[00:38:58.000 --> 00:39:01.000]  君王的心思意念
[00:39:01.000 --> 00:39:04.000]  作出正面的回應
[00:39:04.000 --> 00:39:06.000]  我們作為一個基督徒
[00:39:06.000 --> 00:39:07.000]  或者我們作為一個
[00:39:07.000 --> 00:39:08.000]  能夠回到教會
[00:39:08.000 --> 00:39:09.000]  能夠慕道的人
[00:39:09.000 --> 00:39:11.000]  我們有沒有趁這個機會
[00:39:11.000 --> 00:39:12.000]  來到教會裡面
[00:39:12.000 --> 00:39:16.000]  去認真相信主呢
[00:39:16.000 --> 00:39:17.000]  有些人就說
[00:39:17.000 --> 00:39:19.000]  牧師你做教會
[00:39:19.000 --> 00:39:22.000]  當然想多些人回來
[00:39:22.000 --> 00:39:26.000]  你當然這麼說
[00:39:26.000 --> 00:39:27.000]  多些人回來
[00:39:27.000 --> 00:39:29.000]  你就覺得人頭湧湧
[00:39:29.000 --> 00:39:32.000]  你又成功感高一點
[00:39:32.000 --> 00:39:33.000]  挺子妹
[00:39:33.000 --> 00:39:36.000]  我成不成功不重要
[00:39:36.000 --> 00:39:38.000]  你在上帝裡面
[00:39:38.000 --> 00:39:43.000]  是不是屬神的子妹是重要
[00:39:43.000 --> 00:39:44.000]  我不會為了
[00:39:44.000 --> 00:39:46.000]  因為要留一個人在教會
[00:39:46.000 --> 00:39:51.000]  而我要扭曲上帝的話來說
[00:39:51.000 --> 00:39:54.000]  當一個人不參加
[00:39:54.000 --> 00:39:59.000]  只參加在上帝的聚會裡面
[00:39:59.000 --> 00:40:01.000]  其實同時反映著
[00:40:01.000 --> 00:40:03.000]  他心靈的裡面
[00:40:03.000 --> 00:40:06.000]  究竟是在太貼上帝的心思
[00:40:06.000 --> 00:40:09.000]  還是在體貼自己的心思
[00:40:09.000 --> 00:40:13.000]  而拒絕上帝呢
[00:40:13.000 --> 00:40:14.000]  好了
[00:40:14.000 --> 00:40:15.000]  這個基本上是
[00:40:15.000 --> 00:40:20.000]  這個比喻的上一半
[00:40:20.000 --> 00:40:23.000]  從第八節到第十節
[00:40:23.000 --> 00:40:24.000]  在這部份我們看見
[00:40:24.000 --> 00:40:28.000]  原來後來有些人是被邀請
[00:40:28.000 --> 00:40:29.000]  而在這個過程當中
[00:40:29.000 --> 00:40:30.000]  我們看見
[00:40:30.000 --> 00:40:34.000]  原來上帝或者軍王的恩典
[00:40:34.000 --> 00:40:37.000]  不因著這幫人而被阻攔
[00:40:37.000 --> 00:40:41.000]  相反能夠更加繼續伸延
[00:40:41.000 --> 00:40:43.000]  而且伸延到一批
[00:40:43.000 --> 00:40:45.000]  這個軍王不認識的人
[00:40:45.000 --> 00:40:47.000]  我們一起看看
[00:40:47.000 --> 00:40:48.000]  第八和第十節
[00:40:48.000 --> 00:40:50.000]  我們找到一起讀一下
[00:40:50.000 --> 00:40:51.000]  又不是很長
[00:40:51.000 --> 00:40:52.000]  只是幾節
[00:40:52.000 --> 00:40:53.000]  我們一起讀
[00:40:53.000 --> 00:40:55.000]  於是對僕人說
[00:40:55.000 --> 00:40:57.000]  豈然已經齊備
[00:40:57.000 --> 00:41:00.000]  只是所召的人不配
[00:41:00.000 --> 00:41:04.000]  所以你們要往拗路口上去
[00:41:04.000 --> 00:41:07.000]  凡遇見的都照來附席
[00:41:07.000 --> 00:41:11.000]  那些僕人就出去到大路上
[00:41:11.000 --> 00:41:16.000]  凡遇見的不論是惡都召集了來
[00:41:16.000 --> 00:41:18.000]  現席上就坐滿了下
[00:41:18.000 --> 00:41:21.000]  很漂亮的情況
[00:41:21.000 --> 00:41:23.000]  這個軍王在這個時候
[00:41:23.000 --> 00:41:30.000]  其實更加要承納馬太福音裡面
[00:41:30.000 --> 00:41:31.000]  第二十章
[00:41:31.000 --> 00:41:34.000]  第十六節所說過的一句話
[00:41:34.000 --> 00:41:39.000]  那在後的將要在前
[00:41:39.000 --> 00:41:45.000]  在前的將要在後
[00:41:45.000 --> 00:41:47.000]  當然這句話有很深層的意思
[00:41:47.000 --> 00:41:51.000]  但至少我們可以看到的是
[00:41:51.000 --> 00:41:54.000]  有時未必你是後來被召
[00:41:54.000 --> 00:41:56.000]  就等同於你是次等
[00:41:56.000 --> 00:42:00.000]  不是的
[00:42:00.000 --> 00:42:03.000]  其實這個說法很重要
[00:42:03.000 --> 00:42:06.000]  我記得我初信主的時候
[00:42:06.000 --> 00:42:08.000]  有一次我參加一個令會
[00:42:08.000 --> 00:42:09.000]  令會有晚餐
[00:42:09.000 --> 00:42:11.000]  晚餐完全是一個名目
[00:42:11.000 --> 00:42:13.000]  坐在我對面
[00:42:13.000 --> 00:42:16.000]  當時我和師母坐在對面
[00:42:16.000 --> 00:42:20.000]  我忘記師母說什麼了
[00:42:20.000 --> 00:42:22.000]  她經常都這樣說
[00:42:22.000 --> 00:42:24.000]  你們很年輕
[00:42:24.000 --> 00:42:25.000]  當然年輕
[00:42:25.000 --> 00:42:27.000]  十幾歲
[00:42:27.000 --> 00:42:28.000]  二十多歲
[00:42:28.000 --> 00:42:30.000]  說小了
[00:42:30.000 --> 00:42:34.000]  二十多歲
[00:42:34.000 --> 00:42:36.000]  我們年輕
[00:42:36.000 --> 00:42:38.000]  上帝給多些時間
[00:42:38.000 --> 00:42:42.000]  你去做多些聖功
[00:42:42.000 --> 00:42:43.000]  我最初聽到
[00:42:43.000 --> 00:42:45.000]  你這樣捧我
[00:42:45.000 --> 00:42:50.000]  挺開心的
[00:42:50.000 --> 00:42:52.000]  這個名目很厲害的
[00:42:52.000 --> 00:42:55.000]  駕跑車的
[00:42:55.000 --> 00:42:56.000]  我都未駕跑車
[00:42:56.000 --> 00:43:00.000]  她駕跑車
[00:43:00.000 --> 00:43:01.000]  我不是想駕跑車
[00:43:01.000 --> 00:43:04.000]  首先說清楚
[00:43:04.000 --> 00:43:07.000]  聽起來好像挺好
[00:43:07.000 --> 00:43:08.000]  我有很多時間
[00:43:08.000 --> 00:43:14.000]  可以去做多些聖功
[00:43:14.000 --> 00:43:16.000]  但是當我讀到這段聖經的時候
[00:43:16.000 --> 00:43:18.000]  我有點心寒
[00:43:18.000 --> 00:43:21.000]  在後的將要在前
[00:43:21.000 --> 00:43:23.000]  在前的在後
[00:43:23.000 --> 00:43:25.000]  會不會我衰老尾
[00:43:25.000 --> 00:43:26.000]  我們都這樣想
[00:43:26.000 --> 00:43:30.000]  是不是這個意思呢
[00:43:30.000 --> 00:43:32.000]  一個就說到我這麼好
[00:43:32.000 --> 00:43:34.000]  一個就說到在聖經裡面
[00:43:34.000 --> 00:43:37.000]  好像要我們很謹慎
[00:43:37.000 --> 00:43:39.000]  其實我再重複說一次
[00:43:39.000 --> 00:43:41.000]  《馬太福音》二十章十六節
[00:43:41.000 --> 00:43:44.000]  不是在後在前的問題
[00:43:44.000 --> 00:43:46.000]  是在後和在前的人
[00:43:46.000 --> 00:43:52.000]  有沒有感謝圓主對他的善待
[00:43:52.000 --> 00:43:54.000]  不是前後的問題
[00:43:54.000 --> 00:43:57.000]  是你有沒有感恩
[00:43:57.000 --> 00:43:58.000]  來到這段聖經
[00:43:58.000 --> 00:44:00.000]  當王大路之後
[00:44:00.000 --> 00:44:03.000]  興兵就將這班惡的
[00:44:03.000 --> 00:44:06.000]  或者拒絕的賓客
[00:44:06.000 --> 00:44:09.000]  就將他們一一剿滅
[00:44:09.000 --> 00:44:11.000]  你說很嚴厲
[00:44:11.000 --> 00:44:13.000]  這樣的君王
[00:44:13.000 --> 00:44:15.000]  為什麼要剿滅
[00:44:15.000 --> 00:44:17.000]  其實我再重複說一次
[00:44:17.000 --> 00:44:19.000]  其實這個是講及
[00:44:19.000 --> 00:44:23.000]  耶穌基督面對
[00:44:23.000 --> 00:44:25.000]  被這班人的迫害
[00:44:25.000 --> 00:44:26.000]  上帝最終的審判
[00:44:26.000 --> 00:44:27.000]  不過這個審判
[00:44:27.000 --> 00:44:29.000]  其實在跟著二十四章之後
[00:44:29.000 --> 00:44:30.000]  會說的
[00:44:30.000 --> 00:44:32.000]  不過這些遲日才說
[00:44:32.000 --> 00:44:36.000]  不過來到這段聖經裡面
[00:44:36.000 --> 00:44:38.000]  耶穌其實要指出的
[00:44:38.000 --> 00:44:40.000]  就是這班的民事祭司法
[00:44:40.000 --> 00:44:42.000]  理財人和宗教領袖
[00:44:42.000 --> 00:44:44.000]  你們不要的時候
[00:44:44.000 --> 00:44:46.000]  你們所得到的結果
[00:44:46.000 --> 00:44:49.000]  其實跟你們的
[00:44:49.000 --> 00:44:54.000]  對待君王的態度是匹配的
[00:44:54.000 --> 00:44:55.000]  為什麼匹配
[00:44:55.000 --> 00:44:57.000]  因為在先前談論到
[00:44:57.000 --> 00:44:58.000]  玄戶的比喻的時候
[00:44:58.000 --> 00:45:00.000]  這班的人同樣
[00:45:00.000 --> 00:45:03.000]  來作出一個評語
[00:45:03.000 --> 00:45:04.000]  耶穌問
[00:45:04.000 --> 00:45:06.000]  如果這些惡的玄戶
[00:45:06.000 --> 00:45:08.000]  租了這樣去惡待
[00:45:08.000 --> 00:45:10.000]  原主的家僕和兒子
[00:45:10.000 --> 00:45:11.000]  應該怎麼做
[00:45:11.000 --> 00:45:12.000]  應該怎麼做
[00:45:12.000 --> 00:45:13.000]  殺了他們
[00:45:13.000 --> 00:45:14.000]  我上個禮拜說過
[00:45:14.000 --> 00:45:16.000]  把他們都殺了
[00:45:16.000 --> 00:45:17.000]  然後怎麼樣
[00:45:17.000 --> 00:45:19.000]  把他們還給另一批人
[00:45:19.000 --> 00:45:23.000]  這個比喻其實是承接那個題目的
[00:45:23.000 --> 00:45:24.000]  既然你們是一班
[00:45:24.000 --> 00:45:27.000]  不體會這個國王的心思的人
[00:45:27.000 --> 00:45:29.000]  你拒絕要這個國王
[00:45:29.000 --> 00:45:30.000]  就是你根本不希望
[00:45:30.000 --> 00:45:32.000]  在這個國度裡面生活
[00:45:32.000 --> 00:45:34.000]  你何必要在這個國度裡面
[00:45:34.000 --> 00:45:37.000]  不如你根本沒有份在裡面
[00:45:37.000 --> 00:45:40.000]  你明不明白
[00:45:40.000 --> 00:45:41.000]  很嚴厲的
[00:45:41.000 --> 00:45:43.000]  不是簡單的
[00:45:43.000 --> 00:45:45.000]  但是接下來怎麼樣
[00:45:45.000 --> 00:45:47.000]  因為王立刻就叫這班僕人
[00:45:47.000 --> 00:45:49.000]  跟這班僕人這樣談
[00:45:49.000 --> 00:45:50.000]  很好談
[00:45:50.000 --> 00:45:51.000]  跟他談到怎麼樣
[00:45:51.000 --> 00:45:55.000]  既然這班人都不配
[00:45:55.000 --> 00:45:58.000]  現在東西又已經預備好了
[00:45:58.000 --> 00:45:59.000]  這樣
[00:45:59.000 --> 00:46:01.000]  你們現在出去那個拗路口
[00:46:01.000 --> 00:46:03.000]  拗路就是十字路口
[00:46:03.000 --> 00:46:05.000]  就是那個主要交通幹道的地方
[00:46:05.000 --> 00:46:08.000]  就是你走去Yonge and Dundas那裡
[00:46:08.000 --> 00:46:10.000]  知不知道哪裡
[00:46:10.000 --> 00:46:13.000]  有一種叫打交叉過馬路的
[00:46:13.000 --> 00:46:14.000]  好像可以的
[00:46:14.000 --> 00:46:15.000]  不知道
[00:46:15.000 --> 00:46:16.000]  那裡很多人的
[00:46:16.000 --> 00:46:17.000]  經常都很多人的
[00:46:17.000 --> 00:46:19.000]  為什麼要打交叉過馬路
[00:46:19.000 --> 00:46:20.000]  因為多人
[00:46:20.000 --> 00:46:21.000]  趕不及
[00:46:21.000 --> 00:46:22.000]  過完一邊一邊遠
[00:46:22.000 --> 00:46:23.000]  打交叉過
[00:46:23.000 --> 00:46:24.000]  不過那裡很多人
[00:46:24.000 --> 00:46:26.000]  你去到見到什麼人都邀請他來
[00:46:26.000 --> 00:46:28.000]  於是那些僕人很聽話
[00:46:28.000 --> 00:46:31.000]  那些僕人又去到這條大路上面
[00:46:31.000 --> 00:46:32.000]  凡遇見的
[00:46:32.000 --> 00:46:35.000]  不理善惡都召了來
[00:46:35.000 --> 00:46:37.000]  然後那個筵席就滿了
[00:46:37.000 --> 00:46:38.000]  大兄姊妹
[00:46:38.000 --> 00:46:40.000]  奇就奇妙在
[00:46:40.000 --> 00:46:42.000]  這班的僕人
[00:46:42.000 --> 00:46:43.000]  他不是不知道
[00:46:43.000 --> 00:46:46.000]  面對的那班人是善還是惡
[00:46:46.000 --> 00:46:47.000]  這裡所說得很清楚
[00:46:47.000 --> 00:46:49.000]  馬太福音講到給我們知道
[00:46:49.000 --> 00:46:51.000]  他知道什麼叫善什麼叫惡
[00:46:51.000 --> 00:46:52.000]  不過這班人
[00:46:52.000 --> 00:46:55.000]  是主人叫他們去呼召
[00:46:55.000 --> 00:46:57.000]  他們一一呼召
[00:46:57.000 --> 00:46:59.000]  如果這段聖經來到這裡
[00:46:59.000 --> 00:47:01.000]  我們應該想起耶穌說的那句話
[00:47:01.000 --> 00:47:03.000]  來並不是要召異人
[00:47:03.000 --> 00:47:06.000]  那是要召罪人
[00:47:06.000 --> 00:47:14.000]  當這班人原本都不屬於這個城
[00:47:14.000 --> 00:47:17.000]  只是路徑的路人甲乙丙丁
[00:47:17.000 --> 00:47:18.000]  但是在這個時候
[00:47:18.000 --> 00:47:21.000]  竟然可以享受到這個君王
[00:47:21.000 --> 00:47:24.000]  為他們所預備的這個筵席
[00:47:24.000 --> 00:47:26.000]  大兄姊妹
[00:47:28.000 --> 00:47:31.000]  漁民聖經在這裡寫得很漂亮
[00:47:31.000 --> 00:47:35.000]  這個惡人壞人和好人
[00:47:35.000 --> 00:47:37.000]  是有一個特別的次序的
[00:47:37.000 --> 00:47:39.000]  有沒有留意到
[00:47:39.000 --> 00:47:42.000]  我們和合本就叫
[00:47:42.000 --> 00:47:45.000]  不論善惡都召進來
[00:47:45.000 --> 00:47:48.000]  在希臘文的原本裡面
[00:47:48.000 --> 00:47:51.000]  是講到耶穌說這個君王
[00:47:51.000 --> 00:47:56.000]  是向這班人先召了這班惡人來
[00:47:56.000 --> 00:47:59.000]  然後才再召好人進來
[00:47:59.000 --> 00:48:05.000]  而特別用了一個有次序的標誌
[00:48:05.000 --> 00:48:08.000]  標誌在希臘文的版本裡面
[00:48:08.000 --> 00:48:09.000]  然後我們就去看看
[00:48:09.000 --> 00:48:12.000]  原來這個君王關心的
[00:48:12.000 --> 00:48:14.000]  是那些有需要一點的人
[00:48:14.000 --> 00:48:17.000]  這個惡人可以真的是惡
[00:48:17.000 --> 00:48:19.000]  但是也可以說這些人有需要
[00:48:19.000 --> 00:48:21.000]  是有病患的
[00:48:21.000 --> 00:48:23.000]  他是窮困的
[00:48:23.000 --> 00:48:26.000]  他們真的需要有人接濟
[00:48:26.000 --> 00:48:29.000]  那些什麼人是這樣
[00:48:29.000 --> 00:48:31.000]  在英文聖經有些翻譯
[00:48:31.000 --> 00:48:33.000]  甚至把這個惡人這個翻譯
[00:48:33.000 --> 00:48:35.000]  叫做Worthless
[00:48:35.000 --> 00:48:37.000]  沒用的廢人
[00:48:37.000 --> 00:48:40.000]  沒人看重的人
[00:48:40.000 --> 00:48:47.000]  原來這個君王的心是這樣的
[00:48:47.000 --> 00:48:49.000]  暴露了出來給我們看
[00:48:49.000 --> 00:48:52.000]  原來他是一位什麼君王
[00:48:53.000 --> 00:48:55.000]  仁慈的君王
[00:48:55.000 --> 00:48:57.000]  Benevolent King
[00:48:57.000 --> 00:49:03.000]  馬太福經常把這個Benevolent King
[00:49:03.000 --> 00:49:04.000]  仁慈的君王
[00:49:04.000 --> 00:49:06.000]  把他的性情提出來
[00:49:06.000 --> 00:49:07.000]  告訴我們知道
[00:49:07.000 --> 00:49:09.000]  原來這個仁慈的君王
[00:49:09.000 --> 00:49:14.000]  很願意把一些有需要的人
[00:49:14.000 --> 00:49:16.000]  把他納進去
[00:49:16.000 --> 00:49:18.000]  重新可以去兼顧他們
[00:49:18.000 --> 00:49:20.000]  來到這段聖經
[00:49:20.000 --> 00:49:22.000]  我們應該會看到一個現象
[00:49:22.000 --> 00:49:24.000]  上帝將那些原本
[00:49:24.000 --> 00:49:26.000]  可以有優越地位的人
[00:49:26.000 --> 00:49:28.000]  可以將這個君王的
[00:49:28.000 --> 00:49:31.000]  美意善良純全的心
[00:49:31.000 --> 00:49:33.000]  將他彰顯的
[00:49:33.000 --> 00:49:35.000]  民事祭司法尼塞人
[00:49:35.000 --> 00:49:38.000]  或者這班被邀請的賓客
[00:49:38.000 --> 00:49:40.000]  認識的賓客
[00:49:40.000 --> 00:49:42.000]  將他拿走
[00:49:42.000 --> 00:49:43.000]  因為這班人
[00:49:43.000 --> 00:49:45.000]  根本是一班瘀血
[00:49:45.000 --> 00:49:47.000]  瘀血是什麼
[00:49:47.000 --> 00:49:49.000]  大家知不知道
[00:49:49.000 --> 00:49:52.000]  如果你有病
[00:49:52.000 --> 00:49:54.000]  那些血管塞了
[00:49:54.000 --> 00:49:55.000]  塞了會爆血管
[00:49:55.000 --> 00:49:57.000]  你就會出事
[00:49:57.000 --> 00:50:02.000]  上帝想原本用這些
[00:50:02.000 --> 00:50:03.000]  他認識的人
[00:50:03.000 --> 00:50:06.000]  去將他的恩典傳開
[00:50:06.000 --> 00:50:07.000]  你就成為瘀血
[00:50:07.000 --> 00:50:09.000]  上帝現在將他拿開
[00:50:09.000 --> 00:50:12.000]  於是將他延續到一班
[00:50:12.000 --> 00:50:15.000]  他不認識的人
[00:50:15.000 --> 00:50:17.000]  君王的恩典
[00:50:17.000 --> 00:50:19.000]  就有一個發展的路向
[00:50:19.000 --> 00:50:20.000]  這個路向就是
[00:50:20.000 --> 00:50:22.000]  從一班意識列民
[00:50:22.000 --> 00:50:23.000]  神職人員
[00:50:23.000 --> 00:50:25.000]  或者今天我們稱之為基督徒
[00:50:25.000 --> 00:50:27.000]  基督徒領袖
[00:50:27.000 --> 00:50:28.000]  原本是讓他們
[00:50:28.000 --> 00:50:29.000]  透過他們去延伸
[00:50:29.000 --> 00:50:31.000]  到一些非意識列民
[00:50:31.000 --> 00:50:32.000]  非神職人員
[00:50:32.000 --> 00:50:34.000]  非基督徒的人群裡面
[00:50:34.000 --> 00:50:37.000]  但如果這班人做不了
[00:50:37.000 --> 00:50:40.000]  唯有一樣東西
[00:50:40.000 --> 00:50:42.000]  就是將他除去
[00:50:42.000 --> 00:50:43.000]  而讓這個恩典
[00:50:43.000 --> 00:50:46.000]  繼續流向於更多的人
[00:50:47.000 --> 00:50:48.000]  成功了
[00:50:48.000 --> 00:50:50.000]  成功了
[00:50:50.000 --> 00:50:52.000]  就不是代表上帝
[00:50:52.000 --> 00:50:53.000]  說搞定了
[00:50:53.000 --> 00:50:55.000]  我不管怎麼樣
[00:50:55.000 --> 00:50:57.000]  最重要是人齊
[00:50:57.000 --> 00:50:59.000]  人頭夠
[00:50:59.000 --> 00:51:01.000]  是不是這樣
[00:51:01.000 --> 00:51:03.000]  不是
[00:51:03.000 --> 00:51:04.000]  第三點
[00:51:04.000 --> 00:51:06.000]  從十一至十三節裡面
[00:51:06.000 --> 00:51:07.000]  我們看見
[00:51:07.000 --> 00:51:10.000]  原來上帝要核實
[00:51:10.000 --> 00:51:12.000]  每一個真正蒙照
[00:51:12.000 --> 00:51:14.000]  被選上的人
[00:51:14.000 --> 00:51:16.000]  他真的有匹配的表現
[00:51:16.000 --> 00:51:18.000]  我們一起讀第十一至十三節
[00:51:18.000 --> 00:51:21.000]  王進來觀看賓客
[00:51:21.000 --> 00:51:23.000]  見那裡有一個
[00:51:23.000 --> 00:51:25.000]  沒有穿禮服的
[00:51:25.000 --> 00:51:26.000]  就對他說
[00:51:26.000 --> 00:51:27.000]  朋友
[00:51:27.000 --> 00:51:28.000]  你到這裡來
[00:51:28.000 --> 00:51:30.000]  怎麼不穿禮服呢
[00:51:30.000 --> 00:51:32.000]  那人無言可答
[00:51:32.000 --> 00:51:34.000]  於是王對試換的人說
[00:51:34.000 --> 00:51:36.000]  捆起他的手腳來
[00:51:36.000 --> 00:51:39.000]  把他丟在外邊的黑暗裡
[00:51:39.000 --> 00:51:42.000]  在那裡必要哀哭切齒
[00:51:42.000 --> 00:51:44.000]  因為被召的人多
[00:51:44.000 --> 00:51:46.000]  選上的人少
[00:51:46.000 --> 00:51:47.000]  大英小妹
[00:51:47.000 --> 00:51:50.000]  原來君王很仔細地去觀察
[00:51:50.000 --> 00:51:54.000]  參加每一個賓客的參與狀態
[00:51:54.000 --> 00:51:55.000]  是怎麼樣的
[00:51:55.000 --> 00:51:57.000]  我自己是做核數的
[00:51:57.000 --> 00:51:58.000]  我做審核的
[00:51:58.000 --> 00:51:59.000]  這麼多年來
[00:51:59.000 --> 00:52:00.000]  我都明白
[00:52:00.000 --> 00:52:02.000]  做審核其中一個最大的特色
[00:52:02.000 --> 00:52:03.000]  是什麼
[00:52:03.000 --> 00:52:05.000]  不是把所有東西都拿出來
[00:52:05.000 --> 00:52:06.000]  跟他從頭計一次
[00:52:06.000 --> 00:52:10.000]  而是找一些小部分
[00:52:10.000 --> 00:52:13.000]  很可能他會出錯的地方
[00:52:13.000 --> 00:52:16.000]  將他特別提出來去查考
[00:52:16.000 --> 00:52:18.000]  這個君王也是一樣
[00:52:18.000 --> 00:52:19.000]  這麼多的賓客
[00:52:19.000 --> 00:52:22.000]  他留意到有一個
[00:52:22.000 --> 00:52:24.000]  你就以為你讀聖經的時候
[00:52:24.000 --> 00:52:26.000]  他當然是針對這個
[00:52:26.000 --> 00:52:28.000]  不是的
[00:52:28.000 --> 00:52:30.000]  他在做審核
[00:52:30.000 --> 00:52:33.000]  逐個案例來做的
[00:52:33.000 --> 00:52:36.000]  不過就算做核數的人
[00:52:36.000 --> 00:52:38.000]  其實那個動機是什麼
[00:52:38.000 --> 00:52:40.000]  是不是想打你
[00:52:40.000 --> 00:52:41.000]  想攻擊你
[00:52:41.000 --> 00:52:43.000]  人就是這麼想的
[00:52:43.000 --> 00:52:44.000]  上帝不是這麼想
[00:52:44.000 --> 00:52:45.000]  君王不是這麼想
[00:52:45.000 --> 00:52:47.000]  希望糾正
[00:52:47.000 --> 00:52:49.000]  我做核數
[00:52:49.000 --> 00:52:50.000]  我給人核過數
[00:52:50.000 --> 00:52:51.000]  我又去核人的數
[00:52:51.000 --> 00:52:52.000]  我都會明白一點
[00:52:52.000 --> 00:52:53.000]  我的目的不是
[00:52:53.000 --> 00:52:55.000]  整天要提醒自己
[00:52:55.000 --> 00:52:56.000]  我不是去
[00:52:56.000 --> 00:52:58.000]  希望攻擊你
[00:52:58.000 --> 00:52:59.000]  使你衰
[00:52:59.000 --> 00:53:00.000]  不是
[00:53:00.000 --> 00:53:03.000]  是提醒你不要犯錯
[00:53:03.000 --> 00:53:04.000]  錯就要認
[00:53:04.000 --> 00:53:06.000]  認了可以改過之後
[00:53:06.000 --> 00:53:08.000]  下次不錯就不會罰的了
[00:53:08.000 --> 00:53:11.000]  這是一個目的
[00:53:11.000 --> 00:53:13.000]  一個君王進入到
[00:53:13.000 --> 00:53:15.000]  這個群眾的裡面
[00:53:15.000 --> 00:53:16.000]  賓客看看
[00:53:16.000 --> 00:53:18.000]  這個不穿禮服的
[00:53:18.000 --> 00:53:19.000]  為什麼
[00:53:19.000 --> 00:53:21.000]  於是跟他打開了一個討論
[00:53:21.000 --> 00:53:23.000]  留意這句話
[00:53:23.000 --> 00:53:24.000]  第一個字
[00:53:24.000 --> 00:53:26.000]  朋友
[00:53:26.000 --> 00:53:28.000]  聖經講朋友
[00:53:28.000 --> 00:53:31.000]  不多好的東西
[00:53:31.000 --> 00:53:32.000]  我再重複講一次
[00:53:32.000 --> 00:53:33.000]  很多人經常說
[00:53:33.000 --> 00:53:34.000]  我們耶穌資深有
[00:53:34.000 --> 00:53:35.000]  這樣的說法
[00:53:35.000 --> 00:53:37.000]  很危險的
[00:53:37.000 --> 00:53:39.000]  聖經用朋友這個字眼
[00:53:39.000 --> 00:53:41.000]  通常都不方便的
[00:53:41.000 --> 00:53:43.000]  看看有什麼不好的
[00:53:43.000 --> 00:53:45.000]  朋友
[00:53:45.000 --> 00:53:48.000]  你來為什麼不穿禮服
[00:53:48.000 --> 00:53:49.000]  你來結婚禮
[00:53:49.000 --> 00:53:50.000]  為什麼不穿
[00:53:50.000 --> 00:53:51.000]  就是說其他都很多人
[00:53:51.000 --> 00:53:53.000]  都穿了禮服
[00:53:53.000 --> 00:53:54.000]  是你不穿
[00:53:54.000 --> 00:53:57.000]  為什麼
[00:53:57.000 --> 00:53:59.000]  這個君王不是踐踏他
[00:53:59.000 --> 00:54:00.000]  不是想攻擊他
[00:54:00.000 --> 00:54:01.000]  想使他死
[00:54:01.000 --> 00:54:02.000]  不是
