
[00:00:00.000 --> 00:00:10.960]  2006年,美國時代雜誌選出了該年度的風雲人物
[00:32:13.800 --> 00:32:15.200]  所以都激勵了我
[00:32:15.200 --> 00:32:16.960]  他是一個很愛主
[00:32:16.960 --> 00:32:20.520]  很委身很信靠主的人
[00:32:20.520 --> 00:32:24.040]  他讀聖經讀了很多次
[00:32:24.040 --> 00:32:26.120]  他祈禱是祈得很深入
[00:32:26.120 --> 00:32:27.920]  一個小時祈禱是閒閒的
[00:32:27.920 --> 00:32:30.760]  經常都是帶著那本祈禱簿
[00:32:30.760 --> 00:32:32.720]  很厚的祈禱簿為人去祈禱
[00:32:32.720 --> 00:32:34.640]  所以難怪他是神使用他
[00:32:34.640 --> 00:32:36.720]  所以我們可以無可置疑
[00:32:36.720 --> 00:32:39.800]  他是一個很能夠信靠神的
[00:32:39.800 --> 00:32:42.440]  如果我們說在天道
[00:32:42.440 --> 00:32:43.800]  和神交往的天道
[00:32:43.800 --> 00:32:45.400]  他真是一流的了
[00:32:45.400 --> 00:32:46.640]  不過大家知不知道
[00:32:46.640 --> 00:32:49.720]  原來他都有些不足之處
[00:32:49.720 --> 00:32:51.160]  是什麼呢?
[00:32:51.160 --> 00:32:53.560]  原來在人道方面
[00:32:53.560 --> 00:32:55.200]  天道加人道
[00:32:55.200 --> 00:32:58.480]  他在人道做人處世方面
[00:32:58.480 --> 00:33:03.080]  是差一點的
[00:33:03.080 --> 00:33:04.320]  為什麼我們知道呢?
[00:33:04.320 --> 00:33:06.880]  王明道先生和他同期
[00:33:06.880 --> 00:33:07.760]  就知道了
[00:33:07.760 --> 00:33:09.280]  就告訴我們一些事
[00:33:09.280 --> 00:33:10.240]  讓我們知道
[00:33:10.240 --> 00:33:12.120]  為什麼有些人很多時候
[00:33:12.120 --> 00:33:14.200]  都不是一定那麼喜歡送上節
[00:33:14.200 --> 00:33:17.040]  因為他跟別人交往真是一般般
[00:33:17.040 --> 00:33:18.560]  王明道先生就告訴我們
[00:33:18.560 --> 00:33:21.320]  原來送上節博士是怎樣呢?
[00:33:21.320 --> 00:33:23.680]  是「絕於處世」
[00:33:23.680 --> 00:33:25.680]  「絕」是剔手邊做個「出」那個「處」
[00:33:25.680 --> 00:33:27.920]  「絕於處世」即是說他跟別人交往
[00:33:27.920 --> 00:33:30.320]  去想想其他人、周圍的人
[00:33:30.320 --> 00:33:32.720]  他好像不是那麼足夠
[00:33:32.720 --> 00:33:34.760]  對著神、禱告
[00:33:34.760 --> 00:33:37.320]  傳揚神的話語他就很行
[00:33:37.320 --> 00:33:38.640]  讓我們舉一些例子
[00:33:38.640 --> 00:33:41.640]  透過王明道先生的說話我們知道
[00:33:41.640 --> 00:33:42.680]  譬如說
[00:33:42.680 --> 00:33:44.840]  有一次王明道先生說
[00:33:44.840 --> 00:33:47.960]  我試過跟送上節博士說話
[00:33:47.960 --> 00:33:50.200]  他說
[00:33:50.200 --> 00:33:55.320]  有些人說去探望你的時候
[00:33:55.320 --> 00:33:57.080]  你不去見他
[00:33:57.080 --> 00:33:59.240]  你趕人走
[00:33:59.240 --> 00:34:00.000]  這樣
[00:34:00.000 --> 00:34:01.280]  我就問送博士
[00:34:01.280 --> 00:34:03.280]  送博士怎樣去回答?
[00:34:03.280 --> 00:34:04.000]  他說
[00:34:04.000 --> 00:34:05.480]  我要祈禱
[00:34:05.480 --> 00:34:07.120]  我要讀經
[00:34:07.120 --> 00:34:09.280]  我沒有時間跟他說話
[00:34:09.280 --> 00:34:11.720]  所以我叫他走
[00:34:11.720 --> 00:34:13.160]  如果你是那個去探望他的人
[00:34:13.160 --> 00:34:16.000]  你有什麼感受?
[00:34:16.000 --> 00:34:18.200]  王明道先生跟他說
[00:34:18.200 --> 00:34:20.280]  唉
[00:34:20.280 --> 00:34:22.960]  你讀經、祈禱都是為了幫人
[00:34:22.960 --> 00:34:25.640]  別人來到的時候向你求幫助
[00:34:25.640 --> 00:34:27.280]  為什麼你叫他走呢?
[00:34:27.280 --> 00:34:29.600]  這樣就違反了你的初衷
[00:34:29.600 --> 00:34:31.120]  然後王明道先生又說
[00:34:31.120 --> 00:34:33.920]  就算你真的要祈禱、要讀經
[00:34:33.920 --> 00:34:35.200]  不能夠跟別人說話
[00:34:35.200 --> 00:34:38.520]  你可不可以婉轉一點說個理由
[00:34:38.520 --> 00:34:41.520]  為什麼就這樣驅逐別人走呢?
[00:34:41.520 --> 00:34:42.480]  是不是?
[00:34:42.480 --> 00:34:44.400]  他沒有顧人的感受
[00:34:44.400 --> 00:34:45.800]  不懂這些東西
[00:34:45.800 --> 00:34:48.080]  於是送博士就說
[00:34:48.080 --> 00:34:50.000]  我不懂得這樣做
[00:34:50.000 --> 00:34:51.480]  於是王明道先生就說
[00:34:51.480 --> 00:34:53.120]  這樣吧,我教你做吧
[00:34:53.120 --> 00:34:56.960]  於是大家就笑笑口了
[00:34:56.960 --> 00:34:58.480]  好了,大家可以看到了
[00:34:58.480 --> 00:35:00.880]  處於處世
[00:35:00.880 --> 00:35:04.440]  顧及別人好像他不是很夠
[00:35:04.440 --> 00:35:05.960]  好了,還有一樣
[00:35:05.960 --> 00:35:07.920]  王明道先生又跟他說過
[00:35:07.920 --> 00:35:11.320]  他說有人請你吃飯或者送你的禮物
[00:35:11.320 --> 00:35:13.760]  你多不多謝呢?
[00:35:13.760 --> 00:35:16.000]  送博士怎麼回答?
[00:35:16.000 --> 00:35:21.120]  我謝謝主,不謝謝人
[00:35:21.120 --> 00:35:23.440]  謝謝主,天道
[00:35:23.440 --> 00:35:27.280]  不謝謝人,人道去了哪裡呢?
[00:35:27.280 --> 00:35:29.720]  他沒有想這些東西
[00:35:29.720 --> 00:35:31.920]  王明道先生就說
[00:35:31.920 --> 00:35:34.160]  謝謝主固然重要
[00:35:34.160 --> 00:35:39.240]  不過謝謝人都不可缺少的
[00:35:39.240 --> 00:35:40.960]  所以王明道先生就說
[00:35:40.960 --> 00:35:42.160]  不如這樣吧
[00:35:42.160 --> 00:35:44.920]  你讀這本書可能對你有些幫助
[00:35:44.920 --> 00:35:46.040]  這本什麼書呢?
[00:35:46.040 --> 00:35:48.080]  是王明道先生自己寫的
[00:35:48.080 --> 00:35:52.800]  那本書叫做《信徒處世常識》
[00:35:52.800 --> 00:35:54.240]  給他讀
[00:35:54.240 --> 00:35:56.800]  送博士知道之後,他說
[00:35:56.800 --> 00:35:59.320]  你所寫的書我很多本都喜歡讀
[00:35:59.320 --> 00:36:01.120]  唯獨是這一本
[00:36:01.120 --> 00:36:03.840]  我就不太行
[00:36:03.840 --> 00:36:05.040]  於是王明道先生就說
[00:36:05.040 --> 00:36:06.200]  我送給你,我送給你
[00:36:06.200 --> 00:36:07.360]  你記得多讀
[00:36:07.360 --> 00:36:08.760]  然後王明道先生就說
[00:36:08.760 --> 00:36:12.280]  我從此之後沒有問他有沒有讀我這本書
[00:36:12.280 --> 00:36:14.760]  不過後來我跟他交往的時候
[00:36:14.760 --> 00:36:18.280]  我發現他有些東西不同了
[00:36:18.280 --> 00:36:20.160]  我發現他可以怎樣呢?
[00:36:20.160 --> 00:36:23.760]  可以見到人有些鞠躬行禮
[00:36:23.760 --> 00:36:26.320]  他見到人的時候會來迎接人
[00:36:26.320 --> 00:36:27.520]  有人去探他
[00:36:27.520 --> 00:36:30.040]  他懂得起立讓座
[00:36:30.040 --> 00:36:33.400]  他當人家要告辭
[00:36:33.400 --> 00:36:37.280]  他懂得送人到門口才拜拜
[00:36:37.280 --> 00:36:38.920]  他告訴我們
[00:36:38.920 --> 00:36:40.240]  王明道先生告訴我們
[00:36:40.240 --> 00:36:43.960]  過去送博士是不懂得做這些事
[00:36:43.960 --> 00:36:45.000]  處於處世
[00:36:45.000 --> 00:36:46.600]  不過感謝神
[00:36:46.600 --> 00:36:49.360]  他也在學習,在改善
[00:36:49.360 --> 00:36:54.120]  他也在當中顧及到一些人的感受
[00:36:54.120 --> 00:36:55.400]  那些情景
[00:36:55.400 --> 00:36:56.440]  是不是?
[00:36:56.440 --> 00:36:58.200]  所以
[00:36:58.200 --> 00:37:00.520]  我們天道很重要
[00:37:00.520 --> 00:37:03.240]  人道也不可或缺
[00:37:03.240 --> 00:37:05.280]  我們看重自己
[00:37:05.280 --> 00:37:07.920]  和神的關係,信心的知識
[00:37:07.920 --> 00:37:09.040]  對真理的掌握
[00:37:09.040 --> 00:37:10.520]  但當我們活在世上的時候
[00:37:10.520 --> 00:37:12.440]  我們不只是想這件事
[00:37:12.440 --> 00:37:13.680]  我們還要怎樣?
[00:37:13.680 --> 00:37:16.520]  「各人不要單顧自己的事」
[00:37:16.520 --> 00:37:20.080]  「都要顧別人的事」
[00:37:20.080 --> 00:37:21.560]  我們想起別人
[00:37:21.560 --> 00:37:23.080]  然後我們所做的事
[00:37:23.080 --> 00:37:25.560]  是不是可以做得更好呢?
[00:37:25.560 --> 00:37:27.440]  有時候我們做得更好
[00:37:27.440 --> 00:37:30.040]  通過我們積極的服侍擺上
[00:37:30.040 --> 00:37:31.520]  有時候做得更好
[00:37:31.520 --> 00:37:33.720]  是通過你不做一些事
[00:37:33.720 --> 00:37:36.000]  就是一個關心別人
[00:37:36.000 --> 00:37:37.520]  這樣的時候你會發現
[00:37:37.520 --> 00:37:39.400]  你會和很多人
[00:37:39.400 --> 00:37:41.480]  可以建立美好的關係
[00:37:41.480 --> 00:37:43.200]  所以讓我們在當中
[00:37:43.200 --> 00:37:45.960]  看重這個學習
[00:37:45.960 --> 00:37:47.240]  也讓我們記得
[00:37:47.240 --> 00:37:49.120]  在聖經裏面有兩節
[00:37:49.120 --> 00:37:54.200]  聖經在回應我們今天所分享的
[00:37:54.200 --> 00:37:56.160]  是很重要的經文
[00:37:56.160 --> 00:37:57.040]  第一
[00:37:57.040 --> 00:37:59.600]  加拉太書的二章二十節
[00:37:59.600 --> 00:38:01.360]  保羅告訴我們
[00:38:01.360 --> 00:38:05.200]  「他是愛我,為我捨己」
[00:38:05.200 --> 00:38:07.360]  這個「他」是耶穌基督
[00:38:07.360 --> 00:38:09.160]  「他是愛我,為我捨己」
[00:38:09.160 --> 00:38:10.520]  嘩,這個人竟然這麼重要
[00:38:10.520 --> 00:38:11.960]  到耶穌為我死
[00:38:11.960 --> 00:38:12.960]  是不是很重要?
[00:38:12.960 --> 00:38:14.560]  「他是愛我,為我捨己」
[00:38:14.560 --> 00:38:15.840]  所以我要獻為活祭
[00:38:15.840 --> 00:38:18.680]  我要將所有的來奉獻給神
[00:38:18.680 --> 00:38:20.400]  這個是要做的
[00:38:20.400 --> 00:38:22.480]  好了,但是不要忘記
[00:38:22.480 --> 00:38:25.440]  以弗所書第五章二十五節
[00:38:25.440 --> 00:38:28.880]  同樣講相關的事
[00:38:28.880 --> 00:38:29.720]  那裏講甚麼?
[00:38:29.720 --> 00:38:35.120]  「基督愛教會,為教會捨己」
[00:38:35.120 --> 00:38:37.160]  不只是為你,為我
[00:38:37.160 --> 00:38:39.920]  是為教會,是一個群體
[00:38:39.920 --> 00:38:41.400]  基督都是愛一個群體
[00:38:41.400 --> 00:38:43.280]  為這個群體捨己
[00:38:43.280 --> 00:38:45.280]  所以我們讀聖經就要平衡
[00:38:45.280 --> 00:38:46.560]  沒錯,個人很重要
[00:38:46.560 --> 00:38:47.760]  在浸信會裏面很重要
[00:38:47.760 --> 00:38:50.400]  但是不要讓我們不明白
[00:38:50.400 --> 00:38:51.920]  教會整體都很重要
[00:38:51.920 --> 00:38:53.600]  地方教會都很重要
[00:38:53.600 --> 00:38:55.520]  是一個群體意識
[00:38:55.520 --> 00:38:57.200]  所以我們要學習的就是
[00:38:57.200 --> 00:38:58.400]  我們要常常有一個意識
[00:38:58.400 --> 00:39:02.200]  我們是活在群體中的個人
[00:39:02.200 --> 00:39:04.680]  不只是活在個人中的個人
[00:39:04.680 --> 00:39:06.560]  是群體中的個人
[00:39:06.560 --> 00:39:10.360]  我個人的成長、侍奉、見證
[00:39:10.360 --> 00:39:14.440]  是在一個群體的氛圍裏面
[00:39:14.440 --> 00:39:16.480]  所以求主幫助我們
[00:39:16.480 --> 00:39:19.840]  在今天裏面透過保羅的經文
[00:39:19.840 --> 00:39:22.560]  和他的一些教導
[00:39:22.560 --> 00:39:24.800]  讓我們更加明白這個道理
[00:39:24.800 --> 00:39:26.680]  在這個世代裏面
[00:39:26.680 --> 00:39:29.080]  個人主義色彩很高漲
[00:39:29.080 --> 00:39:31.240]  很強,這個不能改的
[00:39:31.240 --> 00:39:34.120]  但希望我們除了凸顯個人之外
[00:39:34.120 --> 00:39:36.120]  我們完全都沒有忘記
[00:39:36.120 --> 00:39:38.760]  我們是需要顧及別人
[00:39:38.760 --> 00:39:40.200]  求主幫助我們
