
[00:00:00.000 --> 00:00:05.000]  今天講的題目呢 是很大的題目
[00:48:24.000 --> 00:48:28.000]  他們出品書
[00:48:28.000 --> 00:48:30.000]  Spinoza
[00:48:30.000 --> 00:48:32.000]  Ramphalsart
[00:48:32.000 --> 00:48:33.000]  沙特
[00:48:33.000 --> 00:48:39.000]  這些人寫出一本書來影響全世界
[00:48:39.000 --> 00:48:43.000]  這是西方跟亞洲不同的地方
[00:48:43.000 --> 00:48:47.000]  泰國緬甸是佛教國家
[00:48:47.000 --> 00:48:49.000]  再過幾十年還是這樣
[00:48:49.000 --> 00:48:51.000]  它不能影響其他地方
[00:48:51.000 --> 00:48:54.000]  歐洲不同
[00:48:54.000 --> 00:48:59.000]  歐洲的思想影響全世界
[00:48:59.000 --> 00:49:01.000]  好的也影響
[00:49:01.000 --> 00:49:02.000]  我們感謝
[00:49:02.000 --> 00:49:05.000]  壞的也影響
[00:49:05.000 --> 00:49:09.000]  同性戀也是最近這些年從歐洲開始的
[00:49:09.000 --> 00:49:11.000]  成為合法
[00:49:11.000 --> 00:49:13.000]  慢慢影響了加拿大
[00:49:13.000 --> 00:49:14.000]  影響了美國
[00:49:14.000 --> 00:49:18.000]  現在也開始影響亞洲
[00:49:18.000 --> 00:49:20.000]  所以這些地方
[00:49:20.000 --> 00:49:26.000]  是看見西方文化的沒落
[00:49:26.000 --> 00:49:31.000]  二十世紀這位大的神學家
[00:49:31.000 --> 00:49:36.000]  他寫了一本書
[00:49:36.000 --> 00:49:38.000]  叫做
[00:49:38.000 --> 00:49:45.000]  The Twilight of a Great Civilization
[00:49:45.000 --> 00:49:49.000]  一個偉大文明的黃昏
[00:49:49.000 --> 00:49:53.000]  跟這個題目差不多
[00:49:53.000 --> 00:49:58.000]  那這裡面就說到西方的墜落
[00:49:58.000 --> 00:50:04.000]  我們今天已經把那個書翻成中文了
[00:50:04.000 --> 00:50:10.000]  偉大文明的垂暮 黃昏
[00:50:10.000 --> 00:50:15.000]  這些地方我們千萬不要學習西方
[00:50:15.000 --> 00:50:18.000]  好的地方我們要學
[00:50:18.000 --> 00:50:22.000]  壞的地方我們靠著恩典躲避
[00:50:22.000 --> 00:50:25.000]  我們要永遠相信
[00:50:25.000 --> 00:50:29.000]  堅決相信這本聖經是神的話
[00:50:29.000 --> 00:50:31.000]  在歷史歷代裡面
[00:50:31.000 --> 00:50:34.000]  教會多少次軟弱離開神
[00:50:34.000 --> 00:50:37.000]  是因為從對神的話的懷疑
[00:50:37.000 --> 00:50:40.000]  給神的話打折扣開始的
[00:50:40.000 --> 00:50:42.000]  今天我們華人教會
[00:50:42.000 --> 00:50:44.000]  千萬要記住這一點
[00:50:44.000 --> 00:50:47.000]  聖經from cover to cover
[00:50:47.000 --> 00:50:50.000]  從頭到尾是神的話
[00:50:50.000 --> 00:50:53.000]  你信不信啊
[00:50:53.000 --> 00:50:55.000]  沒什麼反應啊
[00:50:55.000 --> 00:50:59.000]  你信不信聖經是神的話
[00:50:59.000 --> 00:51:00.000]  這邊聲音大一點
[00:51:00.000 --> 00:51:02.000]  這邊沒聲音啊
[00:51:02.000 --> 00:51:03.000]  我就問這邊啊
[00:51:03.000 --> 00:51:05.000]  信不信
[00:51:05.000 --> 00:51:08.000]  現在好了一點
[00:51:08.000 --> 00:51:10.000]  再問一次
[00:51:10.000 --> 00:51:14.000]  所有相信聖經從頭到尾是神的話的人
[00:51:14.000 --> 00:51:19.000]  請舉手
[00:51:19.000 --> 00:51:21.000]  哇 連老人家都舉手了
[00:51:21.000 --> 00:51:23.000]  感謝主
[00:51:23.000 --> 00:51:25.000]  願神恩戴我們
[00:51:25.000 --> 00:51:27.000]  願神使用我們
[00:51:27.000 --> 00:51:31.000]  使港福堂成為各處華人教會
[00:51:31.000 --> 00:51:33.000]  普世宣教的榜樣
[00:51:33.000 --> 00:51:35.000]  謝謝
