
[00:00:00.000 --> 00:00:02.000]  各位姐妹們,主內,平安!
[00:34:05.000 --> 00:34:06.000]  這位
[00:34:06.000 --> 00:34:08.000]  蔡姑娘
[00:34:08.000 --> 00:34:09.000]  蔡永怡
[00:34:09.000 --> 00:34:10.000]  當時她很年輕
[00:34:10.000 --> 00:34:13.000]  相片是她剛剛受浸之後
[00:34:13.000 --> 00:34:16.000]  和蔡姑娘的復祝
[00:34:16.000 --> 00:34:18.000]  一般美麗的復祭
[00:34:18.000 --> 00:34:20.000]  是生命的成就
[00:34:20.000 --> 00:34:22.000]  如果我們認識
[00:34:22.000 --> 00:34:23.000]  蔡姑娘的時候
[00:34:23.000 --> 00:34:24.000]  大家就知道
[00:34:24.000 --> 00:34:26.000]  她一生委屈自重
[00:34:26.000 --> 00:34:28.000]  她是陳藥前輩
[00:34:28.000 --> 00:34:29.000]  但她的優
[00:34:29.000 --> 00:34:30.000]  如今她的優
[00:34:30.000 --> 00:34:31.000]  是讓她在我們身邊
[00:34:31.000 --> 00:34:33.000]  認同教會前
[00:34:33.000 --> 00:34:35.000]  有很多陷入的情緒
[00:34:35.000 --> 00:34:36.000]  是一個很美麗
[00:34:36.000 --> 00:34:38.000]  心靈成全的見證
[00:34:38.000 --> 00:34:40.000]  蔡姑娘也很愛
[00:34:40.000 --> 00:34:41.000]  教主
[00:34:41.000 --> 00:34:43.000]  在一次訪問的路邊
[00:34:43.000 --> 00:34:45.000]  她說了她心底的事
[00:34:45.000 --> 00:34:46.000]  她說
[00:34:46.000 --> 00:34:48.000]  教會就是我的家
[00:34:48.000 --> 00:34:51.000]  讓我一生享受陳藥大愛
[00:34:51.000 --> 00:34:53.000]  她不單只是
[00:34:53.000 --> 00:34:54.000]  在做工作
[00:34:55.000 --> 00:34:58.000]  她也有自己的家
[00:34:58.000 --> 00:35:03.000]  她不單只是在當中
[00:35:03.000 --> 00:35:04.000]  在領導陳都華
[00:35:04.000 --> 00:35:06.000]  在採訪陳都華
[00:35:06.000 --> 00:35:08.000]  她經歷了一場
[00:35:08.000 --> 00:35:10.000]  大愛
[00:35:10.000 --> 00:35:12.000]  她從她家到現在
[00:35:12.000 --> 00:35:13.000]  最尊敬
[00:35:13.000 --> 00:35:16.000]  一份很珍貴的
[00:35:16.000 --> 00:35:18.000]  很珍貴的
[00:35:18.000 --> 00:35:21.000]  一些比較好的感受
[00:35:23.000 --> 00:35:25.000]  蔡姑娘的綜合情緒
[00:35:25.000 --> 00:35:26.000]  她當年
[00:35:26.000 --> 00:35:28.000]  特地寫了兩段經文
[00:35:28.000 --> 00:35:30.000]  來鼓勵民間的一代
[00:35:30.000 --> 00:35:31.000]  她發達得好
[00:35:31.000 --> 00:35:32.000]  她可能今天
[00:35:32.000 --> 00:35:33.000]  會去比試演藝
[00:35:33.000 --> 00:35:34.000]  第一段經文
[00:35:34.000 --> 00:35:35.000]  在十一月三十七天
[00:35:35.000 --> 00:35:36.000]  三至五月
[00:35:36.000 --> 00:35:38.000]  李榮光倚靠
[00:35:38.000 --> 00:35:39.000]  夜後懷疑行事
[00:35:39.000 --> 00:35:40.000]  智在智障
[00:35:40.000 --> 00:35:42.000]  以他的信仇為樂
[00:35:42.000 --> 00:35:44.000]  又要於夜後懷疑樂
[00:35:44.000 --> 00:35:45.000]  他卻就將
[00:35:45.000 --> 00:35:47.000]  你心裡所求的
[00:35:47.000 --> 00:35:49.000]  其貧乏
[00:35:49.000 --> 00:35:50.000]  慷慨你的情操
[00:35:50.000 --> 00:35:51.000]  和慾望
[00:35:51.000 --> 00:35:52.000]  並依靠他
[00:35:52.000 --> 00:35:54.000]  他就必成天
[00:35:54.000 --> 00:35:55.000]  這幾段經文
[00:35:55.000 --> 00:35:56.000]  對於
[00:35:56.000 --> 00:35:57.000]  成長的年輕人來說
[00:35:57.000 --> 00:35:58.000]  是很重要的
[00:35:58.000 --> 00:36:00.000]  你還知道
[00:36:00.000 --> 00:36:01.000]  要他們將他們
[00:36:01.000 --> 00:36:04.000]  逆時交錯夜晚
[00:36:04.000 --> 00:36:05.000]  定以交錯
[00:36:05.000 --> 00:36:07.000]  就能夠找到他
[00:36:07.000 --> 00:36:09.000]  以他的信仇為樂
[00:36:09.000 --> 00:36:10.000]  無論是經歷
[00:36:10.000 --> 00:36:11.000]  某一件事的轉變
[00:36:11.000 --> 00:36:12.000]  還是你的障礙
[00:36:12.000 --> 00:36:14.000]  另外一段經文
[00:36:14.000 --> 00:36:16.000]  我們都知道
[00:36:16.000 --> 00:36:17.000]  你沒有要求
[00:36:17.000 --> 00:36:19.000]  呼求他的過活
[00:36:19.000 --> 00:36:20.000]  他的願望
[00:36:20.000 --> 00:36:22.000]  這些東西都要交出
[00:36:22.000 --> 00:36:26.000]  不二的責任
[00:36:26.000 --> 00:36:28.000]  和極端
[00:36:28.000 --> 00:36:31.000]  對於年輕人
[00:36:31.000 --> 00:36:32.000]  對於今天的人
[00:36:32.000 --> 00:36:33.000]  無論是在街上
[00:36:33.000 --> 00:36:34.000]  還是在街上
[00:36:34.000 --> 00:36:37.000]  千層層的搏
[00:36:37.000 --> 00:36:38.000]  將我們生命的事情
[00:36:38.000 --> 00:36:40.000]  交合起來
[00:36:40.000 --> 00:36:41.000]  就能夠找到他
[00:36:41.000 --> 00:36:42.000]  當我細看
[00:36:42.000 --> 00:36:43.000]  這本作品裡面
[00:36:43.000 --> 00:36:45.000]  每一篇的
[00:36:45.000 --> 00:36:47.000]  大英文章
[00:36:47.000 --> 00:36:48.000]  我都在找
[00:36:48.000 --> 00:36:49.000]  那篇有許多的
[00:36:49.000 --> 00:36:50.000]  珍貴的經典
[00:36:50.000 --> 00:36:51.000]  可能是一種
[00:36:51.000 --> 00:36:53.000]  少許的生活的細節
[00:36:53.000 --> 00:36:54.000]  但是是看到
[00:36:54.000 --> 00:36:56.000]  皮膚羊正常的生命
[00:36:56.000 --> 00:36:57.000]  看到陳菊作人
[00:36:57.000 --> 00:36:59.000]  讓我想起
[00:36:59.000 --> 00:37:01.000]  希伯特斯
[00:37:01.000 --> 00:37:02.000]  手中所講的
[00:37:02.000 --> 00:37:03.000]  一句話
[00:37:03.000 --> 00:37:05.000]  一生年死要
[00:37:05.000 --> 00:37:06.000]  對因者信
[00:37:06.000 --> 00:37:08.000]  認夠絕話
[00:37:08.000 --> 00:37:11.000]  皮膚羊是個
[00:37:11.000 --> 00:37:13.000]  很美好的生命
[00:37:13.000 --> 00:37:14.000]  在他身上
[00:37:14.000 --> 00:37:16.000]  是一片美景
[00:37:16.000 --> 00:37:18.000]  在他生命裡面
[00:37:18.000 --> 00:37:20.000]  真人實在是不足
[00:37:20.000 --> 00:37:21.000]  直到今天
[00:37:21.000 --> 00:37:22.000]  一定看得到
[00:37:22.000 --> 00:37:23.000]  那個皮膚羊
[00:37:23.000 --> 00:37:25.000]  等之後
[00:37:25.000 --> 00:37:27.000]  在我們這些年
[00:37:27.000 --> 00:37:28.000]  生命之上
[00:37:28.000 --> 00:37:30.000]  我們怎樣可以
[00:37:30.000 --> 00:37:31.000]  向後發
[00:37:31.000 --> 00:37:34.000]  那些雲在天上的火藥
[00:37:34.000 --> 00:37:37.000]  如果願意決心
[00:37:37.000 --> 00:37:38.000]  如果定為一個
[00:37:38.000 --> 00:37:40.000]  向地人效法的火藥
[00:37:40.000 --> 00:37:41.000]  因為我們
[00:37:41.000 --> 00:37:43.000]  當後發的人都知道
[00:37:43.000 --> 00:37:46.000]  在結束之前
[00:37:47.000 --> 00:37:49.000]  我跟大家再一次
[00:37:49.000 --> 00:37:50.000]  去思想
[00:37:50.000 --> 00:37:52.000]  約斯納這兩節的精靈
[00:37:52.000 --> 00:37:53.000]  是約斯納
[00:37:53.000 --> 00:37:55.000]  在臨終之前
[00:37:55.000 --> 00:37:56.000]  極重要的精靈
[00:37:56.000 --> 00:37:57.000]  以及多數的
[00:37:57.000 --> 00:37:59.000]  百姓的結合
[00:37:59.000 --> 00:38:02.000]  約斯納這樣說
[00:38:02.000 --> 00:38:04.000]  現在
[00:38:04.000 --> 00:38:06.000]  必須要爭一年
[00:38:06.000 --> 00:38:09.000]  成為真實意義的
[00:38:09.000 --> 00:38:10.000]  基礎
[00:38:10.000 --> 00:38:12.000]  將你們列祖
[00:38:12.000 --> 00:38:14.000]  在大河那邊
[00:38:14.000 --> 00:38:17.000]  和在埃及所侍奉的神
[00:38:17.000 --> 00:38:18.000]  退掉
[00:38:18.000 --> 00:38:20.000]  去侍奉約斯納
[00:38:20.000 --> 00:38:22.000]  如果
[00:38:22.000 --> 00:38:23.000]  你們認為
[00:38:23.000 --> 00:38:24.000]  侍奉的我
[00:38:24.000 --> 00:38:25.000]  是不好的
[00:38:25.000 --> 00:38:27.000]  今日
[00:38:27.000 --> 00:38:29.000]  就可以做出抉擇
[00:38:29.000 --> 00:38:30.000]  做出你要
[00:38:30.000 --> 00:38:32.000]  抉擇你所要侍奉的
[00:38:32.000 --> 00:38:34.000]  是你們列祖
[00:38:34.000 --> 00:38:35.000]  在大河那邊
[00:38:35.000 --> 00:38:36.000]  所侍奉的神
[00:38:36.000 --> 00:38:38.000]  還是你們
[00:38:38.000 --> 00:38:40.000]  所住在地阿摩利人的神
[00:38:42.000 --> 00:38:44.000]  謝謝大家
[00:38:44.000 --> 00:38:46.000]  我們決定
[00:38:46.000 --> 00:38:47.000]  侍奉
[00:38:47.000 --> 00:38:48.000]  約斯納
[00:38:48.000 --> 00:38:50.000]  讓我重新解讀一下
[00:38:50.000 --> 00:38:55.000]  在我們
[00:38:55.000 --> 00:38:56.000]  追求
[00:38:56.000 --> 00:38:58.000]  安定的時刻
[00:38:58.000 --> 00:39:00.000]  我想發聲一個呼籲
[00:39:00.000 --> 00:39:03.000]  復興
[00:39:03.000 --> 00:39:04.000]  安
[00:39:04.000 --> 00:39:05.000]  教會
[00:39:05.000 --> 00:39:06.000]  或是個人
[00:39:06.000 --> 00:39:08.000]  我們很需要
[00:39:08.000 --> 00:39:09.000]  均一的
[00:39:09.000 --> 00:39:10.000]  侍奉神
[00:39:10.000 --> 00:39:12.000]  誠心特意的
[00:39:12.000 --> 00:39:14.000]  對侍奉是真實的
[00:39:14.000 --> 00:39:15.000]  如果
[00:39:15.000 --> 00:39:16.000]  今天
[00:39:16.000 --> 00:39:18.000]  在今天的保障
[00:39:18.000 --> 00:39:20.000]  就是今天的定息
[00:39:20.000 --> 00:39:22.000]  在你身上
[00:39:22.000 --> 00:39:24.000]  你沒有特別的責任
[00:39:24.000 --> 00:39:25.000]  和苦衷
[00:39:25.000 --> 00:39:26.000]  你願意回應
[00:39:26.000 --> 00:39:27.000]  你願意在
[00:39:27.000 --> 00:39:28.000]  就面前
[00:39:28.000 --> 00:39:29.000]  再一段落實
[00:39:29.000 --> 00:39:31.000]  誠心
[00:39:31.000 --> 00:39:32.000]  特意的
[00:39:32.000 --> 00:39:34.000]  對侍奉神
[00:39:34.000 --> 00:39:36.000]  所以今天
[00:39:38.000 --> 00:39:40.000]  均一的侍奉神
[00:39:40.000 --> 00:39:43.000]  如果有這樣對侍奉的保障
[00:39:43.000 --> 00:39:44.000]  我請你
[00:39:44.000 --> 00:39:45.000]  為我們跌倒
[00:39:45.000 --> 00:39:46.000]  手下的利益
[00:39:46.000 --> 00:39:49.000]  感謝神
[00:39:49.000 --> 00:39:50.000]  感謝神
[00:39:50.000 --> 00:39:51.000]  手上的利益
[00:39:51.000 --> 00:39:52.000]  見到感謝神
[00:39:52.000 --> 00:39:53.000]  手上的利益
[00:39:53.000 --> 00:39:54.000]  見到
[00:39:54.000 --> 00:39:55.000]  感謝神
[00:39:55.000 --> 00:39:56.000]  見到
[00:39:56.000 --> 00:39:57.000]  感謝神
[00:39:57.000 --> 00:39:58.000]  你們有沒有
[00:39:58.000 --> 00:39:59.000]  這樣的頂點呢
[00:39:59.000 --> 00:40:02.000]  經歸耶和華的人
[00:40:02.000 --> 00:40:04.000]  任何好處都不足
[00:40:04.000 --> 00:40:06.000]  我們一米的好處
[00:40:06.000 --> 00:40:08.000]  我們再給予他們
[00:40:08.000 --> 00:40:12.000]  一米的好處
[00:40:12.000 --> 00:40:14.000]  是這樣的
[00:40:14.000 --> 00:40:16.000]  我們要全民心
[00:40:16.000 --> 00:40:18.000]  有意的去侍奉
[00:40:18.000 --> 00:40:20.000]  去掉一切的謬言
[00:40:20.000 --> 00:40:22.000]  專一的
[00:40:22.000 --> 00:40:23.000]  跟隨
[00:40:23.000 --> 00:40:25.000]  我請你問問神
[00:40:25.000 --> 00:40:27.000]  如果今天曾經表現
[00:40:27.000 --> 00:40:28.000]  你願意
[00:40:28.000 --> 00:40:29.000]  今天
[00:40:29.000 --> 00:40:30.000]  去到神之監獄
[00:40:30.000 --> 00:40:31.000]  你願意做一件
[00:40:31.000 --> 00:40:32.000]  立志
[00:40:32.000 --> 00:40:33.000]  專一的
[00:40:33.000 --> 00:40:34.000]  復讀真正的事
[00:40:34.000 --> 00:40:35.000]  請你
[00:40:35.000 --> 00:40:37.000]  輕輕地看著我
[00:40:37.000 --> 00:40:39.000]  見到我
[00:40:39.000 --> 00:40:40.000]  見到我
[00:40:40.000 --> 00:40:41.000]  見到我
[00:40:41.000 --> 00:40:44.000]  見到我
[00:40:44.000 --> 00:40:45.000]  真正的事
[00:40:45.000 --> 00:40:47.000]  我們真正的復讀
[00:40:47.000 --> 00:40:50.000]  真正的天父臣弟
[00:40:50.000 --> 00:40:52.000]  我們向你誠懇感謝
[00:40:52.000 --> 00:40:53.000]  多謝你
[00:40:53.000 --> 00:40:54.000]  在我們的功勞中
[00:40:54.000 --> 00:40:55.000]  一心的忍受
[00:40:55.000 --> 00:40:56.000]  你的信仰
[00:40:56.000 --> 00:40:57.000]  不變的誠意
[00:40:57.000 --> 00:40:59.000]  你對我們顯揚
[00:40:59.000 --> 00:41:00.000]  帶領我們的進行
[00:41:00.000 --> 00:41:01.000]  今天你同樣地
[00:41:01.000 --> 00:41:03.000]  帶領著我們復讀的人生
[00:41:03.000 --> 00:41:05.000]  所以我求你去致福
[00:41:05.000 --> 00:41:06.000]  當前在你面前立志的
[00:41:06.000 --> 00:41:07.000]  無論有舉手的
[00:41:07.000 --> 00:41:08.000]  無舉手的
[00:41:08.000 --> 00:41:09.000]  心裏面立志的
[00:41:09.000 --> 00:41:10.000]  你閱讀他們對你
[00:41:10.000 --> 00:41:12.000]  這層的心事
[00:41:12.000 --> 00:41:14.000]  你鮮活他們對你的盡心
[00:41:14.000 --> 00:41:16.000]  讓他們在生命裏面
[00:41:16.000 --> 00:41:17.000]  能夠專一的
[00:41:17.000 --> 00:41:18.000]  能夠真誠的
[00:41:18.000 --> 00:41:19.000]  去致奉你
[00:41:19.000 --> 00:41:20.000]  去珍惜你
[00:41:20.000 --> 00:41:21.000]  去榮耀你
[00:41:21.000 --> 00:41:23.000]  所以
[00:41:23.000 --> 00:41:24.000]  求你復興我們
[00:41:24.000 --> 00:41:26.000]  求你復興我們
[00:41:26.000 --> 00:41:27.000]  每一位領子們
[00:41:27.000 --> 00:41:28.000]  你復興教會
[00:41:28.000 --> 00:41:30.000]  讓我們願意
[00:41:30.000 --> 00:41:33.000]  去生命裏面的偶像
[00:41:33.000 --> 00:41:35.000]  單一的依靠你
[00:41:35.000 --> 00:41:36.000]  真誠的依靠你
[00:41:36.000 --> 00:41:39.000]  因為你是他們的一種
[00:41:39.000 --> 00:41:40.000]  我們的一生
[00:41:40.000 --> 00:41:42.000]  我們願意
[00:41:42.000 --> 00:41:43.000]  一生的
[00:41:43.000 --> 00:41:45.000]  去敬拜你
[00:41:45.000 --> 00:41:47.000]  多謝我們今天復會
[00:41:47.000 --> 00:41:49.000]  還沒收集得上來
