
[00:00:00.000 --> 00:00:06.100]  各位弟兄姊妹,晚安!平安!
[00:41:09.800 --> 00:41:11.800]  知道主的恩兆有何等的指望
[00:41:11.800 --> 00:41:15.800]  在聖徒中得的基業有何等豐盛的榮耀
[00:41:15.800 --> 00:41:18.800]  並知道主向信的人所顯的能力
[00:41:18.800 --> 00:41:20.800]  是何等的豪大
[00:41:20.800 --> 00:41:24.800]  求聖靈呼喚大家對你話語的饑渴
[00:41:24.800 --> 00:41:27.800]  潔淨我們心中一切難阻神做的事
[00:41:27.800 --> 00:41:31.800]  幫助我們每日敏銳聖靈的導引
[00:41:31.800 --> 00:41:33.800]  不是追求一次的感動
[00:41:33.800 --> 00:41:38.800]  而是改變過著持續馴服主的生活方式
[00:41:38.800 --> 00:41:41.800]  口怯心禍地讚美主
[00:41:41.800 --> 00:41:44.800]  生命結出聖靈的果子
[00:41:44.800 --> 00:41:46.800]  上上奉主耶穌基督的名
[00:41:46.800 --> 00:41:48.800]  感謝父上帝
[00:41:48.800 --> 00:41:51.800]  全敬畏基督的心彼此馴服
[00:41:51.800 --> 00:41:53.800]  求主幫助教會眾人
[00:41:53.800 --> 00:41:57.800]  更生復興以上帝為奉為產業的生命
[00:41:57.800 --> 00:42:00.800]  在主耶穌的愛裡持續聖潔
[00:42:00.800 --> 00:42:02.800]  直到主再來
[00:42:02.800 --> 00:42:04.800]  我們可以坦然無忌
[00:42:04.800 --> 00:42:07.800]  仍然侍納在施恩寶座前
[00:42:07.800 --> 00:42:10.800]  奉耶穌聖潔名字祈求
[00:42:10.800 --> 00:42:11.800]  阿門
