
[00:00:00.000 --> 00:00:03.800]  今天要講到的題目叫「唯獨信心」
[00:34:49.500 --> 00:34:51.500]  家庭的困境
[00:34:51.500 --> 00:34:53.500]  學業的困境
[00:34:53.500 --> 00:34:58.500]  你的困境在哪裡
[00:34:58.500 --> 00:35:01.500]  有什麼地方
[00:35:01.500 --> 00:35:03.500]  你覺得沒得救
[00:35:03.500 --> 00:35:04.500]  沒有了
[00:35:04.500 --> 00:35:05.500]  我寧願沒有結過婚
[00:35:05.500 --> 00:35:06.500]  我寧願沒有這個爸爸
[00:35:06.500 --> 00:35:08.500]  我寧願沒有這個哥哥
[00:35:08.500 --> 00:35:09.500]  是不是這些關係
[00:35:09.500 --> 00:35:11.500]  你覺得沒得救
[00:35:11.500 --> 00:35:12.500]  聖經說在神裡面
[00:35:12.500 --> 00:35:14.500]  這些關係裡面
[00:35:14.500 --> 00:35:16.500]  全部都有得救
[00:35:16.500 --> 00:35:18.500]  Hope against all hope
[00:35:18.500 --> 00:35:23.500]  問題就是你願不願意
[00:35:23.500 --> 00:35:25.500]  接受這一份恩典
[00:35:25.500 --> 00:35:27.500]  你賺不到
[00:35:27.500 --> 00:35:29.500]  聖經說沒得賺
[00:35:29.500 --> 00:35:32.500]  接受吧
[00:35:32.500 --> 00:35:34.500]  唯獨信心
[00:35:34.500 --> 00:35:37.500]  這段經文這麼說
[00:35:37.500 --> 00:35:39.500]  他說算他為二
[00:35:39.500 --> 00:35:42.500]  是不是只是為阿伯拉罕寫的呢
[00:35:42.500 --> 00:35:43.500]  不是
[00:35:43.500 --> 00:35:47.500]  是為所有願意信神
[00:35:47.500 --> 00:35:50.500]  使我們主耶穌從死人中復活的人寫的
[00:35:50.500 --> 00:35:53.500]  他說我們整個救恩的中心是誰
[00:35:53.500 --> 00:35:56.500]  耶穌被出賣是因為我們的過犯
[00:35:56.500 --> 00:36:01.500]  他復活是為了使我們能夠與神和好
[00:36:01.500 --> 00:36:03.500]  得著這個信心
[00:36:03.500 --> 00:36:05.500]  得著這個福音
[00:36:05.500 --> 00:36:08.500]  得著這個困境裡面的盼望
[00:36:12.500 --> 00:36:15.500]  這份救恩不勞而獲
[00:36:15.500 --> 00:36:17.500]  但不代表它便宜
[00:36:17.500 --> 00:36:19.500]  一點也不便宜
[00:36:19.500 --> 00:36:23.500]  是基督用他自己的生命換回來的
[00:36:23.500 --> 00:36:31.500]  我很想和你們一段安靜的時間
[00:36:31.500 --> 00:36:33.500]  讓聖靈對你們說話,好嗎?
