
[00:00:00.000 --> 00:00:03.580]  今天要講的題目叫Why This Waste
[00:34:26.380 --> 00:34:28.380]  就是敬拜
[00:34:28.380 --> 00:34:30.380]  我們以為我們的工作
[00:34:30.380 --> 00:34:32.380]  可以取代敬拜
[00:34:32.380 --> 00:34:34.380]  又或者在我們
[00:34:34.380 --> 00:34:36.380]  付上代價的時候
[00:34:36.380 --> 00:34:38.380]  我們經常都捨不得
[00:34:38.380 --> 00:34:40.380]  我們經常都覺得
[00:34:40.380 --> 00:34:42.380]  可能其實上帝
[00:34:42.380 --> 00:34:44.380]  你都不值
[00:34:44.380 --> 00:34:46.380]  但主讓你自己的死
[00:34:46.380 --> 00:34:48.380]  讓你自己釘十字架
[00:34:48.380 --> 00:34:50.380]  這個故事
[00:34:50.380 --> 00:34:52.380]  再一次提醒我們
[00:34:52.380 --> 00:34:54.380]  是你
[00:34:54.380 --> 00:34:56.380]  無條件付了
[00:34:56.380 --> 00:35:00.380]  一個costly的sacrifice
[00:35:00.380 --> 00:35:02.380]  以致我們今天
[00:35:02.380 --> 00:35:04.380]  向你
[00:35:04.380 --> 00:35:06.380]  有costly worship
[00:35:08.380 --> 00:35:10.380]  主求你幫助我們
[00:35:10.380 --> 00:35:12.380]  教導我們
[00:35:12.380 --> 00:35:14.380]  讓你的死,讓聖經的故事
[00:35:14.380 --> 00:35:16.380]  不停地提醒我們
[00:35:16.380 --> 00:35:18.380]  其實你就是那位
[00:35:18.380 --> 00:35:20.380]  當得敬拜
[00:35:20.380 --> 00:35:24.380]  值得我們用
[00:35:24.380 --> 00:35:26.380]  很大很大很大的
[00:35:26.380 --> 00:35:28.380]  能力
[00:35:28.380 --> 00:35:30.380]  很大很大付出
[00:35:30.380 --> 00:35:32.380]  去敬拜的那位上帝
[00:35:32.380 --> 00:35:34.380]  求你聽我們的祈禱
[00:35:34.380 --> 00:35:36.380]  幫助我們
[00:35:36.380 --> 00:35:38.080]  奉耶穌基督的聖名祈求
[00:35:38.080 --> 00:35:39.080]  Amen
