
[00:00:00.000 --> 00:00:03.080]  今天很高興跟大家開始新的閱題
[00:32:51.780 --> 00:32:52.780]  時間不夠
[00:32:52.780 --> 00:32:53.780]  如果時間不夠的話
[00:32:53.780 --> 00:32:54.780]  我真的很想
[00:32:54.780 --> 00:32:56.780]  有機會每個弟兄姊妹都去探訪
[00:32:56.780 --> 00:32:58.780]  每個弟兄姊妹都可以去關愛
[00:32:58.780 --> 00:32:59.780]  但是時間不夠
[00:32:59.780 --> 00:33:01.780]  有人分不清身份
[00:33:01.780 --> 00:33:04.780]  所以當聖靈感動你
[00:33:04.780 --> 00:33:05.780]  從今天起
[00:33:05.780 --> 00:33:06.780]  你願意去重視他人
[00:33:06.780 --> 00:33:08.780]  關愛別人的時候
[00:33:08.780 --> 00:33:10.780]  聖靈感動你
[00:33:10.780 --> 00:33:12.780]  要關愛哪一個人呢?
[00:33:12.780 --> 00:33:14.780]  或者哪一個群體呢?
[00:33:14.780 --> 00:33:16.780]  你要關愛誰呢?
[00:33:16.780 --> 00:33:18.780]  在未來的日子
[00:33:18.780 --> 00:33:24.780]  教會已經在做一些同行的侍奉
[00:33:24.780 --> 00:33:27.780]  教會有很多侍奉和活動
[00:33:27.780 --> 00:33:29.780]  但是我們都很希望弟兄姊妹
[00:33:29.780 --> 00:33:31.780]  可以多做一些同行的工作
[00:33:31.780 --> 00:33:34.780]  我們有一個叫關愛同行
[00:33:34.780 --> 00:33:35.780]  我們很感恩
[00:33:35.780 --> 00:33:36.780]  在這幾個月
[00:33:36.780 --> 00:33:38.780]  我們有38位肢體
[00:33:38.780 --> 00:33:40.780]  分成16隊
[00:33:40.780 --> 00:33:43.780]  去探訪33個長者
[00:33:43.780 --> 00:33:45.780]  每個星期都在網絡上
[00:33:45.780 --> 00:33:47.780]  收到他們的相片
[00:33:47.780 --> 00:33:48.780]  探訪完長者
[00:33:48.780 --> 00:33:50.780]  甚至自拍
[00:33:50.780 --> 00:33:53.780]  探訪完長者之後
[00:33:53.780 --> 00:33:54.780]  有一些分享
[00:33:54.780 --> 00:33:55.780]  很感恩
[00:33:55.780 --> 00:33:57.780]  有些長者有回教會
[00:33:57.780 --> 00:33:59.780]  有些是我們愛滅暴龍天地
[00:33:59.780 --> 00:34:02.780]  去長者獨居
[00:34:02.780 --> 00:34:04.780]  要清潔長者家中
[00:34:04.780 --> 00:34:06.780]  去探望他們
[00:34:06.780 --> 00:34:08.780]  這些都是他們的相片
[00:34:08.780 --> 00:34:10.780]  看到長者都很開心
[00:34:10.780 --> 00:34:11.780]  很感恩
[00:34:11.780 --> 00:34:14.780]  稍後在家事分享的時候
[00:34:14.780 --> 00:34:17.780]  我們邀請了十位外群的同工
[00:34:17.780 --> 00:34:20.780]  和我們分享一個私有同行的計劃
[00:34:20.780 --> 00:34:23.780]  是怎樣關愛一些十至十六歲的青少年
[00:34:23.780 --> 00:34:25.780]  他們都是低收入的家庭
[00:34:25.780 --> 00:34:27.780]  他們需要人去關愛
[00:34:27.780 --> 00:34:28.780]  去支援他們
[00:34:28.780 --> 00:34:31.780]  在未來三年裏去同行
[00:34:31.780 --> 00:34:34.780]  另外在兒童區裏面
[00:34:34.780 --> 00:34:37.780]  亦都有一個叫同心同行
[00:34:37.780 --> 00:34:39.780]  同心同行這個「同」是兒童的「同」
[00:34:39.780 --> 00:34:42.780]  我們不單希望我們的兒童工作者
[00:34:42.780 --> 00:34:44.780]  懂得和小朋友同行
[00:34:44.780 --> 00:34:47.780]  我們更加希望我們弟兄姊妹的小朋友
[00:34:47.780 --> 00:34:51.780]  也能夠懂得和我們社區的小朋友同行
[00:34:51.780 --> 00:34:53.780]  因為我們接下來希望和社策會合作
[00:34:53.780 --> 00:34:56.780]  邀請這些基層家庭的小朋友
[00:34:56.780 --> 00:34:59.780]  回到我們教會的團契和崇拜
[00:34:59.780 --> 00:35:01.780]  我們的小朋友又能夠接納
[00:35:01.780 --> 00:35:04.780]  這些和我們生活背景有點不同的小朋友
[00:35:04.780 --> 00:35:07.780]  一起去同心同行呢?
[00:35:07.780 --> 00:35:12.780]  讓我們一起有個祈禱
[00:35:12.780 --> 00:35:14.780]  將這三個問題去思考一下
[00:35:14.780 --> 00:35:16.780]  我們同心祈禱
[00:35:16.780 --> 00:35:19.780]  周主多謝您讓我們一起有這個
[00:35:19.780 --> 00:35:22.780]  關愛與團契這個月提
[00:35:22.780 --> 00:35:25.780]  求主您在未來這兩個月裏幫助我們
[00:35:25.780 --> 00:35:27.780]  去思想關愛
[00:35:27.780 --> 00:35:29.780]  我們怎樣去重視他人
[00:35:29.780 --> 00:35:30.780]  關愛別人
[00:35:30.780 --> 00:35:32.780]  求主您的靈帶領我們
[00:35:32.780 --> 00:35:34.780]  以致我們能夠好這樣
[00:35:34.780 --> 00:35:37.780]  將這個愛放在我們心裏面
[00:35:37.780 --> 00:35:39.780]  除去一切的難阻
[00:35:39.780 --> 00:35:41.780]  給我們一個生命的特質
[00:35:41.780 --> 00:35:43.780]  就是謙卑
[00:35:43.780 --> 00:35:47.780]  以致我們能夠看到上帝引領我們的方向
[00:35:47.780 --> 00:35:49.780]  怎樣去與人同行
[00:35:49.780 --> 00:35:50.780]  重視他人
[00:35:50.780 --> 00:35:51.780]  關愛別人
[00:35:51.780 --> 00:35:52.780]  奉耶穌基督命求
[00:35:52.780 --> 00:35:53.780]  阿門
