
[00:00:00.000 --> 00:00:04.720]  一個基督徒 如果要有成長的話
[00:37:01.560 --> 00:37:04.240]  都不能進天國
[00:37:04.240 --> 00:37:09.040]  唯獨遵行我天父旨意的人才能進去」
[00:37:09.040 --> 00:37:10.200]  都說得很清楚
[00:37:10.200 --> 00:37:13.480]  唯獨遵行我天父旨意
[00:37:13.480 --> 00:37:15.200]  沒有做的那羣人
[00:37:15.200 --> 00:37:18.760]  就是沒有遵行天父的旨意
[00:37:18.760 --> 00:37:21.520]  以色列人要進入迦南地
[00:37:21.520 --> 00:37:24.680]  他們不只是拿地圖出來說
[00:37:24.680 --> 00:37:27.240]  「啊 迦南地在這裏了」
[00:37:27.240 --> 00:37:30.600]  他們是要真真正正進入迦南地
[00:37:30.600 --> 00:37:33.640]  他們纔可以得到迦南地
[00:37:33.640 --> 00:37:35.400]  我們都是一樣
[00:37:35.400 --> 00:37:38.040]  我們不可以說神的旨意
[00:37:38.040 --> 00:37:41.680]  「啊 原來神的旨意就在這裏了」
[00:37:41.680 --> 00:37:43.120]  神的旨意是在聖經裏面
[00:37:43.120 --> 00:37:44.640]  但是我們要怎樣
[00:37:44.640 --> 00:37:47.440]  我們是要行出神的旨意
[00:37:47.440 --> 00:37:53.200]  我們才能夠得到神的喜悅
[00:37:53.200 --> 00:37:54.920]  我們說了
[00:37:54.920 --> 00:37:56.720]  我們有三點了
[00:37:56.720 --> 00:37:57.880]  大家記不記得
[00:37:57.880 --> 00:38:02.080]  第一點是我們很容易忘記神的人
[00:38:02.080 --> 00:38:05.320]  第二點我們是自以爲意
[00:38:05.320 --> 00:38:07.720]  以爲自己很可愛的人
[00:38:07.720 --> 00:38:09.320]  第三點呢
[00:38:09.320 --> 00:38:11.040]  是我們很容易犯罪
[00:38:11.040 --> 00:38:14.080]  尤其是那些遺漏的罪
[00:38:14.080 --> 00:38:16.400]  沒有做的罪
[00:38:16.400 --> 00:38:19.160]  發現了之後我們怎樣
[00:38:19.160 --> 00:38:22.800]  最好靈略裏面成長的辦法是什麼
[00:38:22.800 --> 00:38:24.200]  是服從神
[00:38:24.200 --> 00:38:26.000]  接着我們看到在這裏
[00:38:26.000 --> 00:38:28.200]  《新命紀》十章十一章
[00:38:28.200 --> 00:38:30.160]  一共多過七次
[00:38:30.160 --> 00:38:33.560]  是說到要我們遵行祂的道
[00:38:33.560 --> 00:38:36.960]  要謹守祂的律例典章
[00:38:36.960 --> 00:38:38.960]  摩西給了我們四個原因
[00:38:38.960 --> 00:38:41.960]  爲什麼我們要守神的律例典章
[00:38:41.960 --> 00:38:44.160]  第一個原因是什麼
[00:38:44.160 --> 00:38:46.040]  因爲神的命令
[00:38:46.040 --> 00:38:47.560]  第二個原因是什麼
[00:38:47.560 --> 00:38:50.440]  因爲神的屬性、祂的性格
[00:38:50.440 --> 00:38:52.160]  第三個原因是什麼
[00:38:52.160 --> 00:38:54.120]  因爲神的祝福
[00:38:54.120 --> 00:38:55.480]  第四個原因是什麼
[00:38:55.480 --> 00:38:57.160]  因爲神的管教
[00:38:57.160 --> 00:38:58.960]  我們一起來看看
[00:38:58.960 --> 00:39:02.720]  爲什麼我們要服從神
[00:39:02.720 --> 00:39:05.600]  第一個原因是神的命令
[00:39:05.600 --> 00:39:07.160]  在《新命紀》十章
[00:39:07.160 --> 00:39:09.640]  十二至十三節講得很清楚
[00:39:09.640 --> 00:39:12.360]  以色列現在耶和華理神
[00:39:12.360 --> 00:39:15.200]  向你所要的是什麼呢
[00:39:15.200 --> 00:39:18.280]  只要你敬畏耶和華理的神
[00:39:18.280 --> 00:39:19.400]  遵行祂的道
[00:39:19.400 --> 00:39:20.280]  愛祂
[00:39:20.280 --> 00:39:22.440]  盡心儘性侍奉祂
[00:39:22.440 --> 00:39:25.440]  遵守祂的誡命律例
[00:39:25.440 --> 00:39:27.640]  就是我今日所吩咐你的
[00:39:27.640 --> 00:39:30.640]  爲要叫你得福
[00:39:30.640 --> 00:39:31.680]  都講得很清楚
[00:39:31.680 --> 00:39:35.360]  神命令我們要服從祂
[00:39:35.360 --> 00:39:37.120]  在經文裏
[00:39:37.120 --> 00:39:39.960]  「愛」字出現了六次
[00:39:39.960 --> 00:39:41.280]  在經文裏
[00:39:41.280 --> 00:39:44.560]  「心」字出現了五次
[00:39:44.560 --> 00:39:47.200]  守神的服從神
[00:39:47.200 --> 00:39:49.400]  不是外表的事
[00:39:49.400 --> 00:39:51.160]  很多人認爲
[00:39:51.160 --> 00:39:55.360]  我每個星期回去教會去敬拜
[00:39:55.360 --> 00:39:57.760]  我甚至是守聖餐
[00:39:57.760 --> 00:39:59.200]  我是敬拜神
[00:39:59.200 --> 00:40:02.360]  我是偶然去一下主日學
[00:40:02.360 --> 00:40:05.560]  那我就已經叫做服從神
[00:40:05.560 --> 00:40:06.480]  不是的
[00:40:06.480 --> 00:40:09.080]  服從神不是外表的一切
[00:40:09.080 --> 00:40:11.800]  服從神是由心裏面
[00:40:11.800 --> 00:40:13.480]  服從神是什麼
[00:40:13.480 --> 00:40:17.200]  是有個敬畏和愛神的心
[00:40:17.200 --> 00:40:19.320]  這個我上次也講過
[00:40:19.320 --> 00:40:22.080]  有很多人認爲敬畏神和愛神
[00:40:22.080 --> 00:40:24.680]  好像是兩個極端
[00:40:24.680 --> 00:40:27.800]  但兩個是一個銀子的兩邊
[00:40:27.800 --> 00:40:29.240]  我們要敬畏神
[00:40:29.240 --> 00:40:30.400]  上一次說
[00:40:30.400 --> 00:40:32.640]  敬畏神就是時時記得神
[00:40:32.640 --> 00:40:34.680]  將神的話語放在哪裏
[00:40:34.680 --> 00:40:36.040]  放在我們的心上高
[00:40:36.040 --> 00:40:38.760]  記不記得啊
[00:40:38.760 --> 00:40:40.000]  爲什麼放在心上高
[00:40:40.000 --> 00:40:41.440]  我們照拉比說
[00:40:41.440 --> 00:40:43.960]  我們不可以將神的話語放在心裏
[00:40:43.960 --> 00:40:45.280]  還沒得住
[00:40:45.280 --> 00:40:47.640]  放了神的話語在心上高
[00:40:47.640 --> 00:40:49.920]  當我們的心碎的時候又如何
[00:40:49.920 --> 00:40:53.360]  神的話語就能夠進入我們的心
[00:40:53.360 --> 00:40:55.320]  我們怎麼能夠心碎啊
[00:40:55.320 --> 00:40:56.960]  當我們愛神
[00:40:56.960 --> 00:41:01.120]  知道什麼讓神傷心
[00:41:01.120 --> 00:41:03.280]  而因此心碎
[00:41:03.280 --> 00:41:06.760]  那神的話語就能夠進入我們的心裏
[00:41:06.760 --> 00:41:09.760]  所以我們見到敬畏神和愛神
[00:41:09.760 --> 00:41:11.320]  是一個銀子的兩邊
[00:41:11.320 --> 00:41:13.640]  是相系一起的
[00:41:13.640 --> 00:41:15.160]  不是分開的
[00:41:15.160 --> 00:41:18.840]  第二個原因爲什麼我們要服從神
[00:41:18.840 --> 00:41:21.200]  是因爲神的屬性
[00:41:21.200 --> 00:41:22.440]  經文告訴我們
[00:41:22.440 --> 00:41:25.840]  在《新命紀》十章14-19節
[00:41:25.840 --> 00:41:26.400]  它說
[00:41:26.400 --> 00:41:27.960]  「神是大而有能力
[00:41:27.960 --> 00:41:29.000]  大而可畏
[00:41:29.000 --> 00:41:30.360]  不以外貌取人
[00:41:30.360 --> 00:41:32.400]  也不受賄勞」
[00:41:32.400 --> 00:41:34.720]  聽起來像什麼
[00:41:34.720 --> 00:41:36.720]  像一個法官
[00:41:36.720 --> 00:41:37.880]  大而可畏
[00:41:37.880 --> 00:41:40.120]  大而有能力
[00:41:40.120 --> 00:41:41.760]  你有沒有見到法庭外面
[00:41:41.760 --> 00:41:43.200]  很多時候有一個人像
[00:41:43.200 --> 00:41:44.720]  那個人像是怎樣的
[00:41:44.720 --> 00:41:45.920]  一個女人
[00:41:45.920 --> 00:41:47.760]  蒙着眼睛的
[00:41:47.760 --> 00:41:49.840]  一隻手拿着秤
[00:41:49.840 --> 00:41:52.040]  一隻手拿着刀
[00:41:52.040 --> 00:41:53.440]  蒙着眼睛爲什麼
[00:41:53.440 --> 00:41:56.320]  因爲她是不以外貌取人
[00:41:56.320 --> 00:41:57.600]  拿着秤爲什麼
[00:41:57.600 --> 00:41:59.040]  她是公平的
[00:41:59.040 --> 00:42:00.240]  拿着刀
[00:42:00.240 --> 00:42:03.320]  因爲她是有審判的力量
[00:42:03.320 --> 00:42:05.040]  我們去到法庭
[00:42:05.040 --> 00:42:07.120]  服不服從法官
[00:42:07.120 --> 00:42:08.320]  你不要說法官
[00:42:08.320 --> 00:42:10.560]  警察你也害怕
[00:42:10.560 --> 00:42:12.280]  警察也服從
[00:42:12.280 --> 00:42:14.160]  何況這個還是
[00:42:14.160 --> 00:42:17.400]  天和天上的天
[00:42:17.400 --> 00:42:20.720]  地和地上所有都是屬於他
[00:42:20.720 --> 00:42:22.080]  還是萬神之神
[00:42:22.080 --> 00:42:23.440]  萬主之主
[00:42:23.440 --> 00:42:24.920]  最大的神
[00:42:24.920 --> 00:42:27.840]  更加要服從
[00:42:27.840 --> 00:42:31.120]  但如果我們就是因爲這樣來服從的話
[00:42:31.120 --> 00:42:34.040]  和服從一個暴君有沒有不同
[00:42:34.040 --> 00:42:36.120]  就是害怕他
[00:42:36.120 --> 00:42:38.160]  但經文你再看清楚
[00:42:38.160 --> 00:42:39.720]  還告訴我們什麼
[00:42:39.720 --> 00:42:42.240]  神是愛我們的神
[00:42:42.240 --> 00:42:45.120]  神是憐憫孤兒寡婦
[00:42:45.120 --> 00:42:46.560]  爲他們伸冤
[00:42:46.560 --> 00:42:49.040]  還是憐憫寄居者
[00:42:49.040 --> 00:42:51.040]  我們這位神是有愛心
[00:42:51.040 --> 00:42:52.800]  是有憐憫的心
[00:42:52.800 --> 00:42:56.360]  所以我們又見到神的
[00:42:56.360 --> 00:42:58.960]  敬畏神和愛神兩樣東西
[00:42:58.960 --> 00:43:00.600]  是放在一起的
[00:43:00.600 --> 00:43:03.080]  因爲神是萬主之主
[00:43:03.080 --> 00:43:04.280]  萬神之神
[00:43:04.280 --> 00:43:06.520]  我們是敬畏祂
[00:43:06.520 --> 00:43:08.520]  但也是因爲祂愛我們
[00:43:08.520 --> 00:43:10.600]  以至我們應該回應
[00:43:10.600 --> 00:43:12.800]  愛神
[00:43:12.800 --> 00:43:14.360]  第三點
[00:43:14.360 --> 00:43:17.360]  我也不會用這麼多時間來講
[00:43:17.360 --> 00:43:19.320]  我們見到神真的有很多作爲
[00:43:19.320 --> 00:43:22.000]  保守以色列人
[00:43:22.000 --> 00:43:24.040]  幫助他們人數增長
[00:43:24.040 --> 00:43:26.240]  救他們出埃及
[00:43:26.240 --> 00:43:27.800]  過紅海
[00:43:27.800 --> 00:43:30.760]  還在曠野給他們有水喝
[00:43:30.760 --> 00:43:32.160]  有馬拿食
[00:43:32.160 --> 00:43:35.560]  有叛黨幫他們平息
[00:43:35.560 --> 00:43:37.360]  還賜給他們應許之地
[00:43:37.360 --> 00:43:39.440]  這個應許之地很重要
[00:43:39.440 --> 00:43:41.760]  因爲我們知道將來耶穌基督
[00:43:41.760 --> 00:43:44.640]  會在應許之地出生
[00:43:44.640 --> 00:43:47.720]  在應許之地爲我們釘十字架
[00:43:47.720 --> 00:43:49.400]  爲我們昇天
[00:43:49.400 --> 00:43:53.920]  以至我們有永生的盼望
[00:43:53.920 --> 00:43:57.640]  也將那些迦南人
[00:43:57.640 --> 00:44:01.360]  趕出迦南地應許之地
[00:44:01.360 --> 00:44:04.080]  迦南地是一個聖潔的地方
[00:44:04.080 --> 00:44:06.680]  所以不聖潔犯罪的話
[00:44:06.680 --> 00:44:08.360]  就會被神趕出去
[00:44:08.360 --> 00:44:10.240]  這個對以色列人
[00:44:10.240 --> 00:44:12.680]  神也不會姑息以色列人
[00:44:12.680 --> 00:44:16.360]  我們前些時讀《但爾裏書》就知道
[00:44:16.360 --> 00:44:20.040]  當以色列人都是不聖潔拜偶像的時候
[00:44:20.040 --> 00:44:22.240]  神將他們趕出去
[00:44:22.240 --> 00:44:23.680]  去巴比倫
[00:44:23.680 --> 00:44:26.120]  所以我們見到我們所認識的神
[00:44:26.120 --> 00:44:28.280]  是絕對公義的神
[00:44:28.280 --> 00:44:29.480]  最後
[00:44:29.480 --> 00:44:32.400]  在這個應許之地也有雨水
[00:44:32.400 --> 00:44:33.760]  有山有谷
[00:44:33.760 --> 00:44:35.400]  有雨水的滋潤
[00:44:35.400 --> 00:44:37.760]  摩西特別是講出雨水
[00:44:37.760 --> 00:44:41.000]  因爲雨水對以色列人是非常重要的
[00:44:41.000 --> 00:44:43.800]  在埃及你不需要那麼多雨水
[00:44:43.800 --> 00:44:45.560]  因爲有尼羅河
[00:44:45.560 --> 00:44:46.880]  但是在以色列
[00:44:46.880 --> 00:44:49.520]  你真的很需要很多的雨水
[00:44:49.520 --> 00:44:51.880]  纔有修成
[00:44:51.880 --> 00:44:53.520]  很多時候當以色列人
[00:44:53.520 --> 00:44:54.880]  當他們是反叛
[00:44:54.880 --> 00:44:56.400]  不服從神的時候
[00:44:56.400 --> 00:44:58.680]  神就會閉塞了天
[00:44:58.680 --> 00:44:59.680]  不下雨
[00:44:59.680 --> 00:45:01.520]  以至他們沒有修成
[00:45:01.520 --> 00:45:03.400]  我們在舊約見到
[00:45:03.400 --> 00:45:06.720]  以利亞先知和巴黎先知
[00:45:06.720 --> 00:45:08.680]  來鬥法來求雨
[00:45:08.680 --> 00:45:11.520]  你就知道這些事是時時都會發生
[00:45:11.520 --> 00:45:14.400]  但是當他們服從的時候
[00:45:14.400 --> 00:45:16.040]  神就降雨給他們
[00:45:16.040 --> 00:45:17.520]  以至他們有悟谷
[00:45:17.520 --> 00:45:18.520]  有新酒
[00:45:18.520 --> 00:45:20.200]  有柚油
[00:45:20.200 --> 00:45:23.280]  有很多的修成
[00:45:23.280 --> 00:45:26.000]  最後一個原因我們要服從神
[00:45:26.000 --> 00:45:28.360]  就是因爲神的管教
[00:45:28.360 --> 00:45:30.400]  促使我們要服從神
[00:45:30.400 --> 00:45:32.880]  在這兒十一章二十八節
[00:45:32.880 --> 00:45:34.960]  神說
[00:45:34.960 --> 00:45:37.560]  因爲以色列人如果不服從祂的話
[00:45:37.560 --> 00:45:40.600]  詔咒就會臨到他們的身上
[00:45:40.600 --> 00:45:42.680]  接着到二十九節
[00:45:42.680 --> 00:45:43.920]  摩西怎麼說
[00:45:43.920 --> 00:45:46.080]  他說及至耶和華
[00:45:46.080 --> 00:45:50.520]  禰的神領禰進入要去德維葉的那地
[00:45:50.520 --> 00:45:52.600]  禰就要將祝福的話
[00:45:52.600 --> 00:45:54.960]  陳明在基裏森山上
[00:45:54.960 --> 00:45:56.440]  禰要將咒詔的話
[00:45:56.440 --> 00:45:59.200]  陳明在以巴努山上
[00:45:59.200 --> 00:46:00.840]  相信對我們基督徒來說
[00:46:00.840 --> 00:46:04.240]  比較熟悉的是基裏森山
[00:46:04.240 --> 00:46:05.640]  因爲我們知道
[00:46:05.640 --> 00:46:06.920]  撒瑪尼亞婦人
[00:46:06.920 --> 00:46:10.120]  說他們撒瑪尼亞人在哪裏敬拜神呢
[00:46:10.120 --> 00:46:11.480]  在基裏森山
[00:46:11.480 --> 00:46:13.640]  可能就是因爲這節的經文
[00:46:13.640 --> 00:46:15.840]  因爲祝福神話在哪裏呢
[00:46:15.840 --> 00:46:18.280]  在基裏森山的上方
[00:46:18.280 --> 00:46:23.040]  我們知道日後當以色列人進入迦南地
[00:46:23.040 --> 00:46:26.160]  約書亞做了一個儀式
[00:46:26.160 --> 00:46:30.360]  約書亞去到以巴努山
[00:46:30.360 --> 00:46:32.280]  他建了一個壇
[00:46:32.280 --> 00:46:36.360]  在壇上寫了神的律例殿章
[00:46:36.360 --> 00:46:38.720]  摩西的律法寫在壇上
[00:46:38.720 --> 00:46:46.600]  接着他帶領祭司和官長
[00:46:46.600 --> 00:46:50.520]  和約會一起去到事件的山谷
[00:46:50.520 --> 00:46:54.880]  然後命六個支派上了基裏森山
[00:46:54.880 --> 00:46:59.360]  其餘六個支派上了以巴努山
[00:46:59.360 --> 00:47:01.880]  然後他們一半人看着基裏森山
[00:47:01.880 --> 00:47:04.440]  一半人看着以巴努山
[00:47:04.440 --> 00:47:07.120]  來讀神的律例殿章
[00:47:07.120 --> 00:47:09.520]  每讀到神的祝福的時候
[00:47:09.520 --> 00:47:13.960]  在基裏森山的六個支派就會大聲叫「阿們」
[00:47:13.960 --> 00:47:16.320]  每讀到是奏座的時候
[00:47:16.320 --> 00:47:19.120]  在以巴努山上的六個支派
[00:47:19.120 --> 00:47:22.240]  也都會同樣說「阿們」
[00:47:22.240 --> 00:47:27.320]  接着約書亞就回到他的壇上
[00:47:27.320 --> 00:47:32.560]  來獻祭給神 獻凡祭 獻平安祭
[00:47:32.560 --> 00:47:34.240]  上次都和大家說過
[00:47:34.240 --> 00:47:37.720]  當以色列人又喫又喝是什麼意思
[00:47:37.720 --> 00:47:39.920]  是與神納約
[00:47:39.920 --> 00:47:44.080]  這個約在西乃山已經約了
[00:47:44.080 --> 00:47:46.000]  給第一代的以色列人
[00:47:46.000 --> 00:47:50.120]  在《生命紀》重申這個約給第二代的以色列人
[00:47:50.120 --> 00:47:51.720]  在約書亞的時期
[00:47:51.720 --> 00:47:54.520]  再一次和以色列人納約
[00:47:54.520 --> 00:47:55.960]  是一樣的約
[00:47:55.960 --> 00:47:58.200]  其實我們每一個基督徒
[00:47:58.200 --> 00:47:59.720]  我們都是一樣
[00:47:59.720 --> 00:48:02.440]  我們都是站在好像站在那裏
[00:48:02.440 --> 00:48:04.440]  事件的山谷一樣
[00:48:04.440 --> 00:48:06.480]  我們有一個選擇
[00:48:06.480 --> 00:48:08.720]  我們要不要服從神
[00:48:08.720 --> 00:48:11.480]  服從神的是能夠得到神的祝福
[00:48:11.480 --> 00:48:13.720]  如果我們是不服從神的
[00:48:13.720 --> 00:48:17.360]  就會得到是神的奏座
[00:48:17.360 --> 00:48:18.960]  在結束的時候
[00:48:18.960 --> 00:48:21.040]  想和大家看看
[00:48:21.040 --> 00:48:23.920]  今天想和大家說的
[00:48:23.920 --> 00:48:26.600]  就是我們每一個人
[00:48:26.600 --> 00:48:28.720]  要認識自己的真面目
[00:48:28.720 --> 00:48:31.400]  我們每一個人都是很容易忘記神
[00:48:31.400 --> 00:48:33.800]  我們每一個人都是自以爲意
[00:48:33.800 --> 00:48:35.240]  很容易犯罪
[00:48:35.240 --> 00:48:37.840]  尤其是那些是遺漏的罪
[00:48:37.840 --> 00:48:39.280]  沒有做過罪
[00:48:39.280 --> 00:48:41.360]  最好的辦法成長是什麼
[00:48:41.360 --> 00:48:44.240]  就是服從神
[00:48:44.240 --> 00:48:45.880]  在新約其實有一節經文
[00:48:45.880 --> 00:48:48.200]  和我們今天說的很相似
[00:48:48.200 --> 00:48:49.360]  一模一樣
[00:48:49.360 --> 00:48:52.880]  在亞國書一章23至24節
[00:48:52.880 --> 00:48:55.640]  「因爲聽道而不行道的
[00:48:55.640 --> 00:48:57.560]  就像人對着鏡子
[00:48:57.560 --> 00:48:59.760]  看自己本來的面目
[00:48:59.760 --> 00:49:01.080]  看見走後
[00:49:01.080 --> 00:49:04.440]  隨即忘了他的相貌如何」
[00:49:04.440 --> 00:49:07.280]  神的話語是好像一面鏡一樣
[00:49:07.280 --> 00:49:09.120]  幫我們照鏡能夠看得出
[00:49:09.120 --> 00:49:11.240]  我們的瑕疵在哪裏
[00:49:11.240 --> 00:49:13.840]  我們真正的面目是怎樣
[00:49:13.840 --> 00:49:15.920]  但是看到之後怎麼辦
[00:49:15.920 --> 00:49:17.080]  不要Airbrush
[00:49:17.080 --> 00:49:18.840]  不要去Photoshop
[00:49:18.840 --> 00:49:20.240]  不要好像經文所說
[00:49:20.240 --> 00:49:22.040]  走了就不管了
[00:49:22.040 --> 00:49:23.080]  我們要怎樣
[00:49:23.080 --> 00:49:25.240]  要將神的道走出來
[00:49:25.240 --> 00:49:26.960]  我們要有改變
[00:49:26.960 --> 00:49:29.080]  以至我們能夠成爲一個
[00:49:29.080 --> 00:49:31.320]  蒙神喜悅的人
[00:49:31.320 --> 00:49:33.680]  我們要做一個行道的人
[00:49:33.680 --> 00:49:35.640]  而不是一個聽道的人
[00:49:35.640 --> 00:49:37.400]  願神祝福他自己的話語
[00:49:37.400 --> 00:49:39.720]  讓我們一起低頭禱告
[00:49:39.720 --> 00:49:41.000]  主人我們感謝你
[00:49:41.000 --> 00:49:43.000]  感謝你給我們有《新命記》
[00:49:43.000 --> 00:49:45.720]  感謝你給我們見到
[00:49:45.720 --> 00:49:48.320]  《新命記》不是一部古老十八代的書
[00:49:48.320 --> 00:49:50.760]  是和我們息息相關的書
[00:49:50.760 --> 00:49:52.240]  我們每個人都是
[00:49:52.240 --> 00:49:53.480]  容易犯罪
[00:49:53.480 --> 00:49:54.920]  容易忘記你
[00:49:54.920 --> 00:49:57.800]  會覺得自己很可愛
[00:49:57.800 --> 00:50:00.200]  以爲自己是一個義人
[00:50:00.200 --> 00:50:01.760]  願我們在神聖的路上
[00:50:01.760 --> 00:50:05.560]  我們每個人都能夠繼續
[00:50:05.560 --> 00:50:06.960]  執着你的話語
[00:50:06.960 --> 00:50:08.960]  來服從你
[00:50:08.960 --> 00:50:11.160]  以至我們做一個行道的人
[00:50:11.160 --> 00:50:13.400]  而不單止是一個聽道的人
[00:50:13.400 --> 00:50:15.720]  將一切的榮耀和贊都歸給你
[00:50:15.720 --> 00:50:16.600]  我們這樣去禱告
[00:50:16.600 --> 00:50:18.200]  奉主耶穌基督的名義以後
[00:50:18.200 --> 00:50:19.200]  阿們
